;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55
0;0;0.940721614597785;80;0.93353134;0.9484547310344827;0.942912924137931;0.9443022931034483;0.9271763;0.9479878551724138;0.9415116310344828;0.9472283517241379;0.931458875862069;0.9385489137931035;0.9374419137931035;0.9476044586206896;0.938990124137931;0.9354866448275863;0.9366425379310345;0.9421304896551724;0.936458675862069;0.9415079965517241;0.9416523689655173;0.9374107827586207;0.9364000586206896;0.9399102689655172;0.9466307862068966;0.9381660620689655;0.9389018586206896;0.005855164802922228;0.015253022698236928;0.02224802321168358;0.026633930255555747;0.010163870993411633;0.012304392137002667;0.012947486226597468;0.02685263845280146;0.028489704898382096;0.015598562918691406;0.014173305267668412;0.005233722573132088;0.013280452723852;0.025947078228766036;0.020988233871171963;0.013273498910647505;0.019277276028482997;0.00913557106165169;0.018245972541379878;0.013654852592290852;0.024624363264451228;0.0164935873244964;0.01729001876902898;0.005095363908174191;0.014790768585494636;53.763440860215056;;
1;0;0.940723572948062;80;0.9356053689655173;0.945822375;0.9415735964285714;0.9360599428571429;0.9384865607142857;0.9400807571428571;0.9497216071428571;0.9381201321428572;0.9427804142857144;0.9349285678571428;0.9486316357142858;0.9369397571428572;0.9452291321428572;0.9312758857142857;0.9373077607142857;0.9408992321428571;0.94471065;0.9384821071428572;0.9288375642857143;0.9444442857142857;0.9465501428571429;0.9473585392857142;0.9270905892857143;0.9507989928571429;0.9438303785714286;0.031452027084605975;0.003373752034689873;0.005204431204092796;0.014001162018956086;0.027143887814186453;0.02013010608714165;0.013438079071055764;0.004631865801568887;0.008053678679162447;0.007914675586344441;0.013135025373242114;0.01093703863529552;0.016199515540013868;0.02148792192321785;0.018824998164110658;0.019888591457696315;0.0038606049403630484;0.008682586209313961;0.02463540304473331;0.035333491275325334;0.02160358580735785;0.019966821498385745;0.005776768634179828;0.017637209983334772;0.02506071490382177;55.61735261401557;;
2;0;0.9407255312983389;80;0.94237277;0.9339001620689655;0.9404748655172414;0.9420515103448276;0.9449362586206896;0.9367755103448276;0.9431403482758621;0.936907275862069;0.9473875793103448;0.9376068241379311;0.9451450275862069;0.9384083068965517;0.9476692689655173;0.9315180344827586;0.9468152241379311;0.9369111689655173;0.948823175862069;0.9347809482758621;0.9387946172413794;0.9363188275862069;0.9488018620689656;0.9385004551724138;0.935075224137931;0.9359075137931034;0.9439365931034482;0.015666528349211745;0.019240499690411483;0.03490187794908828;0.010721919027972052;0.011950962173025392;0.010478386151412035;0.017044498187572366;0.017748230290624455;0.01417319994250666;0.008432590443361285;0.02016899519993315;0.020253829583614383;0.024443273212555742;0.007972877621853622;0.006114925672638745;0.018850038764172024;0.029598626265005402;0.02537528677598149;0.011670141024275493;0.006299063979892822;0.022023661576738872;0.022433501125176072;0.01672794717269908;0.019915016629197962;0.00931523354116145;53.763440860215056;;
3;0;0.9407274896486156;80;0.9397480428571429;0.938767062962963;0.9379723185185185;0.936786037037037;0.9500870148148148;0.933081962962963;0.9458650222222222;0.9401792037037037;0.9505996888888889;0.9299787333333334;0.9376511777777777;0.9392922074074074;0.9437182074074074;0.9338811666666667;0.9386214518518519;0.9483866333333333;0.9394851259259259;0.9443215851851852;0.9350975074074074;0.9466802740740741;0.934175774074074;0.9400574814814815;0.9370576222222222;0.9359915777777778;0.9422995333333334;0.01308150445027404;0.017157528609020138;0.01669252511089083;0.019789847146786936;0.020035831509605737;0.015167684275259684;0.009623388118590336;0.00843382415266423;0.023052794279024513;0.023323850360373113;0.018353107381340786;0.018150695799079235;0.0019025256777658488;0.010550418645612715;0.017121338794983076;0.010552889549203687;0.007744277652444289;0.011071777273865295;0.008637556035304193;0.0233302252100903;0.016110447111724942;0.008513135707293626;0.018917189255853915;0.016050209534082375;0.023262534773106736;57.6036866359447;;
4;0;0.9407294479988926;80;0.94584453;0.9346102689655172;0.9466277931034482;0.9369006655172414;0.941088951724138;0.9388611103448276;0.9399423137931034;0.9382026551724137;0.9442923896551724;0.9354472172413794;0.9388101413793103;0.9376018;0.9418348310344827;0.9397465965517241;0.9386537448275862;0.9376169965517241;0.9383271724137932;0.9445152034482759;0.9381533034482759;0.9411062172413793;0.9328393586206897;0.9463205689655172;0.9422413310344827;0.9435794034482758;0.9344208206896552;0.018748588450833416;0.006214995076604385;0.006908446871864852;0.019366762034849355;0.019470115920295114;0.012775580665594167;0.008041226245539029;0.0052477891478620465;0.025151314394300756;0.017462981417457835;0.011798764089408368;0.018257530386821614;0.010503039880268114;0.014802160491449579;0.012018997345381007;0.020095949603686724;0.015084293386118483;0.01630311899667149;0.009913185774421967;0.017813305145614158;0.014350454781656554;0.025510851807880618;0.014651015438409121;0.019597203052685905;0.013062744378202883;53.763440860215056;;
5;0;0.9407314063491695;80;0.9409738724137932;0.937671775;0.9416303714285714;0.9359036107142857;0.9374879607142858;0.944288025;0.9391671071428571;0.9415290392857143;0.9329982571428571;0.9514996107142857;0.9413915357142857;0.9452727428571429;0.9328417107142857;0.94888005;0.9340030321428572;0.9419664464285714;0.9366152785714286;0.9402505642857143;0.9338890785714286;0.9377379142857143;0.947097125;0.9365050142857143;0.9387668392857142;0.9394641571428571;0.9511856321428571;0.01941346936140871;0.014428966532859834;0.0034471954858510735;0.011406877987435955;0.014503409720254913;0.015597959863335988;0.010695677365037902;0.016456885069136555;0.011337605797111128;0.024402840503080173;0.012980333121765813;0.016582530848041364;0.01368721950299674;0.022889542001671776;0.02127945666312506;0.013248252675268699;0.011206193248786734;0.025381319053605137;0.026681403255581052;0.025125366851299527;0.027084071702230702;0.008682737421553198;0.015348933745627374;0.025997864545487238;0.027654949383978444;55.61735261401557;;
6;0;0.9407333646994462;80;0.9519777517241379;0.9406007142857142;0.9352568857142857;0.9347563964285714;0.9420584714285715;0.9417601535714286;0.9356339964285715;0.9378204;0.9380504107142857;0.9491980892857143;0.937792375;0.9446055035714286;0.9353188321428572;0.9513763607142857;0.9392281178571429;0.9408874321428572;0.9333419035714285;0.9497254285714286;0.933907725;0.9373986892857142;0.9329130821428572;0.9391929714285714;0.94593605;0.9383371785714286;0.9388104928571429;0.018767942852215176;0.02150386988690924;0.018874927890442865;0.02299618786793573;0.00919083364214978;0.009240360194537951;0.010708614393941664;0.023811024745521804;0.014035568094938607;0.017174560913064046;0.008974960504880591;0.014923192908491829;0.01934398673497795;0.024678914865158344;0.02266019143312708;0.01890305212563526;0.0057251900095579645;0.022371696187599727;0.025485249725422147;0.017528923244134804;0.028819563290173832;0.018638370093674594;0.014865299892341876;0.009890776432891895;0.021761166196638555;55.61735261401557;;
7;0;0.9407353230497232;80;0.9391526714285714;0.9412962444444445;0.9364138185185186;0.9402257407407407;0.9352093703703703;0.943474262962963;0.9374370851851852;0.9394214074074074;0.9474666185185185;0.9394228333333333;0.9459630074074074;0.9381876333333333;0.938786225925926;0.9356021;0.9381198296296296;0.9395333333333333;0.9357188222222222;0.9471837407407407;0.942897;0.9449614851851852;0.9355393444444444;0.9458216851851852;0.9354566629629629;0.9383688814814815;0.9371886962962963;0.014994387200817591;0.013864880571494109;0.008487591815070942;0.022127977042723006;0.023452354526781686;0.008214447192746551;0.019795564278096076;0.011520876523943091;0.010593856059057456;0.009143275331041428;0.01061126629567062;0.019187112023519245;0.026569484896480432;0.02081318741645085;0.012167662653424859;0.01983010640752707;0.008971512756812038;0.0228581965377051;0.011506487329027778;0.013989760604063347;0.014460396720042838;0.02265044907063236;0.016755994335211872;0.015322634168546395;0.01699840992281974;57.6036866359447;;
8;0;0.9407372813999999;80;0.9412513857142857;0.9382563814814815;0.9462341925925926;0.9389604851851852;0.9480816037037036;0.9303550777777778;0.9483441518518518;0.9392058;0.9331568444444445;0.9376979629629629;0.9403958555555556;0.9451063407407407;0.9347713518518519;0.9479072185185186;0.9409603074074074;0.9464038592592593;0.9333517148148148;0.9433266703703703;0.9371868888888889;0.9320784666666667;0.9408836296296297;0.9431826074074074;0.9433885740740741;0.9353051037037037;0.9547549629629629;0.02342350955261123;0.007730095216302668;0.008236642693286264;0.008899258756803368;0.015911903903427425;0.011093876330949892;0.015443879926225442;0.015652731018776053;0.013194720216590511;0.02439111872834278;0.009901399352823964;0.01038414614271565;0.011395237821812646;0.02492330994787251;0.022823434925867928;0.02735156865728263;0.011234247722673174;0.006857482636328718;0.018380972555363473;0.017576623512954755;0.02661352174353676;0.013315190130937675;0.016152876511216503;0.01941008637605086;0.023783339310940853;57.6036866359447;;
9;0;0.940739239750277;80;0.9351192233333333;0.9454046862068965;0.9377100206896551;0.9373268689655172;0.9364197862068966;0.9395028965517241;0.9434499689655172;0.9359068827586207;0.9397493586206896;0.9387152310344827;0.9427077655172413;0.9392016448275862;0.9428946793103449;0.9395498586206896;0.941708624137931;0.9374203620689655;0.947924224137931;0.9374441586206896;0.9437982448275862;0.9349560413793103;0.9496268172413793;0.9345308206896552;0.9449390482758621;0.9365728172413793;0.9498042655172414;0.010616158680461929;0.003735894639050819;0.018475268663315825;0.027743851401425136;0.027924254111891998;0.019297727307407458;0.015577397445477188;0.0152849223522975;0.021329121806171775;0.019557620398272673;0.024616588159631532;0.006883945071457737;0.014964053051142718;0.01462659758577105;0.02390334128158738;0.01784799360141106;0.011316026441027758;0.001970771874802437;0.011914007887044623;0.013525529309936113;0.012784056379783297;0.008896418199212022;0.01086362113765876;0.016555994045189044;0.02802133593723433;53.763440860215056;;
