;0;1;2;3;4;5;6;7;8;9;10;11;12;13
0;0;0.940721614597785;80;0.9388337848684211;0.941931119205298;0.9397662377483443;0.940407957615894;0.9394277046357616;0.018967155941449234;0.021244397147388346;0.017730822596806733;0.015313678381505592;0.016178433579875553;10.611205432937181
1;0;0.940723572948062;80;0.9392896040816326;0.9406650746575342;0.9418950712328767;0.9386865116438357;0.9399692582191781;0.019907411325130353;0.012897641652476557;0.018294971399195285;0.021148977700828454;0.02184021974971155;10.97213078779899
2;0;0.9407255312983389;80;0.9408476553333334;0.9399797348993288;0.9414706986577182;0.93916822147651;0.9408677268456376;0.020355731641690713;0.014613283474120048;0.01834059247238134;0.020584072755815305;0.01916575030403028;10.75268817204301
3;0;0.9407274896486156;80;0.9406878914893617;0.9399830571428571;0.938945085;0.9428253442857143;0.9381039557142857;0.018037660242208674;0.018090378159010156;0.01485115651930356;0.014372706422450098;0.017123880329772936;11.439029970258522
4;0;0.9407294479988926;80;0.940892752;0.9396515328859061;0.9397934899328859;0.9401037355704698;0.939654122147651;0.01583070726079145;0.015556006372252915;0.013815468293379382;0.01601221956081648;0.018526844078864232;10.75268817204301
5;0;0.9407314063491695;80;0.9391394951724138;0.9415427930555555;0.9403317534722222;0.9387754590277778;0.9423827506944444;0.01379603204916449;0.01721836019568887;0.018639330715095465;0.021472828455777467;0.022564334136739;11.123470522803116
6;0;0.9407333646994462;80;0.9413225689655172;0.9406070006944445;0.9410001722222222;0.9393973618055556;0.9393265465277778;0.01971799702075463;0.01621144538483179;0.019770379672130786;0.019854620305636124;0.019806109073427804;11.123470522803116
7;0;0.9407353230497232;80;0.9390579083916084;0.9404257183098591;0.941346026056338;0.9387468176056338;0.9402621936619718;0.017431738398612902;0.01289173590217529;0.01939910327742814;0.01633586268590265;0.01688334267164703;11.279043537108054
8;0;0.9407372813999999;80;0.941697609090909;0.9388440605633803;0.9394070169014085;0.9430642126760563;0.937834147887324;0.014860904294627284;0.017143644421064048;0.0187231964949386;0.018651905972308515;0.02133471640324877;11.279043537108054
9;0;0.940739239750277;80;0.9391673907284768;0.9397095853333334;0.9401690806666667;0.9400424193333333;0.9427095653333334;0.02034730759142464;0.018063762799918788;0.018296338374569315;0.012982139526565243;0.01779705342779181;10.681478316599017
10;0;0.9407411981005537;80;0.9392423141891892;0.9420157979591837;0.9397210952380952;0.9396503972789115;0.9402191142857143;0.01658168153370784;0.018468559981027328;0.01648834615650575;0.019507420267159403;0.020412883580199218;10.897994768962512
11;0;0.9407431564508305;80;0.9401728923566879;0.9407070538461538;0.9392564865384615;0.9408539057692308;0.939668317948718;0.020710842670157537;0.016914828590270818;0.016622955658544807;0.018677469104535275;0.019907109582508416;10.273268954181221
12;0;0.9407451148011076;80;0.9402230047297297;0.9403094278911565;0.9416101768707483;0.9391408782312926;0.9395522741496599;0.015119858247177428;0.014804127743657112;0.015955706747267692;0.017254982649802995;0.01884837899611285;10.897994768962512
13;0;0.9407470731513844;80;0.9421395904761904;0.9390949773972602;0.9384632082191781;0.9403685020547945;0.9414647232876713;0.016932880031175518;0.019493098971930696;0.018871349031289716;0.020029942334372098;0.020239581528776866;10.97213078779899
14;0;0.9407490315016611;80;0.9382410616438356;0.9388302158620689;0.9421850710344828;0.9397988124137931;0.9389978689655173;0.021400894285640015;0.020748683309803315;0.024169572085029983;0.019583389884180343;0.017209796965684164;11.04728236853734
15;0;0.9407509898519382;80;0.9437158246478873;0.9388823418439717;0.939903964539007;0.9406848843971631;0.9404408617021277;0.02043146449213814;0.016698811369398023;0.017676578632954378;0.01925273197872107;0.015052162121994584;11.358473421172196
16;0;0.9407529482022149;80;0.9400600117241379;0.9415848256944445;0.9398637173611111;0.9400777520833333;0.9421407652777778;0.016083404898983716;0.014815390305735896;0.017087115540710334;0.024300953684008027;0.025581255470569348;11.123470522803116
17;0;0.9407549065524917;80;0.9416177831081081;0.9382932013605442;0.9391806666666667;0.9410746340136055;0.940899137414966;0.018282994954795007;0.014813039799705842;0.013967008053586485;0.016595013270935752;0.020221000941247184;10.897994768962512
18;0;0.9407568649027686;80;0.9399641173333333;0.9388420234899328;0.939063855033557;0.9419835979865772;0.940832188590604;0.01930878302615437;0.016753433768812845;0.019688520635812532;0.020721610749224125;0.017748244716775746;10.75268817204301
19;0;0.9407588232530455;80;0.9402606073333334;0.9408798859060402;0.9412585805369127;0.9391720657718121;0.9411186013422819;0.015521596163644423;0.012415663888558331;0.014702757981949073;0.015213250609978003;0.018677973145251277;10.75268817204301
20;0;0.9407607816033223;80;0.9416136282894737;0.9393280549668874;0.9407732205298013;0.9392846205298013;0.9398843377483443;0.01698509385678797;0.016943904829799177;0.01266365065165817;0.020394173105153728;0.02137309612996907;10.611205432937181
21;0;0.9407627399535992;80;0.9421939027027028;0.9391625646258503;0.9394003129251701;0.9410177020408164;0.94047568707483;0.015592969510071955;0.01644187014861586;0.014965489067024934;0.0172899943229804;0.01695633189660563;10.897994768962512
22;0;0.9407646983038761;80;0.9418371354609929;0.9400759978571429;0.940800985;0.9391617135714285;0.9416501842857142;0.021340581686221792;0.020063754969440205;0.014766859346069767;0.0169829339415119;0.019153774675449244;11.439029970258522
23;0;0.9407666566541528;80;0.9401936322981367;0.9419837775;0.939927749375;0.93914305375;0.940651559375;0.018174472077458686;0.016184541649865162;0.021930409561943684;0.0204954596031846;0.01848823794581759;10.018032458425164
24;0;0.9407686150044297;80;0.9410295457746479;0.9389759134751773;0.9392575127659575;0.9435371028368794;0.9388117014184397;0.01529286071947282;0.016993393897874465;0.015263850463580614;0.017509187408745255;0.01565409225213278;11.358473421172196
25;0;0.9407705733547066;80;0.9398708668918919;0.9414015972789116;0.9399407952380953;0.9400686482993197;0.9393221931972789;0.014720965860579674;0.015986942078625766;0.014028029624322425;0.02111873602292379;0.021652008876765747;10.897994768962512
26;0;0.9407725317049834;80;0.9394048629370629;0.9422121197183099;0.938840388028169;0.9398654443661972;0.9423174218309859;0.021064740159701223;0.01461938106207127;0.013600913282369552;0.014406648681735095;0.018147871605877663;11.279043537108054
27;0;0.9407744900552604;80;0.9425152089041096;0.9399837089655172;0.9390850462068966;0.941314364137931;0.9396602551724138;0.0171315423566526;0.016470770703536024;0.014401221449932741;0.016621720127068494;0.017082417835033916;11.04728236853734
28;0;0.9407764484055371;80;0.9411241738255034;0.9397846195945946;0.9399988418918919;0.9405406216216217;0.9396284108108108;0.015560634761818981;0.014684158826865317;0.016884066677969625;0.016615740988754603;0.016417166303047646;10.824853864472828
29;0;0.940778406755814;80;0.9402008349650349;0.9399642295774648;0.9422478232394366;0.9380564204225352;0.9394421971830986;0.0178316824590124;0.02224111023912808;0.0178736965827087;0.015656822470996572;0.013994706705056715;11.279043537108054
30;1;0.9485676150729699;80;0.9478234719178082;0.9481504945111492;0.9481661536878216;0.9493206432246999;0.9504071276157805;0.016252884019107447;0.016718282242160123;0.021664611067809;0.019426203354192446;0.02083993780052873;17.123287671232877
31;1;0.9485682133120689;80;0.9535158438;0.9457755929859719;0.9514878226452905;0.951208843486974;0.9469915709418837;0.01760757149076005;0.023002907336117037;0.01360982028783986;0.02014517869285355;0.02475626082620227;20.0
32;1;0.948568811551168;80;0.9480842386690648;0.9499833693693693;0.9486935207207207;0.9493475942342342;0.9479711363963964;0.026973381687555534;0.01587756837837351;0.027249890155751577;0.025107008543335647;0.02045408371005092;17.985611510791365
33;1;0.948569409790267;80;0.9468964826401447;0.9495583317028985;0.9528719583333334;0.9443966961956521;0.9493864902173913;0.028577493909930057;0.019098052775394454;0.026092018232523117;0.01999642598457332;0.016846247857372498;18.083182640144663
34;1;0.948570008029366;80;0.9485458207678883;0.9492077513986014;0.949471508041958;0.9469840216783216;0.9502119993006993;0.01994170596698215;0.01913680414404796;0.016010102859396205;0.01597614476128518;0.02007085444062552;17.452006980802793
35;1;0.948570606268465;80;0.9492538953703703;0.9534078345083488;0.95074293283859;0.9457688309833024;0.9493701736549166;0.02082678129076134;0.012530129405874146;0.017439392663945192;0.029294576725113382;0.022445034165604227;18.51851851851852
36;1;0.9485712045075639;80;0.9450904342541436;0.9514831193726937;0.9537615247232472;0.9490934601476014;0.9524106313653137;0.034959963044933866;0.023557266671375452;0.019485428581168262;0.025179500772140647;0.01794034124932908;18.41620626151013
37;1;0.948571802746663;80;0.9504030388257576;0.9481863060721063;0.9479415417457305;0.9460573104364327;0.9529755320683112;0.022944311371207594;0.012115475211287597;0.024909061333110428;0.01657296230861923;0.020931570422535222;18.93939393939394
38;1;0.9485724009857618;80;0.9516475689090909;0.9501089027322405;0.948832034608379;0.9485408240437159;0.9512032701275045;0.015985541437702373;0.017850781349725398;0.017595518872258898;0.01687309510244449;0.013616957001034083;18.181818181818183
39;1;0.948572999224861;80;0.9453345854748604;0.9503475195895522;0.9472802934701492;0.9523429837686567;0.9478659371268657;0.026701670694334267;0.017928900540170753;0.024371014740897846;0.02165771052144238;0.015168199057581405;18.621973929236496
40;1;0.94857359746396;80;0.9499420137362637;0.9466801970642201;0.9488012414678899;0.9500511623853211;0.9487330379816513;0.016579859351256943;0.018951253342815992;0.010817550276351952;0.021614390350945582;0.023127546080411364;18.315018315018314
41;1;0.9485741957030589;80;0.9469973493647913;0.9488549874545454;0.9488171387272727;0.9536214754545455;0.948744464;0.01805013000534382;0.016188147470411647;0.02091589927973912;0.01572031638232508;0.01816505395303169;18.148820326678766
42;1;0.948574793942158;80;0.9480675256074766;0.9497223604868914;0.9504662462546817;0.9536491059925094;0.947210829400749;0.01540763883889696;0.02502224479067942;0.019710399836327372;0.02494983031468017;0.021364544312660473;18.691588785046726
43;1;0.948575392181257;80;0.9468047650450451;0.9481231348375452;0.9507727185920577;0.9520662895306858;0.9464941951263538;0.02377421813623643;0.017425126163634664;0.022828585497578477;0.01588606225068329;0.020651152824926633;18.01801801801802
44;1;0.948575990420356;80;0.9484853382739212;0.9511319189849624;0.9501747979323308;0.9469836528195489;0.9488726462406015;0.014273759397532422;0.020615099258937696;0.016407426368323406;0.018981075951959622;0.019832728629053466;18.76172607879925
45;1;0.948576588659455;80;0.9499747715909092;0.9496010982922201;0.9467634333965844;0.9492891335863378;0.9501719749525617;0.011784550327764586;0.02291370715593286;0.022593242454334164;0.0213004702896249;0.01671794967468849;18.93939393939394
46;1;0.9485771868985539;80;0.9487830555555555;0.9490132709565218;0.9571014090434783;0.9460379537391305;0.9519263674782609;0.026908907030228198;0.021507841082050526;0.02409850466275282;0.017452490249409414;0.02293748415119398;17.36111111111111
47;1;0.948577785137653;80;0.9539911093506493;0.94777066640625;0.9504622247395833;0.9506835557291667;0.9474663057291667;0.03206081607377164;0.015567086057795165;0.015483145162568114;0.02513970923832946;0.021693726487947096;25.974025974025974
48;1;0.948578383376752;80;0.9465503779891304;0.9529158152588556;0.9496841046321526;0.9479971727520435;0.9486507228882834;0.01456360436857738;0.040483735956059995;0.02957695069076124;0.03117084149097319;0.020910586063381028;27.17391304347826
49;1;0.9485789816158511;80;0.9405687047826087;0.9511394737991266;0.9479374192139738;0.9501419200873362;0.9396853100436682;0.0114072769172695;0.02711119730205057;0.01879766929285587;0.03241409955975323;0.012376113781139638;43.47826086956522
50;1;0.94857957985495;80;0.9465568090379008;0.9487539657894737;0.9526889628654971;0.9469473695906433;0.9446239312865498;0.01805895556376182;0.021789619078565876;0.016794072621848254;0.015575944748519296;0.016621175409355052;29.154518950437314
51;1;0.9485801780940489;80;0.9513515161038961;0.9483872476562499;0.9540939575520834;0.9495178526041668;0.9490628408854167;0.02729005884663808;0.02445485270923302;0.023949950348954467;0.020299360340672392;0.015701484406645635;25.974025974025974
52;1;0.948580776333148;80;0.961870555144033;0.9419919842975206;0.9505677892561983;0.957262508677686;0.9455556805785125;0.03133628886612523;0.031970564300054224;0.030696215930733076;0.0096096971000342;0.018545275161039453;41.15226337448559
53;1;0.9485813745722468;80;0.9399088019417475;0.9531505619512195;0.9476903970731707;0.9559079253658537;0.9427955624390244;0.015439231097832842;0.012927423282878986;0.014295742188387918;0.027058152123757326;0.02213127513811008;48.543689320388346
54;1;0.948581972811346;80;0.9512501866935483;0.9459291546558705;0.9505398336032389;0.9532452259109312;0.948402568825911;0.019444907509832375;0.01589705054760851;0.01842166418625149;0.026387094950178436;0.021898528808455508;40.32258064516129
55;1;0.948582571050445;80;0.9493392581460675;0.9514216738028168;0.9433718250704225;0.9480825177464789;0.9507143428169015;0.028766528510865547;0.017885055852012943;0.01925615656462858;0.020858697478142882;0.027847514995030416;28.08988764044944
56;1;0.9485831692895439;80;0.9482337051546391;0.9493161749354005;0.9556197439276486;0.9484547560723514;0.9503160454780362;0.014975942755661557;0.02723406973631852;0.018721761936766983;0.0211265696013542;0.025053706352196104;25.77319587628866
