;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43
10;0;0.940741198;80;0.941343549;0.939318983;0.943189489;0.933021758;0.942555283;0.942877372;0.939820256;0.941842911;0.93547465;0.939776433;0.940283928;0.942169164;0.944016308;0.929121014;0.944533053;0.942193497;0.942071489;0.944898994;0.936167158;0.939310131;0.021664419;0.015020325;0.014028915;0.012166651;0.013518876;0.015183789;0.023410879;0.020788889;0.006258487;0.013935305;0.020011771;0.020768298;0.013560697;0.020097666;0.025678244;0.012374639;0.010367406;0.025276263;0.021275802;0.021536094;43.59197908
11;0;0.940743156;80;0.940188249;0.938518508;0.936650671;0.943694492;0.942282968;0.931034224;0.945265203;0.943677716;0.935034103;0.941796503;0.940578474;0.940889603;0.942909679;0.935900187;0.941235726;0.943503226;0.938215937;0.9382961;0.940551003;0.943085034;0.016835058;0.011292584;0.022086942;0.028399651;0.011212648;0.013923694;0.023357753;0.014188565;0.007440401;0.022708235;0.013668054;0.019228187;0.01550476;0.022914574;0.024592645;0.005312785;0.011467466;0.029111503;0.017868565;0.017492095;41.35649297
12;0;0.940745115;80;0.942151138;0.942928583;0.932682428;0.943907894;0.940119639;0.941222453;0.944724311;0.935023236;0.939884064;0.938524083;0.945449817;0.942061803;0.933078844;0.944100372;0.939280797;0.941103797;0.945511406;0.936476406;0.939804419;0.937447339;0.015988178;0.007456084;0.016813316;0.0160875;0.009135083;0.014455315;0.020097797;0.012681067;0.01844554;0.013148037;0.017509765;0.01370342;0.016400892;0.021549097;0.011721841;0.016348979;0.024120882;0.017267501;0.018227787;0.013689444;43.59197908
13;0;0.940747073;80;0.939242831;0.940683009;0.944147337;0.943783454;0.930804703;0.942956374;0.938074414;0.938645929;0.941990391;0.940150386;0.941569897;0.931073214;0.945871523;0.941499169;0.939882069;0.947252831;0.939968077;0.941669874;0.93120706;0.944505371;0.012366753;0.015182931;0.015479583;0.023695456;0.017023448;0.012408394;0.007217424;0.029181591;0.024482047;0.016854792;0.005002352;0.022178253;0.030222601;0.016192711;0.015308235;0.012925514;0.023215852;0.024637023;0.018854469;0.016875569;44.80286738
14;0;0.940749032;80;0.936599775;0.936570303;0.93365582;0.943152789;0.940167366;0.938377171;0.944250326;0.935875843;0.939881303;0.940781714;0.944932851;0.946352854;0.935948169;0.943532471;0.938525897;0.938696877;0.942891429;0.942080769;0.940696377;0.931409589;0.01694763;0.01333577;0.020365678;0.029980149;0.025365115;0.020869245;0.013204325;0.023437409;0.038758194;0.02108719;0.018524008;0.007157538;0.018500582;0.028196288;0.016078581;0.013917771;0.016848586;0.02023348;0.018829746;0.008176969;44.80286738
15;0;0.94075099;80;0.944502763;0.941427691;0.942230118;0.947717571;0.93924725;0.940653553;0.931279365;0.942222421;0.938014991;0.938859662;0.942966159;0.944125385;0.943042215;0.930021221;0.947848571;0.940680465;0.938152641;0.941417782;0.941835047;0.941868888;0.028587275;0.014546913;0.014075277;0.02231085;0.02097569;0.021069998;0.008572611;0.011002082;0.018470883;0.027908233;0.010062477;0.004499224;0.019795278;0.014690462;0.026137044;0.011518547;0.009024069;0.014815645;0.015943805;0.016758534;46.08294931
16;0;0.940752948;80;0.944572069;0.93652486;0.941523806;0.938594491;0.943612049;0.943186611;0.937833274;0.942579789;0.936255194;0.939110891;0.938255669;0.945670337;0.944014891;0.934498389;0.94633474;0.93921572;0.94062918;0.944715326;0.940509466;0.941274863;0.003978288;0.009125091;0.027825932;0.011971338;0.016010301;0.010066431;0.014633691;0.017501026;0.011682376;0.021325202;0.014319343;0.018925439;0.007976748;0.025508584;0.02920713;0.026096143;0.007911092;0.028858011;0.029740512;0.03049678;44.80286738
17;0;0.940754907;80;0.939174932;0.939974006;0.942322764;0.943815097;0.928824444;0.943764244;0.941718275;0.938306678;0.943549003;0.937980217;0.938966975;0.936920031;0.944928236;0.942867264;0.933473008;0.943584928;0.936989222;0.941981008;0.947849111;0.936749689;0.005624469;0.019466677;0.020703581;0.022706171;0.013523323;0.011296613;0.013220559;0.016629972;0.014549063;0.010157481;0.015498277;0.014993817;0.017825977;0.008168521;0.013830637;0.021556123;0.015952973;0.023329709;0.018848073;0.021528689;43.59197908
18;0;0.940756865;80;0.942528862;0.930475061;0.944234342;0.940732444;0.937999581;0.943789319;0.935168856;0.938271006;0.94176815;0.941989378;0.941801642;0.932803119;0.944235239;0.940315383;0.941475006;0.946642928;0.935013303;0.938857542;0.937913169;0.942841861;0.023333855;0.016705134;0.008342319;0.022386294;0.019674143;0.023830603;0.005907046;0.013088471;0.022096367;0.022088353;0.013945287;0.018454196;0.016792932;0.008415598;0.017474666;0.030003355;0.021651775;0.016113126;0.013983099;0.022636941;43.59197908
19;0;0.940758823;80;0.943213259;0.942806964;0.933260489;0.942713522;0.939459492;0.94077405;0.945346342;0.937735117;0.939068419;0.936350647;0.946276519;0.942970183;0.934820989;0.944965706;0.936550433;0.940163711;0.9450599;0.937109756;0.940698303;0.933256642;0.019137106;0.008648202;0.011286594;0.018670861;0.01320279;0.014834518;0.012137628;0.008792307;0.018090601;0.01122466;0.014385682;0.012772494;0.015131471;0.018831538;0.005205874;0.016968163;0.021445239;0.020133513;0.010288367;0.013496348;43.59197908
20;0;0.940760782;80;0.942698511;0.938974284;0.939985203;0.943997822;0.934102776;0.939061162;0.942368324;0.94044347;0.942583173;0.931681251;0.945147119;0.944091597;0.936360197;0.942620684;0.938947478;0.941370703;0.945915114;0.93708837;0.93945543;0.938702281;0.014624938;0.011578073;0.021586162;0.019014556;0.011744884;0.010895167;0.022082269;0.018941106;0.01504351;0.008052108;0.014006788;0.007359827;0.018222268;0.028478391;0.020290382;0.009257335;0.022101923;0.022374468;0.024957829;0.01404671;42.44482173
21;0;0.94076274;80;0.940058619;0.944040922;0.940180531;0.943657847;0.932415819;0.943258836;0.941594008;0.938239044;0.9437873;0.935552911;0.938733442;0.939680333;0.944027892;0.943610706;0.932462581;0.945064378;0.939758483;0.940373078;0.946285642;0.935486514;0.017069961;0.017328908;0.01295106;0.014879694;0.010040256;0.006170401;0.015963659;0.025227755;0.021621708;0.010166609;0.013872458;0.011621344;0.013148171;0.011716691;0.023095987;0.016576236;0.006037668;0.010021625;0.026324179;0.017481455;43.59197908
22;0;0.940764698;80;0.94437382;0.940508824;0.943782362;0.940025762;0.941401979;0.945125394;0.932882382;0.942803697;0.93803965;0.938048162;0.941653244;0.942423897;0.938565612;0.941044635;0.945793806;0.934438188;0.941355303;0.935274474;0.941685053;0.941257585;0.029607836;0.019093818;0.018378051;0.015689271;0.014659329;0.021365618;0.021488332;0.021024447;0.012832108;0.017140265;0.013032091;0.015973184;0.010900157;0.011195855;0.024709478;0.016126007;0.015979295;0.011859163;0.024154282;0.019203296;46.08294931
23;0;0.940766657;80;0.946189955;0.935827038;0.942174146;0.938044928;0.939350864;0.944439;0.939450715;0.944579926;0.942455095;0.934677062;0.939144541;0.945092923;0.938049169;0.937565354;0.940837933;0.942155215;0.939003351;0.938049103;0.945249436;0.941430567;0.005760664;0.010302268;0.025939097;0.021447869;0.022786072;0.013216569;0.007536748;0.017259201;0.028936558;0.01743571;0.017028428;0.02237744;0.021152847;0.03152161;0.011661927;0.009084453;0.017513446;0.019178863;0.020904364;0.013437031;40.32258065
24;0;0.940768615;80;0.939878163;0.944360662;0.938351971;0.941149747;0.93294605;0.944740165;0.938652115;0.939492856;0.942270782;0.943877641;0.944147738;0.933188347;0.945604321;0.937231744;0.940024988;0.940111241;0.941015318;0.941565124;0.934628124;0.943310512;0.016054304;0.018992914;0.015405907;0.009884544;0.011989484;0.020177626;0.012322256;0.020794299;0.007949711;0.008507401;0.013095165;0.018857913;0.026500161;0.016164985;0.009184955;0.01517056;0.022542823;0.019342565;0.013730825;0.00794043;46.08294931
25;0;0.940770573;80;0.941609649;0.939418047;0.9423283;0.936200603;0.940151564;0.942331861;0.940367169;0.941685092;0.931196564;0.943355228;0.944034519;0.940748161;0.944064475;0.936823181;0.939895578;0.940261194;0.942346928;0.941810728;0.931560753;0.940832986;0.010786335;0.016266776;0.020641051;0.007991164;0.014698844;0.018830425;0.019182352;0.009789791;0.005032248;0.018037007;0.005635488;0.017962289;0.027613911;0.018608676;0.011502788;0.024066921;0.02808818;0.025719384;0.017019558;0.01118644;43.59197908
26;0;0.940772532;80;0.944638874;0.936425476;0.945584603;0.932686562;0.943264985;0.940286588;0.940641976;0.941874706;0.93843905;0.943491241;0.930988444;0.944764612;0.937635526;0.939974129;0.944940982;0.942500706;0.943738612;0.931808415;0.942982656;0.935060571;0.020673552;0.019402021;0.021379944;0.021593831;0.008220767;0.006806064;0.01690715;0.021256322;0.016532411;0.010800998;0.009471732;0.01447283;0.008261037;0.01940454;0.010593347;0.012512662;0.02349735;0.021128437;0.010706821;0.010762634;46.08294931
27;0;0.94077449;80;0.943984014;0.942064274;0.939915066;0.943341111;0.937947446;0.941467814;0.934084291;0.945156283;0.941657151;0.936292483;0.944559651;0.934233949;0.939801566;0.939127631;0.943337837;0.944406206;0.933045417;0.945415103;0.938883;0.939280614;0.019923151;0.014787346;0.020314008;0.013499419;0.016344503;0.018936183;0.01044028;0.016346804;0.016407958;0.016843369;0.012853453;0.008841141;0.019083157;0.017444832;0.019222473;0.008598764;0.007541111;0.021070132;0.015210084;0.019138089;44.80286738
28;0;0.940776448;80;0.942257916;0.938050092;0.941603111;0.942913111;0.938760092;0.942884339;0.933994528;0.94462165;0.942888836;0.93492965;0.945869769;0.938262739;0.939152544;0.942474261;0.940339778;0.94074925;0.931612714;0.944207744;0.942436383;0.938411517;0.017919112;0.013394945;0.013023481;0.01753576;0.012583952;0.018447618;0.014264907;0.009778148;0.01151606;0.013214902;0.023830871;0.014286882;0.008661099;0.020485386;0.019133602;0.014749036;0.015128075;0.020200454;0.015165549;0.013642828;43.59197908
29;0;0.940778407;80;0.93743088;0.943558368;0.939377715;0.940297659;0.945986435;0.934746453;0.945845647;0.937955379;0.9406967;0.935054076;0.943754438;0.940719779;0.934787844;0.946888944;0.935972115;0.94085045;0.933753782;0.946508771;0.940493509;0.940741074;0.019979778;0.020053889;0.012093634;0.018110102;0.010833356;0.023534754;0.025079568;0.024496808;0.014187953;0.010603129;0.017598406;0.023161932;0.02082261;0.010457282;0.01439641;0.01521088;0.017856836;0.016415374;0.006251799;0.011940881;46.08294931
30;1;0.948567615;80;0.938729274;0.949337565;0.96208532;0.941216272;0.952391852;0.944630024;0.952204482;0.94367053;0.947963245;0.947046308;0.941338357;0.956289537;0.95692734;0.936429317;0.955628378;0.948146688;0.94853783;0.952054145;0.941954212;0.958900561;0.020669163;0.010555939;0.009795803;0.009832083;0.003304716;0.013859293;0.016730137;0.023876006;0.009854158;0.014894584;0.032512443;0.019834714;0.025418091;0.017789146;0.014174408;0.009405809;0.00569354;0.024999268;0.026086679;0.015932975;68.49315068
31;1;0.948568213;80;0.968037567;0.939161428;0.94218994;0.964472702;0.944379785;0.940284891;0.969784827;0.928677103;0.948886388;0.966518764;0.936388991;0.954111381;0.953710115;0.939709718;0.944700886;0.966758885;0.929210465;0.966646589;0.941045193;0.950976659;0.009200246;0.007910879;0.010731446;0.017900322;0.018174984;0.017046606;0.020317361;0.013940548;0.003926163;0.009956427;0.011521776;0.005542226;0.012230785;0.012733668;0.020168891;0.022124322;0.024106227;0.017052366;0.021931993;0.018884204;80
32;1;0.948568812;80;0.945361659;0.942391575;0.955478017;0.949024379;0.949120475;0.948926566;0.954248771;0.947923001;0.934740106;0.966320743;0.946950749;0.946768983;0.941342533;0.97281436;0.933918963;0.949415871;0.956652206;0.942257536;0.955223046;0.937832079;0.027230576;0.040066581;0.018128667;0.011869877;0.010993901;0.009003364;0.011257567;0.025648876;0.014813599;0.03044604;0.033741466;0.013275777;0.011979646;0.02404856;0.023923426;0.019606042;0.020704829;0.011150316;0.020940161;0.020504749;71.94244604
33;1;0.94856941;80;0.945481593;0.95047294;0.959185766;0.932475978;0.966085808;0.944796557;0.947305764;0.939937217;0.964500915;0.947483624;0.936225315;0.964379356;0.939454755;0.942908718;0.955516795;0.938234664;0.954597523;0.940800296;0.961714408;0.940757944;0.020954972;0.019178522;0.032472263;0.032352366;0.01994643;0.022828551;0.009878794;0.007519031;0.020320289;0.025706524;0.016739306;0.027891227;0.017352489;0.018521482;0.023387416;0.015040548;0.022647306;0.005172679;0.012601874;0.011280314;72.46376812
34;1;0.948570008;80;0.937764185;0.968165004;0.944414089;0.943845839;0.956356366;0.937748513;0.966592128;0.936061399;0.949998801;0.960970806;0.935957277;0.950889564;0.951720281;0.952162401;0.937684148;0.946582934;0.961372592;0.946649741;0.946770842;0.946914536;0.019443125;0.015068687;0.015452911;0.014709528;0.009741236;0.007056927;0.021230034;0.014745348;0.016269551;0.017663199;0.009441309;0.006404561;0.022226478;0.011571733;0.011532065;0.011789913;0.015303001;0.007176678;0.014756832;0.030703479;69.93006993
35;1;0.948570606;80;0.957795493;0.955875303;0.932065029;0.951212697;0.958715076;0.947138407;0.943608919;0.964227343;0.951492549;0.948347787;0.95583151;0.947298028;0.938739802;0.953402129;0.96374401;0.927183946;0.968523575;0.944631486;0.946147564;0.938280398;0.015795696;0.027232408;0.017895953;0.003563993;0.007450346;0.010544958;0.006603505;0.011881131;0.013857024;0.022255583;0.01128225;0.018988508;0.02377497;0.019204483;0.033615178;0.024600153;0.022591862;0.028878013;0.007524805;0.010013096;74.07407407
36;1;0.948571205;80;0.928334493;0.972553824;0.948543637;0.931342064;0.972228072;0.928978887;0.958864978;0.946379442;0.954286984;0.94968787;0.967037429;0.944192183;0.960709298;0.94586394;0.939544956;0.95023859;0.964506092;0.935224181;0.953436621;0.956662943;0.013254896;0.038976271;0.036074614;0.026441111;0.02538638;0.006768616;0.013905591;0.018237421;0.012392301;0.017895156;0.014916521;0.023175746;0.017867641;0.032450031;0.029144913;0.009771393;0.018323869;0.016115448;0.007940806;0.013333175;74.07407407
37;1;0.948571803;80;0.957887153;0.931470827;0.952677751;0.959438998;0.938837601;0.956324824;0.950355128;0.947141282;0.93355736;0.975118194;0.933526306;0.949375125;0.960385359;0.936122516;0.938776141;0.948753044;0.960527964;0.93600507;0.941472811;0.973888415;0.027808114;0.018603839;0.011195859;0.019216879;0.014165469;0.008057852;0.010764953;0.007078623;0.013526538;0.0141303;0.019745006;0.023823294;0.015387177;0.012256414;0.012897704;0.013720168;0.020473712;0.010252946;0.01074962;0.014522633;75.75757576
38;1;0.948572401;80;0.964127346;0.935542216;0.956538469;0.950520205;0.943675751;0.94647495;0.952907068;0.956643349;0.93943202;0.950993593;0.94606159;0.95817566;0.958527034;0.943934424;0.94132661;0.951757904;0.95663768;0.945254712;0.944567645;0.959273885;0.012145849;0.015284857;0.010677495;0.009578858;0.011130369;0.015241067;0.024201814;0.015170483;0.013176517;0.018808618;0.008574848;0.020848008;0.010327422;0.021114552;0.018705266;0.009504345;0.006487053;0.00993836;0.014128286;0.014515269;72.99270073
39;1;0.948572999;80;0.946880942;0.933996989;0.970144573;0.930062598;0.962900055;0.936291958;0.959849989;0.942083402;0.938461319;0.971891739;0.938535924;0.940467312;0.967673478;0.933004771;0.94691429;0.96250656;0.945716433;0.945976089;0.951150459;0.947777687;0.030102306;0.022210446;0.018952785;0.011376318;0.011707466;0.019179085;0.010304196;0.012788961;0.013742577;0.013440152;0.027876947;0.02101562;0.016834909;0.018645853;0.009011459;0.020099066;0.020534759;0.008286874;0.017314875;0.012010028;74.62686567
40;1;0.948573597;80;0.943583163;0.944855115;0.94634769;0.965220394;0.936567103;0.951143633;0.956289131;0.942248505;0.94632343;0.95639039;0.950237733;0.942291314;0.95588081;0.947692732;0.945154644;0.952128287;0.93755695;0.947803247;0.952897256;0.954369376;0.012466174;0.021434692;0.006438106;0.011642761;0.018872898;0.019537822;0.018454798;0.011469409;0.00559954;0.011186014;0.01326828;0.005565892;0.019821543;0.015300807;0.026652377;0.021713771;0.019497193;0.030358832;0.012824852;0.021316373;73.52941176
41;1;0.948574196;80;0.934763755;0.945891818;0.966830831;0.940277617;0.945766876;0.954817215;0.944629614;0.949106038;0.949241031;0.956802871;0.94230534;0.94877086;0.962645765;0.941073925;0.958467318;0.951766894;0.941701904;0.944649535;0.9632799;0.942265765;0.017685779;0.011933719;0.012048491;0.011167601;0.01211624;0.021246654;0.012429413;0.013737662;0.033331385;0.013573366;0.009329645;0.01843339;0.007523442;0.020719786;0.008231238;0.013431871;0.012667205;0.012852177;0.007601123;0.022984502;72.99270073
42;1;0.948574794;80;0.944246544;0.956077557;0.948616297;0.942875302;0.94295871;0.968117678;0.930860043;0.95853977;0.953452804;0.941345243;0.941367725;0.966665267;0.942840931;0.940744883;0.968614902;0.957004961;0.940153615;0.961130171;0.941955081;0.950418412;0.010632234;0.007628952;0.019812182;0.016808886;0.020398791;0.024153996;0.017874833;0.019089337;0.021201619;0.005202691;0.010183012;0.022552725;0.024574464;0.019470453;0.021055374;0.024183057;0.024745458;0.012200789;0.021013154;0.02159349;75.18796992
43;1;0.948575392;80;0.932620692;0.962033374;0.951918922;0.940532555;0.944867121;0.95737708;0.954865775;0.934531315;0.958245604;0.945881718;0.948670531;0.951604284;0.956045207;0.945041485;0.944108009;0.963404426;0.943246074;0.941860232;0.965054157;0.934994626;0.020909779;0.02116816;0.027586893;0.011626676;0.007830243;0.01455515;0.019448912;0.015239606;0.030137721;0.017312232;0.021640386;0.018666695;0.011033436;0.021706534;0.006001817;0.011061263;0.016295521;0.016698722;0.020281882;0.016057903;72.46376812
44;1;0.94857599;80;0.950484804;0.953117588;0.95470003;0.935371363;0.963515637;0.940834885;0.947656681;0.952934168;0.951363724;0.938226164;0.944690224;0.966253142;0.942685303;0.94321427;0.964271111;0.93733987;0.942062252;0.96343238;0.946462033;0.943359011;0.010211826;0.013748333;0.010981962;0.0129277;0.020708867;0.016275892;0.014382408;0.022899622;0.010848815;0.012930807;0.013906436;0.013426143;0.017640094;0.012727376;0.016991088;0.016308155;0.011119015;0.022272585;0.024684669;0.007224367;75.18796992
45;1;0.948576589;80;0.947116071;0.957941733;0.9445872;0.950205014;0.955352771;0.93594315;0.954673654;0.95259071;0.938272298;0.949926604;0.954654537;0.944210274;0.948231572;0.958832727;0.940324735;0.949628629;0.94329005;0.95926344;0.94076385;0.957347957;0.01015939;0.010378409;0.011291958;0.010927462;0.01261187;0.015637023;0.02689647;0.026900474;0.016862923;0.026870457;0.022119953;0.020057445;0.023786746;0.014224895;0.018960598;0.022837667;0.008984586;0.01551013;0.014786437;0.017695267;75.75757576
46;1;0.948577187;80;0.941867897;0.970587915;0.939440304;0.94329015;0.957721215;0.944469684;0.955268826;0.938555699;0.95573591;0.959057107;0.94973145;0.964292412;0.936496731;0.948743003;0.954473481;0.944373637;0.954080917;0.941065578;0.957495639;0.955152686;0.020627676;0.02213224;0.024346742;0.027597669;0.018366593;0.007749849;0.024086185;0.025108882;0.02460491;0.033874012;0.013219591;0.016903901;0.020102669;0.021208428;0.012091943;0.007023199;0.022758564;0.016351232;0.019069881;0.028271067;69.44444444
47;1;0.948577785;80;0.959627176;0.934845945;0.978093376;0.943623634;0.946421843;0.944518733;0.96324114;0.936680273;0.943983488;0.948080054;0.944770335;0.965406835;0.930095914;0.956506833;0.929786646;0.985981046;0.923101348;0.964825749;0.939265743;0.9624514;0.046330604;0.025711258;0.01531382;0.001622003;0.000724177;0.00310517;0.017113562;0.017121238;0.014625458;0.016566205;0.009001987;0.00975081;0.009359998;0.008826119;0.009795931;0.011879671;0.01622431;0.012431776;0.009072798;0.014306565;104.1666667
48;1;0.948578383;80;0.95362971;0.954500197;0.945452776;0.932656423;0.98919027;0.90916498;0.982863921;0.930385475;0.948858134;0.967018582;0.927085627;0.955547395;0.96740226;0.925516527;0.972649958;0.926663663;0.971656362;0.927813222;0.960397915;0.934724342;0.005916042;0.00494365;0.010866321;0.019172025;0.018952294;0.013666443;0.019435476;0.032193718;0.03830172;0.028838755;0.008280176;0.017013356;0.029638183;0.027666536;0.01700137;0.004558232;0.014187111;0.012247173;0.008275895;0.006827612;108.6956522
49;1;0.948578982;80;0.947580488;0.933116509;0.946545461;0.935391329;0.94351752;0.982770357;0.962816604;0.915989011;0.955191809;0.967622518;0.930542859;0.9353929;0.983892009;0.966542661;0.907846466;0.941539359;0.961026125;0.931635363;0.937188557;0.931493304;0.017531629;0.006007277;0.001500057;0.003472937;0.009265371;0.008557136;0.017770267;0.005568279;0.015117788;0.007312851;0.009688034;0.012266855;0.011683044;0.022220936;0.00615012;0.016081022;0.007600792;0.004850637;0.003367558;0.005644594;175.4385965
50;1;0.94857958;80;0.963483107;0.926942574;0.960010021;0.93600099;0.96579785;0.949914058;0.931661804;0.948096668;0.951651486;0.968767677;0.929833983;0.958060463;0.948191774;0.930625954;0.946245681;0.960623092;0.954204535;0.93859683;0.961704858;0.928433515;0.013194429;0.011462216;0.004914208;0.005165257;0.018217612;0.025225013;0.015833642;0.009670469;0.012657247;0.008731154;0.007367192;0.00733933;0.014481309;0.008929728;0.003504986;0.011519362;0.015499451;0.013907182;0.010690183;0.004985293;117.6470588
51;1;0.948580178;80;0.967201097;0.946985564;0.950855166;0.940277422;0.967290929;0.93961238;0.960405981;0.926695374;0.973584617;0.934319042;0.975799952;0.933531957;0.955470363;0.948015166;0.953122512;0.941354546;0.949403204;0.942154401;0.965617681;0.938703742;0.044623151;0.016512515;0.01085797;0.014740225;0.020237185;0.023991156;0.018424733;0.006044022;0.012398599;0.008530805;0.008676808;0.017721007;0.020742591;0.020276572;0.017900146;0.019168256;0.015775233;0.009196949;0.01026462;0.011822833;104.1666667
52;1;0.948580776;80;0.961207772;0.964727998;0.996323739;0.928214881;0.915768747;0.979073108;0.961404232;0.911530778;0.949172808;0.993664725;0.93066759;0.925725003;0.948065766;0.951634261;0.969713371;0.960195205;0.93433542;0.968476969;0.948806002;0.931299173;0.019702453;0.022006548;0.011592271;0.021452444;0.017134197;0.012026829;0.018057546;0.006423465;0.024139723;0.011134786;0.015991033;0.009805843;0.001517653;0.005056242;0.002936515;0.006851712;0.006652694;0.015417497;0.014979911;0.003971173;166.6666667
