;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77
0;0;0.940721614597785;80;0.9355959571428571;0.9366625749999999;0.944823695;0.95280316;0.920183755;0.95720354;0.926925235;0.952236985;0.93308422;0.946301665;0.93446353;0.93868674;0.9477748500000001;0.931093355;0.95089216;0.93284476;0.949389685;0.9316442;0.941824035;0.941286725;0.9359167;0.94933621;0.93842245;0.93451069;0.93507486;0.951714155;0.932789085;0.94477186;0.94442402;0.92450902;0.942482225;0.953559015;0.9335968;0.94020613;0.94657899;0.005578645946604919;0.011513684240885514;0.02130119272154731;0.018997528170774457;0.008349839618975041;0.02127916062732688;0.010718430387999672;0.010746138081154403;0.007576429621814992;0.01240965403098373;0.022183351070711135;0.035474372137411794;0.021587674136426243;0.01194538157824914;0.014960269951561;0.006621347520780582;0.0047235528483140525;0.008462876488958604;0.01634430983502966;0.02860539200710014;0.02444090868517049;0.011390957984799775;0.013550384427271498;0.019375064251191267;0.004917465647154779;0.011867361377433725;0.014752519171645334;0.01544928339371663;0.016590573778682123;0.019844925650564196;0.017406348494968422;0.016531707866440853;0.008656230996771846;0.004803061497803688;0.009802957332887921;0.011026569214803042;76.80491551459293;;;
1;0;0.940723572948062;80;0.9438033142857143;0.935807485;0.943463135;0.941202255;0.938887155;0.950505305;0.922219655;0.94963226;0.940743435;0.94131203;0.940028795;0.942931815;0.93375601;0.935631315;0.95252876;0.93357347;0.93770002;0.95418791;0.9202104;0.943982525;0.951279975;0.9325528;0.944624465;0.94117912;0.94126633;0.918881075;0.969909045;0.922297655;0.94543341;0.947682275;0.9296254349999999;0.93489689;0.956945075;0.93466106;0.930067605;0.03287729792436242;0.0163536060484104;0.0029304376934216345;0.005941081919586423;0.013933194950623465;0.01765197522200828;0.020964374755873597;0.015392034774703583;0.0202713246627705;0.01274096526579976;0.003288568405932896;0.007764977887674823;0.00843614994600462;0.008717182311255048;0.010342468276475142;0.010964506564705661;0.010959140938989316;0.01140871001619283;0.013732264364703482;0.02048311337953327;0.020857297623635734;0.012738829321781253;0.005618189866596855;0.0021213657196299477;0.013595630418789535;0.020872277624433985;0.017217408585146254;0.021074205488013698;0.024028276666634173;0.02293223994014757;0.012615539033116206;0.006112594229595498;0.014176000908833109;0.026392610944381258;0.02422285139503115;76.80491551459293;;;;
2;0;0.9407255312983389;80;0.9421822714285715;0.95152264;0.92489445;0.95017974;0.936837645;0.93850381;0.9471514;0.939941815;0.93852526;0.939031125;0.94397833;0.939201745;0.93951082;0.94184832;0.941713665;0.930200305;0.949316325;0.9325757;0.946622965;0.93592576;0.949646115;0.92848729;0.94048818;0.950084765;0.927980285;0.9545483;0.93496452;0.93811723;0.92908302;0.96154136;0.926315645;0.94665639;0.943754145;0.92946939;0.93832773;0.016796777594560896;0.013436616912452333;0.012000260251015606;0.03404318771992578;0.022489079301564983;0.008125915567970751;0.011428042589958045;0.010463556739931375;0.012531804583555439;0.019088391592546373;0.01681827167633621;0.019717367179628454;0.013103591199546865;0.006557801628723174;0.015712370096779945;0.025578291896192276;0.012338621012682297;0.019612696590809695;0.024548512543088714;0.004855132517070543;0.001774825117040821;0.011319340580379741;0.02252610686903905;0.028509281499360217;0.026168303689835304;0.012140851352095713;0.011105584601243128;0.008194170601367515;0.010200415144833438;0.012548501978214893;0.015277545164286574;0.020072234277594306;0.02075434509911435;0.018214737935526124;0.005621828137396328;76.80491551459293;;;;
3;0;0.9407274896486156;80;0.938316055;0.9321688578947368;0.9533875894736842;0.9304582736842105;0.9504914894736842;0.9322463631578948;0.9498415842105263;0.9321527789473685;0.9433950631578947;0.9396135842105263;0.9447573263157895;0.9328633105263158;0.944976352631579;0.9395924052631579;0.9274159368421053;0.9603828421052631;0.9313059947368421;0.9429801263157894;0.9422248;0.9370938631578948;0.9307898842105263;0.9536584;0.9361305578947369;0.9372368684210526;0.9486114052631579;0.9310535157894737;0.9329406105263158;0.9579358947368422;0.9282155263157894;0.9464737631578948;0.9434700894736842;0.9312292578947369;0.9379272315789474;0.9510267684210526;0.9304769947368421;0.015281486256474387;0.010982189604350602;0.013046991882843879;0.013291375147433948;0.015350070841200797;0.015124666915715705;0.02357422614083399;0.018001269909635034;0.009662874818098082;0.009915535099768289;0.004779600038687813;0.014998173971479718;0.03247999816065211;0.02073269063828303;0.008424776302945868;0.013128283429481392;0.010383023298874508;0.0016527603825257848;0.005728072808836609;0.016838120925949572;0.013949417723541286;0.006039650333789562;0.007828125981592543;0.008205961512356776;0.009697073254594443;0.006053750819786856;0.011977028008738455;0.018251770705802573;0.015038179708618763;0.00848760530919518;0.012484499384921504;0.017493894047584967;0.013036741718869118;0.021801713354078208;0.016758258275133553;80.64516129032258;;;;
4;0;0.9407294479988926;80;0.9393122285714286;0.942221315;0.9385524949999999;0.94894494;0.9246289;0.94527113;0.94356615;0.936437855;0.94397747;0.942199195;0.935912225;0.93074588;0.961569125;0.9263398350000001;0.944124765;0.947488445;0.92815046;0.9355165950000001;0.954217375;0.9336272999999999;0.93695467;0.953146785;0.92684311;0.935583975;0.9550607;0.93435861;0.934929865;0.95240768;0.931290125;0.927174175;0.959359985;0.93751864;0.93386129;0.95352905;0.930873995;0.01846550535117149;0.016315868058823024;0.003652654473043871;0.005570087106982116;0.012461679351473761;0.015772611148847128;0.01821234532168539;0.015526316977600351;0.008366560630025622;0.008281619716448486;0.004490860106796444;0.011819145874857367;0.01868617209722838;0.0123614852914107;0.010949817096010278;0.017665173085793028;0.010992709911065702;0.005573616892342476;0.004069679146654;0.01355972003747634;0.013756353064449502;0.009581082809769378;0.013778582815480426;0.01650522285644521;0.00920700747274367;0.010094038081013348;0.009702447797729085;0.009987808565741283;0.012340901460755576;0.01342164342615373;0.019332364735532428;0.01914007110412466;0.011383815349637031;0.013571150320576522;0.01681594766656671;76.80491551459293;;;;
5;0;0.9407314063491695;80;0.92992027;0.9562633473684211;0.9349449263157895;0.9404700052631578;0.9452829631578947;0.9327066105263158;0.9316163684210527;0.9564368368421052;0.932854852631579;0.9394591789473684;0.9498111842105263;0.9290409578947368;0.9312724421052632;0.962863752631579;0.9267000210526316;0.9451364105263158;0.9407989947368421;0.9334404263157895;0.9387642368421053;0.9471192263157895;0.9349640157894736;0.9468661684210526;0.9399503578947368;0.9358733157894736;0.9433545894736842;0.9369281;0.9408855736842106;0.9505596842105263;0.9229996;0.9624525210526316;0.9218413631578948;0.9428249631578948;0.9419044263157895;0.9508685684210526;0.920576752631579;0.011574069192452761;0.014046093432986522;0.01288760587579496;0.00287503120011548;0.0039574767467851265;0.012583004738133207;0.013564135462889405;0.006105002045791856;0.007912209884754658;0.011505856699456196;0.012439630794506147;0.008608990766913112;0.012262711981690934;0.01861738037108123;0.013467859175730564;0.01046069722420785;0.015735069690078828;0.019875343089696795;0.011706010547967344;0.021568395635019166;0.02639973041163412;0.013960672349737501;0.013954473166906239;0.012617137941539977;0.009105768332027211;0.026477537209155654;0.032610954266487434;0.022596023853306176;0.015072804513574919;0.0178495300242387;0.00899543852832649;0.008819663890371497;0.01368251647650477;0.02011898911076169;0.013967113682280341;0.01676089142155296;80.64516129032258;;;
6;0;0.9407333646994462;80;0.95165547;0.9311066210526315;0.9549582947368421;0.9242926210526315;0.9557487789473684;0.9312775947368421;0.9370549105263157;0.9481940157894737;0.9419613421052632;0.9295263842105264;0.9547932263157894;0.9272398578947368;0.9328666842105263;0.959611652631579;0.930311852631579;0.9384528736842105;0.9529369263157895;0.9267663526315789;0.9324738526315789;0.9616694789473684;0.9228474263157894;0.9512189842105263;0.9406171894736842;0.9361054894736842;0.9320781473684211;0.9573224105263158;0.9228437263157895;0.9556766105263158;0.9336234947368421;0.9370430315789474;0.9464835736842105;0.9288856263157894;0.9499650157894737;0.9427883947368421;0.9356682263157895;0.02098079258414831;0.019050961700647344;0.011224200711086228;0.0070898754965230985;0.021282053116301734;0.01937267664637416;0.006599874232462883;0.006932743724550365;0.009864094556764713;0.006571906124580014;0.012628284006451627;0.01882332453802155;0.01320621068034376;0.007465625942155634;0.009000649189386796;0.008663862548786707;0.007666691566179999;0.01400664447453298;0.022318861541639045;0.020628253671376152;0.013131136254627867;0.015258016425191171;0.01947995063702662;0.01228669316378472;0.006697942127944835;0.019751037841617178;0.02160982194584064;0.013177895904881132;0.018438396869650788;0.032227826243447374;0.020300822612720842;0.012216018105514944;0.014854219828844125;0.008024569349779168;0.010488827239911683;0.020355659386528117;80.64516129032258;;;
7;0;0.9407353230497232;80;0.935010435;0.9349758578947368;0.9518420736842105;0.9328837105263158;0.9281009210526316;0.9661222578947368;0.922295;0.9478723684210526;0.9445475473684211;0.9252287578947368;0.9436964368421052;0.9435374684210526;0.939289352631579;0.9422368210526316;0.942757652631579;0.9316247736842105;0.9472479578947368;0.9353511421052632;0.9455217;0.9438732105263158;0.9318019736842106;0.9485388210526315;0.9337682052631578;0.9355026315789473;0.9508429789473684;0.9403365526315789;0.9330090368421052;0.9515859263157895;0.933196147368421;0.9278537842105263;0.9604376263157894;0.9288440105263158;0.9390653157894737;0.9530738789473684;0.9284587894736842;0.015235627004812208;0.011555492332668086;0.006701723879954911;0.0073689695368781795;0.009900997619464584;0.014303536811895164;0.011358128294016289;0.005180643014685927;0.012868788672053202;0.014203433216472532;0.010578530749652584;0.012991995656858732;0.011205145423587451;0.00902539418330172;0.009867783507531988;0.017860872350191192;0.015392846502093672;0.024674995355247014;0.026262931693590928;0.016347053155229014;0.006936565622028915;0.016483356915540225;0.013080830817713284;0.013366155712721784;0.021224699484447076;0.01643291424906355;0.00794253960996037;0.011039266577884699;0.01569486274441306;0.011736311019948261;0.010764738790031194;0.014011886577826807;0.01705605399939541;0.013777849000502343;0.010189680207057792;80.64516129032258;;;;
8;0;0.9407372813999999;80;0.95374923;0.9263798842105263;0.9391592315789473;0.9488254842105264;0.941919247368421;0.9300290578947368;0.9551246894736842;0.9271175315789474;0.9334545263157895;0.9578525210526315;0.9348083157894737;0.9345157894736842;0.9527614105263158;0.9243066210526316;0.9424740736842105;0.948371447368421;0.9383537947368421;0.9346764736842106;0.9540173736842105;0.9195486684210527;0.9531275315789474;0.9356152631578948;0.9418226210526316;0.9409350736842106;0.9415633789473684;0.9374727210526316;0.9454636578947369;0.9290507210526316;0.9517660421052632;0.9404676842105263;0.9340685842105263;0.9499198368421052;0.9356779789473685;0.9242782421052631;0.9653404105263158;0.01408929872615532;0.016492293513209366;0.00603696985931525;0.006535170989114141;0.006723393938031958;0.0062769729360855914;0.013163243567217117;0.011500186293276224;0.006144902056704512;0.007724445895379356;0.01584886856176397;0.015501469094210766;0.01780470947430279;0.01461016681780111;0.010055122459381498;0.010188837910094903;0.006405241191874182;0.01191177734358554;0.01955521278374649;0.020660901971169626;0.013174099154825343;0.02515108011754411;0.024910280350502745;0.004514509802212081;0.0036968450662661794;0.019584457428350296;0.01360870758572187;0.01882779765558182;0.02394387885900686;0.020914052855656194;0.006077122929868784;0.011874431655882908;0.02071837661625219;0.014403926112206573;0.018148564332104895;80.64516129032258;;;;
9;0;0.940739239750277;80;0.9342032571428571;0.943313325;0.945955115;0.928515475;0.934216765;0.96195834;0.921338275;0.95210765;0.939629305;0.935885785;0.92794709;0.96073324;0.929195705;0.9386104;0.95584689;0.922132355;0.9417784;0.95215594;0.93622155;0.933961985;0.95524731;0.925194505;0.93405398;0.954309;0.9369558100000001;0.9375114;0.94834311;0.9336507549999999;0.93146301;0.956559935;0.933813635;0.93692497;0.943866835;0.94132407;0.92522798;0.012056689128138436;0.005670914142578767;0.00513541339536966;0.014193453371439846;0.024424558615982243;0.024577977163657377;0.01797668603950756;0.01674488257152646;0.018755571341378872;0.012110924521459943;0.007906702026488932;0.010650149243056106;0.015108993579373606;0.020974819423675375;0.017806361312623198;0.009240757366174059;0.005449425039589534;0.007633870790407151;0.013682647065592942;0.01355187061911127;0.013744152297494993;0.02019639988318592;0.016520921876393434;0.006447936991170542;0.002971589917854542;0.0020143187878157017;0.009916561859939154;0.015918456587260592;0.008256381825619568;0.006849425487261883;0.010173206832566813;0.00491447476704224;0.016181706544583806;0.01664364020222614;0.014471104628320183;0.023210330048227614;76.80491551459293;;;
