;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66
0;0;0.940721614597785;80;0.934950608;0.9472808625;0.9368174499999999;0.9324220916666667;0.9542804708333333;0.9273398291666667;0.9519031208333333;0.9400751833333333;0.9273418083333334;0.9494954583333334;0.9424865833333333;0.9381251666666667;0.937905525;0.9432999208333334;0.9376045791666666;0.9399843958333334;0.9496252583333333;0.9295567958333333;0.9414645541666666;0.9444540708333333;0.9325411041666667;0.952657675;0.9382898166666667;0.9325996208333334;0.9400953458333333;0.9399084666666667;0.9520202125;0.9335724916666667;0.9383897666666666;0.9377461375;0.00535447668186164;0.01639774507190898;0.019977972753009752;0.022247805760313166;0.020324713150004885;0.010588348083603372;0.009503189296962096;0.013345673188085657;0.014257791860072344;0.03068285747226626;0.024762753882967177;0.016789656942210036;0.015561081605786804;0.005247549566100119;0.012863259868321944;0.01651338683975965;0.028020196803469195;0.015020808345106362;0.014180679205508707;0.018931289364309007;0.007356268191169806;0.01113530303190675;0.01793560736232154;0.009285656093650417;0.02529913964290656;0.017278067693885586;0.016800362807037766;0.006591128143122237;0.005211250143568287;0.01600552946305996;64.51612903225806;;;
1;0;0.940723572948062;80;0.9385960541666667;0.9426256478260869;0.9439111913043479;0.9431054608695653;0.935277947826087;0.935450747826087;0.9452333217391304;0.9438177695652173;0.9370447478260869;0.9401464304347826;0.9428836304347826;0.9369400304347826;0.9443682913043479;0.9368717652173914;0.9371803043478261;0.9514172217391305;0.9339686695652174;0.9316217739130435;0.9494383304347827;0.9392221913043478;0.9420805826086956;0.9434594739130435;0.9230858304347827;0.9494568130434783;0.9500900869565218;0.9305587608695652;0.9403038913043478;0.9337867347826087;0.9516019434782609;0.9462618434782608;0.03375212245252758;0.009852485853689627;0.003135260069089956;0.007427433600005466;0.016747648832458124;0.026955257738517004;0.01850713721528576;0.020516738005200336;0.008225687813676327;0.003157271568996758;0.009993946537799536;0.007283957770547718;0.01486544433149067;0.01341205531434681;0.010304793103541597;0.01401842620692677;0.02470960195839287;0.01561290810722791;0.020786048754971;0.009424721658533483;0.003105143371840313;0.01393255148078566;0.023616328837161398;0.03447444740960395;0.02241600045860718;0.01952585686441859;0.020622006545037198;0.006407599888669747;0.01933704393084627;0.026745829936082398;67.20430107526882;;;
2;0;0.9407255312983389;80;0.940268652;0.9429968625;0.9531957791666666;0.9242972916666666;0.9396421708333333;0.9442994708333333;0.9372606375;0.9505825583333334;0.9320818125;0.9385538666666666;0.9408668458333334;0.9393357416666667;0.9514307125;0.9312770125;0.9315085125;0.9488249416666666;0.9385107291666667;0.9467749958333334;0.9397529166666667;0.9322112333333333;0.9366237541666667;0.9503139458333334;0.9406983333333333;0.9351620291666667;0.9463488833333333;0.9314470083333334;0.9433340541666667;0.9506641708333333;0.9289246458333333;0.9440138125;0.01611734549065385;0.020553376047063688;0.025769284479799814;0.02401330509272826;0.008321546923210804;0.013090915546667543;0.011339172421370804;0.008487192907675748;0.018986204086521727;0.017000472352917698;0.014359253753589764;0.008206403121789656;0.01574226738401547;0.023407412450022938;0.014653567894671586;0.024650493505226863;0.005335648117714357;0.006712531816100063;0.019130506753661382;0.026904639761357256;0.030915327973071716;0.014727373276140062;0.011233456181451001;0.0061012581709932855;0.02341642841417606;0.018363549309573717;0.02125898632073504;0.016914678563139468;0.013492934006649852;0.010233180277148427;64.51612903225806;;;
3;0;0.9407274896486156;80;0.9387432173913044;0.9307170318181818;0.9541862227272727;0.9420350454545454;0.9276237590909091;0.9547511863636363;0.9302425;0.9459484727272727;0.9370479136363636;0.9358104227272728;0.9578205227272727;0.9256487090909091;0.9314429909090909;0.9565455863636364;0.9350662545454546;0.9436895181818182;0.9315372545454546;0.9431001636363636;0.9461002909090909;0.9381397227272728;0.9363515318181819;0.9477209409090909;0.93579435;0.9347066545454545;0.944975;0.9436240909090909;0.9433942318181818;0.9308044363636364;0.9320443681818182;0.9573209681818182;0.014267686242302027;0.009765648937907974;0.011501401961414541;0.020492412818865133;0.011326235171984734;0.017564084995112007;0.01853493222385388;0.010236316823944703;0.006189435045477579;0.012629034592742897;0.01919489330487797;0.022914912731666987;0.012680476254008937;0.01606826821528621;0.010514124116350644;0.0016894989721205917;0.010170690647697872;0.016248079267776484;0.014232547684659407;0.008943485136435869;0.007948422006937477;0.00922742425705437;0.009397233969720378;0.017083108681377055;0.02511572890566502;0.010944848879676733;0.013105393783999832;0.014876656849944336;0.014729917361077673;0.014102576509390933;70.12622720897616;;;
4;0;0.9407294479988926;80;0.943738396;0.9356699291666667;0.9423721291666667;0.9350553208333333;0.9439218333333333;0.9450254083333334;0.9359486583333333;0.9383749291666666;0.9409683375;0.9342835791666667;0.9573089333333333;0.9312865833333334;0.9356419041666667;0.9434699833333333;0.9347451458333333;0.9518924708333333;0.9384857;0.93490515;0.9390172;0.9403179041666667;0.9499184208333333;0.9372272375;0.9358517166666667;0.9387060416666667;0.9326898791666667;0.9569606875;0.9393487958333333;0.9355719666666666;0.936658125;0.9370697791666667;0.01978532115674143;0.010182015138659694;0.0037769454236803806;0.018397284615705823;0.014684750042865869;0.01905759684708475;0.01210766306446195;0.00806420641732875;0.008292990583714419;0.010659923367331172;0.02077812553617629;0.015785118396236;0.009988890697669176;0.020953880480934214;0.006122504187438289;0.006568024894598733;0.015972905476353452;0.009455281588844809;0.021642349045231955;0.014844902351385005;0.014503047886654399;0.011281342232692957;0.00937869027342984;0.018646298079078354;0.015212090476499254;0.018453713779765017;0.019365651969098358;0.01141839502514012;0.022635395988646313;0.012509151710786008;64.51612903225806;;;
5;0;0.9407314063491695;80;0.9352511333333333;0.9424337608695652;0.9429344;0.9443316217391304;0.9337404782608696;0.9338383826086957;0.9493575260869566;0.9420096608695652;0.9410065;0.9325346782608696;0.9306565043478261;0.9571621260869565;0.9406354434782609;0.9337245739130435;0.9393686347826087;0.9349655826086957;0.9587706782608696;0.9293583695652173;0.9386416173913044;0.9397292869565217;0.9386273391304347;0.9551011652173913;0.9256597043478261;0.9393070391304348;0.956210047826087;0.9245806391304348;0.9487853130434782;0.9342333869565217;0.9354307260869565;0.9607180347826086;0.016141018327464233;0.02037693853285084;0.00545300707291608;0.003971936837243435;0.011682113279631473;0.01340282465770325;0.01400315315884952;0.009652000862597402;0.01527716896111199;0.011310566352669613;0.01140510753583986;0.02247847362517016;0.01662905931371143;0.008543938399676715;0.0223383490414336;0.01356286511638077;0.015482520788235438;0.020500527792771915;0.012306412836390768;0.014286724096081267;0.013487415240503378;0.02708034766836725;0.021455829952580982;0.02600475647180617;0.021489199960315574;0.01017443980632301;0.01006611277732032;0.013196060624716222;0.02690046859794989;0.01965133987915347;67.20430107526882;;;
6;0;0.9407333646994462;80;0.9538962666666666;0.9300471913043478;0.9411630869565217;0.9528155608695652;0.9288263;0.9397295434782609;0.9411340608695652;0.9382820652173913;0.9514685;0.9278076695652174;0.935090352173913;0.951267047826087;0.9384519826086957;0.9453071260869566;0.9308133695652174;0.9305720391304347;0.9580843;0.9403280782608696;0.9332928043478261;0.9413849130434783;0.9310500217391304;0.9596370695652174;0.9346110434782609;0.9317636260869565;0.9424003;0.9444673869565218;0.9403785304347826;0.9395913304347826;0.9359252347826087;0.9449793130434783;0.019828462904549645;0.015029104640448718;0.020250622293048946;0.02022583583747056;0.018510140698301276;0.008449934524158716;0.01001548900811043;0.012473909357229243;0.013688135040577688;0.0172458290739433;0.013165643236119929;0.016534564366278547;0.010479417526953914;0.0122346887754828;0.01571337260290318;0.020842042927190566;0.021071790629978195;0.02365976235621753;0.013840843999011762;0.01618622958124097;0.006579338536451299;0.016236310137618726;0.028421442448933226;0.01361163878047744;0.0315747506646601;0.019084488916330702;0.01969026255883476;0.01082015172610116;0.009217640073971243;0.01886066371584241;67.20430107526882;;;
7;0;0.9407353230497232;80;0.9379197347826087;0.9342304227272727;0.9446272181818182;0.9362299636363637;0.9499948;0.9287372727272727;0.9470146727272727;0.9462877136363637;0.9292897363636363;0.9351670409090909;0.9493115772727273;0.9419804772727273;0.9392564363636363;0.9329790318181819;0.9391479227272728;0.9554134590909091;0.9287728409090908;0.9386351636363637;0.9507161227272727;0.93167125;0.9403180772727273;0.9386931681818181;0.9465188863636363;0.9412466954545454;0.9323198318181818;0.9333144545454546;0.9572468181818181;0.9347668545454545;0.9334526318181818;0.9446990363636364;0.01611510250966208;0.008774934327033138;0.01369818477197883;0.007434337058640258;0.026050654419035233;0.01900437606177367;0.00544407949849077;0.012279674432643153;0.016673312199598535;0.00924245386457097;0.01087430957505904;0.008132644557989838;0.009970600075342713;0.01771161833226955;0.022239175164537526;0.021558905679592823;0.016296349382100422;0.014081950920324372;0.011789256791750692;0.013285809170753088;0.01753492077334694;0.02217540064632723;0.009437226534129184;0.014905737523245298;0.01419228023735461;0.015754880201407202;0.012978868402380859;0.018251958436046493;0.01216594004562332;0.020286547953227898;0.008093045005488709;70.12622720897616;;
8;0;0.9407372813999999;80;0.9484697913043478;0.9335880090909091;0.9443354454545454;0.9403580272727273;0.9360175636363637;0.9528776045454546;0.9276847454545455;0.9363318772727273;0.9471528409090909;0.94637575;0.9323753727272728;0.9385325409090909;0.9410720590909091;0.9475350318181818;0.9395468409090909;0.9303219136363636;0.9514462409090909;0.9394355363636364;0.9298534909090909;0.9467158772727273;0.9404314818181818;0.946646059090909;0.9319244045454546;0.9300450954545455;0.9599429954545454;0.9327218681818182;0.9363915863636364;0.9435378272727273;0.9409522818181818;0.9438278545454546;0.01916392460913124;0.015369435742931613;0.009383574649390962;0.006611469362884752;0.010562915300352669;0.013474569570278079;0.01123097129759306;0.0092137465779558;0.018917965908744977;0.011610298986747355;0.015091735125248164;0.025682155621117444;0.01018317768121987;0.010619038647026133;0.006663513480615306;0.009122485272289482;0.025202721151185985;0.02636963202230832;0.01776449591395872;0.026292549413618183;0.004377934431042889;0.008004096758039352;0.01616371510005334;0.018623537454176664;0.013106613750734046;0.021672773457220167;0.008357121600641004;0.01784880290029297;0.016838929600910373;0.03013008662212711;0.024946629836711243;70.12622720897616;;
9;0;0.940739239750277;80;0.933791712;0.9447015958333334;0.9365815;0.9430276583333334;0.9494935916666667;0.9276443249999999;0.9411415291666667;0.9481116166666667;0.9301582125;0.9527816666666666;0.9333503416666666;0.9337402166666666;0.94909175;0.9350722041666667;0.9479970291666666;0.9380225291666666;0.9336297833333334;0.9418775083333334;0.9416239833333333;0.94467705;0.9384920375;0.9385668958333333;0.9385472333333333;0.9388312791666666;0.950017575;0.9352964541666666;0.9391205416666667;0.9352369083333333;0.9383878583333334;0.9581695916666667;0.011076893353407658;0.002788142358426379;0.015509230248832617;0.017181099449607946;0.03271237413734544;0.021854450853340764;0.02077176232801929;0.013505974199547409;0.006807468323278893;0.019003256489364656;0.01729616676253207;0.017666189855487943;0.02214395633043806;0.013407720104492664;0.010464595563986597;0.013550157926224852;0.01137921453798324;0.02626831737804766;0.01674966368811409;0.01709568390452627;0.004642799886763645;0.0030972540639957694;0.01771967000432905;0.011432729823700067;0.013809980379051331;0.010239233888460136;0.006843935432693976;0.018180459830816374;0.018223736043840744;0.023066095528321784;64.51612903225806;;;
