waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
t0	29/11/2021  15:46:09,185723	29/11/2021  15:46:09,185723	29/11/2021  15:46:09,185723	29/11/2021  15:46:09,185723	29/11/2021  15:46:10,492163	29/11/2021  15:46:10,492163
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
29/11/2021  15:46:09,185723	9,397637E-1	1,044459E+1	4,475127E-2	2,739082E-5	1,075785E+2	1,079375E+2
29/11/2021  15:46:09,185823	9,402287E-1	1,044459E+1	1,884484E-2	1,883078E-4		
29/11/2021  15:46:09,185923	9,400916E-1	1,044459E+1	2,642721E-2	6,575475E-4		
29/11/2021  15:46:09,186023	9,402495E-1	1,044459E+1	1,161519E-1	1,614325E-3		
29/11/2021  15:46:09,186123	9,397488E-1	1,044459E+1	6,813023E-2	3,212905E-3		
29/11/2021  15:46:09,186223	9,404224E-1	1,044459E+1	1,221546E-1	5,584259E-3		
29/11/2021  15:46:09,186323	9,399217E-1	1,044459E+1	1,212068E-1	8,837699E-3		
29/11/2021  15:46:09,186423	9,396535E-1	1,044459E+1	1,019350E-1	1,306242E-2		
29/11/2021  15:46:09,186523	9,400200E-1	1,044459E+1	4,348754E-2	1,832896E-2		
29/11/2021  15:46:09,186623	9,396416E-1	1,044459E+1	1,600145E-2	2,469068E-2		
29/11/2021  15:46:09,186723	9,401631E-1	1,044459E+1	1,303688E-1	3,218517E-2		
29/11/2021  15:46:09,186823	9,400141E-1	1,044459E+1	7,697633E-2	4,083555E-2		
29/11/2021  15:46:09,186923	9,399396E-1	1,044459E+1	1,726518E-2	5,065181E-2		
29/11/2021  15:46:09,187023	9,399187E-1	1,044459E+1	1,631739E-2	6,163192E-2		
29/11/2021  15:46:09,187123	9,398472E-1	1,044459E+1	1,726518E-2	7,376304E-2		
29/11/2021  15:46:09,187223	9,397786E-1	1,044459E+1	1,979264E-2	8,702257E-2		
29/11/2021  15:46:09,187323	9,394896E-1	1,044459E+1	2,137230E-2	1,013793E-1		
29/11/2021  15:46:09,187423	9,398740E-1	1,044459E+1	2,295196E-2	1,167941E-1		
29/11/2021  15:46:09,187523	9,399962E-1	1,044459E+1	4,664686E-2	1,332215E-1		
29/11/2021  15:46:09,187623	9,397250E-1	1,044459E+1	1,821298E-2	1,506100E-1		
29/11/2021  15:46:09,187723	9,396475E-1	1,044459E+1	2,168823E-2	1,689030E-1		
29/11/2021  15:46:09,187823	9,397578E-1	1,044459E+1	1,464814E-1	1,880399E-1		
29/11/2021  15:46:09,187923	9,398740E-1	1,044459E+1	1,502726E-1	2,079566E-1		
29/11/2021  15:46:09,188023	9,400856E-1	1,044459E+1	1,370034E-1	2,285861E-1		
29/11/2021  15:46:09,188123	9,401214E-1	1,044459E+1	8,139938E-2	2,498594E-1		
29/11/2021  15:46:09,188223	9,398770E-1	1,044459E+1	8,171531E-2	2,717061E-1		
29/11/2021  15:46:09,188323	9,399843E-1	1,044459E+1	1,328963E-1	2,940548E-1		
