waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
t0	29/11/2021  15:46:56,058894	29/11/2021  15:46:56,058894	29/11/2021  15:46:56,058894	29/11/2021  15:46:56,058894	29/11/2021  15:46:57,343293	29/11/2021  15:46:57,343293
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
29/11/2021  15:46:56,058894	9,401065E-1	1,044459E+1	8,771802E-2	2,740081E-5	1,075723E+2	1,079353E+2
29/11/2021  15:46:56,058994	9,399873E-1	1,044459E+1	5,106991E-2	1,883595E-4		
29/11/2021  15:46:56,059094	9,399366E-1	1,044459E+1	4,443533E-2	6,576727E-4		
29/11/2021  15:46:56,059194	9,399157E-1	1,044459E+1	2,042450E-2	1,614517E-3		
29/11/2021  15:46:56,059294	9,400230E-1	1,044459E+1	2,484755E-2	3,213115E-3		
29/11/2021  15:46:56,059394	9,404105E-1	1,044459E+1	-3,586329E-3	5,584435E-3		
29/11/2021  15:46:56,059494	9,404134E-1	1,044459E+1	-4,218193E-3	8,837822E-3		
29/11/2021  15:46:56,059594	9,402376E-1	1,044459E+1	-1,110770E-4	1,306254E-2		
29/11/2021  15:46:56,059694	9,403956E-1	1,044459E+1	1,932393E-1	1,832923E-2		
29/11/2021  15:46:56,059794	9,401452E-1	1,044459E+1	1,268936E-1	2,469134E-2		
29/11/2021  15:46:56,059894	9,404760E-1	1,044459E+1	1,082536E-1	3,218653E-2		
29/11/2021  15:46:56,059994	9,399724E-1	1,044459E+1	1,477451E-1	4,083797E-2		
29/11/2021  15:46:56,060094	9,397310E-1	1,044459E+1	1,231024E-1	5,065563E-2		
29/11/2021  15:46:56,060194	9,397369E-1	1,044459E+1	9,593225E-2	6,163740E-2		
29/11/2021  15:46:56,060294	9,403091E-1	1,044459E+1	8,419087E-3	7,377038E-2		
