waveform	Bridge
t0	15/11/2021  13:25:42,001707
delta t	0,000500

time	Bridge
15/11/2021  13:25:42,001707	9,394955E-4
15/11/2021  13:25:42,002207	9,384286E-4
15/11/2021  13:25:42,002707	9,396207E-4
15/11/2021  13:25:42,003207	9,394687E-4
15/11/2021  13:25:42,003707	9,387296E-4
15/11/2021  13:25:42,004207	9,383094E-4
15/11/2021  13:25:42,004707	9,386640E-4
15/11/2021  13:25:42,005207	9,386819E-4
15/11/2021  13:25:42,005707	9,384912E-4
15/11/2021  13:25:42,006207	9,380143E-4
15/11/2021  13:25:42,006707	9,385686E-4
15/11/2021  13:25:42,007207	9,389650E-4
15/11/2021  13:25:42,007707	9,385776E-4
15/11/2021  13:25:42,008207	9,384465E-4
15/11/2021  13:25:42,008707	9,389471E-4
15/11/2021  13:25:42,009207	9,393048E-4
15/11/2021  13:25:42,009707	9,390127E-4
15/11/2021  13:25:42,010207	9,388428E-4
15/11/2021  13:25:42,010707	9,383481E-4
15/11/2021  13:25:42,011207	9,391647E-4
15/11/2021  13:25:42,011707	9,386253E-4
15/11/2021  13:25:42,012207	9,383719E-4
15/11/2021  13:25:42,012707	9,387028E-4
15/11/2021  13:25:42,013207	9,383302E-4
15/11/2021  13:25:42,013707	9,385388E-4
15/11/2021  13:25:42,014207	9,394478E-4
15/11/2021  13:25:42,014707	9,393316E-4
15/11/2021  13:25:42,015207	9,389650E-4
15/11/2021  13:25:42,015707	9,394359E-4
15/11/2021  13:25:42,016207	9,388905E-4
15/11/2021  13:25:42,016707	9,390515E-4
15/11/2021  13:25:42,017207	9,391558E-4
15/11/2021  13:25:42,017707	9,394627E-4
15/11/2021  13:25:42,018207	9,396892E-4
15/11/2021  13:25:42,018707	9,388428E-4
15/11/2021  13:25:42,019207	9,391409E-4
15/11/2021  13:25:42,019707	9,392690E-4
15/11/2021  13:25:42,020207	9,402287E-4
15/11/2021  13:25:42,020707	9,397131E-4
15/11/2021  13:25:42,021207	9,391438E-4
15/11/2021  13:25:42,021707	9,394896E-4
15/11/2021  13:25:42,022207	9,397161E-4
15/11/2021  13:25:42,022707	9,383928E-4
15/11/2021  13:25:42,023207	9,392750E-4
15/11/2021  13:25:42,023707	9,397548E-4
15/11/2021  13:25:42,024207	9,391885E-4
15/11/2021  13:25:42,024707	9,393495E-4
