waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
t0	29/11/2021  15:51:20,918908	29/11/2021  15:51:20,918908	29/11/2021  15:51:20,918908	29/11/2021  15:51:20,918908	29/11/2021  15:51:11,990055	29/11/2021  15:51:11,990055
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
29/11/2021  15:51:20,918908	9,396475E-1	1,044459E+1	9,056141E-2	2,738743E-5	1,075724E+2	1,079270E+2
29/11/2021  15:51:20,919008	9,395045E-1	1,044459E+1	8,329497E-2	1,882668E-4		
29/11/2021  15:51:20,919108	9,397697E-1	1,044459E+1	9,277293E-2	6,573561E-4		
29/11/2021  15:51:20,919208	9,396386E-1	1,044459E+1	8,266311E-2	1,613772E-3		
29/11/2021  15:51:20,919308	9,396177E-1	1,044459E+1	9,182514E-2	3,211701E-3		
29/11/2021  15:51:20,919408	9,392124E-1	1,044459E+1	9,024547E-2	5,582044E-3		
29/11/2021  15:51:20,919508	9,400350E-1	1,044459E+1	8,708615E-2	8,834031E-3		
29/11/2021  15:51:20,919608	9,398710E-1	1,044459E+1	8,834988E-2	1,305683E-2		
29/11/2021  15:51:20,919708	9,395104E-1	1,044459E+1	8,992954E-2	1,832102E-2		
29/11/2021  15:51:20,919808	9,393525E-1	1,044459E+1	9,403666E-2	2,468002E-2		
29/11/2021  15:51:20,919908	9,393942E-1	1,044459E+1	9,466852E-2	3,217137E-2		
29/11/2021  15:51:20,920008	9,398889E-1	1,044459E+1	1,104651E-1	4,081819E-2		
29/11/2021  15:51:20,920108	9,393584E-1	1,044459E+1	1,847091E-1	5,063042E-2		
29/11/2021  15:51:20,920208	9,391707E-1	1,044459E+1	2,061925E-1	6,160602E-2		
29/11/2021  15:51:20,920308	9,400051E-1	1,044459E+1	1,673329E-1	7,373213E-2		
29/11/2021  15:51:20,920408	9,397041E-1	1,044459E+1	1,875525E-1	8,698620E-2		
29/11/2021  15:51:20,920508	9,397250E-1	1,044459E+1	9,119327E-2	1,013370E-1		
29/11/2021  15:51:20,920608	9,400439E-1	1,044459E+1	4,064415E-2	1,167458E-1		
29/11/2021  15:51:20,920708	9,395581E-1	1,044459E+1	4,917431E-2	1,331670E-1		
29/11/2021  15:51:20,920808	9,399992E-1	1,044459E+1	1,022509E-1	1,505491E-1		
29/11/2021  15:51:20,920908	9,396684E-1	1,044459E+1	1,193112E-1	1,688358E-1		
29/11/2021  15:51:20,921008	9,397012E-1	1,044459E+1	1,133085E-1	1,879665E-1		
29/11/2021  15:51:20,921108	9,394836E-1	1,044459E+1	1,092014E-1	2,078770E-1		
29/11/2021  15:51:20,921208	9,395164E-1	1,044459E+1	1,872366E-1	2,285004E-1		
29/11/2021  15:51:20,921308	9,395372E-1	1,044459E+1	2,662196E-1	2,497677E-1		
29/11/2021  15:51:20,921408	9,396058E-1	1,044459E+1	2,362061E-1	2,716084E-1		
29/11/2021  15:51:20,921508	9,396922E-1	1,044459E+1	2,172501E-1	2,939511E-1		
29/11/2021  15:51:20,921608	9,400051E-1	1,044459E+1	1,373193E-1	3,167237E-1		
29/11/2021  15:51:20,921708	9,400350E-1	1,044459E+1	1,660692E-1	3,398546E-1		
29/11/2021  15:51:20,921808	9,392392E-1	1,044459E+1	1,521681E-1	3,632724E-1		
29/11/2021  15:51:20,921908	9,398949E-1	1,044459E+1	8,677022E-2	3,869065E-1		
29/11/2021  15:51:20,922008	9,399664E-1	1,044459E+1	7,128955E-2	4,106878E-1		
29/11/2021  15:51:20,922108	9,397399E-1	1,044459E+1	1,591187E-1	4,345486E-1		
29/11/2021  15:51:20,922208	9,402615E-1	1,044459E+1	1,370034E-1	4,584230E-1		
29/11/2021  15:51:20,922308	9,390842E-1	1,044459E+1	1,300529E-1	4,822474E-1		
29/11/2021  15:51:20,922408	9,401601E-1	1,044459E+1	1,221546E-1	5,059603E-1		
29/11/2021  15:51:20,922508	9,396565E-1	1,044459E+1	1,534319E-1	5,295028E-1		
29/11/2021  15:51:20,922608	9,398055E-1	1,044459E+1	1,136244E-1	5,528189E-1		
29/11/2021  15:51:20,922708	9,396505E-1	1,044459E+1	1,038306E-1	5,758552E-1		
29/11/2021  15:51:20,922808	9,398174E-1	1,044459E+1	7,471291E-3	5,985614E-1		
29/11/2021  15:51:20,922908	9,399277E-1	1,044459E+1	9,682815E-3	6,208901E-1		
29/11/2021  15:51:20,923008	9,395015E-1	1,044459E+1	1,157841E-2	6,427973E-1		
29/11/2021  15:51:20,923108	9,401095E-1	1,044459E+1	2,295196E-2	6,642421E-1		
