waveform;Bridge;FTC1;FTC2;Bridge (Filtered);Resistance_0;Resistance_1
29/11/2021  15:50:03,417065;9,406608E-1;-1,652042E-3;2,042450E-2;1,168094E-1;;
29/11/2021  15:50:03,417165;9,402197E-1;3,562182E-2;4,127601E-2;1,332406E-1;;
29/11/2021  15:50:03,417265;9,399485E-1;5,569236E-2;4,475127E-2;1,506333E-1;;
29/11/2021  15:50:03,417365;9,401124E-1;8,978042E-2;7,192142E-2;1,689312E-1;;
29/11/2021  15:50:03,417465;9,403062E-1;1,082581E-1;8,740209E-2;1,880735E-1;;
29/11/2021  15:50:03,417565;9,402197E-1;1,159040E-1;9,845971E-2;2,079960E-1;;
29/11/2021  15:50:03,417665;9,399575E-1;1,152668E-1;8,992954E-2;2,286318E-1;;
29/11/2021  15:50:03,417765;9,407532E-1;1,340630E-1;1,139404E-1;2,499119E-1;;
29/11/2021  15:50:03,417865;9,404790E-1;1,101695E-1;9,751191E-2;2,717658E-1;;
29/11/2021  15:50:03,417965;9,400260E-1;9,232906E-2;8,234717E-2;2,941220E-1;;
29/11/2021  15:50:03,418065;9,402078E-1;1,267357E-1;1,212068E-1;3,169087E-1;;
29/11/2021  15:50:03,418165;9,410572E-1;1,238685E-1;1,161519E-1;3,400538E-1;;
29/11/2021  15:50:03,418265;9,399813E-1;1,260985E-1;1,243661E-1;3,634861E-1;;
29/11/2021  15:50:03,418365;9,403449E-1;1,257800E-1;1,215227E-1;3,871350E-1;;
29/11/2021  15:50:03,418465;9,403628E-1;1,171783E-1;1,126766E-1;4,109312E-1;;
29/11/2021  15:50:03,418565;9,407383E-1;8,340882E-2;8,740209E-2;4,348070E-1;;
29/11/2021  15:50:03,418665;9,402406E-1;1,200455E-1;1,155200E-1;4,586965E-1;;
29/11/2021  15:50:03,418765;9,405207E-1;9,806350E-2;9,498445E-2;4,825360E-1;;
29/11/2021  15:50:03,418865;9,400171E-1;1,337445E-1;1,341600E-1;5,062641E-1;;
29/11/2021  15:50:03,418965;9,404671E-1;1,225942E-1;1,281573E-1;5,298217E-1;;
29/11/2021  15:50:03,419065;9,404969E-1;1,082581E-1;1,145722E-1;5,531528E-1;;
29/11/2021  15:50:03,419165;9,401542E-1;1,181340E-1;1,215227E-1;5,762040E-1;;
29/11/2021  15:50:03,419265;9,404582E-1;1,076209E-1;1,215227E-1;5,989248E-1;;
29/11/2021  15:50:03,419365;9,403985E-1;1,098510E-1;1,069899E-1;6,212681E-1;;
29/11/2021  15:50:03,419465;9,405774E-1;9,424054E-2;9,340479E-2;6,431895E-1;;
29/11/2021  15:50:03,419565;9,405029E-1;7,767438E-2;7,824006E-2;6,646483E-1;;
29/11/2021  15:50:03,419665;9,403926E-1;9,965640E-2;9,972343E-2;6,856066E-1;;
29/11/2021  15:50:03,419765;9,402644E-1;3,041848E-1;2,488433E-1;7,060298E-1;;
29/11/2021  15:50:03,419865;9,408724E-1;2,465218E-1;2,390494E-1;7,258868E-1;;
29/11/2021  15:50:03,419965;9,403568E-1;2,098851E-1;2,254644E-1;7,451494E-1;;
29/11/2021  15:50:03,420065;9,400618E-1;1,907703E-1;2,109315E-1;7,637926E-1;;
29/11/2021  15:50:03,420165;9,413522E-1;1,869473E-1;2,115634E-1;7,817948E-1;;
29/11/2021  15:50:03,420265;9,407025E-1;1,401161E-1;1,629098E-1;7,991370E-1;;
29/11/2021  15:50:03,420365;9,401154E-1;-4,593466E-2;5,012211E-2;8,158038E-1;;
29/11/2021  15:50:03,420465;9,405446E-1;-3,777220E-4;6,686651E-2;8,317821E-1;;
29/11/2021  15:50:03,420565;9,405952E-1;1,598680E-1;1,929234E-1;8,470620E-1;;
29/11/2021  15:50:03,420665;9,402466E-1;9,105474E-2;1,063580E-1;8,616362E-1;;
29/11/2021  15:50:03,420765;9,406280E-1;6,939130E-2;7,476481E-2;8,754999E-1;;
29/11/2021  15:50:03,420865;9,407145E-1;3,020596E-2;3,369365E-2;8,886509E-1;;
29/11/2021  15:50:03,420965;9,408426E-1;1,136739E-1;1,117289E-1;9,010896E-1;;
29/11/2021  15:50:03,421065;9,404403E-1;1,162226E-1;1,183634E-1;9,128184E-1;;
29/11/2021  15:50:03,421165;9,404164E-1;-5,804070E-2;-3,902261E-3;9,238420E-1;;
29/11/2021  15:50:03,421265;9,403091E-1;-8,660802E-3;2,263603E-2;9,341671E-1;;
29/11/2021  15:50:03,421365;9,402972E-1;3,594040E-2;4,222381E-2;9,438022E-1;;
29/11/2021  15:50:03,421465;9,408247E-1;6,684266E-2;5,612482E-2;9,527576E-1;;
29/11/2021  15:50:03,421565;9,405446E-1;8,850610E-2;7,223735E-2;9,610454E-1;;
29/11/2021  15:50:03,421665;9,403419E-1;1,034794E-1;8,771802E-2;9,686791E-1;;
29/11/2021  15:50:03,421765;9,402883E-1;1,120810E-1;9,245700E-2;9,756736E-1;;
29/11/2021  15:50:03,421865;9,404552E-1;1,050723E-1;9,498445E-2;9,820452E-1;;
29/11/2021  15:50:03,421965;9,405535E-1;1,152668E-1;1,028828E-1;9,878111E-1;;
29/11/2021  15:50:03,422065;9,404164E-1;1,111253E-1;1,022509E-1;9,929897E-1;;
29/11/2021  15:50:03,422165;9,404194E-1;1,146297E-1;1,057261E-1;9,976004E-1;;
29/11/2021  15:50:03,422265;9,401780E-1;1,190898E-1;1,120448E-1;1,001663E+0;;
29/11/2021  15:50:03,422365;9,405029E-1;1,222756E-1;1,177316E-1;1,005199E+0;;
29/11/2021  15:50:03,422465;9,404134E-1;1,362931E-1;1,253139E-1;1,008228E+0;;
29/11/2021  15:50:03,422565;9,404403E-1;1,130368E-1;1,095173E-1;1,010774E+0;;
29/11/2021  15:50:03,422665;9,401363E-1;1,085766E-1;1,126766E-1;1,012858E+0;;
29/11/2021  15:50:03,422765;9,404582E-1;1,267357E-1;1,221546E-1;1,014503E+0;;
29/11/2021  15:50:03,422865;9,408367E-1;1,292843E-1;1,272095E-1;1,015730E+0;;
29/11/2021  15:50:03,422965;9,404701E-1;1,174969E-1;1,123607E-1;1,016564E+0;;
29/11/2021  15:50:03,423065;9,402704E-1;1,174969E-1;1,177316E-1;1,017026E+0;;
29/11/2021  15:50:03,423165;9,404760E-1;1,292843E-1;1,313166E-1;1,017139E+0;;
29/11/2021  15:50:03,423265;9,399753E-1;1,203641E-1;1,268936E-1;1,016926E+0;;
29/11/2021  15:50:03,423365;9,404164E-1;1,197269E-1;1,215227E-1;1,016409E+0;;
29/11/2021  15:50:03,423465;9,400379E-1;1,296029E-1;1,272095E-1;1,015610E+0;;
29/11/2021  15:50:03,423565;9,398919E-1;1,104881E-1;1,240502E-1;1,014551E+0;;
29/11/2021  15:50:03,423665;9,406727E-1;1,311958E-1;1,319485E-1;1,013251E+0;;
29/11/2021  15:50:03,423765;9,400916E-1;1,372488E-1;1,370034E-1;1,011734E+0;;
29/11/2021  15:50:03,423865;9,403747E-1;1,308772E-1;1,278414E-1;1,010017E+0;;
29/11/2021  15:50:03,423965;9,399545E-1;2,567163E-1;2,121952E-1;1,008123E+0;;
29/11/2021  15:50:03,424065;9,401065E-1;3,153351E-1;2,728542E-1;1,006068E+0;;
29/11/2021  15:50:03,424165;9,401452E-1;2,312299E-1;2,346264E-1;1,003872E+0;;
29/11/2021  15:50:03,424265;9,407472E-1;2,133895E-1;2,273600E-1;1,001553E+0;;
29/11/2021  15:50:03,424365;9,395402E-1;1,818500E-1;2,008217E-1;9,991282E-1;;
29/11/2021  15:50:03,424465;9,398830E-1;1,624167E-1;1,834454E-1;9,966135E-1;;
29/11/2021  15:50:03,424565;9,401780E-1;1,509478E-1;1,768108E-1;9,940250E-1;;
29/11/2021  15:50:03,424665;9,404969E-1;-1,201638E-1;-1,875107E-2;9,913776E-1;;
29/11/2021  15:50:03,424765;9,395790E-1;1,585937E-1;1,733356E-1;9,886856E-1;;
29/11/2021  15:50:03,424865;9,400439E-1;1,292843E-1;1,388990E-1;9,859628E-1;;
29/11/2021  15:50:03,424965;9,394478E-1;1,350188E-1;1,480610E-1;9,832219E-1;;
29/11/2021  15:50:03,425065;9,398830E-1;1,433019E-1;1,509044E-1;9,804748E-1;;
29/11/2021  15:50:03,425165;9,395700E-1;1,245056E-1;1,445858E-1;9,777329E-1;;
29/11/2021  15:50:03,425265;9,397816E-1;1,362931E-1;1,464814E-1;9,750067E-1;;
29/11/2021  15:50:03,425365;9,396028E-1;1,302401E-1;1,407946E-1;9,723060E-1;;
29/11/2021  15:50:03,425465;9,399426E-1;-3,733300E-2;2,137230E-2;9,696400E-1;;
29/11/2021  15:50:03,425565;9,393942E-1;2,287862E-2;3,780076E-2;9,670170E-1;;
29/11/2021  15:50:03,425665;9,395194E-1;4,645354E-2;5,075397E-2;9,644448E-1;;
29/11/2021  15:50:03,425765;9,396416E-1;7,385142E-2;5,770448E-2;9,619302E-1;;
29/11/2021  15:50:03,425865;9,395402E-1;1,009307E-1;8,424277E-2;9,594797E-1;;
29/11/2021  15:50:03,425965;9,393256E-1;1,028422E-1;8,708615E-2;9,570989E-1;;
29/11/2021  15:50:03,426065;9,395909E-1;1,174969E-1;1,009872E-1;9,547930E-1;;
29/11/2021  15:50:03,426165;9,395074E-1;1,152668E-1;1,073058E-1;9,525662E-1;;
29/11/2021  15:50:03,426265;9,395402E-1;1,299215E-1;1,208909E-1;9,504225E-1;;
29/11/2021  15:50:03,426365;9,393107E-1;1,356559E-1;1,224705E-1;9,483651E-1;;
29/11/2021  15:50:03,426465;9,398263E-1;1,292843E-1;1,174156E-1;9,463969E-1;;
29/11/2021  15:50:03,426565;9,396505E-1;1,321516E-1;1,218387E-1;9,445201E-1;;
29/11/2021  15:50:03,426665;9,395521E-1;1,267357E-1;1,196272E-1;9,427365E-1;;
29/11/2021  15:50:03,426765;9,396684E-1;1,353374E-1;1,268936E-1;9,410473E-1;;
29/11/2021  15:50:03,426865;9,396654E-1;1,611423E-1;1,474292E-1;9,394534E-1;;
29/11/2021  15:50:03,426965;9,398561E-1;2,156195E-1;1,963986E-1;9,379553E-1;;
29/11/2021  15:50:03,427065;9,395641E-1;2,436546E-1;2,188298E-1;9,365529E-1;;
29/11/2021  15:50:03,427165;9,396117E-1;2,442917E-1;2,235688E-1;9,352460E-1;;
29/11/2021  15:50:03,427265;9,391021E-1;2,710524E-1;2,431566E-1;9,340339E-1;;
29/11/2021  15:50:03,427365;9,397399E-1;2,516191E-1;2,317830E-1;9,329154E-1;;
29/11/2021  15:50:03,427465;9,390813E-1;2,500262E-1;2,333627E-1;9,318891E-1;;
29/11/2021  15:50:03,427565;9,389591E-1;2,449289E-1;2,336786E-1;9,309535E-1;;
29/11/2021  15:50:03,427665;9,391766E-1;2,203982E-1;2,042969E-1;9,301065E-1;;
29/11/2021  15:50:03,427765;9,391677E-1;2,404688E-1;2,279918E-1;9,293460E-1;;
29/11/2021  15:50:03,427865;9,391558E-1;2,471589E-1;2,396813E-1;9,286695E-1;;
29/11/2021  15:50:03,427965;9,392064E-1;2,586278E-1;2,441044E-1;9,280745E-1;;
29/11/2021  15:50:03,428065;9,387683E-1;2,831585E-1;2,573735E-1;9,275584E-1;;
29/11/2021  15:50:03,428165;9,391975E-1;2,669109E-1;2,450522E-1;9,271183E-1;;
29/11/2021  15:50:03,428265;9,394806E-1;4,150506E-1;3,515212E-1;9,267511E-1;;
29/11/2021  15:50:03,428365;9,388279E-1;4,064489E-1;3,635267E-1;9,264540E-1;;
29/11/2021  15:50:03,428465;9,392780E-1;3,481488E-1;3,382521E-1;9,262236E-1;;
29/11/2021  15:50:03,428565;9,389650E-1;2,930345E-1;3,088704E-1;9,260569E-1;;
29/11/2021  15:50:03,428665;9,391319E-1;2,541677E-1;2,775932E-1;9,259505E-1;;
29/11/2021  15:50:03,428765;9,390336E-1;2,350529E-1;2,621125E-1;9,259012E-1;;
29/11/2021  15:50:03,428865;9,387504E-1;2,334600E-1;2,592691E-1;9,259056E-1;;
29/11/2021  15:50:03,428965;9,387951E-1;-3,244942E-3;8,361090E-2;9,259605E-1;;
29/11/2021  15:50:03,429065;9,396803E-1;2,309114E-1;2,393654E-1;9,260624E-1;;
29/11/2021  15:50:03,429165;9,389680E-1;2,073364E-1;2,226210E-1;9,262081E-1;;
29/11/2021  15:50:03,429265;9,389948E-1;2,022392E-1;2,178820E-1;9,263945E-1;;
29/11/2021  15:50:03,429365;9,387564E-1;2,057435E-1;2,181979E-1;9,266182E-1;;
29/11/2021  15:50:03,429465;9,388786E-1;1,802571E-1;2,087200E-1;9,268762E-1;;
29/11/2021  15:50:03,429565;9,393823E-1;1,796200E-1;1,919756E-1;9,271652E-1;;
29/11/2021  15:50:03,429665;9,390515E-1;1,229127E-1;1,632258E-1;9,274824E-1;;
29/11/2021  15:50:03,429765;9,388220E-1;3,625898E-2;8,266311E-2;9,278247E-1;;
29/11/2021  15:50:03,429865;9,391796E-1;8,723178E-2;1,057261E-1;9,281893E-1;;
29/11/2021  15:50:03,429965;9,394478E-1;1,127182E-1;1,218387E-1;9,285735E-1;;
29/11/2021  15:50:03,430065;9,390723E-1;1,350188E-1;1,335282E-1;9,289745E-1;;
29/11/2021  15:50:03,430165;9,391498E-1;1,490363E-1;1,461654E-1;9,293900E-1;;
29/11/2021  15:50:03,430265;9,391558E-1;1,445762E-1;1,467973E-1;9,298174E-1;;
29/11/2021  15:50:03,430365;9,391051E-1;1,570008E-1;1,575390E-1;9,302543E-1;;
29/11/2021  15:50:03,430465;9,387355E-1;1,627352E-1;1,654373E-1;9,306986E-1;;
29/11/2021  15:50:03,430565;9,395849E-1;1,528593E-1;1,603824E-1;9,311480E-1;;
29/11/2021  15:50:03,430665;9,389352E-1;1,573194E-1;1,651214E-1;9,316005E-1;;
29/11/2021  15:50:03,430765;9,390246E-1;1,671954E-1;1,739675E-1;9,320542E-1;;
29/11/2021  15:50:03,430865;9,389531E-1;1,684697E-1;1,768108E-1;9,325073E-1;;
29/11/2021  15:50:03,430965;9,397608E-1;1,636910E-1;1,733356E-1;9,329580E-1;;
29/11/2021  15:50:03,431065;9,394568E-1;1,601866E-1;1,727037E-1;9,334050E-1;;
29/11/2021  15:50:03,431165;9,397786E-1;1,589123E-1;1,745993E-1;9,338466E-1;;
29/11/2021  15:50:03,431265;9,393525E-1;1,627352E-1;1,780746E-1;9,342818E-1;;
29/11/2021  15:50:03,431365;9,396803E-1;1,506292E-1;1,742834E-1;9,347093E-1;;
29/11/2021  15:50:03,431465;9,394627E-1;1,573194E-1;1,692285E-1;9,351281E-1;;
29/11/2021  15:50:03,431565;9,393286E-1;1,675139E-1;1,774427E-1;9,355371E-1;;
29/11/2021  15:50:03,431665;9,394121E-1;1,681511E-1;1,821817E-1;9,359354E-1;;
29/11/2021  15:50:03,431765;9,387624E-1;1,452133E-1;1,670170E-1;9,363221E-1;;
29/11/2021  15:50:03,431865;9,394389E-1;1,611423E-1;1,824976E-1;9,366965E-1;;
29/11/2021  15:50:03,431965;9,388667E-1;1,579565E-1;1,755471E-1;9,370578E-1;;
29/11/2021  15:50:03,432065;9,392660E-1;1,493549E-1;1,701763E-1;9,374055E-1;;
29/11/2021  15:50:03,432165;9,395104E-1;1,264171E-1;1,594346E-1;9,377389E-1;;
29/11/2021  15:50:03,432265;9,392571E-1;1,483991E-1;1,679647E-1;9,380578E-1;;
29/11/2021  15:50:03,432365;9,397906E-1;1,573194E-1;1,783905E-1;9,383618E-1;;
29/11/2021  15:50:03,432465;9,400320E-1;1,222756E-1;1,483770E-1;9,386508E-1;;
29/11/2021  15:50:03,432565;9,393972E-1;2,780612E-1;2,627443E-1;9,389246E-1;;
29/11/2021  15:50:03,432665;9,395045E-1;1,793014E-1;2,175661E-1;9,391833E-1;;
29/11/2021  15:50:03,432765;9,400022E-1;1,296029E-1;1,922915E-1;9,394268E-1;;
29/11/2021  15:50:03,432865;9,395730E-1;5,537378E-2;1,297370E-1;9,396552E-1;;
29/11/2021  15:50:03,432965;9,401840E-1;3,562182E-2;1,028828E-1;9,398687E-1;;
29/11/2021  15:50:03,433065;9,397310E-1;2,383436E-2;9,466852E-2;9,400675E-1;;
29/11/2021  15:50:03,433165;9,397250E-1;-1,373671E-1;-2,506971E-2;9,402518E-1;;
29/11/2021  15:50:03,433265;9,396565E-1;-3,956306E-2;3,969635E-2;9,404218E-1;;
29/11/2021  15:50:03,433365;9,397786E-1;1,095324E-1;1,319485E-1;9,405779E-1;;
29/11/2021  15:50:03,433465;9,396177E-1;1,703812E-1;1,806020E-1;9,407203E-1;;
29/11/2021  15:50:03,433565;9,396416E-1;1,793014E-1;1,831295E-1;9,408494E-1;;
29/11/2021  15:50:03,433665;9,395819E-1;1,853544E-1;1,862888E-1;9,409655E-1;;
29/11/2021  15:50:03,433765;9,401691E-1;1,837615E-1;1,834454E-1;9,410690E-1;;
29/11/2021  15:50:03,433865;9,396088E-1;1,920446E-1;1,806020E-1;9,411604E-1;;
29/11/2021  15:50:03,433965;9,399426E-1;5,038138E-3;3,716890E-2;9,412401E-1;;
29/11/2021  15:50:03,434065;9,396714E-1;3,275460E-2;5,233363E-2;9,413086E-1;;
29/11/2021  15:50:03,434165;9,400200E-1;8,277166E-2;7,381701E-2;9,413663E-1;;
29/11/2021  15:50:03,434265;9,397459E-1;9,264764E-2;7,855599E-2;9,414138E-1;;
29/11/2021  15:50:03,434365;9,395730E-1;1,222756E-1;1,082536E-1;9,414515E-1;;
29/11/2021  15:50:03,434465;9,396952E-1;1,407532E-1;1,199431E-1;9,414799E-1;;
29/11/2021  15:50:03,434565;9,395402E-1;7,512574E-2;6,844617E-2;9,414995E-1;;
29/11/2021  15:50:03,434665;9,394031E-1;7,544432E-2;7,128955E-2;9,415107E-1;;
29/11/2021  15:50:03,434765;9,400081E-1;1,308772E-1;1,310007E-1;9,415140E-1;;
29/11/2021  15:50:03,434865;9,395194E-1;1,555128E-2;1,789705E-2;9,415098E-1;;
29/11/2021  15:50:03,434965;9,400886E-1;1,618844E-2;1,789705E-2;9,414987E-1;;
29/11/2021  15:50:03,435065;9,397846E-1;1,714418E-2;1,758111E-2;9,414812E-1;;
29/11/2021  15:50:03,435165;9,397250E-1;1,905566E-2;1,884484E-2;9,414578E-1;;
29/11/2021  15:50:03,435265;9,401065E-1;1,873708E-2;1,726518E-2;9,414289E-1;;
29/11/2021  15:50:03,435365;9,401154E-1;1,873708E-2;2,074043E-2;9,413951E-1;;
29/11/2021  15:50:03,435465;9,403538E-1;4,263058E-2;4,253974E-2;9,413569E-1;;
29/11/2021  15:50:03,435565;9,401750E-1;1,315144E-1;1,433221E-1;9,413148E-1;;
29/11/2021  15:50:03,435665;9,398800E-1;8,532030E-2;9,498445E-2;9,412694E-1;;
29/11/2021  15:50:03,435765;9,401601E-1;4,645354E-2;5,422923E-2;9,412210E-1;;
29/11/2021  15:50:03,435865;9,400648E-1;1,034794E-1;1,092014E-1;9,411702E-1;;
29/11/2021  15:50:03,435965;9,401512E-1;1,461691E-1;1,543797E-1;9,411173E-1;;
29/11/2021  15:50:03,436065;9,398204E-1;1,420275E-1;1,430061E-1;9,410627E-1;;
29/11/2021  15:50:03,436165;9,402197E-1;1,117624E-1;1,256299E-1;9,410067E-1;;
29/11/2021  15:50:03,436265;9,405237E-1;7,512574E-2;8,392683E-2;9,409498E-1;;
29/11/2021  15:50:03,436365;9,407502E-1;1,200455E-1;1,332122E-1;9,408923E-1;;
29/11/2021  15:50:03,436465;9,402167E-1;1,152668E-1;1,319485E-1;9,408346E-1;;
29/11/2021  15:50:03,436565;9,399455E-1;1,375674E-1;1,430061E-1;9,407771E-1;;
29/11/2021  15:50:03,436665;9,403300E-1;1,391603E-1;1,496407E-1;9,407200E-1;;
29/11/2021  15:50:03,436765;9,403956E-1;1,697440E-1;1,676488E-1;9,406636E-1;;
29/11/2021  15:50:03,436865;9,401601E-1;3,857412E-1;3,151891E-1;9,406081E-1;;
29/11/2021  15:50:03,436965;9,400022E-1;2,372830E-1;2,238847E-1;9,405537E-1;;
29/11/2021  15:50:03,437065;9,411317E-1;2,044692E-1;2,178820E-1;9,405007E-1;;
29/11/2021  15:50:03,437165;9,402376E-1;2,140266E-1;2,343105E-1;9,404492E-1;;
29/11/2021  15:50:03,437265;9,402913E-1;1,789828E-1;2,074562E-1;9,403995E-1;;
29/11/2021  15:50:03,437365;9,400648E-1;1,592309E-1;1,903959E-1;9,403516E-1;;
29/11/2021  15:50:03,437465;9,407323E-1;7,066562E-2;1,272095E-1;9,403058E-1;;
29/11/2021  15:50:03,437565;9,406578E-1;6,174538E-2;1,461654E-1;9,402621E-1;;
29/11/2021  15:50:03,437665;9,400260E-1;1,385232E-1;1,455336E-1;9,402207E-1;;
29/11/2021  15:50:03,437765;9,399366E-1;1,359745E-1;1,483770E-1;9,401816E-1;;
29/11/2021  15:50:03,437865;9,401393E-1;1,786642E-1;1,982942E-1;9,401448E-1;;
29/11/2021  15:50:03,437965;9,401899E-1;1,448948E-1;1,606983E-1;9,401103E-1;;
29/11/2021  15:50:03,438065;9,400230E-1;1,254614E-1;1,543797E-1;9,400781E-1;;
29/11/2021  15:50:03,438165;9,405923E-1;1,362931E-1;1,502726E-1;9,400481E-1;;
29/11/2021  15:50:03,438265;9,400856E-1;1,778134E-2;5,644075E-2;9,400204E-1;;
29/11/2021  15:50:03,438365;9,403062E-1;-1,248376E-2;3,274585E-2;9,399950E-1;;
29/11/2021  15:50:03,438465;9,405029E-1;3,817046E-2;5,170177E-2;9,399718E-1;;
29/11/2021  15:50:03,438565;9,402316E-1;6,716124E-2;6,402312E-2;9,399508E-1;;
29/11/2021  15:50:03,438665;9,401542E-1;8,723178E-2;8,361090E-2;9,399321E-1;;
29/11/2021  15:50:03,438765;9,403687E-1;9,806350E-2;8,992954E-2;9,399155E-1;;
29/11/2021  15:50:03,438865;9,404582E-1;1,114439E-1;1,028828E-1;9,399011E-1;;
29/11/2021  15:50:03,438965;9,401720E-1;1,174969E-1;1,092014E-1;9,398887E-1;;
29/11/2021  15:50:03,439065;9,399962E-1;1,305587E-1;1,231024E-1;9,398783E-1;;
29/11/2021  15:50:03,439165;9,402644E-1;1,210013E-1;1,152041E-1;9,398699E-1;;
29/11/2021  15:50:03,439265;9,403568E-1;1,088952E-1;1,076217E-1;9,398633E-1;;
29/11/2021  15:50:03,439365;9,401750E-1;1,251428E-1;1,313166E-1;9,398584E-1;;
29/11/2021  15:50:03,439465;9,398114E-1;1,267357E-1;1,395309E-1;9,398552E-1;;
29/11/2021  15:50:03,439565;9,409946E-1;1,245056E-1;1,221546E-1;9,398535E-1;;
29/11/2021  15:50:03,439665;9,407025E-1;7,066562E-2;9,561632E-2;9,398533E-1;;
29/11/2021  15:50:03,439765;9,401780E-1;6,110822E-2;8,329497E-2;9,398547E-1;;
29/11/2021  15:50:03,439865;9,404373E-1;2,287862E-2;4,854245E-2;9,398576E-1;;
29/11/2021  15:50:03,439965;9,403538E-1;3,371034E-2;6,497092E-2;9,398618E-1;;
29/11/2021  15:50:03,440065;9,399664E-1;1,459554E-2;4,064415E-2;9,398674E-1;;
29/11/2021  15:50:03,440165;9,405684E-1;-1,333462E-3;2,674314E-2;9,398741E-1;;
29/11/2021  15:50:03,440265;9,402883E-1;-1,025370E-2;1,442179E-2;9,398820E-1;;
29/11/2021  15:50:03,440365;9,407085E-1;-1,343950E-2;9,050951E-3;9,398909E-1;;
29/11/2021  15:50:03,440465;9,400767E-1;-4,200682E-3;2,389975E-2;9,399009E-1;;
29/11/2021  15:50:03,440565;9,403628E-1;1,852338E-3;3,306178E-2;9,399117E-1;;
29/11/2021  15:50:03,440665;9,407860E-1;5,038138E-3;3,400958E-2;9,399233E-1;;
29/11/2021  15:50:03,440765;9,400797E-1;-8,979382E-3;3,148212E-2;9,399357E-1;;
29/11/2021  15:50:03,440865;9,403032E-1;-1,280234E-2;3,242992E-2;9,399488E-1;;
29/11/2021  15:50:03,440965;9,408992E-1;2,733874E-2;4,633093E-2;9,399625E-1;;
29/11/2021  15:50:03,441065;9,404909E-1;9,201048E-2;8,329497E-2;9,399768E-1;;
29/11/2021  15:50:03,441165;9,405416E-1;2,586278E-1;2,115634E-1;9,399916E-1;;
29/11/2021  15:50:03,441265;9,401333E-1;1,812129E-1;1,708081E-1;9,400069E-1;;
29/11/2021  15:50:03,441365;9,395730E-1;1,362931E-1;1,556434E-1;9,400226E-1;;
29/11/2021  15:50:03,441465;9,406638E-1;9,073616E-2;1,126766E-1;9,400386E-1;;
29/11/2021  15:50:03,441565;9,402167E-1;8,404598E-2;1,142563E-1;9,400546E-1;;
29/11/2021  15:50:03,441665;9,400916E-1;5,824100E-2;9,845971E-2;9,400707E-1;;
29/11/2021  15:50:03,441765;9,406280E-1;-1,157037E-1;-2,001479E-2;9,400867E-1;;
29/11/2021  15:50:03,441865;9,401989E-1;-3,510294E-2;1,758111E-2;9,401027E-1;;
29/11/2021  15:50:03,441965;9,405058E-1;6,365686E-2;7,792413E-2;9,401185E-1;;
29/11/2021  15:50:03,442065;9,407919E-1;4,486064E-2;6,497092E-2;9,401341E-1;;
29/11/2021  15:50:03,442165;9,402555E-1;4,454206E-2;6,433905E-2;9,401496E-1;;
29/11/2021  15:50:03,442265;9,403896E-1;5,760384E-2;7,571260E-2;9,401649E-1;;
29/11/2021  15:50:03,442365;9,400826E-1;4,709070E-2;7,255328E-2;9,401800E-1;;
29/11/2021  15:50:03,442465;9,401542E-1;9,264764E-2;9,435259E-2;9,401948E-1;;
29/11/2021  15:50:03,442565;9,398114E-1;-4,466034E-2;-1,116870E-2;9,402093E-1;;
