waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
t0	29/11/2021  15:51:10,168795	29/11/2021  15:51:10,168795	29/11/2021  15:51:10,168795	29/11/2021  15:51:10,168795	29/11/2021  15:51:11,477234	29/11/2021  15:51:11,477234
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
29/11/2021  15:51:10,168795	9,396654E-1	1,044459E+1	1,252620E-2	2,738795E-5	1,075708E+2	1,079276E+2
29/11/2021  15:51:10,168895	9,396088E-1	1,044459E+1	1,126247E-2	1,882729E-4		
29/11/2021  15:51:10,168995	9,391707E-1	1,044459E+1	1,157841E-2	6,573654E-4		
29/11/2021  15:51:10,169095	9,392183E-1	1,044459E+1	1,126247E-2	1,613727E-3		
29/11/2021  15:51:10,169195	9,389591E-1	1,044459E+1	-2,322601E-3	3,211447E-3		
29/11/2021  15:51:10,169295	9,396684E-1	1,044459E+1	-2,954465E-3	5,581347E-3		
29/11/2021  15:51:10,169395	9,394210E-1	1,044459E+1	2,048550E-4	8,832641E-3		
29/11/2021  15:51:10,169495	9,392183E-1	1,044459E+1	3,680107E-3	1,305448E-2		
29/11/2021  15:51:10,169595	9,399545E-1	1,044459E+1	6,207563E-3	1,831740E-2		
29/11/2021  15:51:10,169695	9,396177E-1	1,044459E+1	7,471291E-3	2,467482E-2		
29/11/2021  15:51:10,169795	9,393435E-1	1,044459E+1	5,575699E-3	3,216440E-2		
29/11/2021  15:51:10,169895	9,393435E-1	1,044459E+1	8,103155E-3	4,080929E-2		
29/11/2021  15:51:10,169995	9,391349E-1	1,044459E+1	7,787223E-3	5,061943E-2		
29/11/2021  15:51:10,170095	9,392541E-1	1,044459E+1	4,664686E-2	6,159275E-2		
29/11/2021  15:51:10,170195	9,393137E-1	1,044459E+1	8,735019E-3	7,371637E-2		
29/11/2021  15:51:10,170295	9,393495E-1	1,044459E+1	1,063061E-2	8,696772E-2		
29/11/2021  15:51:10,170395	9,394925E-1	1,044459E+1	1,063061E-2	1,013156E-1		
29/11/2021  15:51:10,170495	9,394806E-1	1,044459E+1	1,157841E-2	1,167211E-1		
29/11/2021  15:51:10,170595	9,393227E-1	1,044459E+1	1,189434E-2	1,331386E-1		
29/11/2021  15:51:10,170695	9,390365E-1	1,044459E+1	1,473773E-2	1,505168E-1		
29/11/2021  15:51:10,170795	9,395134E-1	1,044459E+1	3,938042E-2	1,687991E-1		
29/11/2021  15:51:10,170895	9,392958E-1	1,044459E+1	4,633093E-2	1,879250E-1		
29/11/2021  15:51:10,170995	9,389829E-1	1,044459E+1	5,612482E-2	2,078302E-1		
29/11/2021  15:51:10,171095	9,389173E-1	1,044459E+1	2,863873E-2	2,284480E-1		
29/11/2021  15:51:10,171195	9,391766E-1	1,044459E+1	1,663332E-2	2,497092E-1		
29/11/2021  15:51:10,171295	9,392452E-1	1,044459E+1	2,990246E-2	2,715434E-1		
29/11/2021  15:51:10,171395	9,386819E-1	1,044459E+1	1,568552E-2	2,938791E-1		
29/11/2021  15:51:10,171495	9,391468E-1	1,044459E+1	1,726518E-2	3,166443E-1		
29/11/2021  15:51:10,171595	9,390097E-1	1,044459E+1	5,770448E-2	3,397672E-1		
29/11/2021  15:51:10,171695	9,393644E-1	1,044459E+1	1,284213E-2	3,631764E-1		
29/11/2021  15:51:10,171795	9,388488E-1	1,044459E+1	1,442179E-2	3,868014E-1		
29/11/2021  15:51:10,171895	9,385776E-1	1,044459E+1	1,410586E-2	4,105729E-1		
29/11/2021  15:51:10,171995	9,389889E-1	1,044459E+1	1,442179E-2	4,344233E-1		
29/11/2021  15:51:10,172095	9,385478E-1	1,044459E+1	1,252620E-2	4,582867E-1		
29/11/2021  15:51:10,172195	9,387802E-1	1,044459E+1	3,179805E-2	4,820992E-1		
29/11/2021  15:51:10,172295	9,393465E-1	1,044459E+1	1,186794E-1	5,057994E-1		
29/11/2021  15:51:10,172395	9,390991E-1	1,044459E+1	2,150386E-1	5,293286E-1		
29/11/2021  15:51:10,172495	9,390216E-1	1,044459E+1	1,167838E-1	5,526306E-1		
29/11/2021  15:51:10,172595	9,390693E-1	1,044459E+1	1,272095E-1	5,756522E-1		
29/11/2021  15:51:10,172695	9,391796E-1	1,044459E+1	1,069899E-1	5,983432E-1		
29/11/2021  15:51:10,172795	9,391945E-1	1,044459E+1	1,022509E-1	6,206563E-1		
29/11/2021  15:51:10,172895	9,392571E-1	1,044459E+1	6,207563E-3	6,425475E-1		
29/11/2021  15:51:10,172995	9,387951E-1	1,044459E+1	2,137230E-2	6,639760E-1		
29/11/2021  15:51:10,173095	9,391409E-1	1,044459E+1	6,718244E-2	6,849039E-1		
29/11/2021  15:51:10,173195	9,390276E-1	1,044459E+1	9,182514E-2	7,052969E-1		
29/11/2021  15:51:10,173295	9,389948E-1	1,044459E+1	8,329497E-2	7,251237E-1		
29/11/2021  15:51:10,173395	9,389233E-1	1,044459E+1	8,076751E-2	7,443562E-1		
29/11/2021  15:51:10,173495	9,398442E-1	1,044459E+1	9,245700E-2	7,629696E-1		
29/11/2021  15:51:10,173595	9,387832E-1	1,044459E+1	6,465498E-2	7,809422E-1		
29/11/2021  15:51:10,173695	9,391558E-1	1,044459E+1	5,012211E-2	7,982553E-1		
29/11/2021  15:51:10,173795	9,385508E-1	1,044459E+1	-2,006669E-3	8,148931E-1		
29/11/2021  15:51:10,173895	9,389889E-1	1,044459E+1	-2,954465E-3	8,308429E-1		
29/11/2021  15:51:10,173995	9,387177E-1	1,044459E+1	5,259767E-3	8,460946E-1		
29/11/2021  15:51:10,174095	9,389978E-1	1,044459E+1	7,787223E-3	8,606409E-1		
29/11/2021  15:51:10,174195	9,390336E-1	1,044459E+1	8,103155E-3	8,744771E-1		
29/11/2021  15:51:10,174295	9,392750E-1	1,044459E+1	8,103155E-3	8,876011E-1		
29/11/2021  15:51:10,174395	9,388249E-1	1,044459E+1	1,069899E-1	9,000131E-1		
29/11/2021  15:51:10,174495	9,391200E-1	1,044459E+1	1,028828E-1	9,117157E-1		
29/11/2021  15:51:10,174595	9,395760E-1	1,044459E+1	7,381701E-2	9,227137E-1		
29/11/2021  15:51:10,174695	9,391289E-1	1,044459E+1	1,038306E-1	9,330137E-1		
29/11/2021  15:51:10,174795	9,392780E-1	1,044459E+1	5,233363E-2	9,426244E-1		
29/11/2021  15:51:10,174895	9,389918E-1	1,044459E+1	1,490088E-1	9,515564E-1		
29/11/2021  15:51:10,174995	9,393286E-1	1,044459E+1	1,189953E-1	9,598215E-1		
29/11/2021  15:51:10,175095	9,390336E-1	1,044459E+1	7,128955E-2	9,674335E-1		
29/11/2021  15:51:10,175195	9,394240E-1	1,044459E+1	5,391329E-2	9,744072E-1		
29/11/2021  15:51:10,175295	9,391289E-1	1,044459E+1	6,686651E-2	9,807590E-1		
29/11/2021  15:51:10,175395	9,392213E-1	1,044459E+1	7,729226E-2	9,865061E-1		
29/11/2021  15:51:10,175495	9,392422E-1	1,044459E+1	1,009872E-1	9,916671E-1		
29/11/2021  15:51:10,175595	9,395283E-1	1,044459E+1	1,076217E-1	9,962612E-1		
29/11/2021  15:51:10,175695	9,389591E-1	1,044459E+1	1,107811E-1	1,000309E+0		
29/11/2021  15:51:10,175795	9,388905E-1	1,044459E+1	1,186794E-1	1,003830E+0		
29/11/2021  15:51:10,175895	9,390306E-1	1,044459E+1	1,281573E-1	1,006847E+0		
29/11/2021  15:51:10,175995	9,396386E-1	1,044459E+1	1,019350E-1	1,009380E+0		
29/11/2021  15:51:10,176095	9,394538E-1	1,044459E+1	9,466852E-2	1,011453E+0		
29/11/2021  15:51:10,176195	9,396833E-1	1,044459E+1	1,120448E-1	1,013088E+0		
29/11/2021  15:51:10,176295	9,395790E-1	1,044459E+1	1,196272E-1	1,014308E+0		
29/11/2021  15:51:10,176395	9,392541E-1	1,044459E+1	9,719598E-2	1,015134E+0		
29/11/2021  15:51:10,176495	9,394896E-1	1,044459E+1	1,079377E-1	1,015590E+0		
29/11/2021  15:51:10,176595	9,396326E-1	1,044459E+1	1,161519E-1	1,015699E+0		
29/11/2021  15:51:10,176695	9,400409E-1	1,044459E+1	1,180475E-1	1,015483E+0		
29/11/2021  15:51:10,176795	9,396624E-1	1,044459E+1	3,022358E-1	1,014964E+0		
29/11/2021  15:51:10,176895	9,393227E-1	1,044459E+1	2,387335E-1	1,014165E+0		
29/11/2021  15:51:10,176995	9,401154E-1	1,044459E+1	2,298874E-1	1,013106E+0		
29/11/2021  15:51:10,177095	9,396863E-1	1,044459E+1	2,077722E-1	1,011810E+0		
29/11/2021  15:51:10,177195	9,398472E-1	1,044459E+1	1,903959E-1	1,010297E+0		
29/11/2021  15:51:10,177295	9,399813E-1	1,044459E+1	1,866047E-1	1,008586E+0		
29/11/2021  15:51:10,177395	9,401452E-1	1,044459E+1	1,616461E-1	1,006699E+0		
29/11/2021  15:51:10,177495	9,400499E-1	1,044459E+1	1,170997E-1	1,004654E+0		
29/11/2021  15:51:10,177595	9,400022E-1	1,044459E+1	6,591871E-2	1,002469E+0		
29/11/2021  15:51:10,177695	9,399455E-1	1,044459E+1	1,426902E-1	1,000163E+0		
29/11/2021  15:51:10,177795	9,399902E-1	1,044459E+1	9,909157E-2	9,977524E-1		
29/11/2021  15:51:10,177895	9,400350E-1	1,044459E+1	1,360556E-1	9,952539E-1		
29/11/2021  15:51:10,177995	9,404194E-1	1,044459E+1	1,177316E-1	9,926832E-1		
29/11/2021  15:51:10,178095	9,399187E-1	1,044459E+1	1,430061E-1	9,900555E-1		
29/11/2021  15:51:10,178195	9,397161E-1	1,044459E+1	9,277293E-2	9,873849E-1		
29/11/2021  15:51:10,178295	9,401959E-1	1,044459E+1	5,517702E-2	9,846849E-1		
29/11/2021  15:51:10,178395	9,399485E-1	1,044459E+1	-1,374805E-3	9,819684E-1		
29/11/2021  15:51:10,178495	9,399873E-1	1,044459E+1	2,105637E-2	9,792474E-1		
29/11/2021  15:51:10,178595	9,406429E-1	1,044459E+1	9,366883E-3	9,765330E-1		
29/11/2021  15:51:10,178695	9,405952E-1	1,044459E+1	1,063061E-2	9,738360E-1		
29/11/2021  15:51:10,178795	9,400469E-1	1,044459E+1	1,189434E-2	9,711661E-1		
29/11/2021  15:51:10,178895	9,404552E-1	1,044459E+1	1,315807E-2	9,685326E-1		
29/11/2021  15:51:10,178995	9,404105E-1	1,044459E+1	1,410586E-2	9,659436E-1		
29/11/2021  15:51:10,179095	9,402704E-1	1,044459E+1	1,631739E-2	9,634070E-1		
29/11/2021  15:51:10,179195	9,405297E-1	1,044459E+1	1,600145E-2	9,609297E-1		
29/11/2021  15:51:10,179295	9,403538E-1	1,044459E+1	1,536959E-2	9,585180E-1		
29/11/2021  15:51:10,179395	9,403926E-1	1,044459E+1	1,600145E-2	9,561775E-1		
29/11/2021  15:51:10,179495	9,404015E-1	1,044459E+1	1,663332E-2	9,539133E-1		
29/11/2021  15:51:10,179595	9,408486E-1	1,044459E+1	1,852891E-2	9,517297E-1		
29/11/2021  15:51:10,179695	9,410125E-1	1,044459E+1	1,916077E-2	9,496306E-1		
29/11/2021  15:51:10,179795	9,407800E-1	1,044459E+1	2,389975E-2	9,476192E-1		
29/11/2021  15:51:10,179895	9,408605E-1	1,044459E+1	4,475127E-2	9,456984E-1		
29/11/2021  15:51:10,179995	9,411883E-1	1,044459E+1	1,694925E-2	9,438703E-1		
29/11/2021  15:51:10,180095	9,408963E-1	1,044459E+1	1,726518E-2	9,421367E-1		
29/11/2021  15:51:10,180195	9,413105E-1	1,044459E+1	1,600145E-2	9,404988E-1		
29/11/2021  15:51:10,180295	9,408098E-1	1,044459E+1	1,884484E-2	9,389574E-1		
29/11/2021  15:51:10,180395	9,404582E-1	1,044459E+1	1,821298E-2	9,375128E-1		
29/11/2021  15:51:10,180495	9,409737E-1	1,044459E+1	1,947671E-2	9,361650E-1		
29/11/2021  15:51:10,180595	9,408158E-1	1,044459E+1	1,979264E-2	9,349133E-1		
29/11/2021  15:51:10,180695	9,405625E-1	1,044459E+1	1,884484E-2	9,337570E-1		
29/11/2021  15:51:10,180795	9,410721E-1	1,044459E+1	1,726518E-2	9,326949E-1		
29/11/2021  15:51:10,180895	9,410453E-1	1,044459E+1	1,821298E-2	9,317254E-1		
29/11/2021  15:51:10,180995	9,409559E-1	1,044459E+1	2,074043E-2	9,308470E-1		
29/11/2021  15:51:10,181095	9,406250E-1	1,044459E+1	2,389975E-2	9,300575E-1		
29/11/2021  15:51:10,181195	9,415460E-1	1,044459E+1	1,884484E-2	9,293549E-1		
29/11/2021  15:51:10,181295	9,412569E-1	1,044459E+1	5,612482E-2	9,287367E-1		
29/11/2021  15:51:10,181395	9,409112E-1	1,044459E+1	1,723878E-1	9,282004E-1		
29/11/2021  15:51:10,181495	9,410632E-1	1,044459E+1	2,314671E-1	9,277432E-1		
29/11/2021  15:51:10,181595	9,408545E-1	1,044459E+1	2,121952E-1	9,273622E-1		
29/11/2021  15:51:10,181695	9,416145E-1	1,044459E+1	1,625939E-1	9,270544E-1		
29/11/2021  15:51:10,181795	9,410184E-1	1,044459E+1	1,670170E-1	9,268167E-1		
29/11/2021  15:51:10,181895	9,413999E-1	1,044459E+1	1,553275E-1	9,266460E-1		
29/11/2021  15:51:10,181995	9,414476E-1	1,044459E+1	8,076751E-2	9,265389E-1		
29/11/2021  15:51:10,182095	9,412867E-1	1,044459E+1	1,821298E-2	9,264922E-1		
29/11/2021  15:51:10,182195	9,410065E-1	1,044459E+1	3,337771E-2	9,265026E-1		
29/11/2021  15:51:10,182295	9,415579E-1	1,044459E+1	3,242992E-2	9,265666E-1		
29/11/2021  15:51:10,182395	9,415281E-1	1,044459E+1	1,852891E-2	9,266810E-1		
29/11/2021  15:51:10,182495	9,412658E-1	1,044459E+1	2,674314E-2	9,268423E-1		
29/11/2021  15:51:10,182595	9,415996E-1	1,044459E+1	3,242992E-2	9,270473E-1		
29/11/2021  15:51:10,182695	9,417278E-1	1,044459E+1	3,085026E-2	9,272926E-1		
29/11/2021  15:51:10,182795	9,409618E-1	1,044459E+1	2,389975E-2	9,275751E-1		
29/11/2021  15:51:10,182895	9,414446E-1	1,044459E+1	9,682815E-3	9,278915E-1		
29/11/2021  15:51:10,182995	9,412330E-1	1,044459E+1	9,366883E-3	9,282386E-1		
29/11/2021  15:51:10,183095	9,414774E-1	1,044459E+1	9,050951E-3	9,286133E-1		
29/11/2021  15:51:10,183195	9,412211E-1	1,044459E+1	1,063061E-2	9,290125E-1		
29/11/2021  15:51:10,183295	9,413403E-1	1,044459E+1	1,189434E-2	9,294334E-1		
29/11/2021  15:51:10,183395	9,410602E-1	1,044459E+1	1,347400E-2	9,298730E-1		
29/11/2021  15:51:10,183495	9,412092E-1	1,044459E+1	2,453162E-2	9,303286E-1		
29/11/2021  15:51:10,183595	9,410959E-1	1,044459E+1	1,663332E-2	9,307975E-1		
29/11/2021  15:51:10,183695	9,416175E-1	1,044459E+1	3,021839E-2	9,312771E-1		
29/11/2021  15:51:10,183795	9,418052E-1	1,044459E+1	9,372073E-2	9,317650E-1		
29/11/2021  15:51:10,183895	9,411168E-1	1,044459E+1	4,222381E-2	9,322589E-1		
29/11/2021  15:51:10,183995	9,413463E-1	1,044459E+1	5,675668E-2	9,327567E-1		
