waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
t0	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,031077	29/11/2021  15:32:51,569533	29/11/2021  15:32:51,569533
delta t	0,000100	0,000100	0,000100	0,000100	0,010000	0,010000

time	Bridge	FTC1	FTC2	Bridge (Filtered)	Resistance_0	Resistance_1
29/11/2021  15:32:51,045577	9,399813E-1	1,044459E+1	6,212753E-2	9,287331E-1	1,075951E+2	1,079479E+2
29/11/2021  15:32:51,045677	9,396147E-1	1,044459E+1	2,010857E-2	9,291361E-1	1,075951E+2	1,079479E+2
29/11/2021  15:32:51,045777	9,400648E-1	1,044459E+1	2,074043E-2	9,295559E-1	1,075951E+2	1,079479E+2
29/11/2021  15:32:51,045877	9,404224E-1	1,044459E+1	2,832280E-2	9,299896E-1	1,075951E+2	1,079479E+2
29/11/2021  15:32:51,045977	9,396207E-1	1,044459E+1	9,751191E-2	9,304349E-1	1,075951E+2	1,079479E+2
29/11/2021  15:32:51,046077	9,399515E-1	1,044459E+1	3,685816E-1	9,308894E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046177	9,399485E-1	1,044459E+1	2,845437E-1	9,313508E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046277	9,398442E-1	1,044459E+1	1,543797E-1	9,318169E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046377	9,396594E-1	1,044459E+1	2,863873E-2	9,322855E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046477	9,402615E-1	1,044459E+1	1,259458E-1	9,327548E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046577	9,395283E-1	1,044459E+1	1,155200E-1	9,332229E-1	1,075955E+2	1,079488E+2
29/11/2021  15:32:51,046677	9,395849E-1	1,044459E+1	1,098333E-1	9,336881E-1	1,075955E+2	1,079488E+2
