waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;29/11/2021  14:54:10,976153;29/11/2021  14:54:10,976153;29/11/2021  14:54:10,976153;29/11/2021  14:54:10,976153;29/11/2021  14:54:10,976153;29/11/2021  14:54:10,976153
delta t;0,000620;0,000620;0,000620;0,000620;0,000620;0,000620

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
29/11/2021  14:54:10,976153;9,390097E-1;1,770713E-1;1,802861E-1;4,871185E-3;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,976773;9,395551E-1;9,838208E-2;1,069899E-1;3,032766E-2;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,977393;9,387087E-1;2,170918E-3;4,627903E-3;9,320026E-2;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,978013;9,383183E-1;3,445238E-3;5,259767E-3;1,963323E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,978633;9,387713E-1;2,489498E-3;4,311971E-3;3,290937E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,979253;9,392571E-1;5,780180E-4;2,732311E-3;4,755036E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,979873;9,384822E-1;1,533758E-3;3,996039E-3;6,196119E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,980493;9,373825E-1;8,965980E-4;2,732311E-3;7,485857E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,981113;9,390544E-1;7,905358E-3;9,050951E-3;8,540667E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,981733;9,391885E-1;1,159040E-1;9,751191E-2;9,323222E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,982353;9,388160E-1;6,556834E-2;6,465498E-2;9,835835E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,982973;9,391230E-1;1,155854E-1;9,972343E-2;1,010954E+0;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,983593;9,387713E-1;2,124337E-1;2,381017E-1;1,019242E+0;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,984213;9,389829E-1;1,417090E-1;1,240502E-1;1,013915E+0;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,984833;9,383809E-1;2,414245E-1;2,463159E-1;1,000268E+0;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,985453;9,389620E-1;6,556834E-2;7,160549E-2;9,828572E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,986073;9,382736E-1;8,404598E-2;1,057261E-1;9,651953E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,986693;9,389650E-1;1,210013E-1;1,259458E-1;9,496654E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,987313;9,381484E-1;8,786894E-2;5,802041E-2;9,375942E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,987933;9,395134E-1;3,548390E-1;3,174006E-1;9,294341E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,988553;9,385448E-1;1,152668E-1;8,708615E-2;9,249957E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,989173;9,390246E-1;1,117624E-1;1,474292E-1;9,236756E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,989793;9,387951E-1;4,199342E-2;4,822652E-2;9,246600E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,990413;9,384763E-1;1,324701E-1;1,461654E-1;9,270969E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,991033;9,385925E-1;1,487177E-1;1,477451E-1;9,302154E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,991653;9,384822E-1;9,647060E-2;7,413294E-2;9,334001E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,992273;9,384643E-1;4,395813E-1;3,666860E-1;9,362236E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,992893;9,382557E-1;8,978042E-2;6,402312E-2;9,384397E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,993513;9,387892E-1;1,955490E-1;2,077722E-1;9,399579E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,994133;9,384047E-1;1,143111E-1;1,275255E-1;9,408092E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,994753;9,392720E-1;1,044351E-1;1,161519E-1;9,411046E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,995373;9,384703E-1;1,557265E-1;1,774427E-1;9,409940E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,995993;9,376060E-1;4,772786E-2;3,590517E-2;9,406220E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,996613;9,385508E-1;1,337445E-1;1,420583E-1;9,401030E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,997233;9,381365E-1;1,852338E-3;4,627903E-3;9,395336E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,997853;9,385627E-1;7,905358E-3;9,366883E-3;9,389972E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,998473;9,380769E-1;3,126658E-3;6,523495E-3;9,385502E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,999093;9,386461E-1;1,533758E-3;3,364175E-3;9,382200E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:10,999713;9,394419E-1;5,993878E-3;7,471291E-3;9,380183E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:11,000333;9,383034E-1;-1,333462E-3;1,784515E-3;9,379471E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:11,000953;9,389084E-1;1,852338E-3;3,364175E-3;9,379865E-1;1,077210E+2;1,080054E+2
29/11/2021  14:54:11,001573;9,388697E-1;2,064856E-2;1,916077E-2;9,381002E-1;1,077210E+2;1,080054E+2
