waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;30/11/2021  15:22:59,107101;30/11/2021  15:22:59,107101;30/11/2021  15:22:59,107101;30/11/2021  15:22:59,107101;30/11/2021  15:22:57,146150;30/11/2021  15:22:57,146150
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
30/11/2021  15:22:59,107101;9,400528E-1;2,192288E-2;1,000394E-1;2,739924E-5;1,079391E+2;1,084711E+2
30/11/2021  15:22:59,107201;9,403032E-1;7,735580E-2;9,277293E-2;1,883595E-4;;
30/11/2021  15:22:59,107301;9,406668E-1;1,229127E-1;1,202590E-1;6,577213E-4;;
30/11/2021  15:22:59,107401;9,409380E-1;1,206827E-1;1,234183E-1;1,614775E-3;;
30/11/2021  15:22:59,107501;9,410810E-1;1,120810E-1;1,101492E-1;3,213916E-3;;
30/11/2021  15:22:59,107601;9,417307E-1;1,085766E-1;1,092014E-1;5,586310E-3;;
30/11/2021  15:22:59,107701;9,424192E-1;1,337445E-1;1,322644E-1;8,841528E-3;;
30/11/2021  15:22:59,107801;9,427887E-1;1,378860E-1;1,701763E-1;1,306913E-2;;
30/11/2021  15:22:59,107901;9,427828E-1;1,130368E-1;1,148882E-1;1,834010E-2;;
30/11/2021  15:22:59,108001;9,434146E-1;8,500172E-2;8,487463E-2;2,470830E-2;;
30/11/2021  15:22:59,108101;9,432686E-1;1,123996E-1;1,019350E-1;3,221176E-2;;
30/11/2021  15:22:59,108201;9,433371E-1;1,127182E-1;9,277293E-2;4,087403E-2;;
30/11/2021  15:22:59,108301;9,440733E-1;1,257800E-1;1,240502E-1;5,070544E-2;;
30/11/2021  15:22:59,108401;9,445590E-1;2,829448E-2;6,718244E-2;6,170433E-2;;
30/11/2021  15:22:59,108501;9,448899E-1;9,806350E-2;7,476481E-2;7,385829E-2;;
30/11/2021  15:22:59,108601;9,456081E-1;1,385232E-1;1,360556E-1;8,714520E-2;;
30/11/2021  15:22:59,108701;9,453727E-1;1,117624E-1;1,148882E-1;1,015343E-1;;
30/11/2021  15:22:59,108801;9,450031E-1;9,933782E-2;1,003553E-1;1,169870E-1;;
30/11/2021  15:22:59,108901;9,450180E-1;1,203641E-1;1,164678E-1;1,334581E-1;;
30/11/2021  15:22:59,109001;9,454263E-1;9,583344E-2;7,918786E-2;1,508962E-1;;
30/11/2021  15:22:59,109101;9,456767E-1;1,232313E-1;1,215227E-1;1,692449E-1;;
30/11/2021  15:22:59,109201;9,456826E-1;9,583344E-2;1,354238E-1;1,884437E-1;;
30/11/2021  15:22:59,109301;9,454680E-1;1,139925E-1;1,227865E-1;2,084286E-1;;
30/11/2021  15:22:59,109401;9,449852E-1;1,057094E-1;1,063580E-1;2,291327E-1;;
30/11/2021  15:22:59,109501;9,442402E-1;1,063466E-1;9,782784E-2;2,504866E-1;;
30/11/2021  15:22:59,109601;9,445561E-1;8,850610E-2;9,024547E-2;2,724197E-1;;
