waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;30/11/2021  15:23:44,911984;30/11/2021  15:23:44,911984;30/11/2021  15:23:44,911984;30/11/2021  15:23:44,911984;30/11/2021  15:23:43,703864;30/11/2021  15:23:43,703864
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
30/11/2021  15:23:44,911984;1,099705E+0;1,044459E+1;7,155359E-3;3,205253E-5;1,079209E+2;1,084732E+2
30/11/2021  15:23:44,912084;1,100253E+0;1,044459E+1;1,189434E-2;2,203565E-4;;
30/11/2021  15:23:44,912184;1,099612E+0;1,044459E+1;1,821298E-2;7,694440E-4;;
30/11/2021  15:23:44,912284;1,099839E+0;1,044459E+1;1,789705E-2;1,888979E-3;;
30/11/2021  15:23:44,912384;1,100003E+0;1,044459E+1;1,821298E-2;3,759419E-3;;
30/11/2021  15:23:44,912484;1,100068E+0;1,044459E+1;1,789705E-2;6,534006E-3;;
30/11/2021  15:23:44,912584;1,100456E+0;1,044459E+1;1,726518E-2;1,034067E-2;;
30/11/2021  15:23:44,912684;1,100137E+0;1,044459E+1;1,789705E-2;1,528385E-2;;
30/11/2021  15:23:44,912784;1,099776E+0;1,044459E+1;1,758111E-2;2,144618E-2;;
30/11/2021  15:23:44,912884;1,098876E+0;1,044459E+1;1,568552E-2;2,889013E-2;;
30/11/2021  15:23:44,912984;1,098763E+0;1,044459E+1;1,631739E-2;3,765958E-2;;
30/11/2021  15:23:44,913084;1,098649E+0;1,044459E+1;1,694925E-2;4,778137E-2;;
30/11/2021  15:23:44,913184;1,098787E+0;1,044459E+1;1,221027E-2;5,926694E-2;;
30/11/2021  15:23:44,913284;1,098587E+0;1,044459E+1;1,378993E-2;7,211368E-2;;
30/11/2021  15:23:44,913384;1,098390E+0;1,044459E+1;9,682815E-3;8,630638E-2;;
30/11/2021  15:23:44,913484;1,097866E+0;1,044459E+1;1,505366E-2;1,018184E-1;;
