waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;30/11/2021  18:03:56,015695;30/11/2021  18:03:56,015695;30/11/2021  18:03:56,015695;30/11/2021  18:03:56,015695;30/11/2021  18:03:53,069241;30/11/2021  18:03:53,069241
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
30/11/2021  18:03:56,015695;9,466482E-4;1,270543E-1;1,253139E-1;2,759148E-8;1,077017E+2;1,082394E+2
30/11/2021  18:03:56,015795;9,464664E-4;6,631038E-3;5,675668E-2;1,896684E-7;;
30/11/2021  18:03:56,015895;9,464962E-4;1,375674E-1;1,379512E-1;6,622391E-7;;
30/11/2021  18:03:56,015995;9,448362E-4;9,806350E-2;9,909157E-2;1,625677E-6;;
30/11/2021  18:03:56,016095;9,428364E-4;6,970988E-2;6,623464E-2;3,235034E-6;;
30/11/2021  18:03:56,016195;9,432358E-4;1,703812E-1;1,818658E-1;5,621654E-6;;
30/11/2021  18:03:56,016295;9,435040E-4;1,729298E-1;1,467973E-1;8,894950E-6;;
30/11/2021  18:03:56,016395;9,427977E-4;1,289658E-1;1,249980E-1;1,314416E-5;;
30/11/2021  18:03:56,016495;9,415728E-4;1,353374E-1;1,183634E-1;1,843979E-5;;
30/11/2021  18:03:56,016595;9,400797E-4;1,350188E-1;1,382671E-1;2,483495E-5;;
30/11/2021  18:03:56,016695;9,401422E-4;1,194084E-1;1,253139E-1;3,236669E-5;;
30/11/2021  18:03:56,016795;9,410542E-4;1,111253E-1;8,613836E-2;4,105750E-5;;
30/11/2021  18:03:56,016895;9,403091E-4;1,273729E-1;1,313166E-1;5,091675E-5;;
30/11/2021  18:03:56,016995;9,378206E-4;1,273729E-1;1,278414E-1;6,194179E-5;;
30/11/2021  18:03:56,017095;9,373735E-4;1,315144E-1;1,300529E-1;7,411895E-5;;
30/11/2021  18:03:56,017195;9,373765E-4;1,334259E-1;1,483770E-1;8,742465E-5;;
30/11/2021  18:03:56,017295;9,372692E-4;1,155854E-1;1,063580E-1;1,018266E-4;;
30/11/2021  18:03:56,017395;9,367417E-4;1,347002E-1;1,347919E-1;1,172850E-4;;
30/11/2021  18:03:56,017495;9,348731E-4;1,257800E-1;1,287892E-1;1,337532E-4;;
30/11/2021  18:03:56,017595;9,344469E-4;4,294916E-2;5,486109E-2;1,511787E-4;;
30/11/2021  18:03:56,017695;9,338031E-4;1,627352E-1;1,505885E-1;1,695039E-4;;
30/11/2021  18:03:56,017795;9,339730E-4;1,920446E-1;2,339945E-1;1,886670E-4;;
