waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	30/11/2021  18:03:45,582864	30/11/2021  18:03:45,582864	30/11/2021  18:03:45,582864	30/11/2021  18:03:45,582864	30/11/2021  18:03:41,470371	30/11/2021  18:03:41,470371
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
30/11/2021  18:03:45,582864	9,450687E-4	6,875414E-2	7,065769E-2	2,754544E-8	1,076976E+2	1,082379E+2
30/11/2021  18:03:45,582964	9,449286E-4	7,002846E-2	6,718244E-2	1,893531E-7		
30/11/2021  18:03:45,583064	9,460015E-4	9,901924E-2	8,139938E-2	6,611728E-7		
30/11/2021  18:03:45,583164	9,474142E-4	1,254614E-1	1,275255E-1	1,623291E-6		
30/11/2021  18:03:45,583264	9,467019E-4	1,280100E-1	1,272095E-1	3,231090E-6		
30/11/2021  18:03:45,583364	9,469463E-4	1,276914E-1	1,347919E-1	5,616607E-6		
30/11/2021  18:03:45,583464	9,473844E-4	1,496735E-1	1,685966E-1	8,890065E-6		
30/11/2021  18:03:45,583564	9,486570E-4	3,115121E-1	3,347768E-1	1,314149E-5		
30/11/2021  18:03:45,583664	9,492858E-4	1,127182E-1	9,340479E-2	1,844233E-5		
30/11/2021  18:03:45,583764	9,483798E-4	2,213540E-1	2,248325E-1	2,484684E-5		
30/11/2021  18:03:45,583864	9,479268E-4	1,283286E-1	1,313166E-1	3,239330E-5		
30/11/2021  18:03:45,583964	9,487523E-4	2,376015E-1	2,346264E-1	4,110532E-5		
30/11/2021  18:03:45,584064	9,501024E-4	1,413904E-1	1,562753E-1	5,099320E-5		
30/11/2021  18:03:45,584164	9,501948E-4	1,276914E-1	1,231024E-1	6,205532E-5		
30/11/2021  18:03:45,584264	9,489282E-4	1,378860E-1	1,591187E-1	7,427921E-5		
30/11/2021  18:03:45,584364	9,486063E-4	1,843987E-1	1,783905E-1	8,764247E-5		
30/11/2021  18:03:45,584464	9,495034E-4	9,678918E-2	8,487463E-2	1,021138E-4		
30/11/2021  18:03:45,584564	9,504302E-4	1,270543E-1	1,310007E-1	1,176541E-4		
30/11/2021  18:03:45,584664	9,495600E-4	1,283286E-1	1,281573E-1	1,342178E-4		
30/11/2021  18:03:45,584764	9,493096E-4	1,216384E-1	1,016190E-1	1,517530E-4		
30/11/2021  18:03:45,584864	9,490176E-4	4,804644E-2	4,885838E-2	1,702032E-4		
30/11/2021  18:03:45,584964	9,488835E-4	1,404346E-1	1,366875E-1	1,895070E-4		
30/11/2021  18:03:45,585064	9,507163E-4	1,241871E-1	1,338441E-1	2,095998E-4		
30/11/2021  18:03:45,585164	9,498282E-4	1,251428E-1	1,265777E-1	2,304144E-4		
30/11/2021  18:03:45,585264	9,493454E-4	1,404346E-1	1,347919E-1	2,518811E-4		
30/11/2021  18:03:45,585364	9,492202E-4	1,187712E-1	1,196272E-1	2,739289E-4		
30/11/2021  18:03:45,585464	9,497746E-4	1,229127E-1	1,259458E-1	2,964857E-4		
30/11/2021  18:03:45,585564	9,506716E-4	1,267357E-1	1,259458E-1	3,194790E-4		
30/11/2021  18:03:45,585664	9,498491E-4	1,286472E-1	1,379512E-1	3,428362E-4		
30/11/2021  18:03:45,585764	9,491249E-4	1,971419E-1	1,963986E-1	3,664854E-4		
30/11/2021  18:03:45,585864	9,484215E-4	1,362931E-1	1,316326E-1	3,903553E-4		
30/11/2021  18:03:45,585964	9,489878E-4	2,745568E-1	2,561098E-1	4,143759E-4		
30/11/2021  18:03:45,586064	9,495034E-4	1,375674E-1	1,297370E-1	4,384784E-4		
30/11/2021  18:03:45,586164	9,491457E-4	1,245056E-1	1,291051E-1	4,625964E-4		
30/11/2021  18:03:45,586264	9,474768E-4	1,305587E-1	1,382671E-1	4,866651E-4		
30/11/2021  18:03:45,586364	9,468241E-4	1,917260E-1	1,881844E-1	5,106224E-4		
30/11/2021  18:03:45,586464	9,474827E-4	1,582751E-1	1,512204E-1	5,344083E-4		
30/11/2021  18:03:45,586564	9,477658E-4	1,006121E-1	1,057261E-1	5,579655E-4		
30/11/2021  18:03:45,586664	9,468032E-4	9,519628E-2	9,277293E-2	5,812399E-4		
30/11/2021  18:03:45,586764	9,461624E-4	8,595746E-2	7,160549E-2	6,041802E-4		
30/11/2021  18:03:45,586864	9,462072E-4	3,657756E-2	1,631739E-2	6,267382E-4		
30/11/2021  18:03:45,586964	9,469343E-4	1,257800E-1	1,079377E-1	6,488688E-4		
30/11/2021  18:03:45,587064	9,476109E-4	1,015679E-1	1,050943E-1	6,705303E-4		
