waveform	Bridge	T_env	T_cell
t0	02/12/2021  10:36:25,579409	02/12/2021  10:36:26,085969	02/12/2021  10:36:26,085969
delta t	0,000500	0,005000	0,005000

time	Bridge	T_env	T_cell
02/12/2021  10:36:25,579409	1,046381E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,579909	1,045704E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,580409	1,046011E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,580909	1,045997E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,581409	1,046721E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,581909	1,046861E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,582409	1,046742E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,582909	1,047218E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,583409	1,046575E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,583909	1,046011E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,584409	1,046733E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,584909	1,046762E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,585409	1,046259E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,585909	1,046751E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,586409	1,046187E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,586909	1,046447E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,587409	1,045740E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,587909	1,045967E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,588409	1,046700E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,588909	1,046810E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,589409	1,046491E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,589909	1,047072E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,590409	1,046840E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,590909	1,046318E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,591409	1,046494E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,591909	1,046703E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,592409	1,046029E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,592909	1,046429E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,593409	1,046733E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,593909	1,046032E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,594409	1,046718E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,594909	1,046154E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,595409	1,045880E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,595909	1,046989E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,596409	1,047105E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,596909	1,046479E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,597409	1,046596E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,597909	1,046929E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,598409	1,046685E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,598909	1,046467E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,599409	1,046661E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,599909	1,046816E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,600409	1,046014E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,600909	1,046223E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,601409	1,046053E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,601909	1,046083E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,602409	1,046599E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,602909	1,046450E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,603409	1,046563E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,603909	1,046745E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,604409	1,046947E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,604909	1,046283E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,605409	1,046137E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,605909	1,046697E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,606409	1,046402E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,606909	1,046336E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,607409	1,047105E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,607909	1,046017E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,608409	1,046116E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,608909	1,046432E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,609409	1,046464E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,609909	1,046387E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,610409	1,046467E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,610909	1,047850E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,611409	1,047207E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,611909	1,046765E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,612409	1,046232E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,612909	1,046929E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,613409	1,046903E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,613909	1,046241E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,614409	1,045809E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,614909	1,047123E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,615409	1,046456E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,615909	1,046002E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,616409	1,045678E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,616909	1,045335E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,617409	1,047150E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,617909	1,046304E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,618409	1,046157E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,618909	1,046241E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,619409	1,046274E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,619909	1,046265E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,620409	1,045290E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,620909	1,046214E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,621409	1,046369E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,621909	1,045091E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,622409	1,046128E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,622909	1,046885E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,623409	1,046077E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,623909	1,046461E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,624409	1,046271E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,624909	1,046104E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,625409	1,047022E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,625909	1,046560E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,626409	1,046512E-3	1,081297E+2	1,085549E+2
02/12/2021  10:36:25,626909	1,046506E-3	1,081297E+2	1,085549E+2
