waveform	Bridge	FTC1	FTC2	Bridge (Filtered)
t0	19/11/2021  11:19:12,874693	19/11/2021  11:19:12,874693	19/11/2021  11:19:12,874693	19/11/2021  11:19:12,874693
delta t	0,000620	0,000620	0,000620	0,000620

time	Bridge	FTC1	FTC2	Bridge (Filtered)
19/11/2021  11:19:12,874693	9,326378E-1	1,308772E-1	1,303688E-1	4,838130E-3
19/11/2021  11:19:12,875313	9,285459E-1	1,245056E-1	1,322644E-1	3,009782E-2
19/11/2021  11:19:12,875933	9,221472E-1	1,264171E-1	1,385831E-1	9,238935E-2
19/11/2021  11:19:12,876553	9,178436E-1	1,331073E-1	1,442698E-1	1,943404E-1
19/11/2021  11:19:12,877173	9,141957E-1	1,044459E+1	1,711241E-1	3,251926E-1
19/11/2021  11:19:12,877793	9,149051E-1	1,044459E+1	1,536959E-2	4,689714E-1
19/11/2021  11:19:12,878413	9,146130E-1	1,044459E+1	1,442179E-2	6,098976E-1
19/11/2021  11:19:12,879033	9,140229E-1	1,044459E+1	1,852891E-2	7,354452E-1
19/11/2021  11:19:12,879653	9,155279E-1	1,044459E+1	3,048243E-3	8,376002E-1
19/11/2021  11:19:12,880273	9,196229E-1	1,044459E+1	3,680107E-3	9,129345E-1
19/11/2021  11:19:12,880893	9,269544E-1	1,044459E+1	3,680107E-3	9,619645E-1
19/11/2021  11:19:12,881513	9,306738E-1	1,044459E+1	3,996039E-3	9,880837E-1
19/11/2021  11:19:12,882133	9,364407E-1	1,044459E+1	3,048243E-3	9,963246E-1
19/11/2021  11:19:12,882753	9,402287E-1	1,044459E+1	5,575699E-3	9,922377E-1
19/11/2021  11:19:12,883373	9,456051E-1	1,044459E+1	9,050951E-3	9,810593E-1
19/11/2021  11:19:12,883993	9,501292E-1	1,044459E+1	3,680107E-3	9,671845E-1
19/11/2021  11:19:12,884613	9,496852E-1	1,044459E+1	6,207563E-3	9,538779E-1
19/11/2021  11:19:12,885233	9,491427E-1	1,044459E+1	4,311971E-3	9,431626E-1
19/11/2021  11:19:12,885853	9,490533E-1	1,044459E+1	9,998747E-3	9,359232E-1
19/11/2021  11:19:12,886473	9,476139E-1	1,044459E+1	1,152651E-3	9,321853E-1
19/11/2021  11:19:12,887093	9,485109E-1	1,044459E+1	5,207870E-4	9,314297E-1
19/11/2021  11:19:12,887713	9,471370E-1	1,044459E+1	1,252620E-2	9,328692E-1
19/11/2021  11:19:12,888333	9,441090E-1	1,044459E+1	1,979264E-2	9,356381E-1
19/11/2021  11:19:12,888953	9,405952E-1	1,044459E+1	1,916077E-2	9,388921E-1
19/11/2021  11:19:12,889573	9,390336E-1	1,044459E+1	1,568552E-2	9,419017E-1
19/11/2021  11:19:12,890193	9,357165E-1	1,044459E+1	2,484755E-2	9,441434E-1
19/11/2021  11:19:12,890813	9,290436E-1	1,044459E+1	1,758111E-2	9,453022E-1
19/11/2021  11:19:12,891433	9,238340E-1	1,044459E+1	1,726518E-2	9,452009E-1
19/11/2021  11:19:12,892053	9,206183E-1	1,044459E+1	1,161519E-1	9,437828E-1
19/11/2021  11:19:12,892673	9,192205E-1	1,044459E+1	1,588027E-1	9,411578E-1
19/11/2021  11:19:12,893293	9,187020E-1	1,044459E+1	6,212753E-2	9,376122E-1
19/11/2021  11:19:12,893913	9,173012E-1	1,044459E+1	1,152041E-1	9,335446E-1
19/11/2021  11:19:12,894533	9,181387E-1	1,044459E+1	1,189953E-1	9,293719E-1
19/11/2021  11:19:12,895153	9,189642E-1	1,044459E+1	2,469477E-1	9,254706E-1
19/11/2021  11:19:12,895773	9,229489E-1	1,044459E+1	6,307532E-2	9,221620E-1
19/11/2021  11:19:12,896393	9,244212E-1	1,044459E+1	1,821298E-2	9,197046E-1
19/11/2021  11:19:12,897013	9,254404E-1	1,044459E+1	9,366883E-3	9,182516E-1
19/11/2021  11:19:12,897633	9,263494E-1	1,044459E+1	1,347400E-2	9,178068E-1
19/11/2021  11:19:12,898253	9,306917E-1	1,044459E+1	7,155359E-3	9,182594E-1
19/11/2021  11:19:12,898873	9,382676E-1	1,044459E+1	3,048243E-3	9,194963E-1
19/11/2021  11:19:12,899493	9,419394E-1	1,044459E+1	3,364175E-3	9,214750E-1
19/11/2021  11:19:12,900113	9,452386E-1	1,044459E+1	3,996039E-3	9,241680E-1
19/11/2021  11:19:12,900733	9,465886E-1	1,044459E+1	4,943835E-3	9,274704E-1
19/11/2021  11:19:12,901353	9,499206E-1	1,044459E+1	1,252620E-2	9,311903E-1
19/11/2021  11:19:12,901973	9,538367E-1	1,044459E+1	1,468583E-3	9,351170E-1
19/11/2021  11:19:12,902593	9,534761E-1	1,044459E+1	5,259767E-3	9,390700E-1
19/11/2021  11:19:12,903213	9,532287E-1	1,044459E+1	1,157841E-2	9,428691E-1
19/11/2021  11:19:12,903833	9,539380E-1	1,044459E+1	3,996039E-3	9,463183E-1
19/11/2021  11:19:12,904453	9,519293E-1	1,044459E+1	8,419087E-3	9,492461E-1
19/11/2021  11:19:12,905073	9,544358E-1	1,044459E+1	3,680107E-3	9,515431E-1
19/11/2021  11:19:12,905693	9,565428E-1	1,044459E+1	3,680107E-3	9,532061E-1
19/11/2021  11:19:12,906313	9,564922E-1	1,044459E+1	3,364175E-3	9,543457E-1
19/11/2021  11:19:12,906933	9,601013E-1	1,044459E+1	3,242992E-2	9,551284E-1
19/11/2021  11:19:12,907553	9,629207E-1	1,044459E+1	1,821298E-2	9,557460E-1
19/11/2021  11:19:12,908173	9,675401E-1	1,044459E+1	2,010857E-2	9,564157E-1
19/11/2021  11:19:12,908793	9,673583E-1	1,044459E+1	1,694925E-2	9,573325E-1
19/11/2021  11:19:12,909413	9,626554E-1	1,044459E+1	1,663332E-2	9,585596E-1
19/11/2021  11:19:12,910033	9,620922E-1	1,044459E+1	1,947671E-2	9,599614E-1
19/11/2021  11:19:12,910653	9,597407E-1	1,044459E+1	2,389975E-2	9,612894E-1
19/11/2021  11:19:12,911273	9,561077E-1	1,044459E+1	1,694925E-2	9,623005E-1
19/11/2021  11:19:12,911893	9,533181E-1	1,044459E+1	1,031987E-1	9,627913E-1
19/11/2021  11:19:12,912513	9,471608E-1	1,044459E+1	1,196272E-1	9,626032E-1
19/11/2021  11:19:12,913133	9,474350E-1	1,044459E+1	1,259458E-1	9,616437E-1
19/11/2021  11:19:12,913753	9,517237E-1	1,044459E+1	1,249980E-1	9,599729E-1
19/11/2021  11:19:12,914373	9,566740E-1	1,044459E+1	7,381701E-2	9,578870E-1
19/11/2021  11:19:12,914993	9,578452E-1	1,044459E+1	1,818658E-1	9,558380E-1
19/11/2021  11:19:12,915613	9,573624E-1	1,044459E+1	6,086380E-2	9,542252E-1
19/11/2021  11:19:12,916233	9,607689E-1	1,044459E+1	1,726518E-2	9,532690E-1
19/11/2021  11:19:12,916853	9,617256E-1	1,044459E+1	3,906449E-2	9,530420E-1
19/11/2021  11:19:12,917473	9,619342E-1	1,044459E+1	1,979264E-2	9,535148E-1
19/11/2021  11:19:12,918093	9,615974E-1	1,044459E+1	2,263603E-2	9,545557E-1
19/11/2021  11:19:12,918713	9,614812E-1	1,044459E+1	1,152651E-3	9,559561E-1
19/11/2021  11:19:12,919333	9,692419E-1	1,044459E+1	3,364175E-3	9,575288E-1
19/11/2021  11:19:12,919953	9,748776E-1	1,044459E+1	3,680107E-3	9,592368E-1
19/11/2021  11:19:12,920573	9,794017E-1	1,044459E+1	3,680107E-3	9,611981E-1
19/11/2021  11:19:12,921193	9,813359E-1	1,044459E+1	3,680107E-3	9,635456E-1
19/11/2021  11:19:12,921813	9,773155E-1	1,044459E+1	1,031468E-2	9,662780E-1
19/11/2021  11:19:12,922433	9,737153E-1	1,044459E+1	8,419087E-3	9,691808E-1
19/11/2021  11:19:12,923053	9,664136E-1	1,044459E+1	8,735019E-3	9,718568E-1
19/11/2021  11:19:12,923673	9,595917E-1	1,044459E+1	1,063061E-2	9,738309E-1
19/11/2021  11:19:12,924293	9,501799E-1	1,044459E+1	3,996039E-3	9,746498E-1
19/11/2021  11:19:12,924913	9,410840E-1	1,044459E+1	3,680107E-3	9,739542E-1
19/11/2021  11:19:12,925533	9,386849E-1	1,044459E+1	4,627903E-3	9,715602E-1
19/11/2021  11:19:12,926153	9,375077E-1	1,044459E+1	3,996039E-3	9,675713E-1
19/11/2021  11:19:12,926773	9,383511E-1	1,044459E+1	1,315807E-2	9,624044E-1
19/11/2021  11:19:12,927393	9,382855E-1	1,044459E+1	1,473773E-2	9,566695E-1
19/11/2021  11:19:12,928013	9,401065E-1	1,044459E+1	1,726518E-2	9,510062E-1
19/11/2021  11:19:12,928633	9,433908E-1	1,044459E+1	1,979264E-2	9,459768E-1
19/11/2021  11:19:12,929253	9,422672E-1	1,044459E+1	3,085026E-2	9,419995E-1
19/11/2021  11:19:12,929873	9,403032E-1	1,044459E+1	1,694925E-2	9,392639E-1
19/11/2021  11:19:12,930493	9,342412E-1	1,044459E+1	1,916077E-2	9,376720E-1
19/11/2021  11:19:12,931113	9,257235E-1	1,044459E+1	1,568552E-2	9,368534E-1
19/11/2021  11:19:12,931733	9,196974E-1	1,044459E+1	2,197776E-1	9,362581E-1
19/11/2021  11:19:12,932353	9,150779E-1	1,044459E+1	1,183634E-1	9,353356E-1
19/11/2021  11:19:12,932973	9,102558E-1	1,044459E+1	4,443533E-2	9,337000E-1
19/11/2021  11:19:12,933593	9,087150E-1	1,044459E+1	9,972343E-2	9,311921E-1
19/11/2021  11:19:12,934213	9,080981E-1	1,044459E+1	6,244346E-2	9,278826E-1
19/11/2021  11:19:12,934833	9,123003E-1	1,044459E+1	-2,638533E-3	9,240562E-1
19/11/2021  11:19:12,935453	9,148514E-1	1,044459E+1	2,674314E-2	9,201608E-1
19/11/2021  11:19:12,936073	9,182937E-1	1,044459E+1	2,010857E-2	9,166952E-1
19/11/2021  11:19:12,936693	9,203650E-1	1,044459E+1	1,568552E-2	9,140755E-1
19/11/2021  11:19:12,937313	9,248593E-1	1,044459E+1	6,207563E-3	9,125620E-1
19/11/2021  11:19:12,937933	9,327571E-1	1,044459E+1	4,311971E-3	9,122878E-1
19/11/2021  11:19:12,938553	9,405982E-1	1,044459E+1	3,680107E-3	9,133342E-1
19/11/2021  11:19:12,939173	9,512319E-1	1,044459E+1	8,419087E-3	9,157680E-1
19/11/2021  11:19:12,939793	9,624855E-1	1,044459E+1	3,680107E-3	9,196425E-1
19/11/2021  11:19:12,940413	9,743740E-1	1,044459E+1	3,048243E-3	9,249908E-1
19/11/2021  11:19:12,941033	9,896778E-1	1,044459E+1	2,416379E-3	9,318217E-1
19/11/2021  11:19:12,941653	1,000726E+0	1,044459E+1	4,311971E-3	9,401131E-1
19/11/2021  11:19:12,942273	1,011413E+0	1,044459E+1	4,943835E-3	9,497613E-1
19/11/2021  11:19:12,942893	1,022583E+0	1,044459E+1	3,364175E-3	9,605369E-1
19/11/2021  11:19:12,943513	1,033268E+0	1,044459E+1	3,996039E-3	9,721270E-1
19/11/2021  11:19:12,944133	1,040048E+0	1,044459E+1	3,996039E-3	9,841842E-1
19/11/2021  11:19:12,944753	1,040543E+0	1,044459E+1	3,680107E-3	9,962933E-1
19/11/2021  11:19:12,945373	1,042781E+0	1,044459E+1	3,048243E-3	1,007932E+0
19/11/2021  11:19:12,945993	1,045174E+0	1,044459E+1	4,311971E-3	1,018560E+0
19/11/2021  11:19:12,946613	1,041490E+0	1,044459E+1	8,735019E-3	1,027734E+0
19/11/2021  11:19:12,947233	1,036254E+0	1,044459E+1	1,694925E-2	1,035114E+0
19/11/2021  11:19:12,947853	1,025045E+0	1,044459E+1	1,505366E-2	1,040392E+0
