waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;30/11/2021  12:49:56,191987;30/11/2021  12:49:56,191987;30/11/2021  12:49:56,191987;30/11/2021  12:49:56,191987;30/11/2021  12:49:54,065924;30/11/2021  12:49:54,065924
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
30/11/2021  12:49:56,191987;9,279916E-1;1,108067E-1;1,145722E-1;2,704770E-5;1,078602E+2;1,083752E+2
30/11/2021  12:49:56,192087;9,276280E-1;1,308772E-1;1,243661E-1;1,859250E-4;;
30/11/2021  12:49:56,192187;9,276339E-1;1,187712E-1;1,205749E-1;6,491498E-4;;
30/11/2021  12:49:56,192287;9,283790E-1;1,216384E-1;1,287892E-1;1,593572E-3;;
30/11/2021  12:49:56,192387;9,289304E-1;1,213198E-1;1,158360E-1;3,171492E-3;;
30/11/2021  12:49:56,192487;9,286681E-1;1,331073E-1;1,341600E-1;5,512332E-3;;
30/11/2021  12:49:56,192587;9,294877E-1;1,241871E-1;1,101492E-1;8,724183E-3;;
30/11/2021  12:49:56,192687;9,295205E-1;8,086018E-2;7,223735E-2;1,289533E-2;;
30/11/2021  12:49:56,192787;9,295503E-1;1,366117E-1;1,436380E-1;1,809570E-2;;
30/11/2021  12:49:56,192887;9,297768E-1;1,656025E-1;1,584868E-1;2,437831E-2;;
30/11/2021  12:49:56,192987;9,302864E-1;1,229127E-1;1,347919E-1;3,178054E-2;;
30/11/2021  12:49:56,193087;9,306798E-1;1,283286E-1;1,268936E-1;4,032555E-2;;
30/11/2021  12:49:56,193187;9,314070E-1;1,254614E-1;1,458495E-1;5,002353E-2;;
30/11/2021  12:49:56,193287;9,316037E-1;1,213198E-1;1,164678E-1;6,087291E-2;;
30/11/2021  12:49:56,193387;9,314636E-1;1,155854E-1;1,231024E-1;7,286145E-2;;
30/11/2021  12:49:56,193487;9,317140E-1;1,324701E-1;1,335282E-1;8,596728E-2;;
30/11/2021  12:49:56,193587;9,321431E-1;-3,382862E-2;3,432551E-2;1,001599E-1;;
30/11/2021  12:49:56,193687;9,330909E-1;1,149482E-1;1,076217E-1;1,154013E-1;;
30/11/2021  12:49:56,193787;9,331236E-1;1,273729E-1;1,341600E-1;1,316468E-1;;
30/11/2021  12:49:56,193887;9,333472E-1;1,324701E-1;1,322644E-1;1,488461E-1;;
30/11/2021  12:49:56,193987;9,333919E-1;1,289658E-1;1,243661E-1;1,669437E-1;;
30/11/2021  12:49:56,194087;9,339492E-1;9,424054E-2;9,909157E-2;1,858802E-1;;
30/11/2021  12:49:56,194187;9,339343E-1;1,315144E-1;1,414265E-1;2,055925E-1;;
30/11/2021  12:49:56,194287;9,345750E-1;1,241871E-1;1,183634E-1;2,260149E-1;;
30/11/2021  12:49:56,194387;9,358089E-1;1,452133E-1;1,717559E-1;2,470795E-1;;
30/11/2021  12:49:56,194487;9,360413E-1;6,174538E-2;7,097362E-2;2,687171E-1;;
30/11/2021  12:49:56,194587;9,362708E-1;1,241871E-1;1,385831E-1;2,908576E-1;;
30/11/2021  12:49:56,194687;9,368043E-1;1,241871E-1;1,385831E-1;3,134303E-1;;
30/11/2021  12:49:56,194787;9,365808E-1;1,248242E-1;1,212068E-1;3,363646E-1;;
30/11/2021  12:49:56,194887;9,370040E-1;1,203641E-1;1,114129E-1;3,595903E-1;;
30/11/2021  12:49:56,194987;9,382587E-1;1,060280E-1;1,212068E-1;3,830379E-1;;
30/11/2021  12:49:56,195087;9,390187E-1;1,302401E-1;1,208909E-1;4,066395E-1;;
30/11/2021  12:49:56,195187;9,393078E-1;1,216384E-1;1,212068E-1;4,303283E-1;;
30/11/2021  12:49:56,195287;9,401422E-1;1,152668E-1;1,202590E-1;4,540398E-1;;
30/11/2021  12:49:56,195387;9,399336E-1;1,267357E-1;1,186794E-1;4,777114E-1;;
30/11/2021  12:49:56,195487;9,393405E-1;1,264171E-1;1,145722E-1;5,012827E-1;;
30/11/2021  12:49:56,195587;9,409112E-1;1,503106E-1;1,442698E-1;5,246955E-1;;
30/11/2021  12:49:56,195687;9,409141E-1;1,232313E-1;1,341600E-1;5,478947E-1;;
30/11/2021  12:49:56,195787;9,411794E-1;1,280100E-1;1,095173E-1;5,708274E-1;;
30/11/2021  12:49:56,195887;9,414744E-1;1,423461E-1;1,385831E-1;5,934442E-1;;
30/11/2021  12:49:56,195987;9,425473E-1;1,053908E-1;8,929768E-2;6,156982E-1;;
30/11/2021  12:49:56,196087;9,423357E-1;1,605052E-1;1,673329E-1;6,375458E-1;;
30/11/2021  12:49:56,196187;9,428215E-1;1,331073E-1;1,360556E-1;6,589467E-1;;
30/11/2021  12:49:56,196287;9,431643E-1;1,200455E-1;1,284732E-1;6,798633E-1;;
30/11/2021  12:49:56,196387;9,434861E-1;1,286472E-1;1,268936E-1;7,002615E-1;;
30/11/2021  12:49:56,196487;9,442610E-1;1,210013E-1;1,041465E-1;7,201102E-1;;
30/11/2021  12:49:56,196587;9,447617E-1;1,210013E-1;1,287892E-1;7,393816E-1;;
30/11/2021  12:49:56,196687;9,453697E-1;1,302401E-1;1,310007E-1;7,580510E-1;;
30/11/2021  12:49:56,196787;9,457035E-1;1,194084E-1;1,057261E-1;7,760966E-1;;
30/11/2021  12:49:56,196887;9,454561E-1;1,315144E-1;1,224705E-1;7,934998E-1;;
30/11/2021  12:49:56,196987;9,458167E-1;1,324701E-1;1,300529E-1;8,102450E-1;;
30/11/2021  12:49:56,197087;9,469910E-1;1,302401E-1;1,464814E-1;8,263191E-1;;
30/11/2021  12:49:56,197187;9,475662E-1;1,187712E-1;1,117289E-1;8,417119E-1;;
30/11/2021  12:49:56,197287;9,478553E-1;1,273729E-1;1,287892E-1;8,564163E-1;;
30/11/2021  12:49:56,197387;9,477122E-1;1,305587E-1;1,300529E-1;8,704272E-1;;
30/11/2021  12:49:56,197487;9,482904E-1;1,257800E-1;1,518522E-1;8,837424E-1;;
30/11/2021  12:49:56,197587;9,483381E-1;1,276914E-1;1,256299E-1;8,963618E-1;;
30/11/2021  12:49:56,197687;9,488805E-1;4,772786E-2;1,013031E-1;9,082875E-1;;
30/11/2021  12:49:56,197787;9,497388E-1;1,296029E-1;1,224705E-1;9,195237E-1;;
30/11/2021  12:49:56,197887;9,502574E-1;1,617795E-1;1,859729E-1;9,300768E-1;;
30/11/2021  12:49:56,197987;9,499176E-1;1,302401E-1;1,240502E-1;9,399551E-1;;
30/11/2021  12:49:56,198087;9,499355E-1;1,388417E-1;1,268936E-1;9,491683E-1;;
30/11/2021  12:49:56,198187;9,502753E-1;1,433019E-1;1,420583E-1;9,577280E-1;;
30/11/2021  12:49:56,198287;9,502574E-1;1,270543E-1;1,297370E-1;9,656471E-1;;
30/11/2021  12:49:56,198387;9,511008E-1;3,498466E-2;6,623464E-2;9,729398E-1;;
30/11/2021  12:49:56,198487;9,511395E-1;1,165411E-1;1,123607E-1;9,796217E-1;;
30/11/2021  12:49:56,198587;9,517982E-1;9,583344E-2;9,435259E-2;9,857094E-1;;
