waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	02/12/2021  10:18:10,834214	02/12/2021  10:18:10,834214	02/12/2021  10:18:10,834214	02/12/2021  10:18:10,834214	02/12/2021  10:18:07,491256	02/12/2021  10:18:07,491256
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
02/12/2021  10:18:10,834214	9,389978E-1	1,200455E-1	1,158360E-1	2,736849E-5	1,081431E+2	1,084877E+2
02/12/2021  10:18:10,834314	9,386104E-1	2,160430E-2	2,010857E-2	1,881295E-4		
02/12/2021  10:18:10,834414	9,384554E-1	1,168597E-1	1,193112E-1	6,568403E-4		
02/12/2021  10:18:10,834514	9,401035E-1	2,956880E-2	3,969635E-2	1,612453E-3		
02/12/2021  10:18:10,834614	9,401333E-1	1,206827E-1	1,114129E-1	3,209124E-3		
02/12/2021  10:18:10,834714	9,394627E-1	1,088952E-1	1,028828E-1	5,577874E-3		
02/12/2021  10:18:10,834814	9,387683E-1	1,873708E-2	2,358382E-2	8,828029E-3		
02/12/2021  10:18:10,834914	9,385180E-1	1,324701E-1	1,300529E-1	1,304868E-2		
02/12/2021  10:18:10,835014	9,393227E-1	1,426647E-1	1,351078E-1	1,831025E-2		
02/12/2021  10:18:10,835114	9,388458E-1	7,353284E-2	7,192142E-2	2,466603E-2		
02/12/2021  10:18:10,835214	9,387713E-1	7,034704E-2	7,286922E-2	3,215355E-2		
02/12/2021  10:18:10,835314	9,376060E-1	1,264171E-1	1,275255E-1	4,079586E-2		
02/12/2021  10:18:10,835414	9,377759E-1	1,315144E-1	1,316326E-1	5,060271E-2		
02/12/2021  10:18:10,835514	9,388518E-1	1,098510E-1	9,340479E-2	6,157184E-2		
02/12/2021  10:18:10,835614	9,385746E-1	9,009900E-2	7,792413E-2	7,369029E-2		
02/12/2021  10:18:10,835714	9,379905E-1	1,232313E-1	1,202590E-1	8,693547E-2		
