waveform;Bridge;FTC1;FTC2;Bridge (Filtered)
t0;22/11/2021  11:53:52,889882;22/11/2021  11:53:52,889882;22/11/2021  11:53:52,889882;22/11/2021  11:53:52,889882
delta t;0,000100;0,000100;0,000100;0,000100

time;Bridge;FTC1;FTC2;Bridge (Filtered)
22/11/2021  11:53:52,889882;9,273091E-1;6,631038E-3;9,050951E-3;2,702781E-5
22/11/2021  11:53:52,889982;9,272554E-1;8,542518E-3;1,094654E-2;1,857972E-4
22/11/2021  11:53:52,890082;9,272316E-1;1,109116E-2;1,221027E-2;6,487336E-4
22/11/2021  11:53:52,890182;9,274670E-1;9,498258E-3;9,998747E-3;1,592596E-3
22/11/2021  11:53:52,890282;9,279290E-1;8,223938E-3;1,031468E-2;3,169566E-3
22/11/2021  11:53:52,890382;9,282121E-1;3,126658E-3;5,259767E-3;5,508927E-3
22/11/2021  11:53:52,890482;9,289989E-1;6,631038E-3;8,735019E-3;8,718676E-3
22/11/2021  11:53:52,890582;9,297619E-1;6,631038E-3;9,050951E-3;1,288708E-2
22/11/2021  11:53:52,890682;9,303669E-1;5,993878E-3;8,419087E-3;1,808417E-2
22/11/2021  11:53:52,890782;9,309123E-1;8,861098E-3;1,126247E-2;2,436313E-2
22/11/2021  11:53:52,890882;9,319673E-1;9,498258E-3;1,094654E-2;3,176167E-2
22/11/2021  11:53:52,890982;9,335945E-1;1,215178E-3;4,311971E-3;4,030333E-2
22/11/2021  11:53:52,891082;9,341548E-1;3,445238E-3;6,207563E-3;4,999882E-2
22/11/2021  11:53:52,891182;9,346197E-1;8,223938E-3;9,998747E-3;6,084710E-2
22/11/2021  11:53:52,891282;9,350221E-1;1,533758E-3;3,680107E-3;7,283649E-2
22/11/2021  11:53:52,891382;9,350549E-1;1,215178E-3;3,680107E-3;8,594562E-2
22/11/2021  11:53:52,891482;9,342919E-1;9,816838E-3;1,221027E-2;1,001445E-1
22/11/2021  11:53:52,891582;9,337644E-1;9,816838E-3;1,157841E-2;1,153952E-1
22/11/2021  11:53:52,891682;9,331177E-1;-5,914200E-5;1,784515E-3;1,316531E-1
22/11/2021  11:53:52,891782;9,335498E-1;8,965980E-4;3,048243E-3;1,488674E-1
22/11/2021  11:53:52,891882;9,326259E-1;8,965980E-4;3,364175E-3;1,669825E-1
22/11/2021  11:53:52,891982;9,331415E-1;2,808078E-3;4,627903E-3;1,859382E-1
22/11/2021  11:53:52,892082;9,344201E-1;1,533758E-3;3,680107E-3;2,056710E-1
22/11/2021  11:53:52,892182;9,343694E-1;1,852338E-3;4,627903E-3;2,261148E-1
22/11/2021  11:53:52,892282;9,354423E-1;1,533758E-3;3,364175E-3;2,472016E-1
22/11/2021  11:53:52,892382;9,356569E-1;1,533758E-3;4,311971E-3;2,688617E-1
22/11/2021  11:53:52,892482;9,366940E-1;2,170918E-3;4,943835E-3;2,910246E-1
22/11/2021  11:53:52,892582;9,377610E-1;1,533758E-3;3,680107E-3;3,136196E-1
22/11/2021  11:53:52,892682;9,394985E-1;1,215178E-3;3,364175E-3;3,365761E-1
22/11/2021  11:53:52,892782;9,408516E-1;5,780180E-4;3,680107E-3;3,598241E-1
22/11/2021  11:53:52,892882;9,424102E-1;8,965980E-4;3,048243E-3;3,832947E-1
22/11/2021  11:53:52,892982;9,429318E-1;8,965980E-4;3,680107E-3;4,069203E-1
22/11/2021  11:53:52,893082;9,431345E-1;2,170918E-3;4,311971E-3;4,306351E-1
22/11/2021  11:53:52,893182;9,431225E-1;1,013542E-2;1,536959E-2;4,543747E-1
22/11/2021  11:53:52,893282;9,427679E-1;1,215178E-3;3,996039E-3;4,780769E-1
22/11/2021  11:53:52,893382;9,434772E-1;1,109116E-2;1,315807E-2;5,016812E-1
22/11/2021  11:53:52,893482;9,438706E-1;1,236548E-2;1,442179E-2;5,251300E-1
22/11/2021  11:53:52,893582;9,451313E-1;1,109116E-2;1,410586E-2;5,483678E-1
22/11/2021  11:53:52,893682;9,462489E-1;2,287862E-2;2,579535E-2;5,713423E-1
22/11/2021  11:53:52,893782;9,473963E-1;1,746276E-2;1,947671E-2;5,940041E-1
22/11/2021  11:53:52,893882;9,472473E-1;8,436456E-2;5,454516E-2;6,163068E-1
22/11/2021  11:53:52,893982;9,480132E-1;1,509478E-1;1,667010E-1;6,382072E-1
22/11/2021  11:53:52,894082;9,483828E-1;1,850358E-1;1,872366E-1;6,596650E-1
22/11/2021  11:53:52,894182;9,494229E-1;1,802571E-1;2,074562E-1;6,806431E-1
22/11/2021  11:53:52,894282;9,502097E-1;2,006463E-1;2,074562E-1;7,011074E-1
22/11/2021  11:53:52,894382;9,512737E-1;2,079736E-1;1,859729E-1;7,210272E-1
22/11/2021  11:53:52,894482;9,519979E-1;8,691320E-2;6,497092E-2;7,403749E-1
22/11/2021  11:53:52,894582;9,516432E-1;1,796200E-1;1,366875E-1;7,591259E-1
22/11/2021  11:53:52,894682;9,516492E-1;7,703722E-2;1,152041E-1;7,772588E-1
22/11/2021  11:53:52,894782;9,505256E-1;1,159040E-1;1,205749E-1;7,947547E-1
22/11/2021  11:53:52,894882;9,506448E-1;-1,152802E-2;3,780076E-2;8,115975E-1
22/11/2021  11:53:52,894982;9,512081E-1;1,308772E-1;1,471132E-1;8,277739E-1
22/11/2021  11:53:52,895082;9,519711E-1;1,117624E-1;1,208909E-1;8,432731E-1
22/11/2021  11:53:52,895182;9,530827E-1;1,700626E-1;1,986102E-1;8,580872E-1
22/11/2021  11:53:52,895282;9,547725E-1;2,337786E-1;2,330467E-1;8,722110E-1
22/11/2021  11:53:52,895382;9,550288E-1;5,675298E-3;2,737501E-2;8,856419E-1
