waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	30/11/2021  17:00:00,137133	30/11/2021  17:00:00,137133	30/11/2021  17:00:00,137133	30/11/2021  17:00:00,137133	30/11/2021  16:59:59,490233	30/11/2021  16:59:59,490233
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
30/11/2021  17:00:00,137133	9,234406E-1	1,194084E-1	1,278414E-1	2,691506E-5	1,077058E+2	1,084278E+2
30/11/2021  17:00:00,137233	9,223826E-1	1,617795E-1	1,714400E-1	1,849929E-4		
30/11/2021  17:00:00,137333	9,201146E-1	1,318330E-1	1,306848E-1	6,457606E-4		
30/11/2021  17:00:00,137433	9,188063E-1	1,270543E-1	1,205749E-1	1,584755E-3		
30/11/2021  17:00:00,137533	9,180314E-1	8,022302E-2	1,057261E-1	3,152703E-3		
30/11/2021  17:00:00,137633	9,176320E-1	1,340630E-1	1,828136E-1	5,477311E-3		
30/11/2021  17:00:00,137733	9,162194E-1	4,263058E-2	8,898175E-2	8,664952E-3		
30/11/2021  17:00:00,137833	9,157157E-1	1,337445E-1	1,221546E-1	1,280219E-2		
30/11/2021  17:00:00,137933	9,147203E-1	1,407532E-1	1,373193E-1	1,795727E-2		
30/11/2021  17:00:00,138033	9,137457E-1	1,321516E-1	1,354238E-1	2,418153E-2		
30/11/2021  17:00:00,138133	9,133911E-1	1,283286E-1	1,234183E-1	3,151079E-2		
30/11/2021  17:00:00,138233	9,131973E-1	1,098510E-1	1,177316E-1	3,996671E-2		
30/11/2021  17:00:00,138333	9,139126E-1	7,321426E-2	1,357397E-1	4,955813E-2		
30/11/2021  17:00:00,138433	9,131884E-1	1,216384E-1	1,265777E-1	6,028234E-2		
30/11/2021  17:00:00,138533	9,126251E-1	1,442576E-1	1,632258E-1	7,212615E-2		
30/11/2021  17:00:00,138633	9,128069E-1	1,194084E-1	1,107811E-1	8,506691E-2		
30/11/2021  17:00:00,138733	9,123509E-1	1,327887E-1	1,287892E-1	9,907354E-2		
30/11/2021  17:00:00,138833	9,124463E-1	1,187712E-1	1,177316E-1	1,141075E-1		
30/11/2021  17:00:00,138933	9,129828E-1	1,308772E-1	1,420583E-1	1,301240E-1		
30/11/2021  17:00:00,139033	9,131586E-1	-5,230626E-2	-1,053683E-2	1,470723E-1		
30/11/2021  17:00:00,139133	9,131616E-1	1,280100E-1	1,455336E-1	1,648972E-1		
30/11/2021  17:00:00,139233	9,129649E-1	1,104881E-1	1,082536E-1	1,835396E-1		
30/11/2021  17:00:00,139333	9,127414E-1	1,069837E-1	1,092014E-1	2,029367E-1		
30/11/2021  17:00:00,139433	9,125894E-1	1,101695E-1	1,246821E-1	2,230234E-1		
30/11/2021  17:00:00,139533	9,128546E-1	1,187712E-1	1,221546E-1	2,437324E-1		
30/11/2021  17:00:00,139633	9,139961E-1	6,110822E-2	6,749837E-2	2,649948E-1		
30/11/2021  17:00:00,139733	9,147948E-1	7,799296E-2	9,498445E-2	2,867413E-1		
30/11/2021  17:00:00,139833	9,148842E-1	9,296622E-2	1,092014E-1	3,089022E-1		
30/11/2021  17:00:00,139933	9,146696E-1	9,870066E-2	1,205749E-1	3,314080E-1		
30/11/2021  17:00:00,140033	9,150392E-1	9,392196E-2	1,035146E-1	3,541897E-1		
30/11/2021  17:00:00,140133	9,147680E-1	1,047537E-1	1,133085E-1	3,771789E-1		
30/11/2021  17:00:00,140233	9,158051E-1	1,066652E-1	1,120448E-1	4,003087E-1		
30/11/2021  17:00:00,140333	9,173906E-1	9,678918E-2	9,624818E-2	4,235137E-1		
30/11/2021  17:00:00,140433	9,185529E-1	2,606442E-2	7,508074E-2	4,467305E-1		
30/11/2021  17:00:00,140533	9,183384E-1	1,076209E-1	1,145722E-1	4,698980E-1		
30/11/2021  17:00:00,140633	9,187049E-1	1,130368E-1	1,240502E-1	4,929575E-1		
30/11/2021  17:00:00,140733	9,187675E-1	1,225942E-1	1,158360E-1	5,158524E-1		
30/11/2021  17:00:00,140833	9,191311E-1	1,324701E-1	1,509044E-1	5,385290E-1		
30/11/2021  17:00:00,140933	9,204544E-1	1,894960E-1	1,806020E-1	5,609362E-1		
30/11/2021  17:00:00,141033	9,218462E-1	1,783457E-1	1,502726E-1	5,830258E-1		
30/11/2021  17:00:00,141133	9,222247E-1	1,471248E-1	1,310007E-1	6,047529E-1		
30/11/2021  17:00:00,141233	9,226211E-1	1,716555E-1	1,591187E-1	6,260756E-1		
30/11/2021  17:00:00,141333	9,229936E-1	2,130709E-1	2,093518E-1	6,469549E-1		
30/11/2021  17:00:00,141433	9,231277E-1	1,531778E-1	1,528000E-1	6,673552E-1		
30/11/2021  17:00:00,141533	9,233661E-1	1,538150E-1	1,512204E-1	6,872435E-1		
30/11/2021  17:00:00,141633	9,241440E-1	1,423461E-1	1,423743E-1	7,065903E-1		
30/11/2021  17:00:00,141733	9,255626E-1	1,391603E-1	1,202590E-1	7,253687E-1		
30/11/2021  17:00:00,141833	9,250232E-1	1,687883E-1	2,232528E-1	7,435554E-1		
30/11/2021  17:00:00,141933	9,255179E-1	1,245056E-1	1,644895E-1	7,611296E-1		
30/11/2021  17:00:00,142033	9,251543E-1	1,308772E-1	1,316326E-1	7,780737E-1		
30/11/2021  17:00:00,142133	9,249010E-1	1,206827E-1	1,120448E-1	7,943727E-1		
30/11/2021  17:00:00,142233	9,257921E-1	1,111253E-1	1,278414E-1	8,100142E-1		
30/11/2021  17:00:00,142333	9,267667E-1	1,286472E-1	1,287892E-1	8,249885E-1		
30/11/2021  17:00:00,142433	9,261766E-1	1,299215E-1	1,411105E-1	8,392888E-1		
30/11/2021  17:00:00,142533	9,266862E-1	1,053908E-1	9,593225E-2	8,529104E-1		
30/11/2021  17:00:00,142633	9,268829E-1	1,267357E-1	1,310007E-1	8,658512E-1		
30/11/2021  17:00:00,142733	9,261885E-1	1,334259E-1	1,509044E-1	8,781114E-1		
30/11/2021  17:00:00,142833	9,268918E-1	1,270543E-1	1,268936E-1	8,896929E-1		
30/11/2021  17:00:00,142933	9,276607E-1	1,260985E-1	1,249980E-1	9,006002E-1		
