;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46
0;0;0.940721614597785;80;0.9339997894736842;0.9462814675675676;0.9397066378378378;0.9331163162162163;0.9436932108108108;0.9372685243243243;0.9412148189189189;0.944106;0.9358755405405406;0.9405602567567568;0.9381808243243244;0.942944927027027;0.9437400405405405;0.9306198864864865;0.9448498513513514;0.9421773756756757;0.9366198189189189;0.943877072972973;0.9365838621621622;0.9413824432432433;0.006189436862686575;0.020813987053128674;0.02416944056699092;0.015908774159694838;0.013776737537437352;0.01788957416491215;0.031589393806939536;0.0175144198784887;0.008786886140862272;0.011820413695090293;0.02261047932181995;0.0224738535460117;0.014258330381267168;0.008640852315508202;0.01736897349752045;0.015611235033540666;0.021094243001413625;0.018520475609588444;0.005940610875217357;0.014604857127768222;762.0;38;42.444821731748725;
1;0;0.940723572948062;80;0.9371012694444445;0.94538432;0.9364782257142857;0.9406789142857143;0.9380061657142857;0.9456651;0.9424452685714285;0.9365626428571429;0.9451870342857143;0.93506066;0.9375783514285714;0.94052528;0.9428116428571428;0.9439881428571428;0.9350633914285714;0.9449788228571429;0.9394702542857143;0.9427469857142857;0.94455816;0.9419299914285715;0.028377747232433668;0.0033940389403637997;0.012002969191470012;0.024066194165090756;0.01909081488329406;0.013969165410183206;0.005990268956829875;0.008024446997925842;0.013982401209754873;0.010448638615408788;0.02281386252864913;0.018474073828791703;0.019432828739385465;0.0037849029042084747;0.019541568911958074;0.03282402561072574;0.02411775184835904;0.01992835972104227;0.01629444456552421;0.02450626867101764;739.0;36;44.80286738351255;
2;0;0.9407255312983389;80;0.9466519054054054;0.942619625;0.929622425;0.9447295611111111;0.9376258027777777;0.9389742138888889;0.9457571416666667;0.9369692972222222;0.9397132305555556;0.9355529583333333;0.9455278638888889;0.9457261;0.9354731333333334;0.9443158472222222;0.9389130972222223;0.9405353277777778;0.9448491027777778;0.9400021277777778;0.9407433583333333;0.9325747638888889;0.016726081326843785;0.026017857134342785;0.021815177002397403;0.010192413104581492;0.010627149934779217;0.018529254970068326;0.01748329685006929;0.008166579541748578;0.021878714920890836;0.018517560675213512;0.02164776779450155;0.005381827026312047;0.01777558891356345;0.028808795998489137;0.020988288560439557;0.00872219710664729;0.021173965695953624;0.020638688265095195;0.020045184275493712;0.011804976964487788;750.0;37;43.59197907585005;
3;0;0.9407274896486156;80;0.9377666628571428;0.9451028794117647;0.937434294117647;0.9455446058823529;0.9351488;0.9430341382352941;0.94298715;0.9354768294117647;0.944086305882353;0.9355358794117647;0.9398217058823529;0.9366292764705882;0.9448768;0.9393114470588235;0.9405055235294117;0.944452044117647;0.937610944117647;0.9434376382352941;0.929080094117647;0.9444726323529412;0.012637325645951162;0.016562013965493436;0.019670182865581576;0.02015763465218261;0.014277530715417732;0.009938451730709627;0.01972267646927431;0.024540205203329758;0.020893319825752356;0.009710303906887202;0.008609501119392047;0.01610781187888318;0.01186600838455899;0.008087014712047329;0.01227152742428114;0.021353798670979408;0.016024791957543166;0.012729463495967165;0.014369503224114708;0.02165677337223148;709.0;35;46.08294930875576;
4;0;0.9407294479988926;80;0.9433278432432433;0.9386400888888888;0.9378453555555556;0.9419809416666667;0.9403673777777778;0.9390796472222223;0.9332072611111111;0.9454303166666667;0.9431529583333333;0.9347473694444445;0.9438671861111111;0.9382846694444444;0.9395408444444444;0.9427176333333334;0.9416256694444445;0.9414513166666667;0.9299574;0.94582015;0.9440955472222222;0.9376252388888889;0.017869271750651557;0.005982445133879042;0.017743642019293144;0.017696507338558164;0.012648840289564913;0.007921876375941895;0.010519037238082143;0.02453795482132584;0.014170920691278321;0.013240245436435078;0.013179012646306849;0.01326195835719208;0.018476739714051983;0.016264995970523416;0.01236980730252543;0.014618110265176457;0.013531034429446155;0.02311244277549588;0.01557594654940726;0.017232371351372018;752.0;37;43.59197907585005;
5;0;0.9407314063491695;80;0.9442507027777778;0.93636864;0.9396719971428571;0.9361962485714286;0.9441809142857143;0.9429974857142858;0.9354251228571429;0.94545922;0.9375156942857142;0.9393846085714286;0.93872154;0.9420397828571428;0.9437256142857143;0.9344246657142857;0.9431517371428572;0.93924736;0.9423775485714285;0.94378334;0.94353058;0.9438448142857143;0.018885564722257143;0.010735253061271053;0.008964030777714618;0.013425396879758971;0.014272328224536713;0.013258783695926939;0.010597330141183052;0.02490076885113248;0.01439520210425402;0.01915597673071947;0.015258539098874514;0.02494083071513205;0.012660163462194928;0.012556568299755985;0.03001169292930659;0.024117299200271412;0.026115562409012787;0.010976719142755782;0.018263077617741402;0.028711260528263963;726.0;36;44.80286738351255;
6;0;0.9407333646994462;80;0.9452819555555555;0.9401164971428572;0.93943908;0.94198952;0.9437214771428571;0.9429280571428571;0.9324803171428572;0.9452872;0.9367921114285714;0.9397780828571428;0.9437095942857143;0.9403631114285714;0.9412146028571429;0.9302064828571428;0.9422298571428571;0.9420519771428572;0.9392016114285714;0.9431883485714285;0.94003322;0.9413066257142857;0.02186844728590153;0.018901615654044676;0.025296630393612886;0.008977897606763485;0.009204066509336273;0.016609852321231185;0.017123180631091625;0.0176311581924294;0.00908409183145009;0.018040005810036976;0.026375337673722934;0.02209544860324608;0.016989434425972012;0.00585315714311946;0.02814608913098905;0.019122647056890502;0.028801046466535064;0.018637860515696852;0.010348896531907048;0.016719538052272193;728.0;36;44.80286738351255;
7;0;0.9407353230497232;80;0.9367175657142858;0.9419424852941176;0.9334444970588235;0.9436127205882353;0.943583355882353;0.9383040911764706;0.9426231794117647;0.9386408647058824;0.9408893323529411;0.9330628;0.9454400529411765;0.9404868117647059;0.9397436176470588;0.9467795676470588;0.9382707470588235;0.941754305882353;0.9317297970588235;0.9441918235294118;0.9386986970588235;0.9417643176470588;0.014317521951850855;0.01274772848022481;0.010602560221731614;0.026862296713037404;0.008030797681131522;0.018765551628536076;0.01298472424427513;0.008757784211839249;0.0141709294676818;0.020366457779814575;0.024859379519893133;0.012409809629965268;0.017821704118624583;0.018391988600256145;0.015337785106964279;0.014034037112870225;0.014965015747776651;0.021009074334115703;0.014786032435980579;0.01791904130575224;718.0;35;46.08294930875576;
8;0;0.9407372813999999;80;0.9387881028571429;0.9448031264705883;0.9417642176470589;0.9433328970588235;0.929656994117647;0.9446966470588235;0.9379407941176471;0.9406172529411765;0.943555794117647;0.942773944117647;0.9453930147058823;0.9342908705882353;0.9428642852941177;0.9374555176470588;0.9380880235294118;0.9375104941176471;0.9428570147058823;0.9440992911764706;0.9380860882352942;0.945888194117647;0.021783873508933776;0.008054038078610153;0.0061996705237710465;0.017028339601337414;0.009964306961682332;0.017459360634415187;0.01511071494736666;0.022722284485036496;0.010853680959093217;0.00745788792163244;0.021111429755726847;0.02452899392314192;0.0258102282731987;0.00783467287133874;0.016185484643684425;0.019054120699461868;0.02431447530754658;0.012780677957888354;0.017397719498269407;0.027619766708919104;716.0;35;46.08294930875576;
9;0;0.940739239750277;80;0.9375809027027027;0.939547375;0.9332796222222223;0.9447228888888889;0.9426598833333333;0.93845395;0.9447818166666667;0.9359306916666666;0.9404564805555555;0.9443558833333333;0.9428811555555555;0.9415437694444444;0.93168195;0.945956475;0.9406354555555556;0.9385566694444445;0.9445150472222222;0.9344668138888889;0.9384591972222223;0.9404174138888889;0.010846987814198987;0.012214965877792826;0.020924855822491664;0.0304593217973722;0.018745925091915694;0.013450994089243253;0.020363776310547126;0.01966115964319174;0.02288766052067382;0.008099639755393002;0.013600226552134963;0.018721820277279498;0.02006432353741337;0.010806259425467256;0.005494376794476553;0.01509963713187117;0.015481857429474142;0.007983973071925412;0.01592923246958221;0.021257382798187056;756.0;37;43.59197907585005;
10;0;0.9407411981005537;80;0.9413435486486487;0.9393189833333333;0.9431894888888889;0.9330217583333333;0.9425552833333334;0.9428773722222222;0.9398202555555556;0.9418429111111111;0.93547465;0.9397764333333334;0.9402839277777778;0.9421691638888889;0.9440163083333333;0.9291210138888889;0.9445330527777778;0.9421934972222222;0.9420714888888889;0.9448989944444445;0.9361671583333333;0.9393101305555556;0.02166441933256029;0.015020324552485543;0.014028915089318264;0.012166651255304983;0.01351887648323104;0.015183788835570863;0.02341087899480489;0.02078888928463991;0.006258486775776663;0.01393530532539563;0.020011770585270365;0.020768297635746277;0.013560697205767108;0.020097666181356236;0.025678243721468465;0.012374639026896584;0.010367405512932696;0.025276263493075803;0.02127580239493247;0.02153609351915083;744.0;37;43.59197907585005;
