waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	20/12/2021  12:41:01,943296	20/12/2021  12:41:01,943296	20/12/2021  12:41:01,943296	20/12/2021  12:41:01,943296	20/12/2021  12:40:40,386972	20/12/2021  12:40:40,386972
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
20/12/2021  12:41:01,943296	9,628134E-4	1,378860E-1	1,600664E-1	2,806263E-8	1,084247E+2	1,087695E+2
20/12/2021  12:41:01,943396	9,628968E-4	1,433019E-1	1,471132E-1	1,929150E-7		
20/12/2021  12:41:01,943496	9,629505E-4	1,162226E-1	1,328963E-1	6,736021E-7		
20/12/2021  12:41:01,943596	9,630906E-4	1,276914E-1	1,262617E-1	1,653683E-6		
20/12/2021  12:41:01,943696	9,636121E-4	1,238685E-1	1,092014E-1	3,291195E-6		
20/12/2021  12:41:01,943796	9,640740E-4	1,388417E-1	1,550115E-1	5,720400E-6		
20/12/2021  12:41:01,943896	9,636568E-4	1,321516E-1	1,328963E-1	9,053435E-6		
20/12/2021  12:41:01,943996	9,630250E-4	1,079395E-1	1,218387E-1	1,338181E-5		
20/12/2021  12:41:01,944096	9,625392E-4	1,372488E-1	1,253139E-1	1,877787E-5		
20/12/2021  12:41:01,944196	9,622352E-4	9,455912E-2	1,335282E-1	2,529621E-5		
20/12/2021  12:41:01,944296	9,615915E-4	1,388417E-1	1,357397E-1	3,297520E-5		
20/12/2021  12:41:01,944396	9,613679E-4	1,264171E-1	1,373193E-1	4,183827E-5		
20/12/2021  12:41:01,944496	9,619372E-4	1,283286E-1	1,316326E-1	5,189532E-5		
20/12/2021  12:41:01,944596	9,621041E-4	1,276914E-1	1,284732E-1	6,314402E-5		
20/12/2021  12:41:01,944696	9,620594E-4	1,276914E-1	1,316326E-1	7,557106E-5		
20/12/2021  12:41:01,944796	9,627061E-4	1,372488E-1	1,648054E-1	8,915323E-5		
20/12/2021  12:41:01,944896	9,627717E-4	1,264171E-1	1,212068E-1	1,038585E-4		
20/12/2021  12:41:01,944996	9,620713E-4	1,229127E-1	1,208909E-1	1,196472E-4		
20/12/2021  12:41:01,945096	9,616034E-4	5,792242E-2	6,528685E-2	1,364723E-4		
20/12/2021  12:41:01,945196	9,611921E-4	8,213450E-2	8,392683E-2	1,542812E-4		
20/12/2021  12:41:01,945296	9,608643E-4	1,108067E-1	1,152041E-1	1,730158E-4		
20/12/2021  12:41:01,945396	9,599851E-4	1,069837E-1	9,940750E-2	1,926136E-4		
20/12/2021  12:41:01,945496	9,594248E-4	1,139925E-1	1,196272E-1	2,130087E-4		
20/12/2021  12:41:01,945596	9,585456E-4	1,296029E-1	1,180475E-1	2,341319E-4		
20/12/2021  12:41:01,945696	9,575710E-4	8,054160E-2	9,624818E-2	2,559121E-4		
20/12/2021  12:41:01,945796	9,570793E-4	1,324701E-1	1,559593E-1	2,782763E-4		
20/12/2021  12:41:01,945896	9,565458E-4	3,339176E-2	6,749837E-2	3,011505E-4		
20/12/2021  12:41:01,945996	9,562478E-4	-5,914200E-5	3,685297E-2	3,244605E-4		
20/12/2021  12:41:01,946096	9,564951E-4	1,778134E-2	6,528685E-2	3,481317E-4		
20/12/2021  12:41:01,946196	9,564385E-4	1,034794E-1	1,177316E-1	3,720906E-4		
20/12/2021  12:41:01,946296	9,564951E-4	5,696668E-2	8,866581E-2	3,962644E-4		
20/12/2021  12:41:01,946396	9,567544E-4	1,143111E-1	1,426902E-1	4,205819E-4		
20/12/2021  12:41:01,946496	9,571210E-4	1,385232E-1	1,433221E-1	4,449734E-4		
20/12/2021  12:41:01,946596	9,571508E-4	1,276914E-1	1,347919E-1	4,693716E-4		
20/12/2021  12:41:01,946696	9,571270E-4	1,678325E-1	1,524841E-1	4,937110E-4		
20/12/2021  12:41:01,946796	9,572968E-4	1,770713E-1	1,629098E-1	5,179290E-4		
20/12/2021  12:41:01,946896	9,579495E-4	1,980976E-1	1,689125E-1	5,419655E-4		
20/12/2021  12:41:01,946996	9,572939E-4	1,706997E-1	1,543797E-1	5,657634E-4		
20/12/2021  12:41:01,947096	9,574310E-4	1,311958E-1	1,347919E-1	5,892682E-4		
20/12/2021  12:41:01,947196	9,565011E-4	1,292843E-1	1,373193E-1	6,124288E-4		
20/12/2021  12:41:01,947296	9,571508E-4	1,710183E-1	1,474292E-1	6,351972E-4		
20/12/2021  12:41:01,947396	9,562746E-4	1,299215E-1	1,376353E-1	6,575282E-4		
