waveform;Bridge;T_env;T_cell
t0;20/12/2021  12:45:46,767444;20/12/2021  12:45:47,273881;20/12/2021  12:45:47,273881
delta t;0,000500;0,005000;0,005000

time;Bridge;T_env;T_cell
20/12/2021  12:45:46,767444;9,489520E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,767944;9,491517E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,768444;9,493454E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,768944;9,499415E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,769444;9,487941E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,769944;9,489162E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,770444;9,485348E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,770944;9,489699E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,771444;9,489043E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,771944;9,488775E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,772444;9,490861E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,772944;9,487434E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,773444;9,476198E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,773944;9,483500E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,774444;9,478612E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,774944;9,483142E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,775444;9,484573E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,775944;9,468807E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,776444;9,475483E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,776944;9,478523E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,777444;9,480192E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,777944;9,480728E-4;1,082296E+2;1,087487E+2
20/12/2021  12:45:46,778444;9,485139E-4;1,082296E+2;1,087487E+2
