waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	20/12/2021  12:44:27,106077	20/12/2021  12:44:27,106077	20/12/2021  12:44:27,106077	20/12/2021  12:44:27,106077	20/12/2021  12:44:25,353457	20/12/2021  12:44:25,353457
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
20/12/2021  12:44:27,106077	9,418559E-4	1,533758E-3	3,048243E-3	2,745180E-8	1,083178E+2	1,087563E+2
20/12/2021  12:44:27,106177	9,431523E-4	1,533758E-3	3,364175E-3	1,887512E-7		
20/12/2021  12:44:27,106277	9,431762E-4	1,533758E-3	3,680107E-3	6,591824E-7		
20/12/2021  12:44:27,106377	9,439213E-4	1,533758E-3	3,364175E-3	1,618549E-6		
20/12/2021  12:44:27,106477	9,450925E-4	1,852338E-3	3,048243E-3	3,221763E-6		
20/12/2021  12:44:27,106577	9,459359E-4	5,356718E-3	9,366883E-3	5,600557E-6		
20/12/2021  12:44:27,106677	9,476049E-4	4,400978E-3	7,471291E-3	8,865134E-6		
20/12/2021  12:44:27,106777	9,477062E-4	1,852338E-3	2,732311E-3	1,310571E-5		
20/12/2021  12:44:27,106877	9,488686E-4	1,215178E-3	3,680107E-3	1,839393E-5		
20/12/2021  12:44:27,106977	9,493096E-4	1,215178E-3	3,364175E-3	2,478428E-5		
20/12/2021  12:44:27,107077	9,495689E-4	3,763818E-3	6,523495E-3	3,231543E-5		
20/12/2021  12:44:27,107177	9,499444E-4	1,215178E-3	3,996039E-3	4,101147E-5		
20/12/2021  12:44:27,107277	9,502931E-4	1,215178E-3	3,048243E-3	5,088321E-5		
20/12/2021  12:44:27,107377	9,509697E-4	1,215178E-3	3,364175E-3	6,192940E-5		
20/12/2021  12:44:27,107477	9,509250E-4	1,523270E-2	1,758111E-2	7,413784E-5		
20/12/2021  12:44:27,107577	9,506269E-4	1,555128E-2	1,663332E-2	8,748655E-5		
20/12/2021  12:44:27,107677	9,506687E-4	1,300264E-2	1,600145E-2	1,019446E-4		
20/12/2021  12:44:27,107777	9,505375E-4	1,714418E-2	1,852891E-2	1,174734E-4		
20/12/2021  12:44:27,107877	9,498640E-4	1,937424E-2	2,168823E-2	1,340272E-4		
20/12/2021  12:44:27,107977	9,500160E-4	9,073616E-2	1,025668E-1	1,515545E-4		
20/12/2021  12:44:27,108077	9,512260E-4	1,318330E-1	1,265777E-1	1,699984E-4		
20/12/2021  12:44:27,108177	9,516939E-4	1,216384E-1	1,840773E-1	1,892980E-4		
20/12/2021  12:44:27,108277	9,520634E-4	1,746276E-2	1,916077E-2	2,093891E-4		
20/12/2021  12:44:27,108377	9,523019E-4	8,563888E-2	6,970989E-2	2,302044E-4		
20/12/2021  12:44:27,108477	9,519204E-4	1,714418E-2	1,979264E-2	2,516749E-4		
20/12/2021  12:44:27,108577	9,518250E-4	8,563888E-2	1,303688E-1	2,737295E-4		
20/12/2021  12:44:27,108677	9,520098E-4	5,282514E-2	6,244346E-2	2,962965E-4		
20/12/2021  12:44:27,108777	9,527668E-4	1,547707E-1	2,185139E-1	3,193034E-4		
20/12/2021  12:44:27,108877	9,525313E-4	1,060280E-1	1,038306E-1	3,426778E-4		
20/12/2021  12:44:27,108977	9,523048E-4	1,002936E-1	1,063580E-1	3,663478E-4		
20/12/2021  12:44:27,109077	9,509309E-4	1,471248E-1	1,638576E-1	3,902422E-4		
20/12/2021  12:44:27,109177	9,510114E-4	1,420275E-1	1,509044E-1	4,142910E-4		
