waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	20/12/2021  12:36:59,526484	20/12/2021  12:36:59,526484	20/12/2021  12:36:59,526484	20/12/2021  12:36:59,526484	20/12/2021  12:36:53,786500	20/12/2021  12:36:53,786500
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
20/12/2021  12:36:59,526484	9,314100E-4	1,852338E-3	3,048243E-3	2,714734E-8	1,083933E+2	1,087445E+2
20/12/2021  12:36:59,526584	9,326110E-4	1,215178E-3	3,048243E-3	1,866555E-7		
20/12/2021  12:36:59,526684	9,320954E-4	1,215178E-3	3,048243E-3	6,518396E-7		
20/12/2021  12:36:59,526784	9,326885E-4	1,533758E-3	3,048243E-3	1,600429E-6		
20/12/2021  12:36:59,526884	9,329567E-4	1,533758E-3	3,048243E-3	3,185460E-6		
20/12/2021  12:36:59,526984	9,337704E-4	1,852338E-3	3,680107E-3	5,536960E-6		
20/12/2021  12:36:59,527084	9,343605E-4	2,808078E-3	4,627903E-3	8,763584E-6		
20/12/2021  12:36:59,527184	9,345780E-4	1,215178E-3	3,996039E-3	1,295415E-5		
20/12/2021  12:36:59,527284	9,353797E-4	1,533758E-3	3,680107E-3	1,817907E-5		
20/12/2021  12:36:59,527384	9,355377E-4	1,852338E-3	4,627903E-3	2,449181E-5		
20/12/2021  12:36:59,527484	9,354632E-4	4,400978E-3	6,207563E-3	3,193016E-5		
20/12/2021  12:36:59,527584	9,357076E-4	8,965980E-4	2,416379E-3	4,051756E-5		
20/12/2021  12:36:59,527684	9,355824E-4	1,215178E-3	3,048243E-3	5,026428E-5		
20/12/2021  12:36:59,527784	9,357076E-4	1,852338E-3	3,680107E-3	6,116865E-5		
20/12/2021  12:36:59,527884	9,361635E-4	1,215178E-3	2,732311E-3	7,321824E-5		
20/12/2021  12:36:59,527984	9,367179E-4	8,965980E-4	3,680107E-3	8,639096E-5		
20/12/2021  12:36:59,528084	9,374093E-4	8,542518E-3	1,126247E-2	1,006562E-4		
20/12/2021  12:36:59,528184	9,377789E-4	2,489498E-3	3,996039E-3	1,159757E-4		
20/12/2021  12:36:59,528284	9,375643E-4	1,533758E-3	3,364175E-3	1,323047E-4		
20/12/2021  12:36:59,528384	9,385120E-4	1,045400E-2	1,284213E-2	1,495925E-4		
20/12/2021  12:36:59,528484	9,392362E-4	1,491412E-2	1,726518E-2	1,677834E-4		
20/12/2021  12:36:59,528584	9,401244E-4	1,523270E-2	1,631739E-2	1,868178E-4		
20/12/2021  12:36:59,528684	9,405923E-4	4,400978E-3	8,419087E-3	2,066325E-4		
20/12/2021  12:36:59,528784	9,414566E-4	1,300264E-2	1,378993E-2	2,271618E-4		
20/12/2021  12:36:59,528884	9,419125E-4	1,778134E-2	1,884484E-2	2,483378E-4		
20/12/2021  12:36:59,528984	9,420347E-4	1,095324E-1	1,038306E-1	2,700911E-4		
20/12/2021  12:36:59,529084	9,421271E-4	1,363980E-2	1,600145E-2	2,923513E-4		
20/12/2021  12:36:59,529184	9,420616E-4	2,351578E-2	2,547941E-2	3,150475E-4		
20/12/2021  12:36:59,529284	9,422970E-4	1,111253E-1	1,208909E-1	3,381087E-4		
20/12/2021  12:36:59,529384	9,427291E-4	1,650702E-2	2,958653E-2	3,614641E-4		
20/12/2021  12:36:59,529484	9,432716E-4	8,404598E-2	6,655058E-2	3,850440E-4		
20/12/2021  12:36:59,529584	9,431345E-4	4,709070E-2	5,991600E-2	4,087797E-4		
20/12/2021  12:36:59,529684	9,433133E-4	1,018865E-1	1,170997E-1	4,326041E-4		
20/12/2021  12:36:59,529784	9,427470E-4	1,334259E-1	1,502726E-1	4,564518E-4		
20/12/2021  12:36:59,529884	9,424937E-4	1,270543E-1	1,189953E-1	4,802592E-4		
20/12/2021  12:36:59,529984	9,427917E-4	1,385232E-1	1,499566E-1	5,039652E-4		
20/12/2021  12:36:59,530084	9,425771E-4	1,318330E-1	1,363715E-1	5,275109E-4		
20/12/2021  12:36:59,530184	9,427738E-4	1,541336E-1	1,648054E-1	5,508400E-4		
20/12/2021  12:36:59,530284	9,424788E-4	1,404346E-1	1,332122E-1	5,738991E-4		
20/12/2021  12:36:59,530384	9,424997E-4	1,136739E-1	1,117289E-1	5,966376E-4		
20/12/2021  12:36:59,530484	9,419215E-4	1,044351E-1	1,025668E-1	6,190081E-4		
20/12/2021  12:36:59,530584	9,407562E-4	1,404346E-1	1,518522E-1	6,409659E-4		
20/12/2021  12:36:59,530684	9,402316E-4	1,413904E-1	1,401627E-1	6,624695E-4		
20/12/2021  12:36:59,530784	9,401780E-4	1,241871E-1	1,205749E-1	6,834803E-4		
20/12/2021  12:36:59,530884	9,399902E-4	1,617795E-1	1,392149E-1	7,039629E-4		
20/12/2021  12:36:59,530984	9,399128E-4	1,251428E-1	1,275255E-1	7,238852E-4		
20/12/2021  12:36:59,531084	9,402406E-4	1,216384E-1	1,344760E-1	7,432183E-4		
