waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	20/12/2021  12:13:32,997876	20/12/2021  12:13:32,997876	20/12/2021  12:13:32,997876	20/12/2021  12:13:32,997876	20/12/2021  12:13:29,529140	20/12/2021  12:13:29,529140
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
20/12/2021  12:13:32,997876	9,734382E-4	1,044459E+1	1,158360E-1	2,837231E-8	1,081594E+2	1,086753E+2
20/12/2021  12:13:32,997976	9,725888E-4	1,044459E+1	1,303688E-1	1,950166E-7		
20/12/2021  12:13:32,998076	9,718914E-4	1,044459E+1	1,278414E-1	6,808264E-7		
20/12/2021  12:13:32,998176	9,705353E-4	1,044459E+1	1,284732E-1	1,671084E-6		
20/12/2021  12:13:32,998276	9,699423E-4	1,044459E+1	1,183634E-1	3,325051E-6		
20/12/2021  12:13:32,998376	9,692866E-4	1,044459E+1	1,246821E-1	5,777738E-6		
20/12/2021  12:13:32,998476	9,689021E-4	1,044459E+1	1,524841E-1	9,141645E-6		
20/12/2021  12:13:32,998576	9,680438E-4	1,044459E+1	1,155200E-1	1,350841E-5		
20/12/2021  12:13:32,998676	9,677994E-4	1,044459E+1	1,572231E-1	1,895037E-5		
20/12/2021  12:13:32,998776	9,671527E-4	1,044459E+1	1,205749E-1	2,552209E-5		
20/12/2021  12:13:32,998876	9,659814E-4	1,044459E+1	1,335282E-1	3,326173E-5		
20/12/2021  12:13:32,998976	9,656298E-4	1,044459E+1	1,164678E-1	4,219247E-5		
20/12/2021  12:13:32,999076	9,648579E-4	1,044459E+1	9,624818E-2	5,232379E-5		
20/12/2021  12:13:32,999176	9,640472E-4	1,044459E+1	1,180475E-1	6,365274E-5		
20/12/2021  12:13:32,999276	9,638744E-4	1,044459E+1	1,183634E-1	7,616521E-5		
20/12/2021  12:13:32,999376	9,626375E-4	1,044459E+1	1,155200E-1	8,983703E-5		
20/12/2021  12:13:32,999476	9,618716E-4	1,044459E+1	1,208909E-1	1,046351E-4		
20/12/2021  12:13:32,999576	9,614752E-4	1,044459E+1	1,170997E-1	1,205182E-4		
20/12/2021  12:13:32,999676	9,604172E-4	1,044459E+1	1,736515E-1	1,374385E-4		
20/12/2021  12:13:32,999776	9,602354E-4	1,044459E+1	1,057261E-1	1,553418E-4		
20/12/2021  12:13:32,999876	9,600834E-4	1,044459E+1	5,233363E-2	1,741691E-4		
20/12/2021  12:13:32,999976	9,598629E-4	1,044459E+1	6,749837E-2	1,938569E-4		
20/12/2021  12:13:33,000076	9,597645E-4	1,044459E+1	1,253139E-1	2,143385E-4		
20/12/2021  12:13:33,000176	9,600775E-4	1,044459E+1	1,281573E-1	2,355445E-4		
20/12/2021  12:13:33,000276	9,599881E-4	1,044459E+1	1,265777E-1	2,574032E-4		
20/12/2021  12:13:33,000376	9,596513E-4	1,044459E+1	1,167838E-1	2,798419E-4		
20/12/2021  12:13:33,000476	9,594874E-4	1,044459E+1	1,085695E-1	3,027865E-4		
20/12/2021  12:13:33,000576	9,595559E-4	1,044459E+1	1,272095E-1	3,261631E-4		
20/12/2021  12:13:33,000676	9,591536E-4	1,044459E+1	1,259458E-1	3,498975E-4		
20/12/2021  12:13:33,000776	9,593384E-4	1,044459E+1	1,044624E-1	3,739163E-4		
20/12/2021  12:13:33,000876	9,588973E-4	1,044459E+1	9,308886E-2	3,981469E-4		
20/12/2021  12:13:33,000976	9,587930E-4	1,044459E+1	1,189953E-1	4,225181E-4		
20/12/2021  12:13:33,001076	9,579495E-4	1,044459E+1	1,471132E-1	4,469605E-4		
20/12/2021  12:13:33,001176	9,579227E-4	1,044459E+1	1,224705E-1	4,714063E-4		
20/12/2021  12:13:33,001276	9,572551E-4	1,044459E+1	8,455870E-2	4,957900E-4		
20/12/2021  12:13:33,001376	9,577797E-4	1,044459E+1	1,073058E-1	5,200487E-4		
20/12/2021  12:13:33,001476	9,582237E-4	1,044459E+1	3,906449E-2	5,441219E-4		
20/12/2021  12:13:33,001576	9,581015E-4	1,044459E+1	2,705907E-2	5,679522E-4		
20/12/2021  12:13:33,001676	9,584592E-4	1,044459E+1	2,105637E-2	5,914854E-4		
20/12/2021  12:13:33,001776	9,587989E-4	1,044459E+1	1,278414E-1	6,146700E-4		
20/12/2021  12:13:33,001876	9,588526E-4	1,044459E+1	1,789705E-2	6,374583E-4		
20/12/2021  12:13:33,001976	9,583876E-4	1,044459E+1	4,222381E-2	6,598054E-4		
20/12/2021  12:13:33,002076	9,580330E-4	1,044459E+1	1,536959E-2	6,816700E-4		
20/12/2021  12:13:33,002176	9,578095E-4	1,044459E+1	1,410586E-2	7,030138E-4		
20/12/2021  12:13:33,002276	9,580479E-4	1,044459E+1	1,631739E-2	7,238020E-4		
20/12/2021  12:13:33,002376	9,581343E-4	1,044459E+1	1,221027E-2	7,440029E-4		
20/12/2021  12:13:33,002476	9,575114E-4	1,044459E+1	9,366883E-3	7,635882E-4		
20/12/2021  12:13:33,002576	9,576634E-4	1,044459E+1	1,473773E-2	7,825330E-4		
20/12/2021  12:13:33,002676	9,571806E-4	1,044459E+1	1,631739E-2	8,008154E-4		
20/12/2021  12:13:33,002776	9,564415E-4	1,044459E+1	1,221027E-2	8,184165E-4		
20/12/2021  12:13:33,002876	9,567813E-4	1,044459E+1	1,600145E-2	8,353206E-4		
20/12/2021  12:13:33,002976	9,563700E-4	1,044459E+1	1,600145E-2	8,515148E-4		
20/12/2021  12:13:33,003076	9,571121E-4	1,044459E+1	7,787223E-3	8,669892E-4		
20/12/2021  12:13:33,003176	9,571270E-4	1,044459E+1	3,680107E-3	8,817368E-4		
20/12/2021  12:13:33,003276	9,578571E-4	1,044459E+1	1,442179E-2	8,957532E-4		
20/12/2021  12:13:33,003376	9,580062E-4	1,044459E+1	1,631739E-2	9,090370E-4		
20/12/2021  12:13:33,003476	9,580956E-4	1,044459E+1	1,221027E-2	9,215889E-4		
20/12/2021  12:13:33,003576	9,580538E-4	1,044459E+1	1,473773E-2	9,334122E-4		
