waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;20/12/2021  12:12:52,185009;20/12/2021  12:12:52,185009;20/12/2021  12:12:52,185009;20/12/2021  12:12:52,185009;20/12/2021  12:12:44,822180;20/12/2021  12:12:44,822180
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
20/12/2021  12:12:52,185009;9,229221E-4;1,073023E-1;9,751191E-2;2,689994E-8;1,081773E+2;1,086754E+2
20/12/2021  12:12:52,185109;9,212322E-4;1,168597E-1;1,218387E-1;1,848706E-7;;
20/12/2021  12:12:52,185209;9,205945E-4;1,292843E-1;1,325804E-1;6,453187E-7;;
20/12/2021  12:12:52,185309;9,204752E-4;1,324701E-1;1,287892E-1;1,583784E-6;;
20/12/2021  12:12:52,185409;9,199239E-4;1,222756E-1;1,234183E-1;3,151230E-6;;
20/12/2021  12:12:52,185509;9,186841E-4;1,123996E-1;1,246821E-1;5,475722E-6;;
20/12/2021  12:12:52,185609;9,186096E-4;1,143111E-1;9,972343E-2;8,663964E-6;;
20/12/2021  12:12:52,185709;9,185678E-4;1,315144E-1;1,278414E-1;1,280287E-5;;
20/12/2021  12:12:52,185809;9,175873E-4;1,104881E-1;1,354238E-1;1,796112E-5;;
20/12/2021  12:12:52,185909;9,170300E-4;1,044459E+1;2,535823E-1;2,419052E-5;;
20/12/2021  12:12:52,186009;9,169734E-4;1,044459E+1;1,183634E-1;3,152733E-5;;
20/12/2021  12:12:52,186109;9,169078E-4;1,044459E+1;9,940750E-2;3,999366E-5;;
20/12/2021  12:12:52,186209;9,172208E-4;1,044459E+1;1,174156E-1;4,959878E-5;;
20/12/2021  12:12:52,186309;9,170300E-4;1,044459E+1;1,726518E-2;6,034030E-5;;
20/12/2021  12:12:52,186409;9,169317E-4;1,044459E+1;1,947671E-2;7,220532E-5;;
20/12/2021  12:12:52,186509;9,167916E-4;1,044459E+1;1,758111E-2;8,517148E-5;;
20/12/2021  12:12:52,186609;9,163922E-4;1,044459E+1;1,442179E-2;9,920795E-5;;
20/12/2021  12:12:52,186709;9,161180E-4;1,044459E+1;1,442179E-2;1,142764E-4;;
20/12/2021  12:12:52,186809;9,163803E-4;1,044459E+1;4,943835E-3;1,303319E-4;;
20/12/2021  12:12:52,186909;9,160406E-4;1,044459E+1;1,347400E-2;1,473239E-4;;
20/12/2021  12:12:52,187009;9,158707E-4;1,044459E+1;1,031468E-2;1,651970E-4;;
20/12/2021  12:12:52,187109;9,162790E-4;1,044459E+1;1,600145E-2;1,838916E-4;;
20/12/2021  12:12:52,187209;9,158379E-4;1,044459E+1;1,600145E-2;2,033449E-4;;
20/12/2021  12:12:52,187309;9,160465E-4;1,044459E+1;6,207563E-3;2,234914E-4;;
20/12/2021  12:12:52,187409;9,156263E-4;1,044459E+1;8,103155E-3;2,442636E-4;;
20/12/2021  12:12:52,187509;9,159273E-4;1,044459E+1;1,442179E-2;2,655925E-4;;
20/12/2021  12:12:52,187609;9,165442E-4;1,044459E+1;1,505366E-2;2,874081E-4;;
20/12/2021  12:12:52,187709;9,172029E-4;1,044459E+1;1,726518E-2;3,096403E-4;;
20/12/2021  12:12:52,187809;9,174324E-4;1,044459E+1;1,284213E-2;3,322192E-4;;
20/12/2021  12:12:52,187909;9,182102E-4;1,044459E+1;1,347400E-2;3,550753E-4;;
20/12/2021  12:12:52,188009;9,182639E-4;1,044459E+1;1,473773E-2;3,781401E-4;;
20/12/2021  12:12:52,188109;9,178466E-4;1,044459E+1;1,631739E-2;4,013465E-4;;
20/12/2021  12:12:52,188209;9,177125E-4;1,044459E+1;4,943835E-3;4,246288E-4;;
20/12/2021  12:12:52,188309;9,180970E-4;1,044459E+1;5,891631E-3;4,479229E-4;;
20/12/2021  12:12:52,188409;9,188957E-4;1,044459E+1;1,315807E-2;4,711670E-4;;
20/12/2021  12:12:52,188509;9,196765E-4;1,044459E+1;9,998747E-3;4,943015E-4;;
20/12/2021  12:12:52,188609;9,202398E-4;1,044459E+1;8,735019E-3;5,172696E-4;;
20/12/2021  12:12:52,188709;9,206600E-4;1,044459E+1;1,536959E-2;5,400169E-4;;
20/12/2021  12:12:52,188809;9,210534E-4;1,044459E+1;1,473773E-2;5,624923E-4;;
20/12/2021  12:12:52,188909;9,210594E-4;1,044459E+1;1,221027E-2;5,846471E-4;;
20/12/2021  12:12:52,189009;9,216763E-4;1,044459E+1;4,627903E-3;6,064359E-4;;
20/12/2021  12:12:52,189109;9,223111E-4;1,044459E+1;5,575699E-3;6,278163E-4;;
