waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;02/12/2021  12:38:10,873907;02/12/2021  12:38:10,873907;02/12/2021  12:38:10,873907;02/12/2021  12:38:10,873907;02/12/2021  12:38:10,229633;02/12/2021  12:38:10,229633
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
02/12/2021  12:38:10,873907;9,282896E-1;1,831244E-1;1,714400E-1;2,705639E-5;1,083629E+2;1,087810E+2
02/12/2021  12:38:10,874007;9,278932E-1;1,611423E-1;1,543797E-1;1,859837E-4;;
02/12/2021  12:38:10,874107;9,271243E-1;1,675139E-1;1,569071E-1;6,493292E-4;;
02/12/2021  12:38:10,874207;9,260633E-1;1,442576E-1;1,490088E-1;1,593853E-3;;
02/12/2021  12:38:10,874307;9,266474E-1;1,315144E-1;1,133085E-1;3,171551E-3;;
02/12/2021  12:38:10,874407;9,262064E-1;1,299215E-1;1,316326E-1;5,511397E-3;;
02/12/2021  12:38:10,874507;9,249546E-1;1,276914E-1;1,328963E-1;8,720967E-3;;
02/12/2021  12:38:10,874607;9,237864E-1;1,315144E-1;1,278414E-1;1,288786E-2;;
02/12/2021  12:38:10,874707;9,227671E-1;1,210013E-1;1,281573E-1;1,808113E-2;;
02/12/2021  12:38:10,874807;9,228476E-1;1,362931E-1;1,505885E-1;2,435272E-2;;
02/12/2021  12:38:10,874907;9,227492E-1;1,286472E-1;1,287892E-1;3,173900E-2;;
02/12/2021  12:38:10,875007;9,215005E-1;1,292843E-1;1,354238E-1;4,026209E-2;;
02/12/2021  12:38:10,875107;9,196586E-1;1,206827E-1;1,265777E-1;4,993108E-2;;
02/12/2021  12:38:10,875207;9,197391E-1;1,331073E-1;1,783905E-1;6,074305E-2;;
02/12/2021  12:38:10,875307;9,199686E-1;1,372488E-1;1,370034E-1;7,268439E-2;;
02/12/2021  12:38:10,875407;9,190238E-1;1,327887E-1;1,597505E-1;8,573202E-2;;
02/12/2021  12:38:10,875507;9,190924E-1;1,350188E-1;1,335282E-1;9,985440E-2;;
02/12/2021  12:38:10,875607;9,184129E-1;1,337445E-1;1,354238E-1;1,150125E-1;;
02/12/2021  12:38:10,875707;9,190179E-1;1,248242E-1;1,490088E-1;1,311606E-1;;
02/12/2021  12:38:10,875807;9,195692E-1;1,643281E-1;1,644895E-1;1,482477E-1;;
02/12/2021  12:38:10,875907;9,199865E-1;1,331073E-1;1,313166E-1;1,662178E-1;;
02/12/2021  12:38:10,876007;9,190089E-1;1,276914E-1;1,152041E-1;1,850110E-1;;
02/12/2021  12:38:10,876107;9,179152E-1;1,251428E-1;1,376353E-1;2,045641E-1;;
02/12/2021  12:38:10,876207;9,184069E-1;1,413904E-1;1,325804E-1;2,248111E-1;;
02/12/2021  12:38:10,876307;9,179122E-1;9,392196E-2;1,117289E-1;2,456837E-1;;
02/12/2021  12:38:10,876407;9,179479E-1;1,315144E-1;1,291051E-1;2,671126E-1;;
02/12/2021  12:38:10,876507;9,178138E-1;1,270543E-1;1,284732E-1;2,890272E-1;;
02/12/2021  12:38:10,876607;9,163743E-1;1,483991E-1;1,524841E-1;3,113568E-1;;
02/12/2021  12:38:10,876707;9,155816E-1;1,413904E-1;1,341600E-1;3,340304E-1;;
02/12/2021  12:38:10,876807;9,161866E-1;1,152668E-1;1,044624E-1;3,569776E-1;;
02/12/2021  12:38:10,876907;9,157276E-1;1,082581E-1;1,142563E-1;3,801288E-1;;
02/12/2021  12:38:10,877007;9,137666E-1;1,327887E-1;1,335282E-1;4,034158E-1;;
02/12/2021  12:38:10,877107;9,122377E-1;1,458505E-1;1,404787E-1;4,267716E-1;;
02/12/2021  12:38:10,877207;9,129679E-1;1,174969E-1;1,161519E-1;4,501310E-1;;
02/12/2021  12:38:10,877307;9,127682E-1;1,286472E-1;1,167838E-1;4,734308E-1;;
02/12/2021  12:38:10,877407;9,119248E-1;1,216384E-1;1,196272E-1;4,966103E-1;;
02/12/2021  12:38:10,877507;9,104883E-1;1,315144E-1;1,449017E-1;5,196114E-1;;
02/12/2021  12:38:10,877607;9,099101E-1;1,025236E-1;1,196272E-1;5,423785E-1;;
02/12/2021  12:38:10,877707;9,102737E-1;1,130368E-1;1,013031E-1;5,648587E-1;;
02/12/2021  12:38:10,877807;9,108399E-1;1,388417E-1;1,291051E-1;5,870023E-1;;
02/12/2021  12:38:10,877907;9,109860E-1;1,442576E-1;1,417424E-1;6,087628E-1;;
02/12/2021  12:38:10,878007;9,103035E-1;1,563636E-1;1,572231E-1;6,300969E-1;;
02/12/2021  12:38:10,878107;9,099011E-1;1,426647E-1;1,237343E-1;6,509646E-1;;
02/12/2021  12:38:10,878207;9,110575E-1;1,311958E-1;1,572231E-1;6,713290E-1;;
02/12/2021  12:38:10,878307;9,123748E-1;1,213198E-1;1,433221E-1;6,911567E-1;;
02/12/2021  12:38:10,878407;9,122913E-1;1,378860E-1;1,373193E-1;7,104177E-1;;
02/12/2021  12:38:10,878507;9,120529E-1;1,194084E-1;1,249980E-1;7,290852E-1;;
02/12/2021  12:38:10,878607;9,122705E-1;1,350188E-1;1,461654E-1;7,471357E-1;;
02/12/2021  12:38:10,878707;9,134089E-1;1,280100E-1;1,221546E-1;7,645488E-1;;
02/12/2021  12:38:10,878807;9,137934E-1;1,267357E-1;1,366875E-1;7,813072E-1;;
02/12/2021  12:38:10,878907;9,132540E-1;1,229127E-1;1,310007E-1;7,973966E-1;;
02/12/2021  12:38:10,879007;9,124731E-1;1,133553E-1;1,170997E-1;8,128055E-1;;
02/12/2021  12:38:10,879107;9,125327E-1;1,178155E-1;1,196272E-1;8,275252E-1;;
02/12/2021  12:38:10,879207;9,136235E-1;1,245056E-1;1,294210E-1;8,415495E-1;;
02/12/2021  12:38:10,879307;9,135907E-1;1,324701E-1;1,300529E-1;8,548747E-1;;
02/12/2021  12:38:10,879407;9,133225E-1;1,525407E-1;1,606983E-1;8,674996E-1;;
02/12/2021  12:38:10,879507;9,126996E-1;1,327887E-1;1,313166E-1;8,794257E-1;;
02/12/2021  12:38:10,879607;9,130006E-1;1,047537E-1;1,246821E-1;8,906560E-1;;
02/12/2021  12:38:10,879707;9,140259E-1;1,334259E-1;1,376353E-1;9,011960E-1;;
02/12/2021  12:38:10,879807;9,143179E-1;1,423461E-1;1,376353E-1;9,110532E-1;;
02/12/2021  12:38:10,879907;9,136206E-1;1,241871E-1;1,322644E-1;9,202368E-1;;
02/12/2021  12:38:10,880007;9,129381E-1;1,162226E-1;1,152041E-1;9,287579E-1;;
02/12/2021  12:38:10,880107;9,140140E-1;1,423461E-1;1,303688E-1;9,366289E-1;;
02/12/2021  12:38:10,880207;9,156084E-1;1,722926E-1;1,774427E-1;9,438638E-1;;
02/12/2021  12:38:10,880307;9,159303E-1;1,280100E-1;1,227865E-1;9,504780E-1;;
02/12/2021  12:38:10,880407;9,157038E-1;6,365686E-2;8,740209E-2;9,564885E-1;;
02/12/2021  12:38:10,880507;9,163863E-1;8,691320E-2;1,325804E-1;9,619132E-1;;
02/12/2021  12:38:10,880607;9,163594E-1;1,429833E-1;1,398468E-1;9,667709E-1;;
02/12/2021  12:38:10,880707;9,186215E-1;1,270543E-1;1,272095E-1;9,710815E-1;;
02/12/2021  12:38:10,880807;9,192325E-1;1,181340E-1;1,133085E-1;9,748655E-1;;
02/12/2021  12:38:10,880907;9,198106E-1;1,331073E-1;1,300529E-1;9,781445E-1;;
02/12/2021  12:38:10,881007;9,199388E-1;9,009900E-2;9,056141E-2;9,809405E-1;;
02/12/2021  12:38:10,881107;9,216942E-1;1,267357E-1;1,284732E-1;9,832759E-1;;
02/12/2021  12:38:10,881207;9,235211E-1;1,353374E-1;1,565912E-1;9,851735E-1;;
02/12/2021  12:38:10,881307;9,241082E-1;1,178155E-1;1,259458E-1;9,866566E-1;;
02/12/2021  12:38:10,881407;9,247728E-1;1,388417E-1;1,398468E-1;9,877485E-1;;
02/12/2021  12:38:10,881507;9,251185E-1;1,327887E-1;1,278414E-1;9,884728E-1;;
02/12/2021  12:38:10,881607;9,271809E-1;1,327887E-1;1,300529E-1;9,888529E-1;;
02/12/2021  12:38:10,881707;9,283999E-1;1,143111E-1;1,110970E-1;9,889119E-1;;
02/12/2021  12:38:10,881807;9,289304E-1;1,264171E-1;1,101492E-1;9,886731E-1;;
02/12/2021  12:38:10,881907;9,290853E-1;1,372488E-1;1,284732E-1;9,881593E-1;;
02/12/2021  12:38:10,882007;9,293863E-1;1,251428E-1;1,057261E-1;9,873931E-1;;
02/12/2021  12:38:10,882107;9,309123E-1;1,165411E-1;1,041465E-1;9,863963E-1;;
02/12/2021  12:38:10,882207;9,321252E-1;9,933782E-2;8,266311E-2;9,851903E-1;;
02/12/2021  12:38:10,882307;9,326885E-1;1,337445E-1;1,291051E-1;9,837961E-1;;
02/12/2021  12:38:10,882407;9,335468E-1;1,267357E-1;1,234183E-1;9,822341E-1;;
02/12/2021  12:38:10,882507;9,333412E-1;1,334259E-1;1,202590E-1;9,805240E-1;;
02/12/2021  12:38:10,882607;9,355615E-1;1,235499E-1;1,253139E-1;9,786850E-1;;
02/12/2021  12:38:10,882707;9,374302E-1;1,235499E-1;1,499566E-1;9,767354E-1;;
02/12/2021  12:38:10,882807;9,378027E-1;1,292843E-1;1,332122E-1;9,746930E-1;;
02/12/2021  12:38:10,882907;9,389233E-1;1,232313E-1;1,060421E-1;9,725751E-1;;
02/12/2021  12:38:10,883007;9,392899E-1;1,385232E-1;1,344760E-1;9,703982E-1;;
02/12/2021  12:38:10,883107;9,416711E-1;1,028422E-1;1,158360E-1;9,681777E-1;;
02/12/2021  12:38:10,883207;9,425891E-1;1,283286E-1;1,338441E-1;9,659286E-1;;
02/12/2021  12:38:10,883307;9,427917E-1;1,235499E-1;1,272095E-1;9,636651E-1;;
02/12/2021  12:38:10,883407;9,437097E-1;1,063466E-1;1,047783E-1;9,614006E-1;;
02/12/2021  12:38:10,883507;9,441150E-1;1,197269E-1;1,221546E-1;9,591474E-1;;
02/12/2021  12:38:10,883607;9,461326E-1;1,366117E-1;1,663851E-1;9,569172E-1;;
02/12/2021  12:38:10,883707;9,476943E-1;1,394789E-1;1,341600E-1;9,547209E-1;;
02/12/2021  12:38:10,883807;9,477658E-1;1,174969E-1;1,316326E-1;9,525685E-1;;
02/12/2021  12:38:10,883907;9,479029E-1;1,334259E-1;1,287892E-1;9,504695E-1;;
02/12/2021  12:38:10,884007;9,485109E-1;1,506292E-1;1,689125E-1;9,484323E-1;;
02/12/2021  12:38:10,884107;9,500786E-1;1,181340E-1;1,057261E-1;9,464644E-1;;
02/12/2021  12:38:10,884207;9,512141E-1;1,171783E-1;9,909157E-2;9,445728E-1;;
02/12/2021  12:38:10,884307;9,522154E-1;1,225942E-1;1,328963E-1;9,427635E-1;;
02/12/2021  12:38:10,884407;9,525552E-1;1,280100E-1;1,275255E-1;9,410422E-1;;
02/12/2021  12:38:10,884507;9,532079E-1;1,041165E-1;1,114129E-1;9,394137E-1;;
02/12/2021  12:38:10,884607;9,551242E-1;1,369303E-1;1,496407E-1;9,378821E-1;;
