waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	02/12/2021  10:33:40,912347	02/12/2021  10:33:40,912347	02/12/2021  10:33:40,912347	02/12/2021  10:33:40,912347	02/12/2021  10:33:36,986890	02/12/2021  10:33:36,986890
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
02/12/2021  10:33:40,912347	9,195096E-1	6,461260E-2	8,013565E-2	2,680048E-5	1,081442E+2	1,085550E+2
02/12/2021  10:33:40,912447	9,208388E-1	5,728526E-2	6,781430E-2	1,842748E-4		
02/12/2021  10:33:40,912547	9,222128E-1	1,238685E-1	1,243661E-1	6,435949E-4		
02/12/2021  10:33:40,912647	9,221144E-1	1,159040E-1	1,133085E-1	1,580439E-3		
02/12/2021  10:33:40,912747	9,216167E-1	1,200455E-1	1,297370E-1	3,146165E-3		
02/12/2021  10:33:40,912847	9,226807E-1	1,321516E-1	1,287892E-1	5,469317E-3		
02/12/2021  10:33:40,912947	9,245374E-1	1,238685E-1	1,022509E-1	8,657284E-3		
02/12/2021  10:33:40,913047	9,243973E-1	6,684266E-2	4,633093E-2	1,279795E-2		
02/12/2021  10:33:40,913147	9,243139E-1	1,235499E-1	1,341600E-1	1,796107E-2		
02/12/2021  10:33:40,913247	9,235867E-1	1,426647E-1	1,388990E-1	2,419952E-2		
02/12/2021  10:33:40,913347	9,237715E-1	8,882468E-2	7,381701E-2	3,155053E-2		
02/12/2021  10:33:40,913447	9,251156E-1	1,213198E-1	1,297370E-1	4,003709E-2		
02/12/2021  10:33:40,913547	9,244212E-1	1,181340E-1	1,246821E-1	4,966931E-2		
02/12/2021  10:33:40,913647	9,242394E-1	1,334259E-1	1,404787E-1	6,044553E-2		
02/12/2021  10:33:40,913747	9,239503E-1	1,264171E-1	1,088855E-1	7,235339E-2		
02/12/2021  10:33:40,913847	9,246417E-1	9,455912E-2	1,322644E-1	8,537089E-2		
02/12/2021  10:33:40,913947	9,260246E-1	1,273729E-1	1,575390E-1	9,946758E-2		
02/12/2021  10:33:40,914047	9,258308E-1	1,289658E-1	1,332122E-1	1,146056E-1		
02/12/2021  10:33:40,914147	9,259709E-1	1,006121E-1	9,624818E-2	1,307405E-1		
02/12/2021  10:33:40,914247	9,249248E-1	1,127182E-1	1,720719E-1	1,478222E-1		
