;0;1;2;3;4;5;6;7
0;0;0.9409897938723221;447;0.9417552526666667;0.9418355282136894;0.9411568597662772;0.9416833186978297;0.9417610060100167
1;0;0.9409884010951427;447;0.9418483872370267;0.9404464082865168;0.9424532419943821;0.941964820505618;0.9415344998595505
2;0;0.9409870083179631;447;0.9398884536809816;0.9428926755760368;0.9416241337941629;0.942246512749616;0.9410827549923195
3;0;0.9409856155407835;447;0.94207532;0.9422880215358932;0.9413974111853088;0.9418502918196995;0.941819040066778
4;0;0.940984222763604;447;0.9418441106725146;0.9414182947291362;0.9420380625183016;0.9421650036603221;0.9408366108345534
5;0;0.9409828299864246;447;0.9418300188333333;0.9419746445742905;0.9407651609348915;0.9417895878130217;0.9411974242070117
6;0;0.9409814372092451;447;0.9426669374663073;0.9417141395411606;0.9417838547908232;0.942045381511471;0.9410350052631579
7;0;0.9409800444320655;447;0.941784319536903;0.941101948115942;0.942706370289855;0.940892434057971;0.9412933782608696
8;0;0.940978651654886;447;0.940531054;0.9414667934891486;0.9418756494156928;0.9421000808013356;0.9422448397328882
9;0;0.9409772588777066;447;0.9426458840236687;0.9418106745185185;0.9413762133333333;0.9416082954074074;0.9414408903703704
10;0;0.940975866100527;447;0.9418561643333333;0.9414693542570951;0.9409266499165275;0.9407873677796327;0.9414180787979967
11;0;0.9409744733233476;447;0.9416668742074928;0.9420604816738817;0.9422371499278499;0.9414229308802309;0.9414894471861471
12;0;0.940973080546168;447;0.9414459608333333;0.9425159482470785;0.9414070317195325;0.9413441088480802;0.9412496178631051
13;0;0.9409716877689884;447;0.9410298038333333;0.9419191749582638;0.9414647103505843;0.9420393165275459;0.9420005158597663
14;0;0.940970294991809;447;0.9408311086666666;0.941192468948247;0.9415860240400667;0.9417330061769617;0.9415373263772955
15;0;0.9409689022146295;447;0.9411220794701987;0.9414508769485904;0.9412433131011608;0.9417744479270315;0.9408312605306799
16;0;0.9409675094374498;447;0.942298367827298;0.9415078454672245;0.9405956383542539;0.9422885504881451;0.9415912245467225
17;0;0.9409661166602704;447;0.9410581864938609;0.9419214775956284;0.9431871232240437;0.9409459427595629;0.9416583943989071
18;0;0.9409647238830907;447;0.9425295955810147;0.9406978195081968;0.9423694347540984;0.940968468852459;0.9418010863934426
19;0;0.9409633311059115;447;0.9404119756666667;0.942306047245409;0.9415224641068447;0.9420712823038397;0.9420480013355592
20;0;0.9409619383287319;447;0.9409691981967213;0.9414449916256158;0.9415962648604269;0.941300234318555;0.9411162799671593
21;0;0.9409605455515522;447;0.942246489280677;0.9414083330508475;0.9418957608757063;0.9409780139830508;0.9426626550847458
22;0;0.9409591527743728;447;0.9417986773333333;0.9414016248747913;0.9425321938230384;0.9414748684474123;0.9421817913188648
23;0;0.9409577599971932;447;0.9425460875816993;0.9416893391162029;0.9418884718494271;0.9414219093289689;0.9408986396072013
24;0;0.9409563672200136;447;0.942754019;0.9400466325542571;0.9428170409015025;0.9417069257095159;0.941895547245409
25;0;0.9409549744428342;447;0.9408480168333333;0.9426918118530885;0.9407493529215359;0.9422013704507513;0.9405458744574291
26;0;0.9409535816656547;447;0.9414289053672317;0.942798791513437;0.9426462386138614;0.9416805578500708;0.9415704544554455
27;0;0.9409521888884751;447;0.9413436286666667;0.9406496031719532;0.9420490080133556;0.9416636213689482;0.941741038230384
28;0;0.9409507961112956;447;0.9422142945;0.942827765442404;0.9412768823038398;0.9419590213689483;0.9408211914858097
29;1;0.9449354948185359;447;0.9455097031666667;0.9452565300500835;0.9463021156928214;0.9459052455759599;0.9448885572621035
30;1;0.9449360377450452;447;0.9454092975720789;0.9452796978723405;0.9455684229483282;0.9440676601823709;0.9460579560790273
31;1;0.9449365806715545;447;0.9471640375;0.9426473436681223;0.9449178215429404;0.9455141806404658;0.9451816548762737
32;1;0.944937123598064;447;0.9477317147517731;0.9450907833806819;0.9472059579545454;0.9467025990056818;0.9458995295454545
33;1;0.9449376665245731;447;0.946417313002681;0.9459227944966443;0.9465282123489933;0.945912496375839;0.9456030728859061
34;1;0.9449382094510826;447;0.9453202252468265;0.9458946200564972;0.9469700379943503;0.9441351303672316;0.9453767834745763
35;1;0.944938752377592;447;0.9461490545727137;0.9457372241741742;0.9449018261261262;0.9456872498498499;0.9453479734234235
36;1;0.9449392953041014;447;0.943569131;0.945985387312187;0.9455580642737896;0.9444641338898163;0.9461290186978297
37;1;0.9449398382306107;447;0.9463504001666667;0.9460686183639399;0.9450979826377296;0.9456109704507513;0.9450005961602671
38;1;0.94494038115712;447;0.9484688975;0.9458934285475793;0.9444402590984975;0.9463804297161936;0.9452384592654424
39;1;0.9449409240836293;447;0.9454434200589971;0.945871800295421;0.9453126208271787;0.9450310496307238;0.9456112719350074
40;1;0.9449414670101386;447;0.9453198142666667;0.9459192949265688;0.9458646895861148;0.944604261682243;0.9453811293724966
41;1;0.944942009936648;447;0.9460874591666667;0.9455691161936561;0.945135941903172;0.9452596136894825;0.9448941567612688
42;1;0.9449425528631573;447;0.94447250768;0.9457090655448718;0.9458169400641026;0.9462940591346154;0.9468760366987179
43;1;0.9449430957896667;447;0.9482292808333334;0.9457177774624373;0.9435285567612688;0.9451768300500835;0.9455430666110184
44;1;0.944943638716176;447;0.9461210963172805;0.9455213287943263;0.9458095500709219;0.9459729107801419;0.945742579858156
45;1;0.9449441816426853;447;0.94494734421875;0.9450309098591549;0.9452551543035994;0.9455912547730829;0.9462990654147105
46;1;0.9449447245691946;447;0.9463855641666666;0.9461708248747913;0.946071419866444;0.9470751492487479;0.9443917415692822
47;1;0.944945267495704;447;0.9458658101666667;0.9459704774624373;0.9452116205342237;0.9465122;0.9449815756260435
48;1;0.9449458104222133;447;0.942719286977492;0.9451910120772947;0.9450317260869565;0.9471042843800322;0.9451375103059582
49;1;0.9449463533487227;447;0.9465596458646617;0.9453057365963855;0.9459144709337349;0.9459518478915663;0.945719500753012
50;1;0.944946896275232;447;0.9442358591666666;0.9455150370617696;0.9469520484140234;0.944913125375626;0.9466591953255425
51;1;0.9449474392017414;447;0.9459790281666667;0.9452598572621035;0.9458048552587646;0.9460903994991653;0.9457380864774625
52;1;0.9449479821282506;447;0.9455778263554216;0.9480558870286576;0.9453455387631976;0.9455650895927602;0.9465784304675716
53;1;0.94494852505476;447;0.9449003733427362;0.9464843059322033;0.9462382146892655;0.9454816929378531;0.9458050398305085
54;1;0.9449490679812693;447;0.9460382988333333;0.9457931417362271;0.9459839390651085;0.9454098118530885;0.9467991968280467
55;1;0.9449496109077786;447;0.9455518652413794;0.9458444493093923;0.9456265075966851;0.945719117679558;0.9452838140883978
56;1;0.9449501538342879;447;0.9460477531666667;0.9458385507512521;0.9455226716193657;0.9451974404006678;0.9457998325542571
57;1;0.9449506967607973;447;0.9439795556666667;0.9444390585976628;0.9467808808013356;0.9450656460767947;0.9467948297161937
58;2;0.9527963022799291;447;0.9545585265;0.9537735118530885;0.9540164030050083;0.9530303964941569;0.9535532343906511
59;2;0.9527959186711537;447;0.953897602;0.9527788934891486;0.9537208430717863;0.9528208717863105;0.9544185936560935
60;2;0.9527955350623782;447;0.9532730092063492;0.9570977124006359;0.9519678915739269;0.9539167446740858;0.9543084287758347
61;2;0.9527951514536029;447;0.9535472652892562;0.9549594777931034;0.9540498144827586;0.9530611227586206;0.9529507664827587
62;2;0.9527947678448276;447;0.9541287528333333;0.9533648088480802;0.953616474457429;0.9539853579298831;0.9534840282136895
63;2;0.9527943842360523;447;0.952680240625;0.9533841129445235;0.9525714887624467;0.9528220551920341;0.9539939049786629
64;2;0.9527940006272769;447;0.9535490870967742;0.9525148297253635;0.9531702371567043;0.9550051762520194;0.9534084019386107
65;2;0.9527936170185015;447;0.9536797;0.9570916907380608;0.9530388127351664;0.9537750560057887;0.953603213748191
66;2;0.9527932334097263;447;0.9546950348333333;0.9538265237061769;0.9526034322203673;0.955123331051753;0.9529525358931552
67;2;0.9527928498009508;447;0.9510575876923076;0.9527441497688752;0.9541940764252697;0.9527331862865948;0.9538636352850539
68;2;0.9527924661921756;447;0.9544054865947612;0.9531965333333333;0.9539358885802469;0.9538311989197531;0.9530115770061728
69;2;0.9527920825834002;447;0.9527064885;0.9524912028380634;0.9529511357262104;0.9530174941569283;0.9539003470784642
70;2;0.9527916989746249;447;0.9510839323922734;0.9532698895833334;0.9539363742559523;0.9539570601190476;0.9532784575892858
71;2;0.9527913153658496;447;0.9521832777027027;0.955217798782138;0.9523193575101488;0.9532109242219216;0.9539455895805142
72;2;0.9527909317570741;447;0.95183906;0.955439396327212;0.9527672856427379;0.954006212854758;0.9531278833055092
73;2;0.9527905481482988;447;0.9519758765;0.953360432721202;0.9545169202003339;0.9529356821368948;0.9542883283806344
74;2;0.9527901645395235;447;0.9547910483333333;0.9549422464106845;0.9545986961602672;0.9528006383973289;0.9525551115191987
75;2;0.9527897809307482;447;0.952244728;0.9540944484140234;0.9529686188647746;0.9532850547579299;0.9534032792988314
76;2;0.9527893973219728;447;0.9545295330173775;0.9528238789556962;0.9542033129746835;0.9521092560126583;0.9539962985759494
77;2;0.9527890137131974;447;0.9525543439370079;0.9541002637223974;0.9529094641955836;0.9542707829652997;0.9535551850157729
78;2;0.952788630104422;447;0.9528452096247961;0.9535637238562091;0.953353125;0.9536605614379084;0.9535039911764706
79;2;0.9527882464956466;447;0.952689993;0.9524545627712855;0.9545246954924875;0.9531598464106845;0.9541880038397329
80;2;0.9527878628868713;447;0.9533750037138927;0.9545770914600551;0.9518586132231405;0.9541370115702479;0.9524732210743801
81;2;0.9527874792780961;447;0.952455977398374;0.9523719796416938;0.9539123969055374;0.9537676754071661;0.9536270486970684
82;2;0.9527870956693206;447;0.952831691;0.9531077066777963;0.9534927704507512;0.9528590175292153;0.953974869115192
83;2;0.9527867120605453;447;0.9548255505;0.9535453647746244;0.9540363939899833;0.9536386135225375;0.9535533757929883
84;2;0.9527863284517699;447;0.9533727238333334;0.9554951557595993;0.9530213081803005;0.9553182572621035;0.9526159335559266
85;2;0.9527859448429947;447;0.9541601646666666;0.9542340529215358;0.954059670951586;0.9536824282136895;0.9538030667779632
86;2;0.9527855612342193;447;0.951515251320132;0.9539949188429752;0.9536281606611571;0.9522751719008264;0.9548281062809917
87;3;0.960847853821629;447;0.9585555263245034;0.9621248348258706;0.9618183063018242;0.9607486800995025;0.9618008711442786
88;3;0.9608429720103677;447;0.9626389228965517;0.9626090122928177;0.9609259961325967;0.9604294780386741;0.9618137270718232
89;3;0.9608380901991064;447;0.9619015685;0.9625407297161936;0.9616633666110184;0.9596107387312187;0.9617460280467446
90;3;0.9608332083878451;447;0.959089201010101;0.9632979388728323;0.9612556465317919;0.9614524368497109;0.9612232225433526
91;3;0.9608283265765838;447;0.9610247074333801;0.9611309095505618;0.9609627933988764;0.9620089483146067;0.9618246698033708
92;3;0.9608234447653224;447;0.9632036607843137;0.9600021869067104;0.9611576299509001;0.9614859328968903;0.9602207037643208
93;3;0.9608185629540612;447;0.960504323100304;0.9611546382039574;0.9602378273972603;0.9618280782343988;0.9614128155251142
94;3;0.9608136811427999;447;0.955845625625;0.9638774118935838;0.9601867433489828;0.9640085081377152;0.9612902636932708
95;3;0.9608087993315385;447;0.9652751615;0.9601674479131886;0.962235623706177;0.9608704395659432;0.9613560293823038
96;3;0.9608039175202772;447;0.9607354501396648;0.9616932593006993;0.9616627693706293;0.9614342485314685;0.9611631734265734
97;3;0.9607990357090159;447;0.9610110527616279;0.9616398438136827;0.9595651780203784;0.9626636384279476;0.9617642117903931
98;3;0.9607941538977546;447;0.9632724886666667;0.9616913140233723;0.9616624500834725;0.961249897996661;0.9616030647746243
99;3;0.9607892720864933;447;0.9612782436974789;0.9616947011220196;0.9615493239831697;0.9613938454417952;0.9611193757363253
100;3;0.9607843902752319;447;0.9612917070175439;0.9615681648609078;0.962211608931186;0.9605839166910688;0.9615698557833089
101;3;0.9607795084639706;447;0.960120973197279;0.9616262628065395;0.9614832502724796;0.9621569673024524;0.961663154359673
102;3;0.9607746266527093;447;0.9607207077363897;0.9623564053084649;0.9616769180774749;0.9612746225251076;0.9610278129124821
103;3;0.9607697448414481;447;0.9614044996666666;0.9591983242070117;0.9623154429048414;0.9605504143572621;0.9622120741235393
104;3;0.9607648630301868;447;0.9603538426666667;0.960529616360601;0.9620089317195325;0.961836990984975;0.9615688911519199
105;3;0.9607599812189254;447;0.9619519366391185;0.9619296342068966;0.9601403140689655;0.9626349046896552;0.961218208275862
106;3;0.9607550994076641;447;0.9595580804154302;0.9627950138187221;0.9617553959881129;0.9611879411589896;0.9609455864784546
107;3;0.9607502175964027;447;0.9648108963333333;0.9619894502504174;0.961518130884808;0.9604026459098497;0.9612291681135225
108;3;0.9607453357851415;447;0.9618547534383954;0.9618411728837877;0.9616020675753228;0.9615376928263989;0.9619888489239599
109;3;0.9607404539738801;447;0.9594307893830702;0.9620107978448276;0.959476324137931;0.961549533908046;0.9609649727011494
110;3;0.9607355721626188;447;0.9616807181666667;0.9606255046744574;0.961448032888147;0.9618356347245409;0.9610918298831386
111;3;0.9607306903513575;447;0.9624979273716952;0.9601296728971963;0.9614744820872274;0.9622299803738318;0.9614045003115265
112;3;0.9607258085400963;447;0.9600550086894587;0.9631253289586306;0.9612826457917261;0.9611216329529244;0.9615432950071326
113;3;0.9607209267288349;447;0.962532702;0.9626444352253757;0.961308068948247;0.9613338689482471;0.961262601836394
114;3;0.9607160449175735;447;0.9617032668308703;0.9602414779605263;0.9625225996710526;0.9606474327302632;0.9622212292763158
115;3;0.9607111631063122;447;0.9602816723333333;0.9617789105175292;0.9613672038397328;0.9620512866444073;0.96215377278798
116;4;0.9691783663439933;447;0.9718349811764706;0.9691761563850687;0.9682191789783889;0.9718091848722986;0.9687727497053045
117;4;0.9691873259960513;447;0.9703243706390329;0.9692692742214533;0.9691705629757785;0.9697218987889273;0.9699822243944637
118;4;0.9691962856481091;447;0.972392928;0.9687197156928213;0.9718127469115192;0.9688542767946577;0.9703190148580968
119;4;0.969205245300167;447;0.9669407150793651;0.9697309222664017;0.9702788952286282;0.9700870520874751;0.9692916602385686
120;4;0.9692142049522248;447;0.9680560705;0.9702940984974959;0.9695768065108513;0.9696028373956594;0.9698078180300501
121;4;0.9692231646042825;447;0.9686866015122874;0.9691143513257575;0.9709158079545455;0.9703311196969697;0.9683172732954545
122;4;0.9692321242563403;447;0.9693264445506692;0.9699909155172414;0.9686665814176245;0.9694552176245211;0.9706738614942529
123;4;0.9692410839083981;447;0.9708487691666666;0.9701359499165275;0.9690631113522538;0.9692217769616026;0.9705005066777963
124;4;0.9692500435604562;447;0.9706817924528301;0.9693437355387523;0.9705956763705104;0.9699929640831758;0.9696053606805293
125;4;0.9692590032125139;447;0.9667238594810379;0.968089745;0.9689774136;0.9688678558;0.9701589746
126;4;0.9692679628645718;447;0.9706553210344828;0.9711501031088083;0.9693485310880828;0.9705138117443869;0.9697479184801382
127;4;0.9692769225166297;447;0.9701450893760539;0.9685922266891892;0.9693560415540541;0.970454312331081;0.9701069047297297
128;4;0.9692858821686876;447;0.9706884749146758;0.9694091895726495;0.9687535444444444;0.9689859707692308;0.9706588878632478
129;4;0.9692948418207452;447;0.971922093125;0.9698493419624218;0.970953044467641;0.968911903966597;0.9706453770354906
130;4;0.9693038014728032;447;0.9728320389261745;0.9677082480672269;0.9698356458823529;0.9705123257142857;0.9696955447058823
131;4;0.969312761124861;447;0.9713052095;0.9700262729549248;0.9705089767946578;0.9691382989983306;0.9697335143572622
132;4;0.9693217207769187;447;0.9704043371666666;0.9698827864774624;0.9698216590984975;0.9705611731218698;0.9695034195325543
133;4;0.9693306804289766;447;0.9693359923208191;0.9696946071794872;0.9696247649572649;0.9697643782905983;0.9703730360683761
134;4;0.9693396400810345;447;0.9697104305369127;0.9706585964705882;0.9697924576470588;0.9689404213445377;0.9701138426890756
135;4;0.9693485997330924;447;0.9692131155511811;0.9695759897435898;0.9699981424063115;0.9686567388560158;0.9696914254437871
136;4;0.9693575593851502;447;0.9715919868333334;0.9710065978297162;0.9696436694490819;0.969527449081803;0.9706328767946577
137;4;0.969366519037208;447;0.9669939914485166;0.9711528162587413;0.9699108755244755;0.9699209758741258;0.969956384965035
138;4;0.9693754786892658;447;0.97087197054409;0.9696806381578947;0.9702990706766917;0.9697558795112783;0.9696301281954887
139;4;0.9693844383413238;447;0.9710881661564625;0.9711986752981261;0.9690126265758092;0.9713500838160136;0.9689211758091993
140;4;0.9693933979933814;447;0.9672419435203095;0.9685722777131783;0.9698475813953489;0.9697003579457364;0.9701626891472869
141;4;0.9694023576454395;447;0.9702574731666667;0.9689405250417362;0.9703385754590985;0.9701228894824707;0.9690971430717863
142;4;0.9694113172974973;447;0.9701684223333333;0.9694743749582637;0.9693826664440736;0.9684742669449082;0.9706927539232053
143;4;0.969420276949555;447;0.9683765563333333;0.9695112752921536;0.9702066345575959;0.9698063330550918;0.9705402460767947
144;4;0.969429236601613;447;0.9693755164983165;0.9694103438448567;0.9702410748735244;0.9683306202360876;0.9707499733558178
145;5;0.9805026089175736;447;0.980521843;0.9804848833055092;0.9816689313856427;0.9805545497495827;0.98136679081803
146;5;0.9805051355743499;447;0.9797464151048951;0.981517806162465;0.9800901662464986;0.9818542778711484;0.9820557973389356
147;5;0.9805076622311261;447;0.9785991880774962;0.9850347613432836;0.9809124346268657;0.9818046270149253;0.9796774594029851
148;5;0.9805101888879024;447;0.9851351288333333;0.9811839435726211;0.9819625741235393;0.9798089415692821;0.9816679040066778
