;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
0;0;0.940721614597785;80;0.9339997894736842;0.9462814675675676;0.9397066378378378;0.9331163162162163;0.9436932108108108;0.9372685243243243;0.9412148189189189;0.944106;0.9358755405405406;0.9405602567567568;0.9381808243243244;0.942944927027027;0.9437400405405405;0.9306198864864865;0.9448498513513514;0.9421773756756757;0.9366198189189189;0.943877072972973;0.9365838621621622;0.9413824432432433;
1;0;0.940723572948062;80;0.9371012694444445;0.94538432;0.9364782257142857;0.9406789142857143;0.9380061657142857;0.9456651;0.9424452685714285;0.9365626428571429;0.9451870342857143;0.93506066;0.9375783514285714;0.94052528;0.9428116428571428;0.9439881428571428;0.9350633914285714;0.9449788228571429;0.9394702542857143;0.9427469857142857;0.94455816;0.9419299914285715;
2;0;0.9407255312983389;80;0.9466519054054054;0.942619625;0.929622425;0.9447295611111111;0.9376258027777777;0.9389742138888889;0.9457571416666667;0.9369692972222222;0.9397132305555556;0.9355529583333333;0.9455278638888889;0.9457261;0.9354731333333334;0.9443158472222222;0.9389130972222223;0.9405353277777778;0.9448491027777778;0.9400021277777778;0.9407433583333333;0.9325747638888889;
3;0;0.9407274896486156;80;0.9377666628571428;0.9451028794117647;0.937434294117647;0.9455446058823529;0.9351488;0.9430341382352941;0.94298715;0.9354768294117647;0.944086305882353;0.9355358794117647;0.9398217058823529;0.9366292764705882;0.9448768;0.9393114470588235;0.9405055235294117;0.944452044117647;0.937610944117647;0.9434376382352941;0.929080094117647;0.9444726323529412;
4;0;0.9407294479988926;80;0.9433278432432433;0.9386400888888888;0.9378453555555556;0.9419809416666667;0.9403673777777778;0.9390796472222223;0.9332072611111111;0.9454303166666667;0.9431529583333333;0.9347473694444445;0.9438671861111111;0.9382846694444444;0.9395408444444444;0.9427176333333334;0.9416256694444445;0.9414513166666667;0.9299574;0.94582015;0.9440955472222222;0.9376252388888889;
5;0;0.9407314063491695;80;0.9442507027777778;0.93636864;0.9396719971428571;0.9361962485714286;0.9441809142857143;0.9429974857142858;0.9354251228571429;0.94545922;0.9375156942857142;0.9393846085714286;0.93872154;0.9420397828571428;0.9437256142857143;0.9344246657142857;0.9431517371428572;0.93924736;0.9423775485714285;0.94378334;0.94353058;0.9438448142857143;
6;0;0.9407333646994462;80;0.9452819555555555;0.9401164971428572;0.93943908;0.94198952;0.9437214771428571;0.9429280571428571;0.9324803171428572;0.9452872;0.9367921114285714;0.9397780828571428;0.9437095942857143;0.9403631114285714;0.9412146028571429;0.9302064828571428;0.9422298571428571;0.9420519771428572;0.9392016114285714;0.9431883485714285;0.94003322;0.9413066257142857;
7;0;0.9407353230497232;80;0.9367175657142858;0.9419424852941176;0.9334444970588235;0.9436127205882353;0.943583355882353;0.9383040911764706;0.9426231794117647;0.9386408647058824;0.9408893323529411;0.9330628;0.9454400529411765;0.9404868117647059;0.9397436176470588;0.9467795676470588;0.9382707470588235;0.941754305882353;0.9317297970588235;0.9441918235294118;0.9386986970588235;0.9417643176470588;
8;0;0.9407372813999999;80;0.9387881028571429;0.9448031264705883;0.9417642176470589;0.9433328970588235;0.929656994117647;0.9446966470588235;0.9379407941176471;0.9406172529411765;0.943555794117647;0.942773944117647;0.9453930147058823;0.9342908705882353;0.9428642852941177;0.9374555176470588;0.9380880235294118;0.9375104941176471;0.9428570147058823;0.9440992911764706;0.9380860882352942;0.945888194117647;
9;0;0.940739239750277;80;0.9375809027027027;0.939547375;0.9332796222222223;0.9447228888888889;0.9426598833333333;0.93845395;0.9447818166666667;0.9359306916666666;0.9404564805555555;0.9443558833333333;0.9428811555555555;0.9415437694444444;0.93168195;0.945956475;0.9406354555555556;0.9385566694444445;0.9445150472222222;0.9344668138888889;0.9384591972222223;0.9404174138888889;
10;0;0.9407411981005537;80;0.9413435486486487;0.9393189833333333;0.9431894888888889;0.9330217583333333;0.9425552833333334;0.9428773722222222;0.9398202555555556;0.9418429111111111;0.93547465;0.9397764333333334;0.9402839277777778;0.9421691638888889;0.9440163083333333;0.9291210138888889;0.9445330527777778;0.9421934972222222;0.9420714888888889;0.9448989944444445;0.9361671583333333;0.9393101305555556;
11;0;0.9407431564508305;80;0.9401882487179487;0.9385185078947368;0.9366506710526316;0.9436944921052631;0.9422829684210526;0.9310342236842105;0.945265202631579;0.9436777157894737;0.9350341026315789;0.941796502631579;0.9405784736842105;0.940889602631579;0.9429096789473684;0.9359001868421053;0.9412357263157894;0.9435032263157894;0.9382159368421052;0.9382961;0.940551002631579;0.9430850342105264;
12;0;0.9407451148011076;80;0.9421511378378379;0.9429285833333333;0.9326824277777778;0.9439078944444445;0.9401196388888889;0.9412224527777778;0.9447243111111111;0.9350232361111112;0.9398840638888889;0.9385240833333334;0.9454498166666666;0.9420618027777777;0.9330788444444444;0.9441003722222222;0.9392807972222222;0.9411037972222223;0.9455114055555556;0.9364764055555556;0.9398044194444445;0.9374473388888889;
13;0;0.9407470731513844;80;0.9392428305555556;0.9406830085714286;0.9441473371428571;0.9437834542857143;0.9308047028571429;0.9429563742857143;0.9380744142857143;0.9386459285714286;0.9419903914285714;0.9401503857142857;0.9415698971428571;0.9310732142857143;0.9458715228571428;0.9414991685714286;0.9398820685714285;0.9472528314285714;0.9399680771428571;0.9416698742857142;0.93120706;0.9445053714285714;
14;0;0.9407490315016611;80;0.936599775;0.9365703028571428;0.93365582;0.9431527885714286;0.9401673657142857;0.9383771714285715;0.9442503257142857;0.9358758428571429;0.9398813028571429;0.9407817142857143;0.9449328514285714;0.9463528542857143;0.9359481685714286;0.9435324714285714;0.9385258971428572;0.9386968771428571;0.9428914285714286;0.9420807685714285;0.9406963771428571;0.9314095885714285;
15;0;0.9407509898519382;80;0.9445027628571429;0.9414276911764706;0.9422301176470589;0.9477175705882352;0.93924725;0.9406535529411765;0.9312793647058824;0.9422224205882352;0.9380149911764706;0.9388596617647059;0.9429661588235294;0.9441253852941176;0.9430422147058823;0.9300212205882353;0.9478485705882352;0.9406804647058824;0.9381526411764706;0.9414177823529412;0.9418350470588235;0.9418688882352941;
16;0;0.9407529482022149;80;0.9445720694444445;0.93652486;0.9415238057142857;0.9385944914285714;0.9436120485714286;0.9431866114285714;0.9378332742857143;0.9425797885714285;0.9362551942857142;0.9391108914285714;0.9382556685714286;0.9456703371428571;0.9440148914285714;0.9344983885714285;0.94633474;0.93921572;0.94062918;0.9447153257142857;0.9405094657142857;0.9412748628571429;
17;0;0.9407549065524917;80;0.9391749324324324;0.9399740055555555;0.9423227638888889;0.9438150972222222;0.9288244444444445;0.9437642444444445;0.941718275;0.9383066777777778;0.9435490027777778;0.9379802166666666;0.938966975;0.9369200305555555;0.9449282361111111;0.9428672638888889;0.9334730083333334;0.9435849277777778;0.9369892222222223;0.9419810083333333;0.9478491111111111;0.9367496888888889;
18;0;0.9407568649027686;80;0.9425288621621621;0.9304750611111111;0.9442343416666666;0.9407324444444445;0.9379995805555555;0.9437893194444444;0.9351688555555555;0.9382710055555555;0.94176815;0.9419893777777778;0.9418016416666667;0.9328031194444445;0.9442352388888889;0.9403153833333333;0.9414750055555555;0.9466429277777778;0.9350133027777778;0.9388575416666667;0.9379131694444445;0.9428418611111111;
19;0;0.9407588232530455;80;0.9432132594594594;0.9428069638888888;0.9332604888888889;0.9427135222222223;0.9394594916666666;0.94077405;0.9453463416666666;0.9377351166666666;0.9390684194444444;0.9363506472222222;0.9462765194444445;0.9429701833333333;0.9348209888888889;0.9449657055555556;0.9365504333333333;0.9401637111111111;0.9450599;0.9371097555555555;0.9406983027777778;0.9332566416666667;
20;0;0.9407607816033223;80;0.9426985105263158;0.9389742837837838;0.9399852027027027;0.9439978216216216;0.9341027756756757;0.9390611621621622;0.9423683243243243;0.9404434702702703;0.942583172972973;0.9316812513513514;0.9451471189189189;0.9440915972972973;0.9363601972972972;0.9426206837837838;0.9389474783783783;0.9413707027027027;0.9459151135135135;0.9370883702702703;0.9394554297297297;0.9387022810810811;
21;0;0.9407627399535992;80;0.940058618918919;0.9440409222222222;0.9401805305555556;0.9436578472222222;0.9324158194444444;0.9432588361111112;0.9415940083333333;0.9382390444444444;0.9437873;0.9355529111111112;0.9387334416666666;0.9396803333333333;0.9440278916666667;0.9436107055555556;0.9324625805555555;0.9450643777777777;0.9397584833333333;0.9403730777777778;0.9462856416666666;0.9354865138888889;
22;0;0.9407646983038761;80;0.94437382;0.9405088235294118;0.9437823617647059;0.9400257617647059;0.9414019794117647;0.9451253941176471;0.9328823823529412;0.9428036970588235;0.93803965;0.9380481617647058;0.9416532441176471;0.9424238970588236;0.9385656117647059;0.9410446352941176;0.945793805882353;0.9344381882352941;0.9413553029411764;0.9352744735294117;0.9416850529411764;0.9412575852941176;
23;0;0.9407666566541528;80;0.946189955;0.9358270384615385;0.9421741461538462;0.9380449282051282;0.9393508641025641;0.944439;0.9394507153846153;0.9445799256410257;0.9424550948717949;0.9346770615384615;0.939144541025641;0.945092923076923;0.9380491692307692;0.9375653538461538;0.9408379333333333;0.9421552153846154;0.9390033512820513;0.9380491025641026;0.9452494358974359;0.9414305666666667;
24;0;0.9407686150044297;80;0.9398781628571429;0.9443606617647059;0.9383519705882353;0.9411497470588235;0.93294605;0.9447401647058823;0.9386521147058824;0.939492855882353;0.9422707823529411;0.9438776411764705;0.9441477382352941;0.9331883470588235;0.9456043205882353;0.9372317441176471;0.9400249882352941;0.9401112411764706;0.9410153176470588;0.9415651235294118;0.9346281235294117;0.9433105117647058;
25;0;0.9407705733547066;80;0.9416096486486486;0.9394180472222222;0.9423283;0.9362006027777777;0.9401515638888889;0.9423318611111111;0.9403671694444444;0.9416850916666667;0.9311965638888889;0.9433552277777778;0.9440345194444444;0.9407481611111111;0.944064475;0.9368231805555556;0.9398955777777778;0.9402611944444444;0.9423469277777777;0.9418107277777777;0.9315607527777778;0.9408329861111111;
26;0;0.9407725317049834;80;0.9446388742857142;0.9364254764705883;0.9455846029411765;0.9326865617647059;0.9432649852941176;0.9402865882352941;0.9406419764705882;0.9418747058823529;0.93843905;0.9434912411764705;0.930988444117647;0.9447646117647059;0.9376355264705882;0.9399741294117647;0.9449409823529412;0.9425007058823529;0.9437386117647059;0.9318084147058824;0.942982655882353;0.9350605705882353;
27;0;0.9407744900552604;80;0.9439840138888889;0.9420642742857143;0.9399150657142857;0.9433411114285715;0.9379474457142857;0.9414678142857142;0.9340842914285714;0.9451562828571428;0.9416571514285714;0.9362924828571428;0.9445596514285715;0.9342339485714286;0.9398015657142857;0.9391276314285715;0.9433378371428571;0.9444062057142857;0.9330454171428572;0.9454151028571428;0.938883;0.9392806142857143;
28;0;0.9407764484055371;80;0.9422579162162162;0.9380500916666666;0.9416031111111111;0.9429131111111111;0.9387600916666666;0.9428843388888889;0.9339945277777778;0.94462165;0.9428888361111111;0.93492965;0.9458697694444445;0.9382627388888889;0.9391525444444444;0.9424742611111111;0.9403397777777778;0.94074925;0.9316127138888889;0.9442077444444444;0.9424363833333333;0.9384115166666667;
29;0;0.940778406755814;80;0.93743088;0.9435583676470588;0.9393777147058824;0.9402976588235294;0.9459864352941176;0.9347464529411765;0.9458456470588236;0.9379553794117648;0.9406966999999999;0.9350540764705882;0.9437544382352941;0.9407197794117647;0.934787844117647;0.946888944117647;0.9359721147058824;0.94085045;0.9337537823529412;0.9465087705882352;0.9404935088235294;0.9407410735294117;
30;1;0.9485676150729699;80;0.9387292739726028;0.9493375648275862;0.96208532;0.9412162717241379;0.9523918524137931;0.9446300241379311;0.9522044820689655;0.9436705303448276;0.9479632448275862;0.9470463075862069;0.9413383565517242;0.9562895365517241;0.95692734;0.9364293165517241;0.9556283779310345;0.9481466875862069;0.9485378296551724;0.9520541448275862;0.941954211724138;0.9589005613793103;
31;1;0.9485682133120689;80;0.9680375672;0.9391614282258065;0.9421899403225806;0.9644727016129032;0.9443797854838709;0.9402848911290322;0.9697848274193548;0.9286771032258064;0.9488863879032259;0.9665187637096774;0.9363889911290323;0.9541113806451613;0.953710114516129;0.9397097177419355;0.9447008862903227;0.9667588846774194;0.9292104645161291;0.9666465887096775;0.9410451927419355;0.9509766588709677;
32;1;0.948568811551168;80;0.9453616589928058;0.9423915753623189;0.9554780166666667;0.9490243789855073;0.9491204746376811;0.9489265659420291;0.9542487710144928;0.9479230007246378;0.9347401057971014;0.9663207427536231;0.9469507492753624;0.9467689833333334;0.9413425326086956;0.9728143601449276;0.9339189630434782;0.9494158710144928;0.9566522057971015;0.9422575355072463;0.9552230463768117;0.9378320789855072;
33;1;0.948569409790267;80;0.9454815927536232;0.9504729401459854;0.9591857664233577;0.9324759781021899;0.9660858080291971;0.9447965569343065;0.9473057635036497;0.9399372167883212;0.9645009153284672;0.9474836240875912;0.9362253153284672;0.9643793562043796;0.9394547547445254;0.9429087175182481;0.955516794890511;0.9382346635036496;0.9545975226277372;0.9408002963503649;0.961714408029197;0.9407579437956204;
34;1;0.948570008029366;80;0.9377641846153846;0.9681650035211268;0.9444140887323943;0.9438458394366197;0.9563563661971831;0.9377485133802818;0.9665921281690141;0.9360613985915492;0.9499988007042254;0.9609708056338029;0.9359572774647887;0.9508895640845071;0.9517202809859155;0.9521624007042253;0.9376841478873239;0.9465829338028169;0.9613725922535211;0.9466497408450705;0.9467708422535211;0.9469145359154929;
35;1;0.948570606268465;80;0.9577954933333334;0.9558753029850746;0.9320650291044776;0.9512126970149254;0.958715076119403;0.9471384074626865;0.9436089186567164;0.9642273432835822;0.9514925485074627;0.9483477865671641;0.9558315104477612;0.9472980276119403;0.9387398022388059;0.9534021291044776;0.9637440097014925;0.9271839462686566;0.9685235753731344;0.9446314858208955;0.9461475641791045;0.938280397761194;
36;1;0.9485712045075639;80;0.9283344925925926;0.972553823880597;0.9485436373134328;0.9313420641791045;0.9722280723880597;0.9289788873134328;0.9588649783582089;0.9463794417910447;0.9542869843283582;0.9496878701492537;0.9670374291044777;0.9441921828358208;0.960709297761194;0.9458639402985075;0.9395449559701492;0.9502385902985075;0.9645060917910447;0.935224180597015;0.9534366208955224;0.9566629425373134;
37;1;0.948571802746663;80;0.957887153030303;0.9314708267175572;0.9526777511450382;0.9594389984732824;0.9388376007633588;0.9563248236641222;0.9503551282442748;0.9471412816793893;0.9335573603053435;0.9751181938931298;0.9335263061068703;0.9493751251908397;0.960385358778626;0.9361225160305343;0.938776141221374;0.9487530442748092;0.9605279641221374;0.9360050702290077;0.9414728114503816;0.9738884152671756;
38;1;0.9485724009857618;80;0.9641273459854014;0.9355422161764705;0.9565384691176471;0.9505202051470588;0.9436757507352941;0.94647495;0.9529070676470589;0.9566433492647058;0.9394320198529411;0.9509935933823529;0.9460615904411765;0.9581756602941177;0.9585270338235294;0.9439344235294117;0.9413266095588235;0.9517579044117647;0.9566376801470587;0.9452547117647059;0.9445676448529412;0.9592738845588235;
39;1;0.948572999224861;80;0.9468809417910448;0.9339969887218045;0.9701445729323308;0.930062597744361;0.9629000548872181;0.9362919578947368;0.9598499887218046;0.9420834022556391;0.9384613187969926;0.9718917390977444;0.9385359240601503;0.9404673120300753;0.9676734781954887;0.9330047706766917;0.946914290225564;0.962506560150376;0.9457164330827067;0.9459760894736842;0.9511504593984963;0.9477776872180451;
40;1;0.94857359746396;80;0.9435831632352941;0.9448551148148149;0.9463476896296296;0.9652203940740741;0.936567102962963;0.9511436325925926;0.9562891311111111;0.9422485051851851;0.9463234296296296;0.9563903903703703;0.9502377325925926;0.9422913140740741;0.9558808096296296;0.9476927318518519;0.9451546444444444;0.9521282874074074;0.9375569503703703;0.9478032474074074;0.9528972562962963;0.9543693755555556;
41;1;0.9485741957030589;80;0.9347637554744526;0.9458918183823529;0.966830830882353;0.9402776169117647;0.9457668764705883;0.9548172147058823;0.9446296139705882;0.949106038235294;0.949241030882353;0.9568028705882353;0.9423053397058824;0.9487708595588236;0.9626457654411765;0.9410739250000001;0.958467318382353;0.951766894117647;0.9417019044117647;0.9446495345588235;0.9632799000000001;0.9422657647058823;
42;1;0.948574793942158;80;0.9442465443609022;0.9560775568181817;0.948616296969697;0.9428753015151515;0.9429587098484848;0.968117678030303;0.9308600431818181;0.9585397704545454;0.9534528037878789;0.9413452431818182;0.941367725;0.9666652674242424;0.9428409310606061;0.9407448833333333;0.9686149015151515;0.9570049613636364;0.9401536151515151;0.9611301712121212;0.9419550810606061;0.9504184121212121;
43;1;0.948575392181257;80;0.9326206920289856;0.9620333744525548;0.9519189218978102;0.9405325547445256;0.9448671211678832;0.9573770795620439;0.9548657751824817;0.9345313145985401;0.9582456043795621;0.9458817182481752;0.9486705313868614;0.9516042839416058;0.9560452072992701;0.9450414846715328;0.944108009489051;0.9634044262773723;0.9432460737226277;0.9418602321167884;0.9650541569343066;0.9349946262773723;
44;1;0.948575990420356;80;0.9504848037593985;0.953117587878788;0.9547000303030303;0.9353713628787879;0.9635156371212121;0.9408348848484849;0.9476566810606061;0.9529341681818182;0.9513637242424243;0.9382261636363636;0.9446902242424242;0.9662531424242424;0.9426853030303031;0.9432142696969696;0.9642711106060606;0.9373398704545455;0.9420622522727272;0.9634323795454546;0.9464620333333333;0.9433590106060605;
45;1;0.948576588659455;80;0.9471160712121212;0.9579417328244275;0.9445872;0.950205013740458;0.9553527709923665;0.9359431503816794;0.9546736541984733;0.9525907099236641;0.9382722977099236;0.949926603816794;0.9546545366412214;0.9442102740458015;0.9482315717557253;0.9588327274809161;0.9403247351145039;0.9496286290076337;0.9432900503816793;0.9592634404580153;0.9407638503816794;0.9573479572519084;
