;0;1;2;3;4;5;6;7;8;9;10;11;12
0;0;0.9409897938723221;447;0.9412571543333333;0.9422625377926421;0.941312631438127;0.9423679969899665;0.9410036010033445;0.9413213160535117;0.9419333926421405;0.9414360775919732;0.9409589525083613;0.9425526973244147
1;0;0.9409884010951427;447;0.9415042643258427;0.9421993214084508;0.9393342101408451;0.9415857797183098;0.9425506109859155;0.9422487535211268;0.9400890059154929;0.9439824312676056;0.9384400664788732;0.9446279918309859
2;0;0.9409870083179631;447;0.9419007156441718;0.9378682064615385;0.9442236295384615;0.9415521756923076;0.942165480923077;0.9410882523076923;0.9416694858461538;0.9428086092307693;0.9403152273846154;0.9418514756923076
3;0;0.9409856155407835;447;0.9434686346666666;0.9406548648829431;0.9417778371237459;0.9428009939799331;0.9422524314381271;0.9405356672240802;0.9419773331103679;0.9417157755852843;0.9423199642140468;0.9413090277591973
4;0;0.940984222763604;447;0.9418150333333334;0.9419047879765395;0.9418717395894428;0.940970673313783;0.9428299571847507;0.9412250513196481;0.9407939480938416;0.9435720609970675;0.9403285284457478;0.9413553909090909
5;0;0.9409828299864246;447;0.941999528;0.9416590401337792;0.9401329595317726;0.9438137816053511;0.9402782618729097;0.9412600260869565;0.9403847678929765;0.9431628163879598;0.9403666508361204;0.9420352193979933
6;0;0.9409814372092451;447;0.942285458490566;0.9430704413513513;0.94040776;0.9430134354054054;0.9415510181081082;0.9420179570270271;0.9426865732432432;0.9413989805405405;0.9398884513513514;0.9421636308108108
7;0;0.9409800444320655;447;0.9417238782608696;0.9418366171511627;0.9415414191860465;0.9406556531976744;0.9427234979651162;0.9426514572674418;0.9395898122093024;0.9421939052325582;0.9407590709302326;0.9418782479651163
8;0;0.940978651654886;447;0.9375911363333334;0.9435060866220736;0.9421041622073578;0.9408257765886288;0.9403446404682274;0.9433921872909699;0.941874127090301;0.9423434739130435;0.9389339826086956;0.9455672143812709
9;0;0.9409772588777066;447;0.9429509550295858;0.9423292652818991;0.9402273908011869;0.9433721528189911;0.940459925222552;0.9422668364985163;0.9408514798219585;0.9423515614243323;0.9392801121661721;0.9435917961424333
10;0;0.940975866100527;447;0.94263057;0.9410798903010034;0.9414439337792642;0.9414994568561873;0.9433023344481606;0.9385575826086957;0.940922876923077;0.9406721317725752;0.9439063531772576;0.9389267618729097
11;0;0.9409744733233476;447;0.9399865933717579;0.9433275748554913;0.9430705924855491;0.9410663702312139;0.9416100713872833;0.9428678713872832;0.9410476832369942;0.9418043736994219;0.940497813583815;0.942489562716763
12;0;0.940973080546168;447;0.94216657;0.9407033595317725;0.9402799819397993;0.9447319642140468;0.9420890411371238;0.9407080016722408;0.9415263809364549;0.9411606337792642;0.9422802471571906;0.9402073785953178
13;0;0.9409716877689884;447;0.9407403413333333;0.9413391394648829;0.9417135006688964;0.9421314709030101;0.9403899006688963;0.9425476638795987;0.9416873107023411;0.9423858010033445;0.9410750996655518;0.9429411889632107
14;0;0.940970294991809;447;0.9402811283333333;0.9413859792642141;0.9416096424749164;0.9407602157190635;0.9419698989966555;0.9411940036789298;0.9414941083612041;0.9419574571906355;0.9407910023411371;0.9422909949832776
15;0;0.9409689022146295;447;0.9424619281456954;0.9397627794019934;0.9419567338870432;0.9409359727574751;0.9435294448504984;0.9389520126245847;0.9428301299003322;0.9407076900332226;0.9423592604651163;0.9393356647840532
16;0;0.9409675094374498;447;0.9404485665738161;0.9441358796089385;0.9413454220670391;0.941666711452514;0.9392599296089386;0.9419320787709498;0.9414656829608938;0.9430960460893855;0.9400358787709497;0.943153
17;0;0.9409661166602704;447;0.9410999084699454;0.9409959282191781;0.943779661369863;0.9400979164383562;0.9441853726027397;0.942117855890411;0.9402858775342465;0.9417785183561643;0.9419450090410959;0.9411876641095891
18;0;0.9409647238830907;447;0.9437688790163934;0.9412755351973684;0.9412850894736842;0.9400580434210526;0.9440176055921052;0.9407881134868421;0.9407929625;0.9410150536184211;0.9433098125;0.940450313486842
19;0;0.9409633311059115;447;0.941475972;0.9393656454849498;0.9441925652173913;0.9404330588628762;0.942855014381271;0.9402008334448161;0.9439587200668896;0.9401931093645485;0.9424743408026756;0.9416176923076923
20;0;0.9409619383287319;447;0.941522568852459;0.9404280398026316;0.9420123483552632;0.9408396226973684;0.9443267036184211;0.9388618;0.9406252082236842;0.9419976111842105;0.9435153171052632;0.9386983973684211
21;0;0.9409605455515522;447;0.9432371740112995;0.9412661827195468;0.9401813373937677;0.9426717923512747;0.9421102597733712;0.9417584526912182;0.9405253345609065;0.9413444365439093;0.9429887745042493;0.9422575110481587
22;0;0.9409591527743728;447;0.943281219;0.9403285210702341;0.9417350096989967;0.9410366003344481;0.9443454046822742;0.9407041826086957;0.9427181515050167;0.9402537515050168;0.9432725989966555;0.941062791638796
23;0;0.9409577599971932;447;0.9442658836601308;0.9408087878688525;0.9406457793442623;0.9427291154098361;0.9433964416393442;0.9403556649180328;0.9413048468852458;0.9415281986885246;0.9426301442622951;0.9391756439344262
24;0;0.9409563672200136;447;0.9427266933333334;0.9427549672240803;0.9391432876254181;0.9409665183946488;0.9419359234113712;0.943681808361204;0.9413930026755852;0.9420094491638796;0.9403603444816053;0.9434461217391304
25;0;0.9409549744428342;447;0.9413104343333334;0.94039432909699;0.9425283357859532;0.9428437933110367;0.9401800043478261;0.9413302829431438;0.9420522120401338;0.9423591591973244;0.9405992036789298;0.9405026575250837
26;0;0.9409535816656547;447;0.9423199692090396;0.9405243909348442;0.9433369328611898;0.9422640518413598;0.9410031674220963;0.9442716509915015;0.9400656305949009;0.9432808708215298;0.9414759898016997;0.9416482257790368
27;0;0.9409521888884751;447;0.9412394966666666;0.9414808802675585;0.9426226866220736;0.938655585284281;0.9426217672240803;0.9414731966555184;0.9410121163879599;0.9423076484949833;0.9419786969899665;0.9415096127090301
28;0;0.9409507961112956;447;0.9412264316666666;0.9431892454849499;0.941191427090301;0.9444817468227424;0.9392542280936454;0.9433061217391304;0.942434358528428;0.9414809882943144;0.9397200254180602;0.9419341926421405
29;1;0.9449354948185359;447;0.9434593196666666;0.9475441946488294;0.9445279107023411;0.9460224120401338;0.9442837762541806;0.9482947933110368;0.944756347826087;0.9470651558528428;0.9433701361204013;0.9464261705685618
30;1;0.9449360377450452;447;0.9437168352583587;0.9470565981707317;0.9455282143292683;0.9450909707317073;0.9433838210365854;0.9476676826219512;0.9443711167682927;0.9438883301829268;0.9461713204268293;0.9459728722560976
31;1;0.9449365806715545;447;0.9428762296511628;0.9514190798833819;0.939989186297376;0.9453062253644314;0.945954583090379;0.943911190670554;0.9463248387755102;0.9446854032069971;0.9447139860058309;0.9456517419825073
32;1;0.944937123598064;447;0.9479270710227272;0.9476798270655271;0.9456159427350427;0.9445199783475784;0.9480281267806268;0.9463418803418804;0.9439499316239316;0.9494162339031339;0.9471906689458689;0.9445991874643874
33;1;0.9449376665245731;447;0.9498733257372655;0.9429849760752688;0.9472116317204301;0.9446192876344086;0.946936042204301;0.9461316983870968;0.9450555693548387;0.9467564279569892;0.9452970647849462;0.9459132865591398
34;1;0.9449382094510826;447;0.9418098381355933;0.9487825405099151;0.9483914385269122;0.9433550419263456;0.9468442280453258;0.9471985753541077;0.9436065844192635;0.9445452747875354;0.9437699603399433;0.9470650382436261
35;1;0.944938752377592;447;0.9453521447447447;0.9469096340361446;0.9454616746987952;0.9459828819277109;0.946685245180723;0.9431317078313253;0.9478174331325301;0.9435693906626506;0.9462086189759036;0.9445370048192772
36;1;0.9449392953041014;447;0.9449972413333333;0.9421925555183946;0.9479643190635452;0.9439763468227425;0.9481356772575251;0.9429715849498328;0.9451465157190635;0.9438182220735786;0.9469881444816054;0.9452459404682274
37;1;0.9449398382306107;447;0.9468281303333334;0.9458500254180602;0.946245074916388;0.9458650535117057;0.9458528267558528;0.9443827765886288;0.9442159080267558;0.9469938799331103;0.9468527682274247;0.9431787244147157
38;1;0.94494038115712;447;0.948935779;0.9479827488294315;0.9451641719063545;0.9466187408026756;0.9444190046822742;0.9444875571906355;0.9468849096989966;0.9458582822742475;0.9442921739130434;0.9461730822742475
39;1;0.9449409240836293;447;0.9487348380530973;0.9421233227810651;0.9467952603550296;0.9449143177514793;0.9439668855029586;0.9466576121301775;0.9434357662721894;0.9466107242603551;0.945319374852071;0.9459049449704142
40;1;0.9449414670101386;447;0.9479553730666667;0.9426193080213904;0.9454293045454546;0.9464178336898396;0.9467484973262033;0.9449669721925134;0.9432370614973262;0.9459343895721926;0.9467598959893048;0.9440150339572192
41;1;0.944942009936648;447;0.946857085;0.9453123608695652;0.9465541859531773;0.9445774381270903;0.9459169267558528;0.9443819107023411;0.9435848816053511;0.9469321799331104;0.9464240030100335;0.9433752397993311
42;1;0.9449425528631573;447;0.9437846407051282;0.9451825926045017;0.9483028266881028;0.9430880270096463;0.9462564726688103;0.9454809877813505;0.9463301469453376;0.946229407073955;0.9467426286173634;0.946796996141479
43;1;0.9449430957896667;447;0.948194618;0.948260241471572;0.9479736173913044;0.9435353682274248;0.945096837458194;0.9420160080267559;0.945232562541806;0.9451340839464883;0.9472308428093645;0.9438541190635451
44;1;0.944943638716176;447;0.9456606203966006;0.94655316875;0.9466006332386364;0.9444594633522727;0.9475193164772727;0.9440917585227273;0.9465943741477273;0.9453730693181818;0.9445338545454546;0.9469370426136363
45;1;0.9449441816426853;447;0.94197987875;0.9479220501567398;0.9447233235109718;0.9453275526645768;0.9448211385579938;0.9456867420062696;0.9469441507836991;0.9442296843260188;0.9456240940438871;0.9469664611285267
46;1;0.9449447245691946;447;0.947739037;0.944957985284281;0.943638423076923;0.9487369217391305;0.9464405608695652;0.9456863765886288;0.9487131401337793;0.9454142030100334;0.9454538190635452;0.9433473391304348
47;1;0.944945267495704;447;0.9470941383333333;0.94458872909699;0.9439278993311037;0.9480048551839465;0.9436596742474916;0.9467712966555184;0.9467077969899665;0.9462720237458194;0.9451185618729097;0.9448396267558529
48;1;0.9449458104222133;447;0.9407695993569132;0.9447467374193549;0.9510221119354839;0.9393445367741935;0.9454100890322581;0.9446742716129032;0.9461327383870968;0.9481032838709678;0.9450609112903225;0.9452274783870968
49;1;0.9449463533487227;447;0.9427624039156627;0.9502434132930514;0.9457493803625378;0.9448409341389729;0.9481020561933535;0.9437905613293052;0.9472324217522659;0.944696796978852;0.9456336516616314;0.9456766873111783
50;1;0.944946896275232;447;0.9448094506666667;0.9436754284280936;0.9455922277591974;0.9454088535117057;0.9481478842809364;0.9457314555183947;0.9458288822742474;0.94398477090301;0.9460816431438127;0.9472172989966555
51;1;0.9449474392017414;447;0.9456082943333334;0.9463581076923077;0.9451413889632106;0.9453692428093645;0.9450508143812709;0.9465734829431438;0.944716883277592;0.9474492294314382;0.9447857280936455;0.9467075939799331
52;1;0.9449479821282506;447;0.9465195222891566;0.9446417682779457;0.9475099135951661;0.9485791534743202;0.943460764652568;0.9472484634441087;0.9475014413897281;0.9436180317220544;0.9480361235649547;0.9451113912386707
53;1;0.94494852505476;447;0.94441615;0.9454003943342776;0.9468697733711048;0.946093819263456;0.9460166869688386;0.9464465260623229;0.9452883042492918;0.9456770172804533;0.9439049090651558;0.9476941090651558
54;1;0.9449490679812693;447;0.946824127;0.9452559096989966;0.9469487698996656;0.9446292668896321;0.9460802595317725;0.9458922274247492;0.9464099200668896;0.9444233498327759;0.9460981886287625;0.9474883775919732
55;1;0.9449496109077786;447;0.944199403038674;0.9469030637119114;0.9466546673130194;0.9450201991689751;0.9464368731301939;0.9448307440443213;0.9461621318559557;0.945415564265928;0.9446759221606649;0.9458339132963989
56;1;0.9449501538342879;447;0.9482766283333334;0.9438094862876254;0.9458319193979933;0.9458585986622073;0.9473687752508361;0.9436713618729097;0.9451165558528428;0.9453086969899666;0.9476252872909698;0.9439354140468228
57;1;0.9449506967607973;447;0.9426551666666667;0.9453338678929766;0.9465294280936455;0.9423417294314381;0.9463127806020067;0.9472301441471572;0.945630754180602;0.9445000705685619;0.9452009739130435;0.9483646107023411
58;2;0.9527963022799291;447;0.9543551776666667;0.9547377357859532;0.9514355678929766;0.9561064324414715;0.95358702909699;0.954429093645485;0.9519742006688964;0.9540762759197324;0.9532018254180602;0.9539095762541806
59;2;0.9527959186711537;447;0.9522669286666666;0.9555223989966555;0.9536820745819398;0.9519000428093646;0.9542623806020067;0.9531936732441472;0.9534788759197325;0.9521508933110368;0.9554022321070235;0.953414027090301
60;2;0.9527955350623782;447;0.956001466984127;0.9505606955414013;0.9567371923566879;0.957445047133758;0.9526158512738854;0.9513611242038217;0.956373568789809;0.9514721732484076;0.9552756114649682;0.9533220554140127
61;2;0.9527951514536029;447;0.9550505165289256;0.9519925008287293;0.9565431160220994;0.9533750604972375;0.9532528552486188;0.9548349544198895;0.9540612466850829;0.9520446632596685;0.9528355129834254;0.9530614577348067
62;2;0.9527947678448276;447;0.9542598893333333;0.954002064548495;0.9540138976588629;0.9527207508361204;0.9537031347826087;0.9535404745819398;0.9556438321070234;0.9523090254180602;0.9533630735785953;0.9536192856187291
63;2;0.9527943842360523;447;0.9516973735795454;0.9536370652421653;0.9514917789173789;0.9552893396011396;0.9513515193732194;0.9537957051282051;0.952482023931624;0.9531366834757835;0.9537208703703703;0.9542466170940171
64;2;0.9527940006272769;447;0.9531311741935484;0.9540111893203883;0.9531894812297734;0.9518330993527508;0.953852591262136;0.9525175265372168;0.9551331922330097;0.9548774980582524;0.9526278954692556;0.9542033883495146
65;2;0.9527936170185015;447;0.9583457080924855;0.9489558469565217;0.9580942182608696;0.9560792918840579;0.9510783942028985;0.9550087295652174;0.9537869388405797;0.9537613197101449;0.9535271571014493;0.9536602669565217
66;2;0.9527932334097263;447;0.9551673343333333;0.954219291638796;0.9554449304347826;0.9522097484949833;0.9528698775919733;0.9523597575250836;0.9565214183946489;0.9537094949832776;0.95393082909699;0.9519793849498328
67;2;0.9527928498009508;447;0.9512566953846154;0.9508977453703704;0.9568032456790123;0.9487113966049383;0.9537344108024691;0.954627550308642;0.9515728425925926;0.9538822305555555;0.9531212157407407;0.954607374382716
68;2;0.9527924661921756;447;0.954399637962963;0.9543865696594427;0.9534937585139319;0.9529303681114552;0.9521671458204335;0.9558046074303406;0.952383513003096;0.9551663848297214;0.952862252012384;0.9530884340557275
69;2;0.9527920825834002;447;0.952535077;0.952906812374582;0.9534091832775919;0.9515378100334448;0.9523244170568562;0.9535814424749164;0.9527220926421405;0.9533227926421405;0.95272305819398;0.9550539882943144
70;2;0.9527916989746249;447;0.9505242023809524;0.9516274337313433;0.954742420597015;0.9518682558208955;0.9531832313432835;0.9546756847761194;0.9525939889552238;0.9554518214925373;0.9530201420895522;0.95351652
71;2;0.9527913153658496;447;0.9500378491891892;0.9542825878048781;0.9557581590785907;0.9547047127371274;0.9522000130081301;0.9524448430894309;0.9553577222222223;0.9510484306233062;0.9541668547425475;0.9537349631436315
72;2;0.9527909317570741;447;0.9536703893333334;0.9500251384615385;0.9579140662207358;0.9529894468227424;0.9537268976588629;0.9518035698996655;0.9554948658862876;0.9525194387959867;0.9546756595317726;0.9515742347826087
73;2;0.9527905481482988;447;0.952218083;0.9517171719063545;0.953064520735786;0.9536500832775919;0.954947872909699;0.9541053882943143;0.9544124036789298;0.951484091638796;0.9547672140468227;0.9538323795986622
74;2;0.9527901645395235;447;0.9563135893333333;0.9532519862876254;0.9532513846153846;0.9566260598662207;0.9523021933110368;0.9568616110367894;0.9507896404682274;0.9548122481605351;0.9540647799331103;0.9510645143812709
75;2;0.9527897809307482;447;0.9532579186666666;0.9512771414715719;0.9562269204013378;0.9519433715719063;0.9557376010033445;0.9501962130434782;0.9547755274247491;0.9518035327759198;0.9544823153846154;0.9523292347826087
76;2;0.9527893973219728;447;0.9552390382911392;0.9538214447619048;0.9531813784126985;0.9524400542857143;0.9553196911111111;0.9530659241269841;0.9526560666666667;0.9515701885714286;0.9551498326984127;0.9527394647619047
77;2;0.9527890137131974;447;0.9507947681388013;0.9543202933544304;0.9546745939873418;0.9535506993670886;0.9535148132911393;0.9522813408227848;0.9560196300632912;0.9525690560126582;0.9547664924050633;0.9523157506329114
78;2;0.952788630104422;447;0.9524897088235295;0.9532292314754098;0.9530883786885246;0.9540126432786885;0.9531588708196721;0.9536055708196721;0.9537032436065573;0.9535697485245902;0.9521511475409836;0.9548711462295082
79;2;0.9527882464956466;447;0.949678183;0.9557060391304348;0.9538044518394648;0.951100602006689;0.9525339244147157;0.9565191197324415;0.9515058578595318;0.9548164424749164;0.9517382090301003;0.9566327755852843
80;2;0.9527878628868713;447;0.9540909947658403;0.9526196906077348;0.9535479964088398;0.9555519859116022;0.951494753038674;0.9522000295580111;0.9529002287292818;0.9553532535911602;0.9525649577348066;0.9524140334254143
81;2;0.9527874792780961;447;0.9527817811074919;0.9521857735294118;0.9526777245098039;0.951914962745098;0.953766810130719;0.9541307218954248;0.9531366316993464;0.9543132588235295;0.953060062745098;0.9542330199346405
82;2;0.9527870956693206;447;0.9522971633333334;0.9533545976588629;0.9537380140468228;0.9524705013377927;0.9544224046822742;0.952608416722408;0.9527284775919732;0.9530130120401338;0.954643872909699;0.9533313946488294
83;2;0.9527867120605453;447;0.9554428296666667;0.9542021622073579;0.9513222193979933;0.9557745772575251;0.9540429053511705;0.9540171444816054;0.9544476909698997;0.9528090806020066;0.9539068163879598;0.9531998096989966
84;2;0.9527863284517699;447;0.9548013616666666;0.9519493384615385;0.9545140311036789;0.9565162324414715;0.9538408909698997;0.9521856133779264;0.9569012632107023;0.9537237260869565;0.9542296792642141;0.9510188505016722
85;2;0.9527859448429947;447;0.9541685786666667;0.9541247107023412;0.9515403866220736;0.9569273364548495;0.9512518635451505;0.9568673993311037;0.9536003060200668;0.9537538488294315;0.9519691595317725;0.955664860535117
86;2;0.9527855612342193;447;0.9521202712871287;0.9509391168874172;0.9560281132450331;0.9519101447019868;0.9551079854304636;0.9521749738410596;0.9536495135761589;0.9509294774834437;0.956498265231788;0.9531552791390728
87;3;0.960847853821629;447;0.9567063698675496;0.9604125328903654;0.9617281840531562;0.962489034551495;0.9603955598006645;0.9632417893687708;0.9614979272425249;0.9599837571428571;0.9615202375415283;0.9620701066445183
88;3;0.9608429720103677;447;0.9697882541436464;0.955460007202216;0.9626972033240997;0.9626247645429363;0.9588145293628809;0.9629074792243767;0.9593274889196676;0.9616080867036011;0.9625863520775624;0.9610081908587258
