waveform;Bridge;FTC1;FTC2;Bridge (Filtered)
t0;25/11/2021  09:14:45,786026;25/11/2021  09:14:45,786026;25/11/2021  09:14:45,786026;25/11/2021  09:14:45,786026
delta t;0,000620;0,000620;0,000620;0,000620

time;Bridge;FTC1;FTC2;Bridge (Filtered)
25/11/2021  09:14:45,786026;9,333025E-1;1,044459E+1;2,074043E-2;4,841578E-3
25/11/2021  09:14:45,786646;9,319405E-1;1,044459E+1;1,726518E-2;3,013345E-2
25/11/2021  09:14:45,787266;9,350191E-1;1,044459E+1;2,010857E-2;9,259264E-2
25/11/2021  09:14:45,787886;9,387564E-1;1,044459E+1;1,726518E-2;1,950980E-1
25/11/2021  09:14:45,788506;9,383004E-1;1,044459E+1;9,561632E-2;3,272130E-1
25/11/2021  09:14:45,789126;9,362828E-1;1,044459E+1;1,208909E-1;4,731329E-1
25/11/2021  09:14:45,789746;9,384703E-1;1,044459E+1;6,528685E-2;6,169625E-1
25/11/2021  09:14:45,790366;9,388488E-1;1,044459E+1;3,906449E-2;7,458756E-1
25/11/2021  09:14:45,790986;9,355883E-1;1,044459E+1;7,223735E-2;8,515086E-1
25/11/2021  09:14:45,791606;9,382855E-1;1,044459E+1;1,139404E-1;9,300546E-1
25/11/2021  09:14:45,792226;9,407413E-1;1,044459E+1;3,840622E-1;9,816583E-1
25/11/2021  09:14:45,792846;9,407145E-1;1,044459E+1;1,473773E-2;1,009416E+0
25/11/2021  09:14:45,793466;9,393733E-1;1,044459E+1;1,315807E-2;1,018155E+0
25/11/2021  09:14:45,794086;9,425563E-1;1,044459E+1;4,311971E-3;1,013331E+0
25/11/2021  09:14:45,794706;9,435189E-1;1,044459E+1;4,943835E-3;1,000239E+0
25/11/2021  09:14:45,795326;9,422434E-1;1,044459E+1;3,048243E-3;9,834587E-1
25/11/2021  09:14:45,795946;9,443802E-1;1,044459E+1;3,680107E-3;9,664986E-1
25/11/2021  09:14:45,796566;9,458942E-1;1,044459E+1;3,680107E-3;9,517244E-1
25/11/2021  09:14:45,797186;9,434414E-1;1,044459E+1;3,996039E-3;9,404523E-1
25/11/2021  09:14:45,797806;9,411347E-1;1,044459E+1;3,048243E-3;9,330712E-1
25/11/2021  09:14:45,798426;9,427589E-1;1,044459E+1;3,996039E-3;9,292694E-1
25/11/2021  09:14:45,799046;9,406668E-1;1,044459E+1;3,048243E-3;9,283496E-1
25/11/2021  09:14:45,799666;9,352784E-1;1,044459E+1;3,680107E-3;9,294379E-1
25/11/2021  09:14:45,800286;9,358685E-1;1,044459E+1;3,996039E-3;9,316045E-1
25/11/2021  09:14:45,800906;9,364228E-1;1,044459E+1;3,680107E-3;9,340482E-1
25/11/2021  09:14:45,801526;9,342740E-1;1,044459E+1;3,364175E-3;9,362277E-1
25/11/2021  09:14:45,802146;9,332876E-1;1,044459E+1;3,996039E-3;9,378289E-1
25/11/2021  09:14:45,802766;9,365778E-1;1,044459E+1;7,471291E-3;9,387228E-1
25/11/2021  09:14:45,803386;9,351800E-1;1,044459E+1;1,758111E-2;9,389649E-1
25/11/2021  09:14:45,804006;9,329895E-1;1,044459E+1;1,442179E-2;9,387070E-1
25/11/2021  09:14:45,804626;9,366791E-1;1,044459E+1;2,100447E-3;9,381044E-1
