waveform;Bridge;T_env;T_cell
t0;20/12/2021  11:39:47,110496;20/12/2021  11:39:47,624687;20/12/2021  11:39:47,624687
delta t;0,000500;0,005000;0,005000

time;Bridge;T_env;T_cell
20/12/2021  11:39:47,110496;1,194535E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,110996;1,194678E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,111496;1,195009E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,111996;1,195101E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,112496;1,195783E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,112996;1,195539E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,113496;1,195941E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,113996;1,195673E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,114496;1,195512E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,114996;1,195360E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,115496;1,195387E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,115996;1,195137E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,116496;1,195608E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,116996;1,195879E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,117496;1,196225E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,117996;1,196198E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,118496;1,196874E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,118996;1,196293E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,119496;1,195748E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,119996;1,196490E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,120496;1,195527E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,120996;1,196725E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,121496;1,195655E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,121996;1,195968E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,122496;1,195605E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,122996;1,195471E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,123496;1,195023E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,123996;1,194809E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,124496;1,195569E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,124996;1,195023E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,125496;1,195938E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,125996;1,195986E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,126496;1,195563E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,126996;1,196698E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,127496;1,196484E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,127996;1,195167E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,128496;1,194517E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,128996;1,194746E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,129496;1,193891E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,129996;1,195378E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,130496;1,194526E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,130996;1,194901E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,131496;1,194448E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,131996;1,195104E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,132496;1,195381E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,132996;1,195381E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,133496;1,195557E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,133996;1,195772E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,134496;1,195074E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,134996;1,195655E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,135496;1,195271E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,135996;1,195640E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,136496;1,195426E-3;1,081470E+2;1,086208E+2
20/12/2021  11:39:47,136996;1,194889E-3;1,081470E+2;1,086208E+2
