;0;1;2;3;4;5;6;7;8
14;0;0.9407490315016611;80;0.9382410616438356;0.9388302158620689;0.9421850710344828;0.9397988124137931;0.9389978689655173;11.04728236853734
15;0;0.9407509898519382;80;0.9437158246478873;0.9388823418439717;0.939903964539007;0.9406848843971631;0.9404408617021277;11.358473421172196
16;0;0.9407529482022149;80;0.9400600117241379;0.9415848256944445;0.9398637173611111;0.9400777520833333;0.9421407652777778;11.123470522803116
17;0;0.9407549065524917;80;0.9416177831081081;0.9382932013605442;0.9391806666666667;0.9410746340136055;0.940899137414966;10.897994768962512
18;0;0.9407568649027686;80;0.9399641173333333;0.9388420234899328;0.939063855033557;0.9419835979865772;0.940832188590604;10.75268817204301
19;0;0.9407588232530455;80;0.9402606073333334;0.9408798859060402;0.9412585805369127;0.9391720657718121;0.9411186013422819;10.75268817204301
20;0;0.9407607816033223;80;0.9416136282894737;0.9393280549668874;0.9407732205298013;0.9392846205298013;0.9398843377483443;10.611205432937181
21;0;0.9407627399535992;80;0.9421939027027028;0.9391625646258503;0.9394003129251701;0.9410177020408164;0.94047568707483;10.897994768962512
22;0;0.9407646983038761;80;0.9418371354609929;0.9400759978571429;0.940800985;0.9391617135714285;0.9416501842857142;11.439029970258522
23;0;0.9407666566541528;80;0.9401936322981367;0.9419837775;0.939927749375;0.93914305375;0.940651559375;10.018032458425164
24;0;0.9407686150044297;80;0.9410295457746479;0.9389759134751773;0.9392575127659575;0.9435371028368794;0.9388117014184397;11.358473421172196
25;0;0.9407705733547066;80;0.9398708668918919;0.9414015972789116;0.9399407952380953;0.9400686482993197;0.9393221931972789;10.897994768962512
26;0;0.9407725317049834;80;0.9394048629370629;0.9422121197183099;0.938840388028169;0.9398654443661972;0.9423174218309859;11.279043537108054
27;0;0.9407744900552604;80;0.9425152089041096;0.9399837089655172;0.9390850462068966;0.941314364137931;0.9396602551724138;11.04728236853734
28;0;0.9407764484055371;80;0.9411241738255034;0.9397846195945946;0.9399988418918919;0.9405406216216217;0.9396284108108108;10.824853864472828
29;0;0.940778406755814;80;0.9402008349650349;0.9399642295774648;0.9422478232394366;0.9380564204225352;0.9394421971830986;11.279043537108054
30;1;0.9485676150729699;80;0.9478234719178082;0.9481504945111492;0.9481661536878216;0.9493206432246999;0.9504071276157805;17.123287671232877
31;1;0.9485682133120689;80;0.9535158438;0.9457755929859719;0.9514878226452905;0.951208843486974;0.9469915709418837;20.0
32;1;0.948568811551168;80;0.9480842386690648;0.9499833693693693;0.9486935207207207;0.9493475942342342;0.9479711363963964;17.985611510791365
33;1;0.948569409790267;80;0.9468964826401447;0.9495583317028985;0.9528719583333334;0.9443966961956521;0.9493864902173913;18.083182640144663
34;1;0.948570008029366;80;0.9485458207678883;0.9492077513986014;0.949471508041958;0.9469840216783216;0.9502119993006993;17.452006980802793
35;1;0.948570606268465;80;0.9492538953703703;0.9534078345083488;0.95074293283859;0.9457688309833024;0.9493701736549166;18.51851851851852
36;1;0.9485712045075639;80;0.9450904342541436;0.9514831193726937;0.9537615247232472;0.9490934601476014;0.9524106313653137;18.41620626151013
37;1;0.948571802746663;80;0.9504030388257576;0.9481863060721063;0.9479415417457305;0.9460573104364327;0.9529755320683112;18.93939393939394
38;1;0.9485724009857618;80;0.9516475689090909;0.9501089027322405;0.948832034608379;0.9485408240437159;0.9512032701275045;18.181818181818183
39;1;0.948572999224861;80;0.9453345854748604;0.9503475195895522;0.9472802934701492;0.9523429837686567;0.9478659371268657;18.621973929236496
40;1;0.94857359746396;80;0.9499420137362637;0.9466801970642201;0.9488012414678899;0.9500511623853211;0.9487330379816513;18.315018315018314
41;1;0.9485741957030589;80;0.9469973493647913;0.9488549874545454;0.9488171387272727;0.9536214754545455;0.948744464;18.148820326678766
42;1;0.948574793942158;80;0.9480675256074766;0.9497223604868914;0.9504662462546817;0.9536491059925094;0.947210829400749;18.691588785046726
43;1;0.948575392181257;80;0.9468047650450451;0.9481231348375452;0.9507727185920577;0.9520662895306858;0.9464941951263538;18.01801801801802
44;1;0.948575990420356;80;0.9484853382739212;0.9511319189849624;0.9501747979323308;0.9469836528195489;0.9488726462406015;18.76172607879925
45;1;0.948576588659455;80;0.9499747715909092;0.9496010982922201;0.9467634333965844;0.9492891335863378;0.9501719749525617;18.93939393939394
46;1;0.9485771868985539;80;0.9487830555555555;0.9490132709565218;0.9571014090434783;0.9460379537391305;0.9519263674782609;17.36111111111111
47;1;0.948577785137653;80;0.9539911093506493;0.94777066640625;0.9504622247395833;0.9506835557291667;0.9474663057291667;25.974025974025974
48;1;0.948578383376752;80;0.9465503779891304;0.9529158152588556;0.9496841046321526;0.9479971727520435;0.9486507228882834;27.17391304347826
49;1;0.9485789816158511;80;0.9405687047826087;0.9511394737991266;0.9479374192139738;0.9501419200873362;0.9396853100436682;43.47826086956522
50;1;0.94857957985495;80;0.9465568090379008;0.9487539657894737;0.9526889628654971;0.9469473695906433;0.9446239312865498;29.154518950437314
51;1;0.9485801780940489;80;0.9513515161038961;0.9483872476562499;0.9540939575520834;0.9495178526041668;0.9490628408854167;25.974025974025974
52;1;0.948580776333148;80;0.961870555144033;0.9419919842975206;0.9505677892561983;0.957262508677686;0.9455556805785125;41.15226337448559
53;1;0.9485813745722468;80;0.9399088019417475;0.9531505619512195;0.9476903970731707;0.9559079253658537;0.9427955624390244;48.543689320388346
54;1;0.948581972811346;80;0.9512501866935483;0.9459291546558705;0.9505398336032389;0.9532452259109312;0.948402568825911;40.32258064516129
55;1;0.948582571050445;80;0.9493392581460675;0.9514216738028168;0.9433718250704225;0.9480825177464789;0.9507143428169015;28.08988764044944
56;1;0.9485831692895439;80;0.9482337051546391;0.9493161749354005;0.9556197439276486;0.9484547560723514;0.9503160454780362;25.77319587628866
57;1;0.948583767528643;80;0.9537298909326425;0.9484417568831169;0.9542512080519481;0.9473034802597402;0.9503240498701299;25.906735751295336
58;1;0.948584365767742;80;0.9505474427966102;0.9536060136170214;0.9485444038297872;0.9500724408510638;0.9522411617021277;42.37288135593221
59;2;0.9595777235329936;80;0.9582321331034482;0.9588805152777777;0.96010425625;0.9596014465277778;0.9570278069444444;11.123470522803116
60;2;0.9595712113683125;80;0.9577793546666666;0.9585508449664429;0.9580025167785234;0.9616213422818792;0.9579223402684564;10.75268817204301
61;2;0.9595646992036317;80;0.95745185625;0.9596033377622377;0.9582736475524476;0.9588418363636364;0.9587876083916084;11.200716845878137
62;2;0.9595581870389507;80;0.9575868616438357;0.9581295868965517;0.959979244137931;0.9585237896551724;0.9589619372413793;11.04728236853734
63;2;0.9595516748742697;80;0.9553303244897959;0.9589246835616438;0.9603240273972603;0.9586136726027398;0.9568794164383562;10.97213078779899
64;2;0.9595451627095888;80;0.9577137020833333;0.9585847762237762;0.9591913496503497;0.956258648951049;0.9618864356643356;11.200716845878137
65;2;0.9595386505449078;80;0.9562510410958904;0.9630694248275862;0.957207168275862;0.9579194131034483;0.9608311027586207;11.04728236853734
66;2;0.9595321383802268;80;0.9616513323943662;0.9560974822695035;0.9610694659574468;0.9579299063829787;0.9597209652482269;11.358473421172196
67;2;0.959525626215546;80;0.9601645552631579;0.9599016708609271;0.9592001966887417;0.9582397324503311;0.960414380794702;10.611205432937181
68;2;0.959519114050865;80;0.9602374356164384;0.9586362703448276;0.9577466613793103;0.9592243910344828;0.9602935737931034;11.04728236853734
69;2;0.959512601886184;80;0.9579203530201342;0.9575526101351352;0.9579312837837838;0.9625226243243243;0.9579585506756757;10.824853864472828
70;2;0.9595060897215031;80;0.9572815802721089;0.959715452739726;0.9587819452054794;0.9588455047945206;0.9597514356164384;10.97213078779899
71;2;0.9594995775568221;80;0.9590209262068966;0.9574282368055556;0.96105966875;0.9594062902777778;0.9562204125;11.123470522803116
72;2;0.9594930653921411;80;0.9567781627586207;0.9567252902777778;0.9630875743055556;0.9563613631944444;0.9594968055555555;11.123470522803116
73;2;0.9594865532274603;80;0.9564439503496504;0.9595578485915492;0.9584520971830985;0.9600972957746479;0.9584787936619719;11.279043537108054
74;2;0.9594800410627792;80;0.9569404095890411;0.962096535862069;0.9574689110344827;0.9583521324137931;0.95965978;11.04728236853734
75;2;0.9594735288980984;80;0.9590974326388889;0.9587458727272727;0.9584316244755244;0.9598058447552448;0.9580370013986014;11.200716845878137
76;2;0.9594670167334175;80;0.9565390708333333;0.9573194181818182;0.9624116384615384;0.9567669615384615;0.9607852888111889;11.200716845878137
77;2;0.9594605045687364;80;0.9584934805555556;0.958772683916084;0.9581656713286714;0.9581795104895104;0.9615709902097902;11.200716845878137
78;2;0.9594539924040556;80;0.958949451369863;0.95849114;0.9599733834482759;0.9578286413793103;0.9603487903448276;11.04728236853734
79;2;0.9594474802393745;80;0.9581381806896552;0.9591028055555556;0.959823575;0.95922843125;0.9583977833333334;11.123470522803116
80;2;0.9594409680746936;80;0.958512155033557;0.9605358722972973;0.9569740263513513;0.9574692932432433;0.961779806081081;10.824853864472828
81;2;0.9594344559100125;80;0.9591983035211268;0.959214409929078;0.9568782907801419;0.9577740304964539;0.9624613120567376;11.358473421172196
82;2;0.9594279437453318;80;0.9599135080536912;0.9584075412162162;0.9572764817567567;0.9607591371621622;0.9584123594594595;10.824853864472828
83;2;0.9594214315806506;80;0.960045952027027;0.9579711272108844;0.9593514074829932;0.9592896632653062;0.9588438414965986;10.897994768962512
84;2;0.9594149194159699;80;0.9574276642384106;0.9581923953333333;0.9587174513333333;0.9594456473333334;0.9600472966666667;10.681478316599017
85;2;0.9594084072512888;80;0.96099106;0.9576211852348994;0.9593351348993289;0.9580712563758389;0.9583407020134228;10.75268817204301
86;2;0.9594018950866079;80;0.9588250944444444;0.9583439510489511;0.958575158041958;0.9602844090909091;0.9587526699300699;11.200716845878137
87;2;0.9593953829219269;80;0.9576902664383562;0.95865068;0.9590065131034483;0.9593542993103449;0.9586904331034483;11.04728236853734
88;3;0.9691125300427142;80;0.9699859352564102;0.9666104938906752;0.9700873292604502;0.9690860594855305;0.9728090864951768;32.05128205128205
89;3;0.9691139607805895;80;0.9667016615384615;0.971315768699187;0.969603087398374;0.9634847544715447;0.9699482727642277;40.48582995951417
90;3;0.969115391518465;80;0.9641813902912622;0.9739937081168831;0.964043261038961;0.972506226948052;0.9683459571428572;32.362459546925564
91;3;0.9691168222563404;80;0.972736162;0.9720014246231156;0.9683785683417085;0.9731396502512563;0.9677136778894472;50.0
92;3;0.9691182529942158;80;0.9627405921052632;0.9682680595307918;0.9767099313782992;0.9629257774193548;0.969948404398827;29.239766081871345
93;3;0.9691196837320912;80;0.9611975429268292;0.9568049897058823;0.9814119779411765;0.9668785843137254;0.9702732602941176;48.78048780487805
94;3;0.9691211144699667;80;0.9662694390000001;0.9699932688442211;0.9736248643216081;0.9652859753768843;0.9725073753768845;50.0
95;3;0.9691225452078421;80;0.9749856134986226;0.9682515080110498;0.9706399013812155;0.9707001417127072;0.9713288682320442;27.548209366391184
96;3;0.9691239759457176;80;0.9637106757009346;0.9786755149999999;0.9637023390624999;0.9725635121874999;0.96949629625;31.15264797507788
97;3;0.9691254066835929;80;0.9744491856589147;0.9745434455252918;0.9726106252918287;0.9733046906614785;0.9593208591439689;38.75968992248062
98;3;0.9691268374214684;80;0.9727312868131868;0.9636551952205882;0.9732854158088236;0.9803289397058823;0.9659267577205882;36.63003663003663
99;3;0.9691282681593438;80;0.9719591417553192;0.9652813802666667;0.9738248229333333;0.9689964002666667;0.9714198170666667;26.595744680851062
100;3;0.9691296988972192;80;0.9780429975728155;0.9645693331707318;0.9756115443902439;0.9712146507317073;0.9656826014634146;48.543689320388346
101;3;0.9691311296350946;80;0.9672903087323943;0.9741904372881356;0.9706261980225989;0.9662476259887006;0.9692146426553672;28.16901408450704
102;3;0.96913256037297;80;0.9675490117346939;0.9691440491048593;0.9651655854219949;0.971611164450128;0.9671030373401533;25.510204081632654
103;3;0.9691339911108454;80;0.9883581395000001;0.9629663613065327;0.9753639577889448;0.9710981236180904;0.9692188246231156;50.0
104;3;0.9691354218487208;80;0.9806765619718311;0.9755496297169812;0.9665933099056604;0.9683921382075472;0.962237433018868;46.948356807511736
105;3;0.9691368525865963;80;0.9686850346994536;0.9629524002739726;0.9760904169863014;0.9677742808219179;0.9690015068493151;27.3224043715847
106;3;0.9691382833244717;80;0.968304883;0.9655727422110553;0.9758645135678392;0.9677437085427136;0.9747672231155778;50.0
107;3;0.9691397140623471;80;0.9720637996763754;0.9707193766233766;0.9790869844155843;0.9572827198051947;0.9694950909090909;32.362459546925564
108;3;0.9691411448002225;80;1.0068921785;0.9595592472361809;0.9608893653266332;0.9633758894472362;0.9792208396984924;50.0
109;3;0.9691425755380979;80;0.965807315503876;0.9659385354085603;0.975053059922179;0.9623966077821011;0.9721666645914397;38.75968992248062
110;3;0.9691440062759733;80;0.9573357887372014;0.9675406284246575;0.9765234325342466;0.970403172260274;0.9663826554794521;34.129692832764505
111;3;0.9691454370138487;80;0.9609165632786885;0.9682879111842105;0.9813652111842106;0.9631194351973684;0.976658803618421;32.78688524590164
112;3;0.9691468677517241;80;0.9782217264264265;0.9621450822289157;0.9699301623493977;0.9620829319277109;0.979556426807229;30.030030030030026
113;3;0.9691482984895996;80;0.9698193598214285;0.9596794273542602;0.9736603049327354;0.9763390188340807;0.9689741255605382;44.642857142857146
114;3;0.9691497292274749;80;0.9599521667597765;0.9879408173669468;0.9598584899159663;0.9742609949579832;0.9687440585434174;27.932960893854748
115;3;0.9691511599653504;80;0.9815884063492063;0.9729628337579618;0.9611786643312102;0.9735355866242038;0.9654184343949045;31.746031746031747
116;3;0.9691525907032258;80;0.9922290502325583;0.9710411336448598;0.9741127116822429;0.9692407000000001;0.9619791369158879;46.51162790697674
117;4;0.9789375383221484;80;0.9767594812080537;0.9801785081081081;0.9805639331081081;0.9764439263513514;0.9777412689189189;10.824853864472828
118;4;0.9789406705479511;80;0.9781339706666666;0.9807690422818792;0.9758515919463088;0.9784596463087248;0.9781759033557047;10.75268817204301
119;4;0.978943802773754;80;0.9777154062937063;0.9786271161971831;0.9777755971830986;0.9766542028169014;0.9820730246478874;11.279043537108054
120;4;0.978946934999557;80;0.9779912074829932;0.9793629328767123;0.980070291780822;0.9789374219178082;0.9772247123287672;10.97213078779899
121;4;0.9789500672253599;80;0.9765267324137931;0.9783801083333333;0.9787895659722222;0.9798790708333334;0.9769776756944445;11.123470522803116
122;4;0.9789531994511627;80;0.9737375724137931;0.9771172361111111;0.9827121638888889;0.9751234826388889;0.97988095625;11.123470522803116
123;4;0.9789563316769656;80;0.9755434293333334;0.9785896053691275;0.9804929832214765;0.9770951201342282;0.9797570469798658;10.75268817204301
124;4;0.9789594639027686;80;0.9796663783783783;0.9777032428571428;0.9776089238095238;0.9774258380952381;0.978652281632653;10.897994768962512
125;4;0.9789625961285713;80;0.9753118367346939;0.9799043787671233;0.9799415678082192;0.9770928643835617;0.9770723335616438;10.97213078779899
126;4;0.9789657283543742;80;0.977372548;0.9779036201342282;0.9791733657718121;0.9774604302013423;0.9795697268456376;10.75268817204301
127;4;0.9789688605801772;80;0.9754829039735099;0.981459396;0.979075314;0.9789657353333333;0.9763910486666667;10.681478316599017
128;4;0.9789719928059799;80;0.9797677006756756;0.9772140734693877;0.9777567040816326;0.9777621081632654;0.9788170850340137;10.897994768962512
129;4;0.9789751250317829;80;0.9759605705479452;0.9777078193103448;0.9780052082758621;0.9800832206896551;0.976868088275862;11.04728236853734
130;4;0.9789782572575858;80;0.9784206209790209;0.977247573943662;0.9783438922535211;0.9799495873239437;0.9761848169014085;11.279043537108054
131;4;0.9789813894833888;80;0.9767088238095238;0.977917443150685;0.9775195308219178;0.9809822643835616;0.978112891780822;10.97213078779899
132;4;0.9789845217091915;80;0.9756580872483221;0.9779402722972973;0.9822006162162162;0.9767270641891892;0.9778041472972973;10.824853864472828
133;4;0.9789876539349944;80;0.9773010153333334;0.9787551939597315;0.9797464872483221;0.9797285261744967;0.9775043583892618;10.75268817204301
134;4;0.9789907861607974;80;0.9787325311258278;0.9787446773333334;0.977138256;0.9807482093333333;0.9786100186666666;10.681478316599017
135;4;0.9789939183866001;80;0.976236963576159;0.9790049713333333;0.97860633;0.9777254746666667;0.9805811106666666;10.681478316599017
136;4;0.978997050612403;80;0.9736579006849315;0.9794426524137931;0.9807704986206897;0.9782366227586207;0.9772710020689656;11.04728236853734
137;4;0.979000182838206;80;0.9752042422818792;0.9806809263513514;0.9769354824324324;0.9788477655405405;0.9793389662162162;10.824853864472828
138;4;0.9790033150640087;80;0.979504582;0.9780265812080536;0.9786229496644295;0.976962355704698;0.9781037073825504;10.75268817204301
139;4;0.9790064472898117;80;0.9755742479452055;0.9794840144827586;0.9778964924137931;0.9816630544827586;0.9763547993103449;11.04728236853734
140;4;0.9790095795156146;80;0.9749796109589041;0.9807031468965517;0.9788551986206897;0.9793950027586207;0.9784260234482759;11.04728236853734
141;4;0.9790127117414176;80;0.97717859602649;0.980662322;0.9780673546666666;0.9788968146666667;0.977052438;10.681478316599017
142;4;0.9790158439672203;80;0.9766700493055556;0.978326906993007;0.9802562888111889;0.9788584608391608;0.9763156874125875;11.200716845878137
143;4;0.9790189761930232;80;0.9749795863013698;0.9808271779310345;0.9794690013793104;0.9769313110344827;0.9791262068965517;11.04728236853734
144;4;0.979022108418826;80;0.9790302006993007;0.9764513;0.9778389943661971;0.9835724971830986;0.974812061971831;11.279043537108054
145;4;0.9790252406446289;80;0.9775963278911565;0.9778645486301369;0.9777182657534247;0.9788402561643835;0.9784637506849315;10.97213078779899
146;4;0.9790283728704319;80;0.9798300103448276;0.9791798625;0.9754299777777777;0.9812375923611111;0.9769556173611111;11.123470522803116
147;5;0.9961067774467884;80;0.9949457516556292;0.9953692613333334;0.9970232153333334;0.993868504;0.996884224;10.681478316599017
148;5;0.9961069150015505;80;0.9938456748251748;0.9948769281690141;0.996759761971831;0.9955960436619719;0.9951727683098591;11.279043537108054
149;5;0.9961070525563124;80;0.9924656684931507;0.9980618048275862;0.9955970027586207;0.9963486475862069;0.9954623289655172;11.04728236853734
150;5;0.9961071901110742;80;0.9922506890410959;0.9991985779310345;0.9941409055172413;0.9927773972413793;0.9973695703448275;11.04728236853734
151;5;0.9961073276658361;80;0.9935613619047619;0.9946219917808219;0.9965433363013698;0.9970809232876713;0.9934454150684932;10.97213078779899
152;5;0.9961074652205979;80;0.9958182701388889;0.9933930041958042;0.9960564377622377;0.9971991482517483;0.9937730958041958;11.200716845878137
153;5;0.99610760277536;80;0.99511279;0.995728977852349;0.9936911751677853;0.9948957946308725;0.9983960919463087;10.75268817204301
154;5;0.9961077403301218;80;0.9937442075862069;0.9971160534722222;0.99308534375;0.9939655090277778;0.9981745222222222;11.123470522803116
155;5;0.9961078778848836;80;0.9943623875;0.9988861947019868;0.9941650132450331;0.995493957615894;0.9951825046357616;10.611205432937181
156;5;0.9961080154396456;80;0.9940162732876713;0.9959073951724138;0.9957832406896552;0.9958871151724138;0.9958475544827586;11.04728236853734
157;5;0.9961081529944076;80;0.9924961027777778;0.9958659209790209;0.9965321923076923;0.9970814447552447;0.9938477286713286;11.200716845878137
158;5;0.9961082905491695;80;0.9907677020408163;1.0002861616438357;0.994698745890411;0.9966488198630137;0.9958760219178082;10.97213078779899
159;5;0.9961084281039311;80;0.9926316548611112;0.9956448223776224;0.9973574867132867;0.9946946230769231;0.9944579972027972;11.200716845878137
160;5;0.9961085656586932;80;0.9945345589041096;0.9964797282758621;0.9943815510344828;0.9963029882758621;0.9984570744827587;11.04728236853734
161;5;0.996108703213455;80;0.9948580372413793;0.9956000618055556;0.9964187118055555;0.9961672263888889;0.99484018125;11.123470522803116
162;5;0.996108840768217;80;0.9922501523809524;0.9960831712328767;0.9975880712328767;0.9966217609589041;0.9934873191780822;10.97213078779899
163;5;0.9961089783229787;80;0.9940558965517241;0.9955488270833334;0.9987177506944445;0.9944632451388888;0.9949400555555555;11.123470522803116
164;5;0.9961091158777408;80;0.9934007523809524;0.999902743150685;0.9928418883561644;0.9963806952054794;0.9957909643835616;10.97213078779899
165;5;0.9961092534325027;80;0.9952002066666666;0.9963495704697987;0.9957359630872483;0.9940271288590604;0.9952241825503355;10.75268817204301
166;5;0.9961093909872647;80;0.9926770884353742;0.9973431294520548;0.995709748630137;0.9931215205479452;0.995013244520548;10.97213078779899
167;5;0.9961095285420266;80;0.9919703944444445;0.9952728559440559;0.9971053202797203;0.9958123153846153;0.9963338265734266;11.200716845878137
168;5;0.9961096660967884;80;0.9964850433566433;0.9925482767605633;0.998191685915493;0.9965491028169015;0.9945694366197183;11.279043537108054
169;5;0.9961098036515502;80;0.9919353299319728;0.9988216171232877;0.9966772520547945;0.9944179684931507;0.9969888171232877;10.97213078779899
170;5;0.9961099412063121;80;0.9941164075862069;0.9974431388888889;0.9957767277777778;0.9927706305555556;0.9955022159722222;11.123470522803116
171;5;0.9961100787610742;80;0.9942975534246575;0.9966157448275862;0.9949780137931035;0.9944223172413793;0.9980102751724138;11.04728236853734
172;5;0.9961102163158361;80;0.9926208377622378;0.9981852436619718;0.9960265352112676;0.9944364838028169;0.994056373943662;11.279043537108054
173;5;0.9961103538705979;80;0.9952245753521127;0.9955881333333333;0.9950310631205673;0.9983893319148937;0.9938322269503546;11.358473421172196
174;5;0.9961104914253598;80;0.9959808617021276;0.995854425;0.9941521564285715;0.9965179107142857;0.9940280821428571;11.439029970258522
175;5;0.9961106289801218;80;0.9966712613333333;0.995323288590604;0.9965695583892618;0.9940667845637584;0.9953941342281879;10.75268817204301
176;5;0.9961107665348836;80;0.993795758;0.9945025946308725;0.9946207979865772;0.9973772718120806;0.9962006080536913;10.75268817204301
177;6;1.0111979409723146;80;1.0099215132450332;1.010359526;1.010299352;1.0122749866666667;1.0116813173333332;10.681478316599017
178;6;1.0112003814130675;80;1.009449462;1.0109775295302013;1.0095997389261746;1.008460489261745;1.0125724302013424;10.75268817204301
179;6;1.0112028218538205;80;1.0082274773972604;1.0119554165517242;1.007152524137931;1.0101614455172414;1.0136616820689655;11.04728236853734
180;6;1.0112052622945737;80;1.006740558219178;1.0102125013793104;1.0107406503448275;1.0117338531034483;1.0105731027586207;11.04728236853734
181;6;1.0112077027353266;80;1.008865974829932;1.0105116636986302;1.008923245890411;1.0128393678082193;1.0090601965753425;10.97213078779899
182;6;1.0112101431760798;80;1.0110558112676056;1.0084180226950354;1.0119528992907803;1.0113560510638298;1.0096412212765957;11.358473421172196
183;6;1.0112125836168326;80;1.0046754895104895;1.0156352838028169;1.0082224035211267;1.012135466197183;1.0096763246478873;11.279043537108054
184;6;1.0112150240575857;80;1.0063290907801419;1.0112938378571428;1.0101338742857142;1.0120271428571428;1.0099963171428572;11.439029970258522
185;6;1.0112174644983387;80;1.008931735460993;1.0085885407142856;1.0137879778571428;1.00871768;1.0128082864285715;11.439029970258522
186;6;1.011219904939092;80;1.0107593881118881;1.0096666366197182;1.009766416197183;1.0119416528169014;1.0087443697183098;11.279043537108054
187;6;1.011222345379845;80;1.0065184438356165;1.0117429220689655;1.0102743937931034;1.0131752489655172;1.008109504137931;11.04728236853734
188;6;1.011224785820598;80;1.0070984276595745;1.010761747857143;1.0127649307142856;1.0096063092857144;1.0092509971428572;11.439029970258522
189;6;1.011227226261351;80;1.005184931972789;1.0156616691780822;1.0083361835616438;1.0108974520547944;1.0117604691780822;10.97213078779899
190;6;1.0112296667021041;80;1.0082745702702702;1.0112396074829932;1.012613050340136;1.0113438489795918;1.00878141292517;10.897994768962512
191;6;1.0112321071428572;80;1.0079343896551725;1.0111851909722223;1.0087425145833333;1.0120957423611112;1.0117422993055556;11.123470522803116
192;6;1.0112345475836102;80;1.008267820945946;1.0102701557823128;1.010141869387755;1.0119445986394557;1.0087916122448979;10.897994768962512
193;6;1.0112369880243632;80;1.0096886671052632;1.0131413490066226;1.0076451390728476;1.0114373675496688;1.0089049754966888;10.611205432937181
194;6;1.0112394284651163;80;1.0070328095238095;1.0117216739726027;1.0099540547945205;1.0105057301369864;1.0131996910958905;10.97213078779899
195;6;1.0112418689058693;80;1.0058670409722221;1.0107762643356644;1.011565767132867;1.0101797482517483;1.0096071601398602;11.200716845878137
196;6;1.0112443093466223;80;1.0087665465753424;1.0119021793103449;1.00975452;1.0098723910344827;1.0128964655172414;11.04728236853734
197;6;1.0112467497873754;80;1.0059052832167832;1.0098376964788733;1.0132571943661972;1.009741095774648;1.0119151253521126;11.279043537108054
198;6;1.0112491902281284;80;1.0063809760273972;1.010111588275862;1.0112716579310346;1.0117492779310344;1.0119145634482758;11.04728236853734
199;6;1.0112516306688817;80;1.0074090351351352;1.0105792721088436;1.0101133653061225;1.010762012244898;1.0119675231292518;10.897994768962512
200;6;1.0112540711096345;80;1.0063182643356643;1.0126899802816902;1.0107568669014084;1.012014492253521;1.0089767950704225;11.279043537108054
201;6;1.0112565115503875;80;1.0084547903448275;1.0096999861111111;1.0103183333333334;1.0108845166666667;1.0112202909722223;11.123470522803116
202;6;1.0112589519911406;80;1.0073418202797202;1.0117825035211268;1.0122709485915493;1.0103350809859155;1.0088200964788732;11.279043537108054
203;6;1.0112613924318936;80;1.0094463493055557;1.0098205937062936;1.0100459314685315;1.0117320111888113;1.0098286272727273;11.200716845878137
204;6;1.0112638328726469;80;1.0091569184931506;1.011260456551724;1.0093188986206896;1.0081788917241379;1.0105358331034482;11.04728236853734
205;6;1.0112662733133997;80;1.0110291448979591;1.009267904109589;1.0102259342465754;1.0131084650684932;1.008609262328767;10.97213078779899
206;6;1.011268713754153;80;1.007482372027972;1.011737173943662;1.0091295204225352;1.0127355169014085;1.0097895950704225;11.279043537108054
207;7;1.035716304900905;80;1.0349236102739725;1.0335410048275862;1.0348801806896553;1.0362635096551724;1.0351798351724137;11.04728236853734
208;7;1.0357173198682552;80;1.0377038195804196;1.031072376056338;1.0347252992957747;1.0380386992957746;1.0329286007042253;11.279043537108054
