waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	20/12/2021  12:35:16,155802	20/12/2021  12:35:16,155802	20/12/2021  12:35:16,155802	20/12/2021  12:35:16,155802	20/12/2021  12:35:13,395387	20/12/2021  12:35:13,395387
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
20/12/2021  12:35:16,155802	9,365867E-4	1,321516E-1	1,395309E-1	2,729822E-8	1,082168E+2	1,087235E+2
20/12/2021  12:35:16,155902	9,353171E-4	8,309024E-2	1,028828E-1	1,876207E-7		
20/12/2021  12:35:16,156002	9,339015E-4	1,006121E-1	9,751191E-2	6,549400E-7		
20/12/2021  12:35:16,156102	9,321968E-4	1,280100E-1	1,328963E-1	1,607344E-6		
20/12/2021  12:35:16,156202	9,311179E-4	1,283286E-1	1,398468E-1	3,197782E-6		
20/12/2021  12:35:16,156302	9,303400E-4	1,254614E-1	1,272095E-1	5,555799E-6		
20/12/2021  12:35:16,156402	9,287962E-4	1,356559E-1	1,126766E-1	8,789231E-6		
20/12/2021  12:35:16,156502	9,272137E-4	1,311958E-1	1,363715E-1	1,298575E-5		
20/12/2021  12:35:16,156602	9,249457E-4	1,041165E-1	1,044624E-1	1,821429E-5		
20/12/2021  12:35:16,156702	9,234645E-4	1,267357E-1	1,319485E-1	2,452647E-5		
20/12/2021  12:35:16,156802	9,221710E-4	1,636910E-1	2,001898E-1	3,195802E-5		
20/12/2021  12:35:16,156902	9,207613E-4	1,356559E-1	1,366875E-1	4,053019E-5		
20/12/2021  12:35:16,157002	9,194321E-4	1,318330E-1	1,344760E-1	5,025106E-5		
20/12/2021  12:35:16,157102	9,177125E-4	1,410718E-1	1,382671E-1	6,111679E-5		
20/12/2021  12:35:16,157202	9,171820E-4	1,385232E-1	1,426902E-1	7,311276E-5		
20/12/2021  12:35:16,157302	9,160555E-4	1,439390E-1	1,294210E-1	8,621478E-5		
