waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;20/12/2021  12:35:07,354938;20/12/2021  12:35:07,354938;20/12/2021  12:35:07,354938;20/12/2021  12:35:07,354938;20/12/2021  12:35:04,225826;20/12/2021  12:35:04,225826
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
20/12/2021  12:35:07,354938;9,461684E-4;2,041506E-1;2,099837E-1;2,757749E-8;1,081954E+2;1,087169E+2
20/12/2021  12:35:07,355038;9,458465E-4;1,662396E-1;1,272095E-1;1,895681E-7;;
20/12/2021  12:35:07,355138;9,456796E-4;1,576380E-1;1,723878E-1;6,618697E-7;;
20/12/2021  12:35:07,355238;9,467347E-4;1,719741E-1;1,565912E-1;1,624794E-6;;
20/12/2021  12:35:07,355338;9,474321E-4;1,605052E-1;1,534319E-1;3,233639E-6;;
20/12/2021  12:35:07,355438;9,479178E-4;1,397975E-1;1,366875E-1;5,620429E-6;;
20/12/2021  12:35:07,355538;9,488060E-4;1,388417E-1;1,360556E-1;8,895520E-6;;
20/12/2021  12:35:07,355638;9,482367E-4;1,095324E-1;1,259458E-1;1,314910E-5;;
20/12/2021  12:35:07,355738;9,472473E-4;1,401161E-1;1,341600E-1;1,845260E-5;;
20/12/2021  12:35:07,355838;9,463949E-4;1,171783E-1;1,231024E-1;2,485995E-5;;
20/12/2021  12:35:07,355938;9,466006E-4;1,350188E-1;1,297370E-1;3,240900E-5;;
20/12/2021  12:35:07,356038;9,462340E-4;1,069837E-1;9,435259E-2;4,112292E-5;;
20/12/2021  12:35:07,356138;9,455366E-4;1,433019E-1;1,423743E-1;5,101157E-5;;
20/12/2021  12:35:07,356238;9,451581E-4;1,276914E-1;1,300529E-1;6,207264E-5;;
20/12/2021  12:35:07,356338;9,450478E-4;1,292843E-1;1,268936E-1;7,429285E-5;;
20/12/2021  12:35:07,356438;9,434623E-4;1,229127E-1;1,439539E-1;8,764907E-5;;
20/12/2021  12:35:07,356538;9,422135E-4;1,525407E-1;1,543797E-1;1,021093E-4;;
20/12/2021  12:35:07,356638;9,416056E-4;1,187712E-1;1,218387E-1;1,176336E-4;;
20/12/2021  12:35:07,356738;9,416682E-4;1,085766E-1;1,332122E-1;1,341751E-4;;
20/12/2021  12:35:07,356838;9,414893E-4;1,165411E-1;1,139404E-1;1,516813E-4;;
20/12/2021  12:35:07,356938;9,414774E-4;1,088952E-1;8,108345E-2;1,700944E-4;;
20/12/2021  12:35:07,357038;9,411228E-4;1,809992E-2;7,571260E-2;1,893528E-4;;
20/12/2021  12:35:07,357138;9,403866E-4;1,650702E-2;5,802041E-2;2,093913E-4;;
20/12/2021  12:35:07,357238;9,401512E-4;1,203641E-1;1,170997E-1;2,301420E-4;;
20/12/2021  12:35:07,357338;9,393346E-4;1,397975E-1;1,407946E-1;2,515348E-4;;
20/12/2021  12:35:07,357438;9,395909E-4;1,152668E-1;1,689125E-1;2,734981E-4;;
20/12/2021  12:35:07,357538;9,395432E-4;1,267357E-1;1,306848E-1;2,959594E-4;;
20/12/2021  12:35:07,357638;9,384345E-4;1,382046E-1;1,411105E-1;3,188459E-4;;
20/12/2021  12:35:07,357738;9,378742E-4;1,778134E-2;1,821298E-2;3,420848E-4;;
20/12/2021  12:35:07,357838;9,369086E-4;3,126658E-3;6,839427E-3;3,656038E-4;;
20/12/2021  12:35:07,357938;9,365659E-4;1,215178E-3;3,364175E-3;3,893314E-4;;
20/12/2021  12:35:07,358038;9,351741E-4;1,852338E-3;3,996039E-3;4,131973E-4;;
20/12/2021  12:35:07,358138;9,343664E-4;6,631038E-3;8,735019E-3;4,371326E-4;;
20/12/2021  12:35:07,358238;9,332220E-4;9,498258E-3;1,063061E-2;4,610706E-4;;
20/12/2021  12:35:07,358338;9,329746E-4;8,965980E-4;3,364175E-3;4,849462E-4;;
20/12/2021  12:35:07,358438;9,319315E-4;6,312458E-3;8,735019E-3;5,086969E-4;;
20/12/2021  12:35:07,358538;9,307275E-4;2,170918E-3;4,311971E-3;5,322629E-4;;
20/12/2021  12:35:07,358638;9,301910E-4;8,861098E-3;1,031468E-2;5,555869E-4;;
20/12/2021  12:35:07,358738;9,288648E-4;2,489498E-3;3,680107E-3;5,786146E-4;;
20/12/2021  12:35:07,358838;9,274283E-4;1,533758E-3;3,680107E-3;6,012945E-4;;
20/12/2021  12:35:07,358938;9,268620E-4;2,489498E-3;4,311971E-3;6,235784E-4;;
20/12/2021  12:35:07,359038;9,263136E-4;4,400978E-3;6,839427E-3;6,454212E-4;;
20/12/2021  12:35:07,359138;9,253719E-4;1,215178E-3;3,364175E-3;6,667808E-4;;
