waveform;Bridge;FTC1;FTC2;Bridge (Filtered)
t0;19/11/2021  10:56:41,940549;19/11/2021  10:56:41,940549;19/11/2021  10:56:41,940549;19/11/2021  10:56:41,940549
delta t;0,000620;0,000620;0,000620;0,000620

time;Bridge;FTC1;FTC2;Bridge (Filtered)
19/11/2021  10:56:41,940549;9,285399E-1;2,003277E-1;2,137749E-1;4,816872E-3
19/11/2021  10:56:41,941169;9,245493E-1;1,471248E-1;1,430061E-1;2,996601E-2
19/11/2021  10:56:41,941789;9,240754E-1;1,101695E-1;9,909157E-2;9,201669E-2
19/11/2021  10:56:41,942409;9,231426E-1;1,503106E-1;1,556434E-1;1,937026E-1
19/11/2021  10:56:41,943029;9,233840E-1;1,190898E-1;1,256299E-1;3,244947E-1
19/11/2021  10:56:41,943649;9,258070E-1;8,659462E-2;8,645429E-2;4,686394E-1
19/11/2021  10:56:41,944269;9,239354E-1;1,085766E-1;1,202590E-1;6,104588E-1
19/11/2021  10:56:41,944889;9,284237E-1;5,728526E-2;5,138584E-2;7,373849E-1
19/11/2021  10:56:41,945509;9,287396E-1;1,184526E-1;1,218387E-1;8,412922E-1
19/11/2021  10:56:41,946129;9,303460E-1;1,407532E-1;1,291051E-1;9,185976E-1
19/11/2021  10:56:41,946749;9,355228E-1;1,289658E-1;1,376353E-1;9,695816E-1
19/11/2021  10:56:41,947369;9,375017E-1;1,216384E-1;1,272095E-1;9,973645E-1
19/11/2021  10:56:41,947989;9,403062E-1;2,745568E-1;2,314671E-1;1,006751E+0
19/11/2021  10:56:41,948609;9,434563E-1;1,560451E-1;1,518522E-1;1,003151E+0
19/11/2021  10:56:41,949229;9,475781E-1;3,886085E-1;3,436229E-1;9,917703E-1
19/11/2021  10:56:41,949849;9,500964E-1;1,299215E-1;1,262617E-1;9,770725E-1
19/11/2021  10:56:41,950469;9,522721E-1;1,308772E-1;1,310007E-1;9,624658E-1
19/11/2021  10:56:41,951089;9,553269E-1;1,321516E-1;1,294210E-1;9,502049E-1
19/11/2021  10:56:41,951709;9,554610E-1;1,022050E-1;1,145722E-1;9,414782E-1
19/11/2021  10:56:41,952329;9,558037E-1;1,018865E-1;1,313166E-1;9,365829E-1
19/11/2021  10:56:41,952949;9,585367E-1;1,681511E-1;2,027173E-1;9,351687E-1
19/11/2021  10:56:41,953569;9,582297E-1;1,843987E-1;1,575390E-1;9,365214E-1
19/11/2021  10:56:41,954189;9,594069E-1;1,585937E-1;1,395309E-1;9,397798E-1
19/11/2021  10:56:41,954809;9,592698E-1;1,523270E-2;1,663332E-2;9,440812E-1
19/11/2021  10:56:41,955429;9,600536E-1;1,204690E-2;1,284213E-2;9,486743E-1
19/11/2021  10:56:41,956049;9,592609E-1;8,542518E-3;1,063061E-2;9,529821E-1
19/11/2021  10:56:41,956669;9,588138E-1;1,045400E-2;1,126247E-2;9,566136E-1
19/11/2021  10:56:41,957289;9,609269E-1;4,082398E-3;6,523495E-3;9,593634E-1
19/11/2021  10:56:41,957909;9,605424E-1;1,215178E-3;3,680107E-3;9,612108E-1
19/11/2021  10:56:41,958529;9,567038E-1;1,140974E-2;1,410586E-2;9,622452E-1
19/11/2021  10:56:41,959149;9,508236E-1;1,302401E-1;1,392149E-1;9,625337E-1
19/11/2021  10:56:41,959769;9,441805E-1;1,229127E-1;1,388990E-1;9,620484E-1
19/11/2021  10:56:41,960389;9,396237E-1;2,532120E-1;2,488433E-1;9,607051E-1
19/11/2021  10:56:41,961009;9,324084E-1;1,299215E-1;1,249980E-1;9,584416E-1
19/11/2021  10:56:41,961629;9,247907E-1;1,200455E-1;1,486929E-1;9,552407E-1
19/11/2021  10:56:41,962249;9,208090E-1;5,441804E-2;8,139938E-2;9,511300E-1
19/11/2021  10:56:41,962869;9,157366E-1;6,047106E-2;5,012211E-2;9,462209E-1
19/11/2021  10:56:41,963489;9,152448E-1;1,216384E-1;1,310007E-1;9,407364E-1
19/11/2021  10:56:41,964109;9,127086E-1;1,044459E+1;1,885003E-1;9,349947E-1
19/11/2021  10:56:41,964729;9,113943E-1;1,044459E+1;8,992954E-2;9,293478E-1
19/11/2021  10:56:41,965349;9,101872E-1;1,044459E+1;9,119327E-2;9,241039E-1
19/11/2021  10:56:41,965969;9,085064E-1;1,044459E+1;1,913437E-1;9,194839E-1
19/11/2021  10:56:41,966589;9,075735E-1;1,044459E+1;8,992954E-2;9,156055E-1
19/11/2021  10:56:41,967209;9,065245E-1;1,044459E+1;3,685297E-2;9,124902E-1
19/11/2021  10:56:41,967829;9,081606E-1;1,044459E+1;1,789705E-2;9,101015E-1
19/11/2021  10:56:41,968449;9,114360E-1;1,044459E+1;2,042450E-2;9,084054E-1
19/11/2021  10:56:41,969069;9,178854E-1;1,044459E+1;5,259767E-3;9,074297E-1
19/11/2021  10:56:41,969689;9,228476E-1;1,044459E+1;4,311971E-3;9,072767E-1
19/11/2021  10:56:41,970309;9,316603E-1;1,044459E+1;5,259767E-3;9,080838E-1
19/11/2021  10:56:41,970929;9,373437E-1;1,044459E+1;9,050951E-3;9,099754E-1
19/11/2021  10:56:41,971549;9,440762E-1;1,044459E+1;4,943835E-3;9,130105E-1
19/11/2021  10:56:41,972169;9,505614E-1;1,044459E+1;3,048243E-3;9,171456E-1
19/11/2021  10:56:41,972789;9,575055E-1;1,044459E+1;3,364175E-3;9,222522E-1
19/11/2021  10:56:41,973409;9,599910E-1;1,044459E+1;3,996039E-3;9,281321E-1
19/11/2021  10:56:41,974029;9,605513E-1;1,044459E+1;5,575699E-3;9,344876E-1
19/11/2021  10:56:41,974649;9,611832E-1;1,044459E+1;4,627903E-3;9,409155E-1
19/11/2021  10:56:41,975269;9,613679E-1;1,044459E+1;7,155359E-3;9,469836E-1
19/11/2021  10:56:41,975889;9,618031E-1;1,044459E+1;3,680107E-3;9,523291E-1
19/11/2021  10:56:41,976509;9,600149E-1;1,044459E+1;1,094654E-2;9,567050E-1
19/11/2021  10:56:41,977129;9,588615E-1;1,044459E+1;3,680107E-3;9,599749E-1
19/11/2021  10:56:41,977749;9,544328E-1;1,044459E+1;3,680107E-3;9,620839E-1
19/11/2021  10:56:41,978369;9,525671E-1;1,044459E+1;3,996039E-3;9,630338E-1
19/11/2021  10:56:41,978989;9,475781E-1;1,044459E+1;6,433905E-2;9,628759E-1
19/11/2021  10:56:41,979609;9,392571E-1;1,044459E+1;-1,653954E-2;9,616774E-1
19/11/2021  10:56:41,980229;9,344916E-1;1,044459E+1;2,579535E-2;9,594746E-1
19/11/2021  10:56:41,980849;9,265849E-1;1,044459E+1;8,735019E-3;9,562953E-1
19/11/2021  10:56:41,981469;9,237625E-1;1,044459E+1;2,895467E-2;9,522142E-1
19/11/2021  10:56:41,982089;9,202756E-1;1,044459E+1;2,769094E-2;9,473960E-1
19/11/2021  10:56:41,982709;9,137278E-1;1,044459E+1;3,527331E-2;9,420825E-1
19/11/2021  10:56:41,983329;9,082888E-1;1,044459E+1;1,631739E-2;9,364994E-1
19/11/2021  10:56:41,983949;9,046439E-1;1,044459E+1;1,000394E-1;9,308091E-1
19/11/2021  10:56:41,984569;9,020331E-1;1,044459E+1;1,518522E-1;9,251531E-1
19/11/2021  10:56:41,985189;8,996847E-1;1,044459E+1;-4,534125E-3;9,196868E-1
19/11/2021  10:56:41,985809;9,003284E-1;1,044459E+1;1,224705E-1;9,145790E-1
19/11/2021  10:56:41,986429;9,034160E-1;1,044459E+1;1,284732E-1;9,100268E-1
19/11/2021  10:56:41,987049;9,096538E-1;1,044459E+1;1,351078E-1;9,062820E-1
19/11/2021  10:56:41,987669;9,139663E-1;1,044459E+1;3,432551E-2;9,036326E-1
19/11/2021  10:56:41,988289;9,214945E-1;1,044459E+1;2,737501E-2;9,023317E-1
19/11/2021  10:56:41,988909;9,264567E-1;1,044459E+1;1,758111E-2;9,025354E-1
19/11/2021  10:56:41,989529;9,287903E-1;1,044459E+1;9,998747E-3;9,042501E-1
19/11/2021  10:56:41,990149;9,374779E-1;1,044459E+1;1,063061E-2;9,073187E-1
19/11/2021  10:56:41,990769;9,483172E-1;1,044459E+1;2,389975E-2;9,115390E-1
19/11/2021  10:56:41,991389;9,578780E-1;1,044459E+1;3,680107E-3;9,167907E-1
19/11/2021  10:56:41,992009;9,638386E-1;1,044459E+1;1,189434E-2;9,229988E-1
19/11/2021  10:56:41,992629;9,709854E-1;1,044459E+1;1,600145E-2;9,300250E-1
19/11/2021  10:56:41,993249;9,750773E-1;1,044459E+1;7,471291E-3;9,376343E-1
19/11/2021  10:56:41,993869;9,797832E-1;1,044459E+1;1,473773E-2;9,455232E-1
19/11/2021  10:56:41,994489;9,845278E-1;1,044459E+1;1,347400E-2;9,533715E-1
19/11/2021  10:56:41,995109;9,863607E-1;1,044459E+1;1,126247E-2;9,608928E-1
19/11/2021  10:56:41,995729;9,896718E-1;1,044459E+1;1,063061E-2;9,678501E-1
19/11/2021  10:56:41,996349;9,886407E-1;1,044459E+1;7,787223E-3;9,740528E-1
19/11/2021  10:56:41,996969;9,877436E-1;1,044459E+1;3,996039E-3;9,793399E-1
19/11/2021  10:56:41,997589;9,832404E-1;1,044459E+1;4,311971E-3;9,835560E-1
19/11/2021  10:56:41,998209;9,766688E-1;1,044459E+1;3,680107E-3;9,865346E-1
19/11/2021  10:56:41,998829;9,728868E-1;1,044459E+1;1,758111E-2;9,881143E-1
19/11/2021  10:56:41,999449;9,663808E-1;1,044459E+1;1,694925E-2;9,882027E-1
19/11/2021  10:56:42,000069;9,604291E-1;1,044459E+1;1,947671E-2;9,868118E-1
19/11/2021  10:56:42,000689;9,546712E-1;1,044459E+1;1,916077E-2;9,840419E-1
19/11/2021  10:56:42,001309;9,460105E-1;1,044459E+1;1,758111E-2;9,800542E-1
19/11/2021  10:56:42,001929;9,407532E-1;1,044459E+1;3,996039E-3;9,750362E-1
19/11/2021  10:56:42,002549;9,321014E-1;1,044459E+1;1,916077E-2;9,691858E-1
19/11/2021  10:56:42,003169;9,214349E-1;1,044459E+1;1,631739E-2;9,626772E-1
19/11/2021  10:56:42,003789;9,140199E-1;1,044459E+1;1,695444E-1;9,556185E-1
19/11/2021  10:56:42,004409;9,059463E-1;1,044459E+1;2,055607E-1;9,480880E-1
19/11/2021  10:56:42,005029;9,051863E-1;1,044459E+1;2,415769E-1;9,402231E-1
19/11/2021  10:56:42,005649;9,011897E-1;1,044459E+1;1,035146E-1;9,322799E-1
19/11/2021  10:56:42,006269;9,016308E-1;1,044459E+1;1,060421E-1;9,246059E-1
19/11/2021  10:56:42,006889;9,047989E-1;1,044459E+1;1,315807E-2;9,175844E-1
19/11/2021  10:56:42,007509;9,067510E-1;1,044459E+1;1,473773E-2;9,116036E-1
19/11/2021  10:56:42,008129;9,127175E-1;1,044459E+1;2,074043E-2;9,070046E-1
19/11/2021  10:56:42,008749;9,150839E-1;1,044459E+1;1,410586E-2;9,040237E-1
19/11/2021  10:56:42,009369;9,181446E-1;1,044459E+1;4,311971E-3;9,027415E-1
19/11/2021  10:56:42,009989;9,211816E-1;1,044459E+1;5,891631E-3;9,030570E-1
19/11/2021  10:56:42,010609;9,233602E-1;1,044459E+1;1,221027E-2;9,047266E-1
19/11/2021  10:56:42,011229;9,295622E-1;1,044459E+1;3,680107E-3;9,074422E-1
19/11/2021  10:56:42,011849;9,305487E-1;1,044459E+1;3,048243E-3;9,109035E-1
19/11/2021  10:56:42,012469;9,341638E-1;1,044459E+1;3,996039E-3;9,148302E-1
19/11/2021  10:56:42,013089;9,416056E-1;1,044459E+1;3,048243E-3;9,189857E-1
19/11/2021  10:56:42,013709;9,448183E-1;1,044459E+1;4,627903E-3;9,232398E-1
19/11/2021  10:56:42,014329;9,520277E-1;1,044459E+1;1,189434E-2;9,275601E-1
19/11/2021  10:56:42,014949;9,555653E-1;1,044459E+1;4,943835E-3;9,319588E-1
19/11/2021  10:56:42,015569;9,590969E-1;1,044459E+1;5,259767E-3;9,364465E-1
19/11/2021  10:56:42,016189;9,612726E-1;1,044459E+1;1,063061E-2;9,409835E-1
19/11/2021  10:56:42,016809;9,621041E-1;1,044459E+1;3,364175E-3;9,454656E-1
19/11/2021  10:56:42,017429;9,630697E-1;1,044459E+1;3,680107E-3;9,497398E-1
19/11/2021  10:56:42,018049;9,594248E-1;1,044459E+1;3,364175E-3;9,536185E-1
19/11/2021  10:56:42,018669;9,579704E-1;1,044459E+1;1,821298E-2;9,568854E-1
19/11/2021  10:56:42,019289;9,552732E-1;1,044459E+1;1,234183E-1;9,593336E-1
19/11/2021  10:56:42,019909;9,524181E-1;1,044459E+1;2,863873E-2;9,608241E-1
19/11/2021  10:56:42,020529;9,530112E-1;1,044459E+1;7,787223E-3;9,613222E-1
19/11/2021  10:56:42,021149;9,505316E-1;1,044459E+1;2,042450E-2;9,609178E-1
19/11/2021  10:56:42,021769;9,499802E-1;1,044459E+1;7,471291E-3;9,597924E-1
19/11/2021  10:56:42,022389;9,479745E-1;1,044459E+1;1,852891E-2;9,581581E-1
19/11/2021  10:56:42,023009;9,444935E-1;1,044459E+1;1,663332E-2;9,562051E-1
19/11/2021  10:56:42,023629;9,430868E-1;1,044459E+1;1,344760E-1;9,540663E-1
19/11/2021  10:56:42,024249;9,362470E-1;1,044459E+1;8,898175E-2;9,518043E-1
19/11/2021  10:56:42,024869;9,325961E-1;1,044459E+1;1,095173E-1;9,493996E-1
19/11/2021  10:56:42,025489;9,287575E-1;1,044459E+1;1,256299E-1;9,467798E-1
19/11/2021  10:56:42,026109;9,238191E-1;1,044459E+1;1,543797E-1;9,438835E-1
19/11/2021  10:56:42,026729;9,241261E-1;1,044459E+1;1,543797E-1;9,407015E-1
19/11/2021  10:56:42,027349;9,202458E-1;1,044459E+1;1,556434E-1;9,373037E-1
19/11/2021  10:56:42,027969;9,201742E-1;1,044459E+1;1,631739E-2;9,338222E-1
19/11/2021  10:56:42,028589;9,206868E-1;1,044459E+1;1,694925E-2;9,304206E-1
19/11/2021  10:56:42,029209;9,204961E-1;1,044459E+1;1,221027E-2;9,272853E-1
19/11/2021  10:56:42,029829;9,242036E-1;1,044459E+1;1,094654E-2;9,246047E-1
19/11/2021  10:56:42,030449;9,256699E-1;1,044459E+1;1,568552E-2;9,225550E-1
19/11/2021  10:56:42,031069;9,284714E-1;1,044459E+1;6,523495E-3;9,212761E-1
19/11/2021  10:56:42,031689;9,310046E-1;1,044459E+1;3,996039E-3;9,208375E-1
19/11/2021  10:56:42,032309;9,315322E-1;1,044459E+1;1,505366E-2;9,212233E-1
19/11/2021  10:56:42,032929;9,366881E-1;1,044459E+1;7,155359E-3;9,223427E-1
19/11/2021  10:56:42,033549;9,410721E-1;1,044459E+1;4,627903E-3;9,240930E-1
