waveform	Bridge	FTC1	FTC2	Bridge (Filtered)
t0	19/11/2021  10:57:06,428831	19/11/2021  10:57:06,428831	19/11/2021  10:57:06,428831	19/11/2021  10:57:06,428831
delta t	0,000620	0,000620	0,000620	0,000620

time	Bridge	FTC1	FTC2	Bridge (Filtered)
19/11/2021  10:57:06,428831	9,581075E-1	5,356718E-3	7,155359E-3	4,970256E-3
19/11/2021  10:57:06,429451	9,639757E-1	8,965980E-4	3,048243E-3	3,097202E-2
19/11/2021  10:57:06,430071	9,663003E-1	1,852338E-3	3,996039E-3	9,528387E-2
19/11/2021  10:57:06,430691	9,649890E-1	1,852338E-3	3,048243E-3	2,009507E-1
19/11/2021  10:57:06,431311	9,602444E-1	2,594380E-4	2,416379E-3	3,371573E-1
19/11/2021  10:57:06,431931	9,551004E-1	1,533758E-3	3,364175E-3	4,874145E-1
19/11/2021  10:57:06,432551	9,528681E-1	1,215178E-3	3,680107E-3	6,351236E-1
19/11/2021  10:57:06,433171	9,478970E-1	1,650702E-2	1,884484E-2	7,668956E-1
19/11/2021  10:57:06,433791	9,415758E-1	1,111253E-1	9,877564E-2	8,740008E-1
19/11/2021  10:57:06,434411	9,360443E-1	-1,300398E-1	-7,656662E-2	9,524705E-1
19/11/2021  10:57:06,435031	9,326766E-1	8,691320E-2	1,114129E-1	1,002439E+0
19/11/2021  10:57:06,435651	9,316484E-1	1,732484E-1	1,597505E-1	1,027120E+0
19/11/2021  10:57:06,436271	9,283760E-1	1,608238E-1	1,657532E-1	1,031639E+0
19/11/2021  10:57:06,436891	9,262123E-1	1,499920E-1	1,480610E-1	1,021874E+0
19/11/2021  10:57:06,437511	9,230115E-1	2,289999E-1	2,381017E-1	1,003516E+0
19/11/2021  10:57:06,438131	9,184099E-1	-1,758104E-2	-4,270090E-4	9,814293E-1
19/11/2021  10:57:06,438751	9,167946E-1	2,064856E-2	4,885838E-2	9,593167E-1
19/11/2021  10:57:06,439371	9,138202E-1	7,544432E-2	5,896821E-2	9,396625E-1
19/11/2021  10:57:06,439991	9,086554E-1	1,073023E-1	1,480610E-1	9,238279E-1
