waveform;Bridge;T_env;T_cell
t0;30/11/2021  10:07:11,368058;30/11/2021  10:07:11,890730;30/11/2021  10:07:11,890730
delta t;0,000500;0,005000;0,005000

time;Bridge;T_env;T_cell
30/11/2021  10:07:11,368058;9,405863E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,368558;9,414744E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,369058;9,411287E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,369558;9,408486E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,370058;9,409439E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,370558;9,412897E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,371058;9,416592E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,371558;9,412032E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,372058;9,404283E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,372558;9,411138E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,373058;9,411377E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,373558;9,407979E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,374058;9,417695E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,374558;9,409976E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,375058;9,408575E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,375558;9,413165E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,376058;9,417009E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,376558;9,401929E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,377058;9,414715E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,377558;9,409112E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,378058;9,403002E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,378558;9,405386E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,379058;9,405327E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,379558;9,403658E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,380058;9,409886E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,380558;9,407413E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,381058;9,409588E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,381558;9,413850E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,382058;9,407472E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,382558;9,409350E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,383058;9,408694E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,383558;9,404105E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,384058;9,407562E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,384558;9,410125E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,385058;9,413910E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,385558;9,403628E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,386058;9,418857E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,386558;9,415638E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,387058;9,393167E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,387558;9,416711E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,388058;9,408396E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,388558;9,413016E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,389058;9,410721E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,389558;9,411555E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,390058;9,413135E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,390558;9,409231E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,391058;9,414893E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,391558;9,414893E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,392058;9,405714E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,392558;9,409678E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,393058;9,413284E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,393558;9,404492E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,394058;9,418172E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,394558;9,420914E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,395058;9,415698E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,395558;9,402555E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,396058;9,417546E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,396558;9,417784E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,397058;9,407234E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,397558;9,415936E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,398058;9,408635E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,398558;9,405178E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,399058;9,412956E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,399558;9,412897E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,400058;9,412390E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,400558;9,411436E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,401058;9,410602E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,401558;9,412867E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,402058;9,405863E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,402558;9,415549E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,403058;9,408873E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,403558;9,403747E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,404058;9,412986E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,404558;9,405446E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,405058;9,403658E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,405558;9,410363E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,406058;9,407770E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,406558;9,413522E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,407058;9,410423E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,407558;9,409082E-4;1,076436E+2;1,080089E+2
30/11/2021  10:07:11,408058;9,409559E-4;1,076439E+2;1,080100E+2
30/11/2021  10:07:11,408558;9,405297E-4;1,076439E+2;1,080100E+2
30/11/2021  10:07:11,409058;9,410184E-4;1,076439E+2;1,080100E+2
30/11/2021  10:07:11,409558;9,400171E-4;1,076439E+2;1,080100E+2
30/11/2021  10:07:11,410058;9,407145E-4;1,076439E+2;1,080100E+2
30/11/2021  10:07:11,410558;9,407085E-4;1,076439E+2;1,080100E+2
30/11/2021  10:07:11,411058;9,407770E-4;1,076439E+2;1,080100E+2
