waveform;Bridge;FTC1;FTC2;Bridge (Filtered)
t0;19/11/2021  10:56:17,471080;19/11/2021  10:56:17,471080;19/11/2021  10:56:17,471080;19/11/2021  10:56:17,471080
delta t;0,000620;0,000620;0,000620;0,000620

time;Bridge;FTC1;FTC2;Bridge (Filtered)
19/11/2021  10:56:17,471080;9,179807E-1;1,241871E-1;1,300529E-1;4,762095E-3
19/11/2021  10:56:17,471700;9,224840E-1;7,448858E-2;3,337771E-2;2,966907E-2
19/11/2021  10:56:17,472320;9,256341E-1;1,458505E-1;1,524841E-1;9,126190E-2
19/11/2021  10:56:17,472940;9,309123E-1;3,763818E-3;6,207563E-3;1,924872E-1
19/11/2021  10:56:17,473560;9,305040E-1;6,631038E-3;8,103155E-3;3,231268E-1
19/11/2021  10:56:17,474180;9,331505E-1;2,489498E-3;4,311971E-3;4,676231E-1
19/11/2021  10:56:17,474800;9,361129E-1;3,763818E-3;5,891631E-3;6,103283E-1
19/11/2021  10:56:17,475420;9,382498E-1;1,533758E-3;3,048243E-3;7,386132E-1
19/11/2021  10:56:17,476040;9,449256E-1;1,215178E-3;3,048243E-3;8,442511E-1
19/11/2021  10:56:17,476660;9,462727E-1;8,223938E-3;1,063061E-2;9,235565E-1
19/11/2021  10:56:17,477280;9,506389E-1;1,668768E-1;2,011376E-1;9,767075E-1
19/11/2021  10:56:17,477900;9,522691E-1;2,331414E-1;2,140908E-1;1,006671E+0
19/11/2021  10:56:17,478520;9,544149E-1;8,500172E-2;9,877564E-2;1,018065E+0
19/11/2021  10:56:17,479140;9,565905E-1;8,436456E-2;1,136244E-1;1,016140E+0
19/11/2021  10:56:17,479760;9,569869E-1;1,499920E-1;1,603824E-1;1,005974E+0
19/11/2021  10:56:17,480380;9,580449E-1;1,923632E-1;1,907119E-1;9,919275E-1
19/11/2021  10:56:17,481000;9,591685E-1;1,515849E-1;1,524841E-1;9,773484E-1
19/11/2021  10:56:17,481620;9,592221E-1;1,350188E-1;1,265777E-1;9,645077E-1
19/11/2021  10:56:17,482240;9,602146E-1;4,645354E-2;2,895467E-2;9,546741E-1
19/11/2021  10:56:17,482860;9,601162E-1;-1,343950E-2;-2,570157E-2;9,482863E-1
19/11/2021  10:56:17,483480;9,610937E-1;9,169190E-2;6,876210E-2;9,451755E-1
19/11/2021  10:56:17,484100;9,612487E-1;9,551486E-2;1,066739E-1;9,447920E-1
19/11/2021  10:56:17,484720;9,587304E-1;1,248242E-1;1,452176E-1;9,463878E-1
19/11/2021  10:56:17,485340;9,554401E-1;1,155854E-1;1,145722E-1;9,491311E-1
19/11/2021  10:56:17,485960;9,507163E-1;1,009307E-1;1,253139E-1;9,521966E-1
19/11/2021  10:56:17,486580;9,483053E-1;1,458505E-1;1,597505E-1;9,548691E-1
19/11/2021  10:56:17,487200;9,435189E-1;1,257800E-1;1,237343E-1;9,566328E-1
19/11/2021  10:56:17,487820;9,354870E-1;1,544522E-1;1,316326E-1;9,571732E-1
19/11/2021  10:56:17,488440;9,303996E-1;2,277256E-1;2,163023E-1;9,563178E-1
19/11/2021  10:56:17,489060;9,272256E-1;9,328480E-2;5,960007E-2;9,540426E-1
19/11/2021  10:56:17,489680;9,271094E-1;1,302401E-1;1,316326E-1;9,505295E-1
19/11/2021  10:56:17,490300;9,235748E-1;1,044459E+1;1,821298E-2;9,461460E-1
19/11/2021  10:56:17,490920;9,221025E-1;1,044459E+1;1,347400E-2;9,413260E-1
19/11/2021  10:56:17,491540;9,192056E-1;1,044459E+1;4,627903E-3;9,364568E-1
19/11/2021  10:56:17,492160;9,136414E-1;1,044459E+1;3,364175E-3;9,318113E-1
19/11/2021  10:56:17,492780;9,122794E-1;1,044459E+1;2,100447E-3;9,275181E-1
19/11/2021  10:56:17,493400;9,112363E-1;1,044459E+1;4,627903E-3;9,236191E-1
19/11/2021  10:56:17,494020;9,088878E-1;1,044459E+1;3,996039E-3;9,201420E-1
19/11/2021  10:56:17,494640;9,073887E-1;1,044459E+1;5,575699E-3;9,170961E-1
19/11/2021  10:56:17,495260;9,115850E-1;1,044459E+1;3,048243E-3;9,144867E-1
19/11/2021  10:56:17,495880;9,159780E-1;1,044459E+1;4,627903E-3;9,123945E-1
19/11/2021  10:56:17,496500;9,227760E-1;1,044459E+1;3,996039E-3;9,110060E-1
19/11/2021  10:56:17,497120;9,278932E-1;1,044459E+1;1,789705E-2;9,105533E-1
19/11/2021  10:56:17,497740;9,345721E-1;1,044459E+1;1,884484E-2;9,112263E-1
19/11/2021  10:56:17,498360;9,401661E-1;1,044459E+1;1,631739E-2;9,131184E-1
19/11/2021  10:56:17,498980;9,469403E-1;1,044459E+1;1,315807E-2;9,162150E-1
19/11/2021  10:56:17,499600;9,520336E-1;1,044459E+1;1,410586E-2;9,204063E-1
19/11/2021  10:56:17,500220;9,528204E-1;1,044459E+1;2,168823E-2;9,254783E-1
19/11/2021  10:56:17,500840;9,538010E-1;1,044459E+1;1,505366E-2;9,310877E-1
19/11/2021  10:56:17,501460;9,545043E-1;1,044459E+1;1,884484E-2;9,368005E-1
19/11/2021  10:56:17,502080;9,570465E-1;1,044459E+1;1,114129E-1;9,422057E-1
19/11/2021  10:56:17,502700;9,558752E-1;1,044459E+1;1,224705E-1;9,469988E-1
19/11/2021  10:56:17,503320;9,550259E-1;1,044459E+1;1,521681E-1;9,509789E-1
19/11/2021  10:56:17,503940;9,498103E-1;1,044459E+1;1,170997E-1;9,539978E-1
19/11/2021  10:56:17,504560;9,474172E-1;1,044459E+1;1,212068E-1;9,559319E-1
19/11/2021  10:56:17,505180;9,434951E-1;1,044459E+1;1,423743E-1;9,567071E-1
19/11/2021  10:56:17,505800;9,339313E-1;1,044459E+1;2,027173E-1;9,563022E-1
19/11/2021  10:56:17,506420;9,286800E-1;1,044459E+1;3,996039E-3;9,546986E-1
19/11/2021  10:56:17,507040;9,231128E-1;1,044459E+1;6,839427E-3;9,519018E-1
19/11/2021  10:56:17,507660;9,200252E-1;1,044459E+1;5,575699E-3;9,480226E-1
19/11/2021  10:56:17,508280;9,168661E-1;1,044459E+1;7,471291E-3;9,432995E-1
19/11/2021  10:56:17,508900;9,128755E-1;1,044459E+1;3,364175E-3;9,380507E-1
19/11/2021  10:56:17,509520;9,086464E-1;1,044459E+1;3,364175E-3;9,325896E-1
19/11/2021  10:56:17,510140;9,054009E-1;1,044459E+1;3,996039E-3;9,271651E-1
19/11/2021  10:56:17,510760;9,093081E-1;1,044459E+1;3,996039E-3;9,219922E-1
19/11/2021  10:56:17,511380;9,134358E-1;1,044459E+1;3,364175E-3;9,173457E-1
19/11/2021  10:56:17,512000;9,138739E-1;1,044459E+1;4,311971E-3;9,135547E-1
19/11/2021  10:56:17,512620;9,160793E-1;1,044459E+1;6,207563E-3;9,108671E-1
19/11/2021  10:56:17,513240;9,245940E-1;1,044459E+1;4,627903E-3;9,094053E-1
19/11/2021  10:56:17,513860;9,287188E-1;1,044459E+1;3,048243E-3;9,092438E-1
19/11/2021  10:56:17,514480;9,359341E-1;1,044459E+1;5,259767E-3;9,104224E-1
19/11/2021  10:56:17,515100;9,416085E-1;1,044459E+1;3,996039E-3;9,129062E-1
19/11/2021  10:56:17,515720;9,461505E-1;1,044459E+1;3,048243E-3;9,165744E-1
19/11/2021  10:56:17,516340;9,521856E-1;1,044459E+1;3,680107E-3;9,212228E-1
19/11/2021  10:56:17,516960;9,604470E-1;1,044459E+1;1,505366E-2;9,266162E-1
19/11/2021  10:56:17,517580;9,653794E-1;1,044459E+1;9,682815E-3;9,325539E-1
19/11/2021  10:56:17,518200;9,676623E-1;1,044459E+1;4,664686E-2;9,388431E-1
19/11/2021  10:56:17,518820;9,670216E-1;1,044459E+1;2,484755E-2;9,452199E-1
19/11/2021  10:56:17,519440;9,677517E-1;1,044459E+1;4,633093E-2;9,513376E-1
19/11/2021  10:56:17,520060;9,691108E-1;1,044459E+1;4,627903E-3;9,568535E-1
19/11/2021  10:56:17,520680;9,708781E-1;1,044459E+1;1,726518E-2;9,615347E-1
19/11/2021  10:56:17,521300;9,672898E-1;1,044459E+1;1,916077E-2;9,652726E-1
19/11/2021  10:56:17,521920;9,662258E-1;1,044459E+1;1,714400E-1;9,680147E-1
19/11/2021  10:56:17,522540;9,651946E-1;1,044459E+1;6,370719E-2;9,697434E-1
19/11/2021  10:56:17,523160;9,636479E-1;1,044459E+1;1,189953E-1;9,705118E-1
19/11/2021  10:56:17,523780;9,611027E-1;1,044459E+1;9,751191E-2;9,704356E-1
19/11/2021  10:56:17,524400;9,550020E-1;1,044459E+1;1,177316E-1;9,696302E-1
19/11/2021  10:56:17,525020;9,541586E-1;1,044459E+1;7,381701E-2;9,681730E-1
19/11/2021  10:56:17,525640;9,524956E-1;1,044459E+1;2,168823E-2;9,661535E-1
19/11/2021  10:56:17,526260;9,498610E-1;1,044459E+1;1,852891E-2;9,637186E-1
19/11/2021  10:56:17,526880;9,498699E-1;1,044459E+1;1,631739E-2;9,610441E-1
19/11/2021  10:56:17,527500;9,417337E-1;1,044459E+1;7,787223E-3;9,582748E-1
19/11/2021  10:56:17,528120;9,374212E-1;1,044459E+1;1,505366E-2;9,554474E-1
19/11/2021  10:56:17,528740;9,314368E-1;1,044459E+1;1,189434E-2;9,524820E-1
19/11/2021  10:56:17,529360;9,261766E-1;1,044459E+1;4,627903E-3;9,492619E-1
19/11/2021  10:56:17,529980;9,217240E-1;1,044459E+1;3,680107E-3;9,456950E-1
19/11/2021  10:56:17,530600;9,169168E-1;1,044459E+1;3,996039E-3;9,417462E-1
19/11/2021  10:56:17,531220;9,181715E-1;1,044459E+1;4,311971E-3;9,374707E-1
19/11/2021  10:56:17,531840;9,212829E-1;1,044459E+1;3,996039E-3;9,330709E-1
19/11/2021  10:56:17,532460;9,248086E-1;1,044459E+1;2,100447E-3;9,289066E-1
19/11/2021  10:56:17,533080;9,292224E-1;1,044459E+1;5,891631E-3;9,254029E-1
19/11/2021  10:56:17,533700;9,281495E-1;1,044459E+1;3,680107E-3;9,229082E-1
19/11/2021  10:56:17,534320;9,320388E-1;1,044459E+1;4,627903E-3;9,215842E-1
19/11/2021  10:56:17,534940;9,332279E-1;1,044459E+1;3,364175E-3;9,214105E-1
19/11/2021  10:56:17,535560;9,339045E-1;1,044459E+1;9,366883E-3;9,222439E-1
19/11/2021  10:56:17,536180;9,345631E-1;1,044459E+1;3,364175E-3;9,238461E-1
19/11/2021  10:56:17,536800;9,337763E-1;1,044459E+1;4,627903E-3;9,259189E-1
19/11/2021  10:56:17,537420;9,372305E-1;1,044459E+1;1,726518E-2;9,281705E-1
19/11/2021  10:56:17,538040;9,392124E-1;1,044459E+1;1,789705E-2;9,303954E-1
19/11/2021  10:56:17,538660;9,417158E-1;1,044459E+1;-1,085277E-2;9,325061E-1
19/11/2021  10:56:17,539280;9,486123E-1;1,044459E+1;8,103155E-3;9,345202E-1
19/11/2021  10:56:17,539900;9,509727E-1;1,044459E+1;1,884484E-2;9,365493E-1
19/11/2021  10:56:17,540520;9,534642E-1;1,044459E+1;1,505366E-2;9,387272E-1
19/11/2021  10:56:17,541140;9,548947E-1;1,044459E+1;1,852891E-2;9,411152E-1
19/11/2021  10:56:17,541760;9,543493E-1;1,044459E+1;1,426902E-1;9,436727E-1
19/11/2021  10:56:17,542380;9,533032E-1;1,044459E+1;1,433221E-1;9,462642E-1
19/11/2021  10:56:17,543000;9,501739E-1;1,044459E+1;1,180475E-1;9,486803E-1
19/11/2021  10:56:17,543620;9,498699E-1;1,044459E+1;1,038306E-1;9,506889E-1
19/11/2021  10:56:17,544240;9,471549E-1;1,044459E+1;4,727872E-2;9,521051E-1
19/11/2021  10:56:17,544860;9,454680E-1;1,044459E+1;1,259458E-1;9,528262E-1
19/11/2021  10:56:17,545480;9,456469E-1;1,044459E+1;6,876210E-2;9,528378E-1
19/11/2021  10:56:17,546100;9,432865E-1;1,044459E+1;9,682815E-3;9,522178E-1
19/11/2021  10:56:17,546720;9,428752E-1;1,044459E+1;8,103155E-3;9,511023E-1
19/11/2021  10:56:17,547340;9,420556E-1;1,044459E+1;5,575699E-3;9,496472E-1
19/11/2021  10:56:17,547960;9,405952E-1;1,044459E+1;5,891631E-3;9,480095E-1
19/11/2021  10:56:17,548580;9,382945E-1;1,044459E+1;4,311971E-3;9,463139E-1
19/11/2021  10:56:17,549200;9,337435E-1;1,044459E+1;3,680107E-3;9,446123E-1
19/11/2021  10:56:17,549820;9,325902E-1;1,044459E+1;4,311971E-3;9,428800E-1
19/11/2021  10:56:17,550440;9,296605E-1;1,044459E+1;3,048243E-3;9,410673E-1
19/11/2021  10:56:17,551060;9,271690E-1;1,044459E+1;3,048243E-3;9,391422E-1
19/11/2021  10:56:17,551680;9,253063E-1;1,044459E+1;3,996039E-3;9,370911E-1
19/11/2021  10:56:17,552300;9,250500E-1;1,044459E+1;4,311971E-3;9,349326E-1
19/11/2021  10:56:17,552920;9,270617E-1;1,044459E+1;4,943835E-3;9,327497E-1
19/11/2021  10:56:17,553540;9,278425E-1;1,044459E+1;9,682815E-3;9,306970E-1
19/11/2021  10:56:17,554160;9,287158E-1;1,044459E+1;3,996039E-3;9,289525E-1
19/11/2021  10:56:17,554780;9,317765E-1;1,044459E+1;3,048243E-3;9,276633E-1
19/11/2021  10:56:17,555400;9,320388E-1;1,044459E+1;4,311971E-3;9,269304E-1
19/11/2021  10:56:17,556020;9,349446E-1;1,044459E+1;4,311971E-3;9,267962E-1
19/11/2021  10:56:17,556640;9,368848E-1;1,044459E+1;1,884484E-2;9,272472E-1
19/11/2021  10:56:17,557260;9,401899E-1;1,044459E+1;1,663332E-2;9,282417E-1
19/11/2021  10:56:17,557880;9,435606E-1;1,044459E+1;2,484755E-2;9,297304E-1
19/11/2021  10:56:17,558500;9,462131E-1;1,044459E+1;7,286922E-2;9,316629E-1
19/11/2021  10:56:17,559120;9,506180E-1;1,044459E+1;4,949025E-2;9,339859E-1
19/11/2021  10:56:17,559740;9,520038E-1;1,044459E+1;9,366883E-3;9,366388E-1
19/11/2021  10:56:17,560360;9,557650E-1;1,044459E+1;1,947671E-2;9,395449E-1
19/11/2021  10:56:17,560980;9,590671E-1;1,044459E+1;2,010857E-2;9,426206E-1
19/11/2021  10:56:17,561600;9,600089E-1;1,044459E+1;1,038306E-1;9,457899E-1
19/11/2021  10:56:17,562220;9,588049E-1;1,044459E+1;1,316326E-1;9,489481E-1
19/11/2021  10:56:17,562840;9,551123E-1;1,044459E+1;5,264957E-2;9,519125E-1
19/11/2021  10:56:17,563460;9,538635E-1;1,044459E+1;1,259458E-1;9,544354E-1
19/11/2021  10:56:17,564080;9,496911E-1;1,044459E+1;1,142563E-1;9,562782E-1
19/11/2021  10:56:17,564700;9,414923E-1;1,044459E+1;1,398468E-1;9,572383E-1
19/11/2021  10:56:17,565320;9,357701E-1;1,044459E+1;1,186794E-1;9,571220E-1
19/11/2021  10:56:17,565940;9,340714E-1;1,044459E+1;2,579535E-2;9,558027E-1
19/11/2021  10:56:17,566560;9,342860E-1;1,044459E+1;1,916077E-2;9,533487E-1
19/11/2021  10:56:17,567180;9,344290E-1;1,044459E+1;1,821298E-2;9,500561E-1
19/11/2021  10:56:17,567800;9,327243E-1;1,044459E+1;1,568552E-2;9,463434E-1
19/11/2021  10:56:17,568420;9,317825E-1;1,044459E+1;1,031468E-2;9,426076E-1
19/11/2021  10:56:17,569040;9,288082E-1;1,044459E+1;5,891631E-3;9,391333E-1
19/11/2021  10:56:17,569660;9,281883E-1;1,044459E+1;3,680107E-3;9,360720E-1
19/11/2021  10:56:17,570280;9,262958E-1;1,044459E+1;3,364175E-3;9,334710E-1
19/11/2021  10:56:17,570900;9,251692E-1;1,044459E+1;6,839427E-3;9,313122E-1
19/11/2021  10:56:17,571520;9,258189E-1;1,044459E+1;3,996039E-3;9,295461E-1
19/11/2021  10:56:17,572140;9,264567E-1;1,044459E+1;1,468583E-3;9,281352E-1
19/11/2021  10:56:17,572760;9,311119E-1;1,044459E+1;6,523495E-3;9,270919E-1
19/11/2021  10:56:17,573380;9,304384E-1;1,332122E-2;1,221027E-2;9,264775E-1
19/11/2021  10:56:17,574000;9,339998E-1;1,045400E-2;1,189434E-2;9,263482E-1
19/11/2021  10:56:17,574620;9,369742E-1;9,498258E-3;9,998747E-3;9,267274E-1
19/11/2021  10:56:17,575240;9,391766E-1;3,445238E-3;5,891631E-3;9,276232E-1
19/11/2021  10:56:17,575860;9,418172E-1;5,675298E-3;8,103155E-3;9,290171E-1
19/11/2021  10:56:17,576480;9,417784E-1;5,780180E-4;3,364175E-3;9,308388E-1
19/11/2021  10:56:17,577100;9,420019E-1;1,841850E-2;2,137230E-2;9,329526E-1
19/11/2021  10:56:17,577720;9,408188E-1;1,206827E-1;1,543797E-1;9,351640E-1
19/11/2021  10:56:17,578340;9,387832E-1;1,222756E-1;1,095173E-1;9,372480E-1
19/11/2021  10:56:17,578960;9,400022E-1;1,159040E-1;1,196272E-1;9,389972E-1
19/11/2021  10:56:17,579580;9,395909E-1;9,041758E-2;1,104651E-1;9,402868E-1
19/11/2021  10:56:17,580200;9,390246E-1;1,751599E-1;1,597505E-1;9,410923E-1
19/11/2021  10:56:17,580820;9,407741E-1;-6,186366E-2;-2,285818E-2;9,414614E-1
19/11/2021  10:56:17,581440;9,391140E-1;8,659462E-2;1,155200E-1;9,414908E-1
19/11/2021  10:56:17,582060;9,378146E-1;1,194084E-1;1,243661E-1;9,412795E-1
19/11/2021  10:56:17,582680;9,330491E-1;1,308772E-1;1,272095E-1;9,408654E-1
19/11/2021  10:56:17,583300;9,322653E-1;1,257800E-1;4,949025E-2;9,402146E-1
19/11/2021  10:56:17,583920;9,320805E-1;9,710776E-2;7,697633E-2;9,392891E-1
19/11/2021  10:56:17,584540;9,299109E-1;4,231200E-2;4,569906E-2;9,381113E-1
19/11/2021  10:56:17,585160;9,299735E-1;4,167484E-2;5,170177E-2;9,367476E-1
19/11/2021  10:56:17,585780;9,291658E-1;4,900218E-2;6,591871E-2;9,352823E-1
19/11/2021  10:56:17,586400;9,255567E-1;3,339176E-2;4,064415E-2;9,337923E-1
19/11/2021  10:56:17,587020;9,240456E-1;5,993878E-3;2,674314E-2;9,323030E-1
19/11/2021  10:56:17,587640;9,250560E-1;1,302401E-1;1,259458E-1;9,308090E-1
19/11/2021  10:56:17,588260;9,253242E-1;1,302401E-1;1,205749E-1;9,293458E-1
19/11/2021  10:56:17,588880;9,247728E-1;1,458505E-1;1,180475E-1;9,279934E-1
19/11/2021  10:56:17,589500;9,282091E-1;9,041758E-2;8,329497E-2;9,268423E-1
19/11/2021  10:56:17,590120;9,298632E-1;1,296029E-1;1,227865E-1;9,259981E-1
19/11/2021  10:56:17,590740;9,349506E-1;1,225942E-1;1,291051E-1;9,255889E-1
19/11/2021  10:56:17,591360;9,392452E-1;1,149482E-1;1,281573E-1;9,257523E-1
19/11/2021  10:56:17,591980;9,425086E-1;1,904517E-1;2,172501E-1;9,266076E-1
19/11/2021  10:56:17,592600;9,447259E-1;4,400978E-3;6,523495E-3;9,281979E-1
19/11/2021  10:56:17,593220;9,469910E-1;6,312458E-3;7,471291E-3;9,304569E-1
19/11/2021  10:56:17,593840;9,530320E-1;7,905358E-3;9,682815E-3;9,332519E-1
19/11/2021  10:56:17,594460;9,565726E-1;1,852338E-3;3,680107E-3;9,364636E-1
19/11/2021  10:56:17,595080;9,574995E-1;5,780180E-4;3,364175E-3;9,399911E-1
19/11/2021  10:56:17,595700;9,590552E-1;1,215178E-3;3,364175E-3;9,436911E-1
19/11/2021  10:56:17,596320;9,635108E-1;1,533758E-3;3,680107E-3;9,473917E-1
19/11/2021  10:56:17,596940;9,631114E-1;1,523270E-2;1,758111E-2;9,509574E-1
19/11/2021  10:56:17,597560;9,660977E-1;1,636910E-1;1,553275E-1;9,542904E-1
19/11/2021  10:56:17,598180;9,666162E-1;-7,906698E-2;-4,850057E-3;9,573181E-1
19/11/2021  10:56:17,598800;9,683746E-1;7,990444E-2;1,028828E-1;9,600010E-1
19/11/2021  10:56:17,599420;9,674418E-1;1,123996E-1;1,189953E-1;9,623213E-1
19/11/2021  10:56:17,600040;9,640681E-1;1,506292E-1;1,354238E-1;9,642414E-1
19/11/2021  10:56:17,600660;9,659308E-1;1,410718E-1;1,196272E-1;9,656921E-1
19/11/2021  10:56:17,601280;9,615825E-1;1,522221E-1;1,407946E-1;9,666196E-1
19/11/2021  10:56:17,601900;9,564445E-1;1,350188E-1;1,268936E-1;9,669772E-1
19/11/2021  10:56:17,602520;9,530648E-1;8,532030E-2;1,003553E-1;9,666816E-1
19/11/2021  10:56:17,603140;9,457065E-1;1,576380E-1;1,493248E-1;9,656372E-1
19/11/2021  10:56:17,603760;9,414208E-1;1,066652E-1;1,303688E-1;9,637700E-1
19/11/2021  10:56:17,604380;9,360771E-1;9,965640E-2;9,782784E-2;9,610530E-1
19/11/2021  10:56:17,605000;9,321997E-1;1,152668E-1;1,088855E-1;9,575399E-1
19/11/2021  10:56:17,605620;9,277114E-1;1,499920E-1;1,303688E-1;9,533628E-1
19/11/2021  10:56:17,606240;9,190000E-1;1,012493E-1;8,392683E-2;9,486781E-1
19/11/2021  10:56:17,606860;9,143746E-1;1,353374E-1;1,332122E-1;9,435984E-1
19/11/2021  10:56:17,607480;9,102349E-1;1,050723E-1;1,145722E-1;9,382084E-1
19/11/2021  10:56:17,608100;9,077047E-1;1,778134E-2;3,495737E-2;9,326347E-1
19/11/2021  10:56:17,608720;9,093915E-1;2,988738E-2;4,980618E-2;9,270821E-1
19/11/2021  10:56:17,609340;9,098177E-1;6,301970E-2;7,981972E-2;9,218382E-1
19/11/2021  10:56:17,609960;9,150451E-1;1,324701E-1;1,382671E-1;9,172401E-1
19/11/2021  10:56:17,610580;9,197987E-1;1,143111E-1;1,079377E-1;9,136316E-1
19/11/2021  10:56:17,611200;9,292194E-1;9,678918E-2;1,420583E-1;9,113380E-1
19/11/2021  10:56:17,611820;9,384554E-1;1,388417E-1;1,455336E-1;9,106495E-1
19/11/2021  10:56:17,612440;9,418589E-1;1,630538E-1;1,455336E-1;9,117552E-1
