waveform	Bridge	FTC1	FTC2	Bridge (Filtered)
t0	19/11/2021  10:56:34,268454	19/11/2021  10:56:34,268454	19/11/2021  10:56:34,268454	19/11/2021  10:56:34,268454
delta t	0,000620	0,000620	0,000620	0,000620

time	Bridge	FTC1	FTC2	Bridge (Filtered)
19/11/2021  10:56:34,268454	9,448422E-1	1,872659E-1	1,847091E-1	4,901441E-3
19/11/2021  10:56:34,269074	9,397697E-1	1,155854E-1	1,227865E-1	3,048687E-2
19/11/2021  10:56:34,269694	9,311239E-1	1,079395E-1	1,183634E-1	9,355719E-2
19/11/2021  10:56:34,270314	9,255418E-1	1,356559E-1	1,398468E-1	1,967153E-1
19/11/2021  10:56:34,270934	9,220280E-1	-6,112162E-3	3,527331E-2	3,290010E-1
19/11/2021  10:56:34,271554	9,188599E-1	7,767438E-2	7,981972E-2	4,741956E-1
19/11/2021  10:56:34,272174	9,130662E-1	1,337445E-1	1,341600E-1	6,162595E-1
19/11/2021  10:56:34,272794	9,099309E-1	1,601866E-1	2,011376E-1	7,423951E-1
19/11/2021  10:56:34,273414	9,078745E-1	1,665582E-1	1,948190E-1	8,443803E-1
19/11/2021  10:56:34,274034	9,109264E-1	2,653180E-1	2,905464E-1	9,187137E-1
19/11/2021  10:56:34,274654	9,127712E-1	6,949618E-3	8,419087E-3	9,659642E-1
19/11/2021  10:56:34,275274	9,154654E-1	3,126658E-3	5,575699E-3	9,896453E-1
19/11/2021  10:56:34,275894	9,173877E-1	3,445238E-3	5,259767E-3	9,949436E-1
19/11/2021  10:56:34,276514	9,209998E-1	1,852338E-3	4,943835E-3	9,875923E-1
19/11/2021  10:56:34,277134	9,260424E-1	-5,914200E-5	3,048243E-3	9,730386E-1
19/11/2021  10:56:34,277754	9,306887E-1	2,489498E-3	4,943835E-3	9,559071E-1
19/11/2021  10:56:34,278374	9,323994E-1	8,542518E-3	8,419087E-3	9,396871E-1
19/11/2021  10:56:34,278994	9,314785E-1	1,197269E-1	1,114129E-1	9,265918E-1
19/11/2021  10:56:34,279614	9,349863E-1	1,509478E-1	1,878685E-1	9,176372E-1
19/11/2021  10:56:34,280234	9,388041E-1	1,044459E+1	3,996039E-3	9,129423E-1
19/11/2021  10:56:34,280854	9,403509E-1	1,044459E+1	1,694925E-2	9,120659E-1
19/11/2021  10:56:34,281474	9,408605E-1	1,044459E+1	1,789705E-2	9,142233E-1
19/11/2021  10:56:34,282094	9,415638E-1	1,044459E+1	2,074043E-2	9,184470E-1
19/11/2021  10:56:34,282714	9,404462E-1	1,044459E+1	1,347400E-2	9,237493E-1
19/11/2021  10:56:34,283334	9,398204E-1	1,044459E+1	1,180475E-1	9,292477E-1
19/11/2021  10:56:34,283954	9,378534E-1	1,044459E+1	1,139404E-1	9,342405E-1
19/11/2021  10:56:34,284574	9,347688E-1	1,044459E+1	1,183634E-1	9,382338E-1
