waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;30/11/2021  16:36:19,744165;30/11/2021  16:36:19,744165;30/11/2021  16:36:19,744165;30/11/2021  16:36:19,744165;30/11/2021  16:36:16,739625;30/11/2021  16:36:16,739625
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
30/11/2021  16:36:19,744165;9,564802E-1;1,382046E-1;1,354238E-1;2,787805E-5;1,077263E+2;1,084522E+2
30/11/2021  16:36:19,744265;9,561166E-1;1,213198E-1;1,189953E-1;1,916330E-4;;
30/11/2021  16:36:19,744365;9,555981E-1;1,302401E-1;1,281573E-1;6,690652E-4;;
30/11/2021  16:36:19,744465;9,550825E-1;1,289658E-1;1,294210E-1;1,642359E-3;;
30/11/2021  16:36:19,744565;9,542212E-1;9,678918E-2;7,981972E-2;3,268208E-3;;
30/11/2021  16:36:19,744665;9,538784E-1;1,327887E-1;1,575390E-1;5,679507E-3;;
30/11/2021  16:36:19,744765;9,537294E-1;1,283286E-1;1,158360E-1;8,987034E-3;;
30/11/2021  16:36:19,744865;9,538933E-1;1,382046E-1;1,344760E-1;1,328110E-2;;
30/11/2021  16:36:19,744965;9,535536E-1;9,360338E-2;1,092014E-1;1,863314E-2;;
30/11/2021  16:36:19,745065;9,532109E-1;1,194084E-1;1,275255E-1;2,509712E-2;;
30/11/2021  16:36:19,745165;9,528949E-1;1,589123E-1;1,654373E-1;3,271096E-2;;
30/11/2021  16:36:19,745265;9,519353E-1;1,302401E-1;1,275255E-1;4,149783E-2;;
30/11/2021  16:36:19,745365;9,516015E-1;1,311958E-1;1,300529E-1;5,146742E-2;;
30/11/2021  16:36:19,745465;9,521558E-1;1,378860E-1;1,395309E-1;6,261721E-2;;
30/11/2021  16:36:19,745565;9,518101E-1;1,378860E-1;1,436380E-1;7,493371E-2;;
30/11/2021  16:36:19,745665;9,517147E-1;1,519035E-1;1,790224E-1;8,839368E-2;;
30/11/2021  16:36:19,745765;9,516790E-1;1,812129E-1;1,711241E-1;1,029651E-1;;
30/11/2021  16:36:19,745865;9,503706E-1;5,186940E-2;4,064415E-2;1,186081E-1;;
30/11/2021  16:36:19,745965;9,502693E-1;1,139925E-1;9,972343E-2;1,352760E-1;;
30/11/2021  16:36:19,746065;9,504690E-1;9,901924E-2;1,575390E-1;1,529162E-1;;
30/11/2021  16:36:19,746165;9,507551E-1;1,417090E-1;1,284732E-1;1,714708E-1;;
30/11/2021  16:36:19,746265;9,507402E-1;1,366117E-1;1,218387E-1;1,908782E-1;;
30/11/2021  16:36:19,746365;9,506508E-1;1,643281E-1;1,575390E-1;2,110729E-1;;
30/11/2021  16:36:19,746465;9,505286E-1;1,652839E-1;1,509044E-1;2,319870E-1;;
30/11/2021  16:36:19,746565;9,502961E-1;1,073023E-1;1,328963E-1;2,535503E-1;;
30/11/2021  16:36:19,746665;9,502246E-1;1,337445E-1;1,363715E-1;2,756912E-1;;
30/11/2021  16:36:19,746765;9,511962E-1;1,308772E-1;1,325804E-1;2,983371E-1;;
30/11/2021  16:36:19,746865;9,517207E-1;1,009307E-1;1,088855E-1;3,214151E-1;;
30/11/2021  16:36:19,746965;9,514733E-1;1,187712E-1;1,193112E-1;3,448524E-1;;
30/11/2021  16:36:19,747065;9,519562E-1;6,078964E-2;5,833634E-2;3,685770E-1;;
30/11/2021  16:36:19,747165;9,517535E-1;1,395838E-2;1,536959E-2;3,925177E-1;;
30/11/2021  16:36:19,747265;9,521141E-1;1,215178E-3;3,364175E-3;4,166044E-1;;
30/11/2021  16:36:19,747365;9,528502E-1;8,965980E-4;3,680107E-3;4,407689E-1;;
30/11/2021  16:36:19,747465;9,531363E-1;3,126658E-3;4,627903E-3;4,649449E-1;;
30/11/2021  16:36:19,747565;9,534523E-1;5,038138E-3;6,523495E-3;4,890681E-1;;
30/11/2021  16:36:19,747665;9,543314E-1;8,965980E-4;3,364175E-3;5,130770E-1;;
30/11/2021  16:36:19,747765;9,539887E-1;8,223938E-3;1,031468E-2;5,369125E-1;;
30/11/2021  16:36:19,747865;9,536132E-1;7,905358E-3;9,998747E-3;5,605182E-1;;
30/11/2021  16:36:19,747965;9,536013E-1;1,852338E-3;4,311971E-3;5,838405E-1;;
30/11/2021  16:36:19,748065;9,541347E-1;1,215178E-3;3,364175E-3;6,068290E-1;;
30/11/2021  16:36:19,748165;9,545609E-1;5,780180E-4;3,048243E-3;6,294360E-1;;
30/11/2021  16:36:19,748265;9,556696E-1;1,852338E-3;4,627903E-3;6,516172E-1;;
30/11/2021  16:36:19,748365;9,553149E-1;1,533758E-3;3,680107E-3;6,733318E-1;;
30/11/2021  16:36:19,748465;9,550586E-1;1,533758E-3;4,627903E-3;6,945420E-1;;
30/11/2021  16:36:19,748565;9,543136E-1;4,082398E-3;6,207563E-3;7,152133E-1;;
30/11/2021  16:36:19,748665;9,540155E-1;4,082398E-3;5,891631E-3;7,353141E-1;;
30/11/2021  16:36:19,748765;9,544000E-1;4,400978E-3;7,155359E-3;7,548161E-1;;
30/11/2021  16:36:19,748865;9,548053E-1;4,082398E-3;7,155359E-3;7,736941E-1;;
30/11/2021  16:36:19,748965;9,546772E-1;2,808078E-3;3,996039E-3;7,919261E-1;;
30/11/2021  16:36:19,749065;9,543076E-1;7,586778E-3;9,366883E-3;8,094933E-1;;
30/11/2021  16:36:19,749165;9,537145E-1;1,109116E-2;1,189434E-2;8,263795E-1;;
30/11/2021  16:36:19,749265;9,538963E-1;9,498258E-3;1,157841E-2;8,425718E-1;;
30/11/2021  16:36:19,749365;9,537652E-1;7,905358E-3;9,998747E-3;8,580597E-1;;
30/11/2021  16:36:19,749465;9,531274E-1;1,215178E-3;3,996039E-3;8,728357E-1;;
30/11/2021  16:36:19,749565;9,532436E-1;6,631038E-3;8,103155E-3;8,868947E-1;;
30/11/2021  16:36:19,749665;9,526863E-1;1,215178E-3;3,048243E-3;9,002342E-1;;
30/11/2021  16:36:19,749765;9,524330E-1;8,965980E-4;3,048243E-3;9,128541E-1;;
30/11/2021  16:36:19,749865;9,515031E-1;1,533758E-3;3,364175E-3;9,247563E-1;;
30/11/2021  16:36:19,749965;9,501590E-1;1,215178E-3;3,048243E-3;9,359451E-1;;
30/11/2021  16:36:19,750065;9,496226E-1;8,965980E-4;3,364175E-3;9,464266E-1;;
30/11/2021  16:36:19,750165;9,501113E-1;1,215178E-3;3,048243E-3;9,562084E-1;;
