waveform;Bridge;FTC1;FTC2;Bridge (Filtered)
t0;18/11/2021  12:58:09,112780;18/11/2021  12:58:09,112780;18/11/2021  12:58:09,112780;18/11/2021  12:58:09,112780
delta t;0,000620;0,000620;0,000620;0,000620

time;Bridge;FTC1;FTC2;Bridge (Filtered)
18/11/2021  12:58:09,112780;9,496166E-1;-2,708521E-1;-2,705489E-1;4,926209E-3
18/11/2021  12:58:09,113400;9,379279E-1;-2,616133E-1;-2,617028E-1;3,060673E-2
18/11/2021  12:58:09,114020;9,284475E-1;-2,084105E-1;-2,139970E-1;9,381300E-2
18/11/2021  12:58:09,114640;9,207196E-1;-1,016862E-1;-9,236322E-2;1,970187E-1
18/11/2021  12:58:09,115260;9,136414E-1;-1,319513E-1;-1,245883E-1;3,291204E-1
18/11/2021  12:58:09,115880;9,117459E-1;-1,077392E-1;-1,128988E-1;4,737988E-1
18/11/2021  12:58:09,116500;9,119426E-1;-1,503240E-2;-5,761070E-2;6,150371E-1
18/11/2021  12:58:09,117120;9,137189E-1;2,462032E-1;1,486929E-1;7,402612E-1
18/11/2021  12:58:09,117740;9,197868E-1;3,707680E-1;3,180324E-1;8,416233E-1
18/11/2021  12:58:09,118360;9,271422E-1;3,675822E-1;3,515212E-1;9,160206E-1
18/11/2021  12:58:09,118980;9,342234E-1;3,838298E-1;3,651063E-1;9,643168E-1
18/11/2021  12:58:09,119600;9,422612E-1;3,780953E-1;3,622629E-1;9,901489E-1
18/11/2021  12:58:09,120220;9,478553E-1;3,736352E-1;3,483619E-1;9,986670E-1
18/11/2021  12:58:09,120840;9,504511E-1;3,793696E-1;3,556284E-1;9,954136E-1
18/11/2021  12:58:09,121460;9,496852E-1;3,889270E-1;3,609992E-1;9,854512E-1
18/11/2021  12:58:09,122080;9,486778E-1;1,841850E-2;1,916077E-2;9,728281E-1
18/11/2021  12:58:09,122700;9,446216E-1;1,268406E-2;1,378993E-2;9,603857E-1
18/11/2021  12:58:09,123320;9,366136E-1;5,993878E-3;8,419087E-3;9,497786E-1
18/11/2021  12:58:09,123940;9,311328E-1;8,965980E-4;3,680107E-3;9,416329E-1
18/11/2021  12:58:09,124560;9,207733E-1;5,780180E-4;2,732311E-3;9,358212E-1
18/11/2021  12:58:09,125180;9,108131E-1;8,965980E-4;3,996039E-3;9,317439E-1
18/11/2021  12:58:09,125800;9,022328E-1;2,988738E-2;3,085026E-2;9,285788E-1
18/11/2021  12:58:09,126420;8,942397E-1;2,790169E-1;2,905464E-1;9,255250E-1
18/11/2021  12:58:09,127040;8,871287E-1;6,461260E-2;1,644895E-1;9,219763E-1
18/11/2021  12:58:09,127660;8,849173E-1;-1,787825E-1;7,950379E-2;9,176058E-1
18/11/2021  12:58:09,128280;8,859097E-1;-2,711707E-1;-3,707512E-2;9,124203E-1
18/11/2021  12:58:09,128900;8,884638E-1;-2,536488E-1;-1,675550E-1;9,067499E-1
18/11/2021  12:58:09,129520;8,950324E-1;-2,431357E-1;-2,519089E-1;9,011504E-1
18/11/2021  12:58:09,130140;9,027603E-1;-2,240209E-1;-2,364282E-1;8,962817E-1
18/11/2021  12:58:09,130760;9,114211E-1;-2,816839E-1;-2,964553E-1;8,927890E-1
18/11/2021  12:58:09,131380;9,205438E-1;-2,797724E-1;-2,847658E-1;8,911876E-1
18/11/2021  12:58:09,132000;9,327749E-1;-2,880555E-1;-2,939278E-1;8,918005E-1
18/11/2021  12:58:09,132620;9,455187E-1;-2,734008E-1;-2,743401E-1;8,947735E-1
18/11/2021  12:58:09,133240;9,604828E-1;-2,504630E-1;-2,557001E-1;9,001157E-1
18/11/2021  12:58:09,133860;9,758492E-1;-2,001274E-1;-2,060987E-1;9,077348E-1
