waveform;Bridge;FTC1;FTC2;Bridge (Filtered)
t0;18/11/2021  12:50:59,376064;18/11/2021  12:50:59,376064;18/11/2021  12:50:59,376064;18/11/2021  12:50:59,376064
delta t;0,000620;0,000620;0,000620;0,000620

time;Bridge;FTC1;FTC2;Bridge (Filtered)
18/11/2021  12:50:59,376064;9,355585E-1;2,064856E-2;4,032822E-2;4,853282E-3
18/11/2021  12:50:59,376684;9,429258E-1;8,914326E-2;9,688005E-2;3,025159E-2
18/11/2021  12:50:59,377304;9,467138E-1;4,963934E-2;3,400958E-2;9,310212E-2
18/11/2021  12:50:59,377924;9,422553E-1;2,095665E-1;1,600664E-1;1,964163E-1
18/11/2021  12:50:59,378544;9,430659E-1;1,127182E-1;1,025668E-1;3,296408E-1
18/11/2021  12:50:59,379164;9,462995E-1;1,523270E-2;2,168823E-2;4,767376E-1
18/11/2021  12:50:59,379784;9,383511E-1;1,423461E-1;1,344760E-1;6,216496E-1
18/11/2021  12:50:59,380404;9,341071E-1;2,267698E-1;2,020854E-1;7,513565E-1
18/11/2021  12:50:59,381024;9,371590E-1;2,350529E-1;1,951349E-1;8,572579E-1
18/11/2021  12:50:59,381644;9,293536E-1;1,541336E-1;1,553275E-1;9,354469E-1
18/11/2021  12:50:59,382264;9,261557E-1;5,282514E-2;3,116619E-2;9,860370E-1
18/11/2021  12:50:59,382884;9,314040E-1;8,595746E-2;6,591871E-2;1,012086E+0
18/11/2021  12:50:59,383504;9,323905E-1;3,498466E-2;4,854245E-2;1,018557E+0
18/11/2021  12:50:59,384124;9,297708E-1;9,137332E-2;9,909157E-2;1,011228E+0
18/11/2021  12:50:59,384744;9,374868E-1;1,187712E-1;1,148882E-1;9,956985E-1
18/11/2021  12:50:59,385364;9,414893E-1;1,114439E-1;9,814378E-2;9,768281E-1
18/11/2021  12:50:59,385984;9,356479E-1;1,700626E-1;1,793383E-1;9,583912E-1
18/11/2021  12:50:59,386604;9,408367E-1;1,308772E-1;1,363715E-1;9,428314E-1
18/11/2021  12:50:59,387224;9,435517E-1;1,127182E-1;1,003553E-1;9,313893E-1
18/11/2021  12:50:59,387844;9,371232E-1;1,824872E-1;1,436380E-1;9,243844E-1
18/11/2021  12:50:59,388464;9,359549E-1;1,340630E-1;1,076217E-1;9,213752E-1
18/11/2021  12:50:59,389084;9,424013E-1;1,308772E-1;1,272095E-1;9,214564E-1
18/11/2021  12:50:59,389704;9,364914E-1;9,073616E-2;8,582243E-2;9,236439E-1
18/11/2021  12:50:59,390324;9,347479E-1;1,544522E-1;1,613302E-1;9,269913E-1
18/11/2021  12:50:59,390944;9,422553E-1;8,223938E-3;9,366883E-3;9,306611E-1
18/11/2021  12:50:59,391564;9,408933E-1;3,763818E-3;5,891631E-3;9,341096E-1
18/11/2021  12:50:59,392184;9,371888E-1;8,965980E-4;3,680107E-3;9,370549E-1
18/11/2021  12:50:59,392804;9,446693E-1;4,400978E-3;6,523495E-3;9,393403E-1
18/11/2021  12:50:59,393424;9,449167E-1;1,215178E-3;3,048243E-3;9,409775E-1
18/11/2021  12:50:59,394044;9,371679E-1;1,215178E-3;3,996039E-3;9,420878E-1
18/11/2021  12:50:59,394664;9,415102E-1;8,861098E-3;1,378993E-2;9,427249E-1
18/11/2021  12:50:59,395284;9,421897E-1;7,480716E-2;1,145722E-1;9,429284E-1
18/11/2021  12:50:59,395904;9,339492E-1;8,086018E-2;9,624818E-2;9,427854E-1
18/11/2021  12:50:59,396524;9,347092E-1;2,675481E-1;2,238847E-1;9,423160E-1
18/11/2021  12:50:59,397144;9,380441E-1;1,337445E-1;1,237343E-1;9,415152E-1
18/11/2021  12:50:59,397764;9,317378E-1;1,786642E-1;1,935552E-1;9,404651E-1
18/11/2021  12:50:59,398384;9,307871E-1;5,356718E-3;1,726518E-2;9,392467E-1
18/11/2021  12:50:59,399004;9,403479E-1;1,098510E-1;1,158360E-1;9,379335E-1
18/11/2021  12:50:59,399624;9,356897E-1;2,356901E-1;2,024013E-1;9,367086E-1
18/11/2021  12:50:59,400244;9,333531E-1;4,271566E-1;4,039660E-1;9,357489E-1
18/11/2021  12:50:59,400864;9,422791E-1;9,424054E-2;1,129926E-1;9,351118E-1
18/11/2021  12:50:59,401484;9,416682E-1;2,927159E-1;3,025518E-1;9,348639E-1
18/11/2021  12:50:59,402104;9,357403E-1;2,197611E-1;2,109315E-1;9,350587E-1
18/11/2021  12:50:59,402724;9,420973E-1;9,232906E-2;1,243661E-1;9,356060E-1
18/11/2021  12:50:59,403344;9,440643E-1;1,640096E-1;1,764949E-1;9,363890E-1
18/11/2021  12:50:59,403964;9,361814E-1;3,210695E-1;3,249830E-1;9,373348E-1
18/11/2021  12:50:59,404584;9,397399E-1;2,296370E-1;2,580054E-1;9,382997E-1
