waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;30/11/2021  16:36:28,573204;30/11/2021  16:36:28,573204;30/11/2021  16:36:28,573204;30/11/2021  16:36:28,573204;30/11/2021  16:36:27,916354;30/11/2021  16:36:27,916354
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
30/11/2021  16:36:28,573204;9,373408E-1;2,808078E-3;4,627903E-3;2,732020E-5;1,077322E+2;1,084532E+2
30/11/2021  16:36:28,573304;9,373229E-1;7,586778E-3;1,094654E-2;1,878083E-4;;
30/11/2021  16:36:28,573404;9,372364E-1;2,808078E-3;4,627903E-3;6,557571E-4;;
30/11/2021  16:36:28,573504;9,364079E-1;3,445238E-3;4,943835E-3;1,609807E-3;;
30/11/2021  16:36:28,573604;9,356092E-1;9,498258E-3;1,157841E-2;3,203623E-3;;
30/11/2021  16:36:28,573704;9,344916E-1;5,038138E-3;6,523495E-3;5,567499E-3;;
30/11/2021  16:36:28,573804;9,348105E-1;4,082398E-3;6,207563E-3;8,809986E-3;;
30/11/2021  16:36:28,573904;9,352933E-1;1,533758E-3;3,364175E-3;1,301956E-2;;
30/11/2021  16:36:28,574004;9,353082E-1;1,215178E-3;2,732311E-3;1,826624E-2;;
30/11/2021  16:36:28,574104;9,346466E-1;1,215178E-3;3,680107E-3;2,460302E-2;;
30/11/2021  16:36:28,574204;9,341638E-1;3,126658E-3;4,943835E-3;3,206712E-2;;
30/11/2021  16:36:28,574304;9,333054E-1;2,489498E-3;4,311971E-3;4,068129E-2;;
30/11/2021  16:36:28,574404;9,322325E-1;1,215178E-3;3,048243E-3;5,045501E-2;;
30/11/2021  16:36:28,574504;9,331803E-1;7,586778E-3;9,366883E-3;6,138572E-2;;
30/11/2021  16:36:28,574604;9,336720E-1;1,852338E-3;3,996039E-3;7,346017E-2;;
30/11/2021  16:36:28,574704;9,337495E-1;1,215178E-3;3,680107E-3;8,665558E-2;;
30/11/2021  16:36:28,574804;9,337346E-1;5,780180E-4;3,048243E-3;1,009407E-1;;
30/11/2021  16:36:28,574904;9,321372E-1;5,993878E-3;8,103155E-3;1,162766E-1;;
30/11/2021  16:36:28,575004;9,316424E-1;1,215178E-3;3,680107E-3;1,326177E-1;;
