waveform;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
t0;20/12/2021  12:13:57,059347;20/12/2021  12:13:57,059347;20/12/2021  12:13:57,059347;20/12/2021  12:13:57,059347;20/12/2021  12:13:54,709913;20/12/2021  12:13:54,709913
delta t;0,000100;0,000100;0,000100;0,000100;0,512821;0,512821

time;Bridge;FTC1;FTC2;Bridge (Filtered);T_env;T_cell
20/12/2021  12:13:57,059347;9,539351E-4;1,044459E+1;1,252620E-2;2,780386E-8;1,081451E+2;1,086717E+2
20/12/2021  12:13:57,059447;9,543672E-4;1,044459E+1;1,600145E-2;1,911463E-7;;
20/12/2021  12:13:57,059547;9,539202E-4;1,044459E+1;1,631739E-2;6,674461E-7;;
20/12/2021  12:13:57,059647;9,534582E-4;1,044459E+1;7,155359E-3;1,638560E-6;;
20/12/2021  12:13:57,059747;9,538486E-4;1,044459E+1;1,189434E-2;3,260972E-6;;
20/12/2021  12:13:57,059847;9,532645E-4;1,044459E+1;1,536959E-2;5,667511E-6;;
20/12/2021  12:13:57,059947;9,535804E-4;1,044459E+1;1,442179E-2;8,969010E-6;;
20/12/2021  12:13:57,060047;9,537115E-4;1,044459E+1;4,943835E-3;1,325590E-5;;
20/12/2021  12:13:57,060147;9,535983E-4;1,044459E+1;1,221027E-2;1,859975E-5;;
20/12/2021  12:13:57,060247;9,529516E-4;1,044459E+1;3,364175E-3;2,505470E-5;;
20/12/2021  12:13:57,060347;9,525135E-4;1,044459E+1;3,680107E-3;3,265882E-5;;
20/12/2021  12:13:57,060447;9,524241E-4;1,044459E+1;3,996039E-3;4,143539E-5;;
20/12/2021  12:13:57,060547;9,523466E-4;1,044459E+1;7,787223E-3;5,139428E-5;;
20/12/2021  12:13:57,060647;9,533241E-4;1,044459E+1;3,364175E-3;6,253325E-5;;
20/12/2021  12:13:57,060747;9,541795E-4;1,044459E+1;3,680107E-3;7,483918E-5;;
20/12/2021  12:13:57,060847;9,541824E-4;1,044459E+1;3,680107E-3;8,828928E-5;;
20/12/2021  12:13:57,060947;9,547278E-4;1,044459E+1;8,735019E-3;1,028521E-4;;
20/12/2021  12:13:57,061047;9,548143E-4;1,044459E+1;9,050951E-3;1,184884E-4;;
20/12/2021  12:13:57,061147;9,546265E-4;1,044459E+1;4,627903E-3;1,351523E-4;;
20/12/2021  12:13:57,061247;9,537622E-4;1,044459E+1;3,048243E-3;1,527916E-4;;
20/12/2021  12:13:57,061347;9,533480E-4;1,044459E+1;3,048243E-3;1,713493E-4;;
20/12/2021  12:13:57,061447;9,530231E-4;1,044459E+1;3,364175E-3;1,907638E-4;;
20/12/2021  12:13:57,061547;9,524479E-4;1,044459E+1;4,943835E-3;2,109698E-4;;
20/12/2021  12:13:57,061647;9,514793E-4;1,044459E+1;3,996039E-3;2,318992E-4;;
20/12/2021  12:13:57,061747;9,497328E-4;1,044459E+1;3,680107E-3;2,534817E-4;;
20/12/2021  12:13:57,061847;9,497060E-4;1,044459E+1;4,627903E-3;2,756450E-4;;
20/12/2021  12:13:57,061947;9,489460E-4;1,044459E+1;3,680107E-3;2,983159E-4;;
20/12/2021  12:13:57,062047;9,486152E-4;1,044459E+1;3,364175E-3;3,214206E-4;;
20/12/2021  12:13:57,062147;9,491338E-4;1,044459E+1;7,787223E-3;3,448856E-4;;
20/12/2021  12:13:57,062247;9,486361E-4;1,044459E+1;4,311971E-3;3,686377E-4;;
20/12/2021  12:13:57,062347;9,488239E-4;1,044459E+1;6,207563E-3;3,926048E-4;;
20/12/2021  12:13:57,062447;9,487434E-4;1,044459E+1;3,996039E-3;4,167162E-4;;
20/12/2021  12:13:57,062547;9,483947E-4;1,044459E+1;3,680107E-3;4,409028E-4;;
20/12/2021  12:13:57,062647;9,484185E-4;1,044459E+1;4,311971E-3;4,650975E-4;;
20/12/2021  12:13:57,062747;9,484036E-4;1,044459E+1;4,943835E-3;4,892353E-4;;
20/12/2021  12:13:57,062847;9,475304E-4;1,044459E+1;3,364175E-3;5,132537E-4;;
20/12/2021  12:13:57,062947;9,468598E-4;1,044459E+1;3,048243E-3;5,370928E-4;;
20/12/2021  12:13:57,063047;9,463591E-4;1,044459E+1;4,311971E-3;5,606952E-4;;
20/12/2021  12:13:57,063147;9,449137E-4;1,044459E+1;5,575699E-3;5,840065E-4;;
20/12/2021  12:13:57,063247;9,441656E-4;1,044459E+1;9,682815E-3;6,069752E-4;;
20/12/2021  12:13:57,063347;9,427798E-4;1,044459E+1;3,364175E-3;6,295526E-4;;
20/12/2021  12:13:57,063447;9,426338E-4;1,044459E+1;3,048243E-3;6,516934E-4;;
20/12/2021  12:13:57,063547;9,420765E-4;1,044459E+1;3,680107E-3;6,733552E-4;;
20/12/2021  12:13:57,063647;9,419155E-4;1,044459E+1;3,364175E-3;6,944993E-4;;
20/12/2021  12:13:57,063747;9,415758E-4;1,044459E+1;4,943835E-3;7,150899E-4;;
20/12/2021  12:13:57,063847;9,412241E-4;1,044459E+1;3,048243E-3;7,350951E-4;;
20/12/2021  12:13:57,063947;9,408694E-4;1,044459E+1;3,048243E-3;7,544858E-4;;
20/12/2021  12:13:57,064047;9,411228E-4;1,044459E+1;4,311971E-3;7,732366E-4;;
20/12/2021  12:13:57,064147;9,404760E-4;1,044459E+1;3,364175E-3;7,913253E-4;;
20/12/2021  12:13:57,064247;9,398621E-4;1,044459E+1;3,364175E-3;8,087327E-4;;
20/12/2021  12:13:57,064347;9,396117E-4;1,044459E+1;3,364175E-3;8,254429E-4;;
20/12/2021  12:13:57,064447;9,387951E-4;1,044459E+1;3,048243E-3;8,414428E-4;;
20/12/2021  12:13:57,064547;9,379338E-4;1,044459E+1;3,680107E-3;8,567223E-4;;
20/12/2021  12:13:57,064647;9,354960E-4;1,044459E+1;3,996039E-3;8,712737E-4;;
20/12/2021  12:13:57,064747;9,342144E-4;1,044459E+1;3,680107E-3;8,850922E-4;;
20/12/2021  12:13:57,064847;9,332309E-4;1,044459E+1;3,364175E-3;8,981749E-4;;
20/12/2021  12:13:57,064947;9,324739E-4;1,044459E+1;3,364175E-3;9,105216E-4;;
20/12/2021  12:13:57,065047;9,318928E-4;1,044459E+1;3,364175E-3;9,221342E-4;;
