waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	20/12/2021  12:12:16,478401	20/12/2021  12:12:16,478401	20/12/2021  12:12:16,478401	20/12/2021  12:12:16,478401	20/12/2021  12:12:14,439146	20/12/2021  12:12:14,439146
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
20/12/2021  12:12:16,478401	9,519412E-4	1,538150E-1	1,562753E-1	2,774575E-8	1,081969E+2	1,086852E+2
20/12/2021  12:12:16,478501	9,538755E-4	1,324701E-1	1,385831E-1	1,907906E-7		
20/12/2021  12:12:16,478601	9,561077E-4	1,178155E-1	1,155200E-1	6,664303E-7		
20/12/2021  12:12:16,478701	9,584413E-4	1,203641E-1	1,237343E-1	1,636805E-6		
20/12/2021  12:12:16,478801	9,598629E-4	1,050723E-1	1,227865E-1	3,259201E-6		
20/12/2021  12:12:16,478901	9,611295E-4	2,490704E-1	3,515212E-1	5,667618E-6		
20/12/2021  12:12:16,479001	9,622918E-4	1,397975E-1	1,167838E-1	8,974264E-6		
20/12/2021  12:12:16,479101	9,626882E-4	1,200455E-1	1,227865E-1	1,327103E-5		
20/12/2021  12:12:16,479201	9,643184E-4	1,283286E-1	1,218387E-1	1,863094E-5		
20/12/2021  12:12:16,479301	9,649711E-4	1,280100E-1	1,401627E-1	2,510961E-5		
20/12/2021  12:12:16,479401	9,670991E-4	1,292843E-1	1,114129E-1	3,274669E-5		
20/12/2021  12:12:16,479501	9,684581E-4	1,308772E-1	1,212068E-1	4,156721E-5		
20/12/2021  12:12:16,479601	9,690422E-4	1,206827E-1	1,193112E-1	5,158292E-5		
20/12/2021  12:12:16,479701	9,704191E-4	1,213198E-1	1,215227E-1	6,279336E-5		
20/12/2021  12:12:16,479801	9,704459E-4	1,337445E-1	1,537478E-1	7,518701E-5		
20/12/2021  12:12:16,479901	9,719420E-4	1,104881E-1	1,227865E-1	8,874237E-5		
20/12/2021  12:12:16,480001	9,721209E-4	1,034794E-1	1,196272E-1	1,034290E-4		
20/12/2021  12:12:16,480101	9,734888E-4	1,117624E-1	1,177316E-1	1,192086E-4		
