waveform	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
t0	30/11/2021  16:47:53,866698	30/11/2021  16:47:53,866698	30/11/2021  16:47:53,866698	30/11/2021  16:47:53,866698	30/11/2021  16:47:48,432637	30/11/2021  16:47:48,432637
delta t	0,000100	0,000100	0,000100	0,000100	0,512821	0,512821

time	Bridge	FTC1	FTC2	Bridge (Filtered)	T_env	T_cell
30/11/2021  16:47:53,866698	9,337465E-1	1,120810E-1	9,972343E-2	2,721544E-5	1,077462E+2	1,084473E+2
30/11/2021  16:47:53,866798	9,342710E-1	1,155854E-1	1,044624E-1	1,871039E-4		
30/11/2021  16:47:53,866898	9,350996E-1	1,260985E-1	1,155200E-1	6,533779E-4		
30/11/2021  16:47:53,866998	9,358923E-1	1,417090E-1	1,758630E-1	1,604244E-3		
30/11/2021  16:47:53,867098	9,365033E-1	1,662396E-1	1,657532E-1	3,193275E-3		
30/11/2021  16:47:53,867198	9,367089E-1	1,397975E-1	1,404787E-1	5,551028E-3		
30/11/2021  16:47:53,867298	9,368281E-1	1,098510E-1	1,335282E-1	8,786574E-3		
30/11/2021  16:47:53,867398	9,371619E-1	1,225942E-1	1,104651E-1	1,298899E-2		
30/11/2021  16:47:53,867498	9,377342E-1	1,260985E-1	1,234183E-1	1,822887E-2		
30/11/2021  16:47:53,867598	9,386402E-1	1,238685E-1	1,275255E-1	2,455975E-2		
30/11/2021  16:47:53,867698	9,392332E-1	1,332122E-2	4,885838E-2	3,201959E-2		
30/11/2021  16:47:53,867798	9,393167E-1	1,321516E-1	1,249980E-1	4,063200E-2		
30/11/2021  16:47:53,867898	9,388816E-1	1,257800E-1	1,268936E-1	5,040748E-2		
30/11/2021  16:47:53,867998	9,393614E-1	1,305587E-1	1,186794E-1	6,134449E-2		
30/11/2021  16:47:53,868098	9,394299E-1	1,085766E-1	9,719598E-2	7,343067E-2		
30/11/2021  16:47:53,868198	9,396922E-1	1,407532E-1	1,430061E-1	8,664393E-2		
30/11/2021  16:47:53,868298	9,403538E-1	1,117624E-1	1,060421E-1	1,009536E-1		
30/11/2021  16:47:53,868398	9,401750E-1	8,946184E-2	7,824006E-2	1,163212E-1		
30/11/2021  16:47:53,868498	9,401512E-1	9,105474E-2	1,028828E-1	1,327018E-1		
30/11/2021  16:47:53,868598	9,401422E-1	6,493118E-2	8,297904E-2	1,500442E-1		
30/11/2021  16:47:53,868698	9,399306E-1	1,174969E-1	1,392149E-1	1,682926E-1		
30/11/2021  16:47:53,868798	9,400499E-1	1,162226E-1	1,136244E-1	1,873866E-1		
30/11/2021  16:47:53,868898	9,399038E-1	1,146297E-1	1,291051E-1	2,072624E-1		
30/11/2021  16:47:53,868998	9,403807E-1	1,190898E-1	1,174156E-1	2,278533E-1		
30/11/2021  16:47:53,869098	9,401154E-1	1,213198E-1	1,196272E-1	2,490905E-1		
30/11/2021  16:47:53,869198	9,393882E-1	1,216384E-1	1,161519E-1	2,709039E-1		
30/11/2021  16:47:53,869298	9,389501E-1	1,101695E-1	1,044624E-1	2,932219E-1		
30/11/2021  16:47:53,869398	9,385716E-1	1,200455E-1	1,028828E-1	3,159726E-1		
30/11/2021  16:47:53,869498	9,384494E-1	1,270543E-1	1,167838E-1	3,390840E-1		
30/11/2021  16:47:53,869598	9,377312E-1	1,165411E-1	1,196272E-1	3,624844E-1		
